year,grand_ADJ être_NOUN,grand_ADJ mètre_NOUN,grand_ADJ etre_NOUN
1834,2.58566507982394e-07,0.0,1.362841561824979e-07
1835,2.2764894680449288e-07,0.0,1.3008511245971022e-07
1836,2.1237569591825434e-07,0.0,5.511015038761613e-08
1837,2.9779772325877474e-07,0.0,6.679575370593938e-08
1838,2.0767012487432623e-07,6.312161904276081e-10,6.56464820281144e-08
1839,2.6218031390357055e-07,0.0,6.222412984868697e-08
1840,1.4522890534607313e-07,6.369688665408546e-10,8.344292279360843e-08
1841,1.3033713575083539e-07,1.2841097074556274e-09,6.292137699759337e-08
1842,1.1068636940336773e-07,6.708265054555795e-10,4.762868055507852e-08
1843,2.209184764567773e-07,0.0,1.2817997085967647e-07
1844,1.547774243215727e-07,0.0,4.281077847778647e-08
1845,1.0769840042001988e-07,5.580227946389016e-10,3.348136745628949e-08
1846,1.5104612804961448e-07,1.7563503984519002e-09,4.917780960234097e-08
1847,2.7181846995461e-07,1.6179670936367074e-09,5.662884650092792e-08
1848,3.08131994586347e-07,8.045221711050488e-10,7.160247550430654e-08
1849,1.432879936924536e-07,0.0,3.10038348327879e-08
1850,1.4664230985061977e-07,0.0,7.875235574772432e-08
1851,1.7671462027024631e-07,6.449438760824933e-10,5.0305623666702104e-08
1852,2.356817445647863e-07,1.3021090872200602e-09,6.119912798752125e-08
1853,1.827411111321453e-07,0.0,9.256494593046227e-08
1854,1.2729377713016632e-07,1.558699391779328e-09,3.273268589509826e-08
1855,1.3744967120032925e-07,1.0613874223963649e-09,5.1477289986223695e-08
1856,2.091584434538163e-07,0.0,6.626802129261478e-08
1857,1.1959697610031128e-07,4.881509085841174e-10,4.88150893040995e-08
1858,2.6132230152020597e-07,9.787352039936081e-10,5.383043732987147e-08
1859,1.1864763904689823e-07,0.0,3.819130123261516e-08
1860,2.435061878247602e-07,4.577183909670879e-10,6.408057373619158e-08
1861,1.2638783219998118e-07,0.0,4.197207781331258e-08
1862,1.0843167275176313e-07,4.517986262886353e-10,3.9306481736112175e-08
1863,1.7181495159945825e-07,0.0,2.4973104473247076e-08
1864,1.8651491862087255e-07,2.3973640850272204e-09,7.479775465668581e-08
1865,1.892151373361628e-07,1.4120533631256649e-09,2.494627460158938e-08
1866,1.8586640893047957e-07,4.865612912574591e-10,3.5518973540149545e-08
1867,1.3393760056601423e-07,2.91168689159349e-09,4.4160586298858107e-08
1868,2.0451078697192315e-07,1.4819622196071691e-09,1.1855697845675195e-07
1869,1.8362032161434172e-07,1.4650557433881772e-09,8.69266413294767e-08
1870,1.6743422337484049e-07,0.0,5.332665242718804e-08
1871,5.8416476100831005e-08,0.0,1.911811908783534e-08
1872,1.0401423544692534e-07,1.2094678591978436e-09,1.511834801792844e-08
1873,8.140966140102179e-08,0.0,1.4366410283628284e-08
1874,9.49962863927567e-08,5.974609140757536e-10,1.732636678575261e-08
1875,1.5905845474062374e-07,2.8607636259891933e-09,2.6891177951071654e-08
1876,1.1245587638875065e-07,1.209202959984168e-09,1.3905833817773328e-08
1877,1.9172929588417986e-07,1.8554447978047506e-09,2.9687116986920614e-08
1878,1.1534659699607985e-07,0.0,4.348143956001138e-08
1879,7.294534452029211e-07,1.832797580370027e-09,6.048231993016628e-08
1880,1.405508349705542e-07,6.417846254436199e-10,2.9522092326317306e-08
1881,1.3038588875247115e-07,0.0,4.392679642251096e-08
1882,1.3710093482721675e-07,0.0,1.5307386025398273e-08
1883,8.847074650653042e-08,1.2638677882037541e-09,1.7062215196261832e-08
1884,1.1486952722350452e-07,0.0,3.630933420595284e-08
1885,1.3729204084711455e-07,6.445635691854079e-10,1.9336907408629145e-08
1886,1.0325542199041138e-07,1.2906927748801422e-09,3.291266548188787e-08
1887,7.89999879957648e-08,0.0,8.487601843576442e-09
1888,6.97467608112845e-08,1.268122939990235e-09,2.0924028731883482e-08
1889,7.079604341653223e-08,0.0,2.0674950640398038e-08
1890,1.0093755370421675e-07,1.3108772956016423e-09,1.6385966361553983e-08
1891,1.274843972609574e-07,3.824531802365527e-09,3.952016558450566e-08
1892,1.322656117963561e-07,1.8805537127519756e-09,3.196941200656056e-08
1893,8.49861488405601e-08,1.2316833108982905e-09,1.9091091818523864e-08
1894,1.3170217316726962e-07,5.671385139294216e-09,2.6466465463670374e-08
1895,1.2277973482355264e-07,6.018614495673091e-10,3.4306102847381226e-08
1896,7.843048255296026e-08,3.5382172747233653e-09,3.3023362711048776e-08
1897,8.157398845298758e-08,0.0,2.330685422435863e-08
1898,7.978280436304885e-08,1.6975064687230201e-09,2.9423445901954892e-08
1899,5.9145088826539904e-08,0.0,1.6029977345510815e-08
1900,1.0122553639746457e-07,4.15284251431558e-09,3.8932897794552446e-08
1901,9.892067964756279e-08,2.794369402536745e-09,3.800342440740678e-08
1902,7.070808782927429e-08,2.455141867585553e-09,5.106695405432404e-08
1903,1.6092656229815816e-07,1.6200660812870638e-09,3.024123440553694e-08
1904,9.190609162601504e-08,1.6123875568041512e-09,4.622177662838567e-08
1905,1.1095632146407297e-07,3.096455536422127e-09,4.489860394585321e-08
1906,6.893207249447642e-08,1.0288369045596824e-09,5.761486754352063e-08
1907,1.32685354869988e-07,5.142843373384665e-10,4.319988455847579e-08
1908,6.679489161776075e-08,9.822778146428846e-10,3.781769564170645e-08
1909,1.0616898443727152e-07,5.500983557560346e-10,3.300590023513905e-08
1910,7.80245983378336e-08,0.0,4.916618745465229e-08
1911,1.532267775994356e-07,2.128149656499545e-09,1.0906767400342687e-07
1912,1.1721197523684168e-07,9.376957876838787e-09,5.2094211611120045e-08
1913,7.636305188185588e-08,5.30298971401777e-10,5.3560196278112926e-08
1914,9.509376219796195e-08,0.0,7.232483262287204e-08
1915,7.657495348922794e-08,7.068456930880984e-09,2.8273828611702356e-08
1916,1.5821945553717853e-07,0.0,5.933229552113062e-08
1917,2.0287885860170718e-07,1.0966424435210342e-09,3.3995916304263574e-08
1918,7.351280917333725e-08,5.743188147278033e-09,1.8378202071289707e-08
1919,9.576162263158494e-08,2.762354567309444e-09,7.274200086726523e-08
1920,9.995346061941746e-08,2.2716695191604686e-09,1.2872793764273638e-07
1921,8.860114519837481e-08,7.572747429129834e-10,2.3475516641724425e-08
1922,8.484625951821201e-08,7.377935484775833e-10,4.869437475463201e-08
1923,1.061594820939149e-07,4.246379248229459e-09,4.88333622428172e-08
1924,1.0828964547293651e-07,3.867487219366694e-09,7.477142105472012e-08
1925,7.258797429798847e-08,0.0,7.03883369368441e-08
1926,7.022066983441988e-08,0.0,4.7928393698271066e-08
1927,7.692965020567044e-08,1.1149224876660924e-09,7.246996247545212e-08
1928,9.712134918515858e-08,0.0,5.3702393532084614e-08
1929,8.132496831514402e-08,0.0,3.4535259096912796e-08
1930,8.928063266466779e-08,1.0503603542488804e-09,7.457558837131728e-08
1931,1.0835088470884102e-07,2.2810713318222042e-09,4.790249708008787e-08
1932,4.3838146113195364e-08,0.0,6.246935857490143e-08
1933,7.914756849913829e-08,2.2941324395731044e-09,3.4411987037685776e-08
1934,6.470053115492647e-08,3.5944740517379614e-09,4.4331846638101524e-08
1935,7.659701939388697e-08,2.393656828303392e-09,4.787313656606784e-08
1936,7.517322897498957e-08,0.0,3.8799086610197264e-08
1937,4.5328025777280345e-08,0.0,2.895957162962759e-08
1938,7.649476607696215e-08,0.0,5.70469449456823e-08
1939,6.8823228005499e-08,0.0,5.6587989405443295e-08
1940,1.7496901505431595e-07,7.607348528892999e-09,3.296517814277422e-08
1941,5.017554549624492e-08,0.0,9.739958883869804e-08
1942,1.2743689370431355e-07,0.0,3.944475324146879e-08
1943,1.0451646925702107e-07,2.9032352077962287e-09,1.0161323515944787e-07
1944,1.0924832949399388e-07,3.2131861615880553e-09,6.105053707017305e-08
1945,8.060465228609814e-08,0.0,5.66411042512982e-08
1946,8.631084558174962e-08,0.0,9.883983764780169e-08
1947,7.152522707443154e-08,0.0,5.36439177523107e-08
1948,7.827759218592689e-08,1.0871887834440486e-09,1.0002137074138773e-07
1949,6.282885367525637e-08,3.9268033269479474e-09,5.693864757461142e-08
1950,9.146411139582256e-08,0.0,3.828730044119766e-08
1951,6.610069047674472e-08,2.1322803522849654e-09,3.944718685033877e-08
1952,9.173979353960249e-08,2.1089607837865287e-09,1.8980647276123364e-08
1953,6.572034472185351e-08,4.3095309543161875e-09,4.5250073910096944e-08
1954,9.47935978601322e-08,9.772536113672459e-10,3.127211556375187e-08
1955,9.479464058159692e-08,0.0,4.223523397683948e-08
1956,8.808353202383046e-08,8.72114158667614e-10,4.360570837746991e-08
1957,7.068030233314815e-08,3.534015080575159e-09,4.59421976017893e-08
1958,1.3566478962445672e-07,2.4816730892496253e-09,6.121460138786006e-08
1959,8.525822536853411e-08,7.750747821333448e-10,3.410328996977796e-08
1960,1.0104416731104848e-07,4.152500121534786e-09,6.228749882541962e-08
1961,8.268309592551759e-08,1.3896318540318475e-09,6.114380290966892e-08
1962,8.498221665265149e-08,3.170978146727066e-09,5.517502082996728e-08
1963,7.694603165742109e-08,3.2330267352165265e-09,3.9442925370281046e-08
1964,8.578395482849999e-08,0.0,5.1713731963332066e-08
1965,6.785333739323107e-08,3.2832261354087677e-09,6.511731776015495e-08
1966,8.364003067917736e-08,5.539074754423723e-10,4.043524626240469e-08
1967,1.0896041580110705e-07,1.4791006197611978e-09,4.437302081328198e-08
1968,8.758261002550505e-08,4.042274071025531e-09,4.177016721396143e-08
1969,6.994307122365484e-08,1.3625273131978588e-09,4.9505159083196304e-08
1970,1.0117195081704722e-07,2.2993624781975086e-09,3.7709545708253245e-08
1971,9.506035092421428e-08,5.138397485282553e-10,4.110717999328273e-08
1972,6.771794075488557e-08,2.565073486948677e-09,6.207477554198704e-08
1973,5.105226721369149e-07,1.6539611902288698e-09,9.923766697284009e-08
1974,3.206575938108358e-08,1.6876715580593782e-09,6.019361636910858e-08
1975,5.6543652426910285e-08,0.0,4.39783978123387e-08
1976,4.113739249245185e-08,0.0,5.9420681708388656e-08
1977,3.114694424599662e-08,5.876781838942691e-10,1.7630345738872677e-08
1978,5.702967609266807e-08,2.3762365408686037e-09,6.891086012927872e-08
1979,7.607565244427406e-08,1.7555920051037788e-09,2.7504274302536658e-08
1980,5.059783991789857e-08,1.1370301367108482e-09,7.902359300260287e-08
1981,4.1748626777859954e-08,1.2651099057237047e-09,3.415796673289506e-08
1982,4.2831765689754775e-08,1.8622506869903077e-09,6.08335231078172e-08
1983,4.7996402408045924e-08,3.78918940668882e-09,4.2312617853923484e-08
1984,4.929157260136208e-08,1.739702604197646e-09,3.6533753799972146e-08
1985,4.451513024861242e-08,2.4062232206745193e-09,3.4890236477735925e-08
1986,4.675698678235918e-08,1.1988970927134801e-09,1.558566253834215e-08
1987,7.82184543801634e-08,6.110816852533674e-10,4.522004459772688e-08
1988,4.49741524022329e-08,2.99827696004229e-09,3.058242459275107e-08
1989,4.939310083162951e-08,2.1952488715726304e-09,3.347754606863873e-08
1990,5.2307050246724884e-08,5.448650863826288e-09,2.5063793707147397e-08
1991,4.513328227817581e-08,1.1722930404189924e-09,1.992898157610057e-08
1992,5.1242480980651095e-08,1.65298330578878e-09,2.644773200444206e-08
1993,4.819110649423308e-08,1.1078414852150331e-09,4.099013573011234e-08
1994,8.650879657068344e-08,4.2199412852994556e-09,6.857404599713846e-08
1995,5.639348960029267e-08,1.626735190995987e-09,3.3076949179644544e-08
1996,8.060519096630969e-08,0.0,3.256236280613223e-08
1997,7.863627105031412e-08,9.58978896292706e-10,3.5002729603661464e-08
1998,5.054216956068558e-08,2.86087753487152e-09,2.7178336026167926e-08
1999,5.6670494796851045e-08,4.570201161957499e-10,1.2339543165040823e-08
2000,7.996636774976196e-08,8.836062992401139e-10,1.281229122795935e-08
2001,4.731708802552248e-08,3.943090742808408e-09,2.5849148765910712e-08
2002,4.950780319035175e-08,1.752488598683044e-09,3.066854947775255e-08
2003,7.25044602134517e-08,2.083461403401543e-09,1.6667691227212345e-08
2004,9.954828145142258e-08,4.404791253964646e-10,1.3654852804023676e-08
2005,6.260212082054295e-08,2.702249757291497e-09,1.4862373554080932e-08
2006,1.4371436307669683e-07,2.8825228870488218e-09,1.770692659164297e-08
2007,7.549566252706974e-08,4.393927444112933e-09,1.4380126422963713e-08
2008,6.045564349133059e-08,2.1287198670449925e-09,1.0643599113180358e-08
2009,6.055604484522803e-08,9.53638501499654e-10,1.573503483065508e-08
2010,1.1148151540796292e-07,2.3618964561933353e-09,1.2754240774626169e-08
2011,8.412738411456289e-08,1.529588788962144e-09,1.1471915639660324e-08
2012,8.851056915171185e-08,1.0212758416727752e-09,8.170206289292992e-09
2013,8.395266409833013e-08,8.367375126105969e-10,1.1156499724052082e-08
2014,1.2537927329692167e-07,2.815078836704288e-09,1.3425760059249114e-08
2015,1.052873326301551e-07,1.329945265027277e-09,3.768178102880881e-09
2016,1.1102382702077307e-07,3.72841224560716e-09,1.0770968117412849e-08
2017,7.395897166917464e-08,1.509366853724714e-09,3.5218558902538888e-09
2018,8.570469711699502e-08,7.744400121190154e-10,5.421080029321956e-09
2019,1.0433539898713207e-07,1.02039510174734e-09,3.5713829671379926e-09
