year,peut_VERB être_VERB,peut_VERB etre_VERB,peut_VERB mettre_VERB
1800,0.00011384391109459102,1.6664071234018252e-07,3.2542102417210117e-06
1801,0.0001048791891662404,2.928854716532925e-07,3.5527243653632468e-06
1802,0.00011563814769033343,2.1259481286506343e-07,3.5604036838776665e-06
1803,0.0001140168315032497,1.9113323679320615e-07,3.596425585783436e-06
1804,0.0001428729883627966,2.2741028260497842e-07,3.6138460473011946e-06
1805,0.00012719887308776379,2.7575913241761896e-07,3.2948953503364464e-06
1806,0.00012474169488996267,4.149603567427107e-07,3.4983463592652697e-06
1807,0.00015477756096515805,4.355841349834577e-07,2.624892658786848e-06
1808,0.00013328366912901402,3.6030577321710666e-07,2.8575193482538452e-06
1809,0.00012859304843004793,3.7725810586586306e-07,2.9728842037002323e-06
1810,0.00013827107613906264,5.101476197033605e-07,3.4119047995773144e-06
1811,0.00011965775775024667,2.2312983638528294e-07,2.722685394473956e-06
1812,0.00015055056428536773,2.2404549682164543e-07,2.7738965400203597e-06
1813,0.00014470156747847795,3.3358603457323e-07,2.8872445909655653e-06
1814,0.00010974665929097682,1.8250727462643113e-07,2.7785158636106644e-06
1815,0.00011250119132455438,3.0748347845666046e-07,2.467959575369605e-06
1816,0.00012957490980625153,2.503012215271383e-07,2.9804386940668337e-06
1817,0.00010089317947858945,1.4011861093621292e-07,2.7914741167478496e-06
1818,0.00010290360660292208,1.8000977530796547e-07,2.769289494608529e-06
1819,0.00012267340207472444,2.153018408002083e-07,2.6829920898308046e-06
1820,0.00010779986041598022,1.9105034354538475e-07,3.0615522064181278e-06
1821,0.00011147919576615095,1.5186691604274216e-07,2.660629434103612e-06
1822,0.00011283830826869234,1.8647645561031823e-07,2.6387419893580955e-06
1823,0.00010472386929905042,1.3045146918244654e-07,2.3095840333553497e-06
1824,0.00010851614206330851,1.0021124374759438e-07,2.397490789007861e-06
1825,0.00010110585571965203,1.4528981151507026e-07,2.118589691235684e-06
1826,0.00010414736607344821,1.2155017770076881e-07,2.1368171019275906e-06
1827,0.00012705089466180652,1.8158027614845196e-07,2.3992561182240024e-06
1828,0.0001233124203281477,2.1371462344266234e-07,2.4297426080011064e-06
1829,0.00012259642244316638,1.800366967730227e-07,2.1672988168575102e-06
1830,0.0001283448946196586,3.245855981770518e-07,2.4161274723155657e-06
1831,0.00013484210649039596,3.8354365816672953e-07,2.8516315069282427e-06
1832,0.0001337085705017671,2.381274567531122e-07,2.4583953290857607e-06
1833,0.0001257565018022433,2.5947327220166017e-07,2.2611243366554845e-06
1834,0.0001247000036528334,3.5657907138109124e-07,2.2505553260998568e-06
1835,0.00011591793736442924,2.8210318703258963e-07,2.340775608900003e-06
1836,0.00011377355986041948,2.9235262433147113e-07,2.2534675281349337e-06
1837,0.00011414280743338168,3.889461057671184e-07,2.2515735054184915e-06
1838,0.00011154157982673496,3.2633875979293236e-07,2.0981626676075393e-06
1839,0.00012086023343726993,3.8033624982780623e-07,2.0750699150084984e-06
1840,0.00011914502829313278,3.8281828818043095e-07,2.1669679881597403e-06
1841,0.0001277701958315447,3.627609821421629e-07,2.2574647573492257e-06
1842,0.0001268606720259413,3.4950060090466195e-07,2.166098738598521e-06
1843,0.00012036571570206434,3.219266477838545e-07,2.290109478053637e-06
1844,0.00012187020911369473,3.342533732020314e-07,2.1504183678189293e-06
1845,0.00013017276069149375,3.855937623642447e-07,2.2337651444104267e-06
1846,0.000124466692795977,3.4365921997014937e-07,2.43020349444123e-06
1847,0.00012671972217503935,3.586493697582682e-07,2.3724790025880793e-06
1848,0.00012723116378765553,3.67666639800035e-07,2.17864612750418e-06
1849,0.0001313598913839087,4.0388780719879946e-07,2.0470911294978578e-06
1850,0.00012581502960529178,3.1568831815320664e-07,1.911781282615266e-06
1851,0.00012796524970326573,3.3924046594080437e-07,2.1225102955213515e-06
1852,0.00013228191528469324,3.0925090133138156e-07,2.0449622297746828e-06
1853,0.00011820065265055746,3.015825447150178e-07,2.074649046335253e-06
1854,0.0001199543839902617,5.512600215196173e-07,2.2045203422749182e-06
1855,0.00011781878129113466,2.993112637739159e-07,2.0935867723892443e-06
1856,0.00012718178913928568,4.1987005672261546e-07,2.017033011725289e-06
1857,0.0001141941174864769,4.4031211793305047e-07,2.1293142253853148e-06
1858,0.00011496028309920803,4.854526751696397e-07,2.011300921367365e-06
1859,0.00011695245484588668,2.5460867747462146e-07,2.0954294086550362e-06
1860,0.0001070200523827225,2.567800269082099e-07,1.870237383627682e-06
1861,0.00011856027413159609,2.3532659088054686e-07,2.2004687707521953e-06
1862,0.00011270432878518477,3.1445184633938084e-07,2.02857586373284e-06
1863,0.00011505957809276879,2.9668047085706917e-07,2.047794623649679e-06
1864,0.00011308653483865783,2.718610885299455e-07,2.2472888758784393e-06
1865,0.00011638331488939002,2.9276572954817226e-07,2.123257445418858e-06
1866,0.00011734203872038051,3.313482400679746e-07,2.0459901861613616e-06
1867,0.00011918747622985393,3.4357906208981603e-07,2.1638686575897736e-06
1868,0.00011920805263798684,4.855896004185567e-07,2.1295797978382325e-06
1869,0.0001253530936082825,4.45376941993203e-07,2.128726009686943e-06
1870,0.00011981237912550569,4.0023659675370027e-07,2.1892599306738703e-06
1871,0.00012725657143164426,2.920823714003262e-07,2.281428805872565e-06
1872,0.00012298957153689116,4.88624988026487e-07,2.0706090708699776e-06
1873,0.00012948385847266763,3.8130847945794244e-07,2.188483222198556e-06
1874,0.0001257918047485873,3.1605681483082293e-07,2.1460796233441215e-06
1875,0.00011997699039056897,3.312764156326864e-07,2.1896285034017637e-06
1876,0.00012485080515034497,2.9202251417004277e-07,2.278138481415226e-06
1877,0.00012066638009855524,3.240843708951502e-07,2.2339554561767727e-06
1878,0.00012201978825032711,2.9048016347843486e-07,2.3147827050706837e-06
1879,0.00011820688814623281,5.046302836708705e-07,2.2024116788088577e-06
1880,0.00012027236516587436,4.113839418007359e-07,2.2045301193429623e-06
1881,0.00012288347352296114,4.594882426212088e-07,2.124523007296375e-06
1882,0.00012318984954617918,3.8068802132862345e-07,2.2428648662753403e-06
1883,0.0001288614294026047,3.317652886858369e-07,2.2736981009074952e-06
1884,0.0001252454094355926,4.198679315337017e-07,2.125746505043935e-06
1885,0.00012782920384779572,4.5119450242658843e-07,2.2424367216444807e-06
1886,0.00012820515257772058,6.614800425186473e-07,2.083178060274804e-06
1887,0.0001392893900629133,5.673635699032786e-07,2.0990491975680925e-06
1888,0.00013100724027026445,3.950202871472186e-07,2.193852651544148e-06
1889,0.00012795162911061198,2.3870171450557365e-07,2.279256705151056e-06
1890,0.000139876501634717,3.899860070433192e-07,2.272405708936276e-06
1891,0.00014358313637785614,4.1687399665590874e-07,2.1761586594948312e-06
1892,0.00013624549319501966,4.243783007229496e-07,2.0861609755229438e-06
1893,0.0001435687008779496,3.787426130497096e-07,2.2761507807445014e-06
1894,0.00013758025306742638,3.9069544732761585e-07,2.1834832750755595e-06
1895,0.00013384314661379904,3.400517079032994e-07,2.0228562789270654e-06
1896,0.00014012107567396015,3.673848958385406e-07,2.1123157694091788e-06
1897,0.00014243867190089077,3.9912988769597035e-07,2.228717903562938e-06
1898,0.00014037586515769362,3.2988208698014887e-07,2.08170877158409e-06
1899,0.0001404082286171615,4.051715070119144e-07,2.094952151310281e-06
1900,0.00013895514712203294,3.8102329957823144e-07,2.0951090391463367e-06
1901,0.00014417996862903237,4.929267880537935e-07,2.1242797174636507e-06
1902,0.00023065567074809223,4.453627355793799e-07,2.425680122541962e-06
1903,0.00014436463243328035,4.800795927462076e-07,2.181689069402637e-06
1904,0.00014589258353225887,3.982597140961275e-07,2.167586444556946e-06
1905,0.0001478671038057655,3.757032644990943e-07,2.193838781749946e-06
1906,0.00014359064516611397,3.559775609840443e-07,2.161071961381822e-06
1907,0.0001490519498474896,5.842270196509958e-07,2.163079898309661e-06
1908,0.00014256141730584204,3.3986811964759056e-07,2.221421254944289e-06
1909,0.0001433545257896185,5.148920712017002e-07,2.1453836325235898e-06
1910,0.00014373734302353114,4.360827023930369e-07,2.0965103431080934e-06
1911,0.00014311008271761239,3.990280741383856e-07,2.1856096736883046e-06
1912,0.0001460070488974452,5.855389257902743e-07,2.260367864437285e-06
1913,0.00014841955271549523,4.4810261967676013e-07,2.3168761345004896e-06
1914,0.00014957378152757883,4.426547688396454e-07,2.2869380700285546e-06
1915,0.00014256725262384862,3.4282017169484647e-07,2.105222165482701e-06
1916,0.00014431921590585262,4.845470682468545e-07,2.129370159309474e-06
1917,0.00014956339146010578,4.4414018085525697e-07,2.0660743302869378e-06
1918,0.00014208302309270948,5.295219285272879e-07,2.014710389630636e-06
1919,0.00014561935677193105,4.806496838316576e-07,1.8526191070122877e-06
1920,0.00015440765128005296,4.6342059034643057e-07,1.9877109025401296e-06
1921,0.0001581674296176061,4.1195746958155866e-07,2.127942025254015e-06
1922,0.0001555320486659184,4.0209747154129616e-07,2.0650841179303825e-06
1923,0.0001456847821827978,5.329206169690792e-07,2.2389035621017683e-06
1924,0.00014664867194369435,4.125319836845165e-07,1.9272979443485383e-06
1925,0.00014254078269004822,8.754549523093402e-07,2.0566592411341844e-06
1926,0.00014422991080209613,4.1575097142754203e-07,1.911562776513165e-06
1927,0.00013956376642454416,4.0025717229497104e-07,1.9499993868521415e-06
1928,0.00015472687664441764,4.159078936805116e-07,2.0783968466275837e-06
1929,0.00014457239012699574,3.6651936574649824e-07,1.985220478673e-06
1930,0.00015105021884664893,5.178276647477276e-07,2.1942028070043307e-06
1931,0.00014761382772121578,5.679867554064799e-07,1.96970518118178e-06
1932,0.00014195559197105467,4.011190450903257e-07,2.058201062027365e-06
1933,0.00014467258006334305,4.290027690867504e-07,2.1840141926077195e-06
1934,0.00014581822324544191,4.361295253829667e-07,2.071615199383814e-06
1935,0.00015443515439983457,5.218172089982431e-07,1.9927192624891177e-06
1936,0.00015101089957170188,5.553119528656225e-07,2.207910483775777e-06
1937,0.00015629858535248786,6.509608216909157e-07,2.088866494887043e-06
1938,0.0001619601680431515,6.741911242613696e-07,2.1224057036306476e-06
1939,0.00015572707343380898,7.89173030923962e-07,2.2023432393325493e-06
1940,0.00015420856652781367,7.734137970061283e-07,1.929730842675781e-06
1941,0.00014817723422311246,9.179173137141561e-07,1.9775068267335882e-06
1942,0.00014745966473128647,8.222714034111789e-07,2.1451876364153577e-06
1943,0.00014841629308648407,6.822602656164634e-07,1.994522563109058e-06
1944,0.0001460553758079186,1.2210107822596683e-06,1.934338115461287e-06
1945,0.00013957892952021211,8.365455697045832e-07,2.0151162516413024e-06
1946,0.0001491590664954856,5.930390400976648e-07,2.0283048343117116e-06
1947,0.00015480085858143866,7.164443476259663e-07,2.0289321582822595e-06
1948,0.0001556180213810876,6.012153761503214e-07,2.195034085161751e-06
1949,0.0001652153441682458,8.108848716936734e-07,2.1371627099142643e-06
1950,0.00016409724776167423,6.859808037162907e-07,2.027099981205538e-06
1951,0.0001629840407986194,1.4147680467146984e-06,2.227166760349064e-06
1952,0.00017189928621519357,1.0745154930269507e-06,2.0646725715778302e-06
1953,0.00017109591863118112,7.843346363500814e-07,2.313140839760308e-06
1954,0.0001629863545531407,9.156866598303282e-07,2.080573040075251e-06
1955,0.00016843786579556763,1.4022098611121692e-06,2.2497301870316733e-06
1956,0.00017133205255959183,9.479880871410273e-07,2.174180508518475e-06
1957,0.00017053831834346056,7.103370158745292e-07,2.31743047152122e-06
1958,0.00017583811131771654,1.0001142900506466e-06,2.4254218260466587e-06
1959,0.00017620317521505058,9.77369284171914e-07,2.3965312720974907e-06
1960,0.0001682544534560293,9.77913777511219e-07,2.362080522289034e-06
1961,0.0001705404865788296,1.031106870996723e-06,2.2518984224007e-06
1962,0.00016676174709573388,9.049972025110264e-07,2.1226528588158544e-06
1963,0.00016551479347981513,9.285252664525956e-07,2.2831634396425216e-06
1964,0.00016266950115095824,1.0920723640950314e-06,2.1610255771520315e-06
1965,0.00016562890959903598,1.4593939923202015e-06,2.195383785874583e-06
1966,0.00016440139734186232,8.231065198316401e-07,2.244986944788252e-06
1967,0.00016405544010922313,6.74469926575938e-07,2.2260464902501553e-06
1968,0.00015592220006510615,8.569621612330991e-07,2.1954040221316973e-06
1969,0.00015458826965186745,7.366730940816524e-07,2.066499746433692e-06
1970,0.00016610963211860508,7.385552378558202e-07,2.245557425339939e-06
1971,0.00015778322995174676,7.615105284131118e-07,2.2007757252140436e-06
1972,0.00016000877076294273,1.1014425336242084e-06,2.2880456072016386e-06
1973,0.00015868930495344102,8.418662407194688e-07,2.183228616559063e-06
1974,0.00016294524539262056,9.034667978191635e-07,2.080898866552161e-06
1975,0.00016315870743710548,8.887063245310856e-07,2.0469944956857944e-06
1976,0.00015856865502428263,8.895961469690405e-07,2.1242892671580194e-06
1977,0.0001540604280307889,1.1389203038447704e-06,2.116816858688253e-06
1978,0.00015065280604176223,1.0609896072821812e-06,2.0661377675423864e-06
1979,0.00015728172729723155,1.2008248990724724e-06,2.1745931917394046e-06
1980,0.00015299821097869426,1.1438522751205937e-06,2.2820195226813667e-06
1981,0.00015169932157732546,1.0728132018300585e-06,2.0292363842600025e-06
1982,0.00015404910664074123,1.14590495137179e-06,2.1614523575408384e-06
1983,0.00015709221770521253,9.915045993125204e-07,2.194572289226926e-06
1984,0.00015359949611593038,9.516172720935856e-07,2.1491125608008588e-06
