year,doit_VERB être_VERB,doit_VERB etre_VERB,doit_VERB mettre_VERB
1800,0.00011332826397847384,1.4463157071986643e-07,1.6664072290950571e-06
1801,0.00011077023373218253,3.238408226025058e-07,1.7477880192018347e-06
1802,0.00011683315824484453,2.304975339484372e-07,1.7813207477956894e-06
1803,0.00011562585859792307,1.8138155044589155e-07,1.993246769416146e-06
1804,0.00013650055916514248,2.1257918159101052e-07,1.767373419170326e-06
1805,0.0001307723723584786,3.4683108651734074e-07,1.7711128066366655e-06
1806,0.0001326778146903962,4.754754172608955e-07,1.4465979347733082e-06
1807,0.0001644572039367631,4.441249927822355e-07,1.7793469169191667e-06
1808,0.00013421729090623558,2.9685568847526156e-07,1.7335465827272856e-06
1809,0.00013516230683308095,3.9758937675493655e-07,1.777857050910825e-06
1810,0.00013840680185239762,4.937667199556017e-07,1.8557204839453334e-06
1811,0.00012244813842698932,2.3817229077849333e-07,1.1883544175361749e-06
1812,0.00015522884496022016,2.080422447647834e-07,1.8750473600448458e-06
1813,0.00013796371058560908,1.8404746526812232e-07,2.2890903892403003e-06
1814,0.00010717896657297388,1.3530711839848664e-07,2.1114203718752833e-06
1815,0.000102224774309434,1.726223075593225e-07,1.372886799799744e-06
1816,0.00013181372196413577,1.6918508549679245e-07,1.997774461415247e-06
1817,9.94592992356047e-05,1.479029805295795e-07,1.7654944031164632e-06
1818,9.999364556279033e-05,9.298518222067287e-08,1.7083046941479552e-06
1819,0.00011525376612553373,1.7079232073058392e-07,1.8279954474564875e-06
1820,9.952417894965038e-05,1.4477106358157243e-07,1.9033835769732832e-06
1821,0.00010657408711267635,1.508807664363232e-07,1.8638212395671871e-06
1822,0.00010865661897696555,1.4236374568099563e-07,1.7865647805592744e-06
1823,0.00010250421473756433,9.586206639600192e-08,1.2837609801863437e-06
1824,0.00010237125388812274,7.747424035642325e-08,1.4197995596987312e-06
1825,0.00010274367377860472,1.1359021523382751e-07,1.6298874925269047e-06
1826,0.00010158777149626985,1.065766075392105e-07,1.48238370911713e-06
1827,0.0001297432609135285,1.1982455094816657e-07,1.6194749150599819e-06
1828,0.00012215212336741388,2.1921800419377746e-07,1.295128981837479e-06
1829,0.00011642287427093834,1.6203302966033561e-07,1.433435045328224e-06
1830,0.00012403135770000517,2.4735300030442886e-07,1.7972231489693513e-06
1831,0.0001349434460280463,3.336518092922347e-07,1.4172405826684553e-06
1832,0.00013624949497170746,2.3000948434770407e-07,1.412528831679083e-06
1833,0.00012213429727125913,1.7838788224366908e-07,1.5128218819882022e-06
1834,0.00012122755288146436,2.557661389346322e-07,1.2620286042874795e-06
1835,0.00010716895485529676,2.4731296832669614e-07,1.3220277423897642e-06
1836,0.00010769531218102202,2.3455417874629347e-07,1.336085119874042e-06
1837,0.00010600416135275736,3.0266825223890237e-07,1.4632444162998581e-06
1838,0.00010192689660470933,2.512240324659132e-07,1.193629827866971e-06
1839,0.0001113399412133731,3.8662858892202223e-07,1.2458808669180144e-06
1840,0.00011208486102987081,2.573354151991225e-07,1.3229843034423538e-06
1841,0.00011608480417635292,2.600322090984264e-07,1.2205463235659408e-06
1842,0.00011203272151760757,2.817471194127563e-07,1.305428327214031e-06
1843,0.00011037122749257833,2.593133889838839e-07,1.3302363868206157e-06
1844,0.00011631578672677279,2.5521809066120227e-07,1.4308678828456323e-06
1845,0.00011676236317725852,3.01890341170008e-07,1.4374667216543457e-06
1846,0.0001128683434217237,2.716488549658891e-07,1.378149590891553e-06
1847,0.0001181887200800702,3.2844730846193215e-07,1.3030028185312403e-06
1848,0.00011765412637032568,2.3331143439442315e-07,1.2333324548308155e-06
1849,0.0001273511879844591,3.209316017382946e-07,1.2359637366898824e-06
1850,0.00011457381333457306,2.5458733876604356e-07,1.1086430049545015e-06
1851,0.00011300771438982338,2.6507193418012776e-07,1.208624780701939e-06
1852,0.00012104991765227169,2.402391254818781e-07,1.1803618917838321e-06
1853,0.00010691669012885541,2.167811308240175e-07,1.1298894833089435e-06
1854,0.00010935938189504668,3.1122029381380756e-07,1.1898071079485817e-06
1855,0.0001041518262354657,2.8020629372349504e-07,9.998269661082304e-07
1856,0.00011596230615396053,2.769796327850571e-07,1.155030872723728e-06
1857,9.897894051391631e-05,2.855682779134838e-07,1.0924817388513475e-06
1858,0.0001049571146722883,3.5723836222523175e-07,1.191120759358455e-06
1859,0.00010372196993557736,2.1387128779082332e-07,1.037784954860399e-06
1860,9.720977686811239e-05,1.977343422332467e-07,9.923335255734855e-07
1861,0.00010519428906263784,1.6883150832924798e-07,1.0257220992571092e-06
1862,0.00010095169272972271,2.2409211208884727e-07,1.0924491107289214e-06
1863,0.00010270838538417593,2.7370521249459046e-07,1.0963192380586406e-06
1864,0.0001010560808936134,3.202878389174657e-07,1.1099795074187568e-06
1865,0.00010404102795291692,2.066304654047002e-07,9.366620474793308e-07
1866,0.00010141494567506015,2.3306286256463693e-07,9.088964816328371e-07
1867,0.00010247245518257841,2.4797867936854345e-07,1.039957510329259e-06
1868,0.00010361040040152147,2.870066747595601e-07,1.0442894335938036e-06
1869,0.00010507819388294592,3.0180149412917245e-07,9.644950296205934e-07
1870,0.00010316471161786467,2.953035158625994e-07,9.461180638936639e-07
1871,0.00011199500295333564,3.1863532168330266e-07,9.240424105882994e-07
1872,0.00010797342838486657,3.2232318636360446e-07,9.040772397383989e-07
1873,0.00011107869067927822,2.4841917711793116e-07,9.870921076071681e-07
1874,0.00010459867917234078,2.0791640320538818e-07,9.457806413593062e-07
1875,0.00010227859456790611,2.031142070091363e-07,9.474849207435909e-07
1876,0.00010520005162106827,1.753344349708641e-07,8.621616984783032e-07
1877,0.00010322334128431976,2.0038803749677925e-07,9.128788178713876e-07
1878,0.00010469424159964547,2.059329204939786e-07,9.07675030248356e-07
1879,0.00010248637408949435,3.738907012884596e-07,8.504180755153357e-07
1880,0.00010472834401298314,2.9778806109881373e-07,8.554989108233713e-07
1881,0.00010591099271550775,3.263133595554635e-07,9.62903300205653e-07
1882,0.00010489152919035405,2.2694862877870037e-07,1.0056287464976776e-06
1883,0.0001053876185324043,2.2307265989951475e-07,8.973461262939963e-07
1884,0.00010511023720027879,2.746305831635709e-07,8.304934908665018e-07
1885,0.00010901052155531943,3.5837735645749547e-07,8.495347856296576e-07
1886,0.00010473971633473411,3.3687081824052e-07,7.750610393486568e-07
1887,0.00011527077731443569,3.2122308213367035e-07,8.219915912377473e-07
1888,0.00011295932199573144,3.138604256491817e-07,8.426677027273399e-07
1889,0.00010785370250232518,1.8356850173262274e-07,9.58565919972898e-07
1890,0.00012245822290424258,2.5693195748743847e-07,8.678007930029707e-07
1891,0.00012430812057573348,2.479571667990399e-07,7.897658633737592e-07
1892,0.00011703438212862238,2.8333675561320604e-07,8.694426583133463e-07
1893,0.00011800572974607348,2.451049852525422e-07,7.414733431687637e-07
1894,0.00011820616782642901,2.905009717224516e-07,7.492530471608916e-07
1895,0.0001158926315838471,2.509762229152557e-07,8.87745613908919e-07
1896,0.00011496258230181411,2.7244274480864306e-07,7.677931534999516e-07
1897,0.00012074174446752295,3.303746725080714e-07,8.209839279516018e-07
1898,0.00012042054004268721,2.778252138346815e-07,7.746288019916392e-07
1899,0.00011795133468694985,3.100971568414934e-07,8.324532814185659e-07
1900,0.0001159956373157911,3.394948628887562e-07,7.558173251709377e-07
1901,0.00011802466178778559,3.068217724333522e-07,7.785113211866701e-07
1902,0.00012154180149082094,2.946170312156937e-07,7.571657647531538e-07
1903,0.00011981630814261734,2.7163108073935405e-07,6.809677870478481e-07
1904,0.0001193698844872415,3.031288544619315e-07,8.782137683738256e-07
1905,0.0001205243679578416,2.7558452364573327e-07,7.88047884725529e-07
1906,0.00012020724534522742,2.6955527177019434e-07,7.911755801615072e-07
1907,0.0001274288515560329,4.592559004201746e-07,7.904550329840276e-07
1908,0.00011980057024629787,2.612858946982044e-07,8.192196787604189e-07
1909,0.00011681889009196311,4.2247553611041155e-07,7.679373084101826e-07
1910,0.00011902599362656474,3.3400941124028805e-07,7.786427431710763e-07
1911,0.0001183884305646643,3.468883966739611e-07,7.996522413122875e-07
1912,0.0001228449254995212,4.511358646652752e-07,7.986042760421697e-07
1913,0.00011859287769766524,3.653759879096441e-07,8.34160289286956e-07
1914,0.00011949200415983796,3.006837925312311e-07,8.196814178518252e-07
1915,0.00011739529145415872,2.662452294188711e-07,9.342144267066033e-07
1916,0.00012314088235143572,4.658683900871097e-07,8.240596685027413e-07
1917,0.00012984246131964028,5.24195060691568e-07,7.928724699013401e-07
1918,0.00012020263238810003,4.491173033471796e-07,7.776276902404788e-07
1919,0.0001224045263370499,3.9501668780417276e-07,8.305479468617705e-07
1920,0.00012618442997336388,4.815939353974841e-07,7.54194275032205e-07
1921,0.000127144914586097,3.733364506430803e-07,7.383428624052613e-07
1922,0.00012421714200172573,2.796237490443332e-07,6.470449420703517e-07
1923,0.00011791133874794468,4.809024423124697e-07,7.696562533965334e-07
