year,soit_VERB annuel_ADJ,soit_VERB manuel_ADJ
1800,0.0,0.0
1801,0.0,0.0
1802,2.2378401354217203e-09,0.0
1803,1.950339223455444e-09,0.0
1804,0.0,0.0
1805,0.0,0.0
1806,0.0,0.0
1807,0.0,0.0
1808,2.2660739951163578e-09,0.0
1809,0.0,0.0
1810,0.0,0.0
1811,0.0,0.0
1812,0.0,0.0
1813,0.0,0.0
1814,0.0,0.0
1815,0.0,0.0
1816,2.3176038865813098e-09,0.0
1817,3.113746815941454e-09,0.0
1818,2.384235475716423e-09,0.0
1819,0.0,0.0
1820,2.3732962262101864e-09,0.0
1821,1.4792232327920374e-08,0.0
1822,0.0,0.0
1823,0.0,0.0
1824,0.0,1.6842225392110777e-09
1825,0.0,0.0
1826,1.7615968683770689e-09,0.0
1827,2.027800150017356e-08,0.0
1828,1.0089530988466322e-08,0.0
1829,6.001223074036943e-09,1.714635211591542e-09
1830,0.0,1.0436835840010872e-09
1831,1.5591206103948707e-09,0.0
1832,1.0823975493678972e-08,0.0
1833,1.1583628500844156e-09,0.0
1834,0.0,0.0
1835,7.563087933704082e-10,0.0
1836,0.0,1.3441500135158435e-09
1837,4.87052354003481e-09,6.957890930081589e-10
1838,0.0,0.0
1839,2.0974426639952526e-09,0.0
1840,2.5478754661634184e-09,0.0
1841,0.0,0.0
1842,0.0,0.0
1843,0.0,0.0
1844,2.7442805805577564e-09,2.195424508855126e-09
1845,1.674068439427856e-09,5.580227946389016e-10
1846,5.854501328173001e-10,1.1709002656346001e-09
1847,0.0,1.6179670936367074e-09
1848,8.04522137798358e-09,3.218088684420195e-09
1849,3.3517659758786067e-09,0.0
1850,4.073397619208663e-09,1.8330290174617403e-08
1851,6.449438760824933e-09,0.0
1852,0.0,0.0
1853,1.1943863675867306e-09,0.0
1854,5.195664454227256e-10,1.1430461910322265e-08
1855,0.0,5.306937111981824e-10
1856,3.6240324075009767e-09,1.0354378465748937e-09
1857,0.0,1.4644527812635033e-09
1858,4.893676019968041e-10,0.0
1859,0.0,5.092173349652285e-10
1860,2.288591982591015e-09,4.577183909670879e-10
1861,0.0,9.431927461278633e-10
1862,2.2589932147099034e-09,0.0
1863,1.1987090431375691e-08,1.9978483312144135e-09
1864,0.0,5.753673537611803e-09
1865,4.706844358715045e-10,1.882737743486018e-09
1866,9.244664589402873e-09,2.432806400776144e-09
1867,9.7056229719783e-10,9.7056229719783e-10
1868,0.0,1.4819622196071691e-09
1869,1.953407657850903e-09,9.767038289254515e-10
1870,2.2936195165357276e-09,1.1468097582678638e-09
1871,7.434824311758348e-09,1.0621177271019633e-09
1872,0.0,3.628403577593531e-09
1873,2.9930022904522957e-09,1.1972008939764578e-09
1874,0.0,5.974609251779839e-09
1875,3.432916173551348e-09,5.721527140956084e-10
1876,3.02300739996042e-09,3.627608879952504e-09
1877,0.0,0.0
1878,1.2078177347163432e-09,2.4156354694326865e-09
1879,2.443730107160036e-09,3.665595160740054e-09
1880,1.9253538763308597e-09,3.8507077526617195e-09
1881,4.183504653809678e-09,0.0
1882,4.6587693702804245e-09,0.0
1883,6.319338941018771e-10,1.2638677882037541e-09
1884,3.300848483434038e-09,6.601696966868076e-10
1885,0.0,1.933690763067375e-09
1886,1.936039106809062e-09,0.0
1887,1.9586774424595887e-09,2.6115698492645834e-09
1888,5.07249175996094e-09,1.9021844099853524e-09
1889,6.265136742733546e-10,5.012109394186837e-09
1890,4.5880703680722945e-09,6.554386478008212e-10
1891,7.649063604731055e-09,5.736798147637501e-09
1892,3.1342561879199593e-09,6.268512375839919e-10
1893,2.463366621796581e-09,3.079208221734575e-09
1894,1.0082462864602348e-08,1.2603078580752936e-09
1895,1.2037228991346183e-09,6.018614495673091e-10
1896,5.307326134129653e-09,4.1279202278587945e-09
1897,1.7480140668268973e-09,6.992056267307589e-09
1898,2.26334195829736e-09,4.52668391659472e-09
1899,7.185851913504848e-09,0.0
1900,2.595526460424935e-09,2.595526460424935e-09
1901,1.1177477832191585e-09,4.470991132876634e-09
1902,1.4730852093691738e-09,8.347482705062248e-09
1903,5.400220270956879e-10,5.400220270956879e-10
1904,4.299700151477737e-09,2.1498500757388683e-09
1905,5.160758931310738e-09,2.580379465655369e-09
1906,3.600929110447737e-09,1.0288369045596824e-09
1907,3.0857059130084963e-09,1.028568674676933e-09
1908,9.822778146428846e-10,4.911389073214423e-09
1909,4.400786846048277e-09,4.950885035270858e-09
1910,5.34415089958884e-09,4.275320542035388e-09
1911,1.5961122423746588e-09,4.25629931299909e-09
1912,5.209421227725386e-10,1.5628263128064646e-09
1913,1.060597942803554e-09,3.181793939432964e-09
1914,3.3483718020477227e-09,6.696743715117748e-10
1915,2.3561523843085297e-09,0.0
1916,5.493730803607377e-09,1.0987461607214755e-08
1917,0.0,2.1932848870420685e-09
1918,1.1486376294556067e-09,2.2972752589112133e-09
1919,0.0,0.0
1920,5.300562211374427e-09,7.572231730534895e-09
1921,2.2718242842501013e-09,7.572747429129834e-10
1922,0.0,4.426761179843197e-09
1923,4.246379248229459e-09,2.1231896241147297e-09
1924,2.578324886925998e-09,3.867487219366694e-09
1925,1.0998177923937646e-09,2.1996355847875293e-09
1926,2.229227691330493e-09,3.343841648018042e-09
1927,4.4596899506643695e-09,4.4596899506643695e-09
1928,0.0,6.8556245125250825e-09
1929,2.2280812750352652e-09,2.2280812750352652e-09
1930,2.100720708497761e-09,3.1510811737689437e-09
1931,3.4216069977333063e-09,2.2810713318222042e-09
1932,3.287861094491973e-09,1.0959536611565568e-09
1933,2.2941324395731044e-09,6.882397318719313e-09
1934,3.5944740517379614e-09,2.3963160344919743e-09
1935,2.393656828303392e-09,1.196828414151696e-09
1936,0.0,2.424942913137329e-09
1937,1.2591118148108649e-09,1.2591118148108649e-09
1938,0.0,1.0372171566075394e-08
1939,0.0,1.3764645423464117e-08
1940,2.5357829169792012e-09,2.5357829169792012e-09
1941,2.9515025978810172e-09,8.854508237732261e-09
1942,0.0,9.102635090130207e-09
1943,5.806470415592457e-09,1.4516175816936538e-08
1944,3.2131861615880553e-09,9.639558484764166e-09
1945,2.178504043826024e-09,6.535512131478072e-09
1946,5.568441707737293e-09,6.960552134671616e-09
1947,0.0,3.5762612871081956e-09
1948,2.174377566888097e-09,5.435944139264848e-09
1949,0.0,2.945102384188658e-09
1950,5.317680518146517e-09,1.0635361480382244e-09
1951,0.0,3.1984206394497505e-09
1952,2.1089607837865287e-09,6.326882129314981e-09
1953,0.0,1.1851209791302608e-08
1954,9.772536113672459e-10,5.863521668203475e-09
1955,0.0,4.6928039232341234e-09
1956,8.72114158667614e-10,5.232684952005684e-09
1957,8.835037701437898e-10,3.534015080575159e-09
1958,8.272243445794913e-10,4.1361216673863055e-09
1959,1.5501495642666896e-09,7.750747599288843e-09
1960,3.460416619915918e-09,5.536666680683311e-09
1961,2.779263708063695e-09,4.16889545107324e-09
1962,2.5367825617905737e-09,4.43936931660005e-09
1963,1.939815863494232e-09,2.5864212993553792e-09
1964,1.8251904432275978e-09,6.083968440151466e-09
1965,3.830430195250756e-09,3.2832261354087677e-09
1966,1.6617224263271169e-09,1.6617224263271169e-09
1967,4.437302081328198e-09,4.930335584241163e-10
1968,3.5931326802796093e-09,1.3474247273492779e-09
1969,6.8126366770115965e-09,7.2668124850849836e-09
1970,3.219107425067591e-09,1.3796175313274261e-09
1971,2.569198631618974e-09,6.679916619845017e-09
1972,2.0520587451500205e-09,1.0260293947794707e-08
1973,5.513203782392395e-10,1.6539611902288698e-09
1974,2.812785782069227e-09,7.875800456247362e-09
1975,1.1422960355389478e-09,7.996072248772634e-09
1976,4.570821499072508e-09,7.427584769459372e-09
1977,2.3507127355770763e-09,6.464460078348111e-09
1978,1.1881182704343018e-09,1.1881182260253809e-08
1979,1.7555920051037788e-09,4.681578680276743e-09
1980,5.685150683554241e-10,6.253665585376211e-09
1981,4.427884725544118e-09,1.0120879245789638e-08
1982,3.7245013739806154e-09,1.3656505259973528e-08
1983,1.2630632095778083e-09,6.946847541655643e-09
1984,2.3196033982486597e-09,5.799008384599347e-09
1985,6.015558051686298e-10,6.617113967877231e-09
1986,5.994485463567401e-10,3.5966913891627428e-09
1987,6.110816852533674e-10,8.555143260480236e-09
1988,2.398621523624911e-09,8.994830658082265e-09
1989,1.6464366536794728e-09,2.7440609784434855e-09
1990,1.089730194969718e-09,1.089730194969718e-09
1991,1.7584396161396398e-09,3.5168792322792797e-09
1992,3.30596661157756e-09,5.509944056569793e-09
1993,2.7696036575264316e-09,1.1078414852150331e-09
1994,3.6924485691258724e-09,7.384897138251745e-09
1995,1.0844901643380922e-09,4.337960657352369e-09
1996,1.067618438099771e-09,2.135236876199542e-09
1997,1.438468344439059e-09,5.274384040632185e-09
1998,9.536258449571733e-10,3.337690568372409e-09
1999,1.3710603763428253e-09,6.8553016596695215e-09
2000,2.2090156370779823e-09,5.743440834038438e-09
2001,1.3143635069212678e-09,3.066848330846028e-09
2002,1.3143663935011318e-09,5.257465574004527e-09
2003,8.333845835650777e-10,6.667076668520622e-09
2004,1.3214374039449694e-09,6.166707589017051e-09
2005,9.007499190971657e-10,1.3511248786457486e-09
2006,3.294311934354255e-09,3.706100981659688e-09
2007,1.997239706952314e-09,5.192823504529542e-09
2008,0.0,6.3861596011349775e-09
2009,2.384096253749135e-09,8.105927484791664e-09
2010,3.7790344187271785e-09,4.723792912386671e-09
2011,1.1471915639660324e-09,9.55992973672437e-09
2012,1.7021263287730903e-09,6.808505315092361e-09
2013,2.789125042035323e-10,5.020424964641279e-09
2014,1.0827225782605865e-09,4.7639794331644225e-09
2015,1.5516027351836215e-09,4.654808538617772e-09
2016,1.0356699942093428e-09,2.6927420293532123e-09
2017,1.2578056374223934e-09,4.2765391228272165e-09
2018,2.581466596041082e-09,3.0977600484760615e-09
2019,5.1019755087367e-10,3.3162841361900064e-09
