year,petit_ADJ auteur_NOUN,petit_ADJ moteur_NOUN
1883,1.516641390253426e-08,1.7188602008388898e-07
1884,2.442627877741188e-08,2.0201192896251996e-07
1885,1.4824961758197475e-08,2.797405795895713e-07
1886,9.034849313138693e-09,1.7682490938142337e-07
1887,6.528924567650307e-09,1.9521483984874521e-07
1888,3.1703073499755874e-09,2.048018572509136e-07
1889,1.3783300722991498e-08,1.8356850794987167e-07
1890,9.831579661501166e-09,3.0019091212807325e-07
1891,8.286486163910922e-09,2.887521741712362e-07
1892,3.1342561879199593e-09,3.81125541792926e-07
1893,2.463366621796581e-09,2.9806736301374315e-07
1894,6.93169299736951e-09,2.482806564785278e-07
1895,1.1435367319734269e-08,3.1236608899476437e-07
1896,5.897029087265082e-09,3.561805375085214e-07
1897,6.992056267307589e-09,3.169732050167795e-07
1898,1.1316709347397591e-08,3.230920526675618e-07
1899,1.1055156790007459e-09,2.8964512210905013e-07
1900,9.343895657210055e-09,3.213261946521939e-07
1901,5.58873880507349e-09,3.805931286793296e-07
1902,7.365426046845869e-09,7.100270282833776e-07
1903,1.6200660812870638e-09,4.3255763215732657e-07
1904,5.912087708281888e-09,3.993346480157811e-07
1905,3.6125313851442797e-09,3.7415503317816956e-07
1906,1.6975809202790515e-08,4.609189234727751e-07
1907,6.685696440911215e-09,3.5742760529089423e-07
1908,7.367083831866239e-09,4.1403009443108374e-07
1909,8.801573414540798e-09,3.26208322576349e-07
1910,8.550640862026171e-09,4.35548268784558e-07
1911,1.1704822888702893e-08,4.3148234674106334e-07
1912,8.856016364688912e-09,3.511149802015723e-07
1913,1.0075680734189518e-08,4.327239718215914e-07
1914,1.0714789944188396e-08,3.9443819288553783e-07
1915,3.534228465440492e-09,2.4739600235079706e-07
1916,4.394984820521586e-09,2.2634171714663864e-07
1917,1.5352993543160665e-08,2.3139155302942527e-07
1918,1.2635013924011673e-08,2.549975643972857e-07
1919,1.1049417880659718e-08,3.167499942335894e-07
1920,1.4387239843927091e-08,3.505943322323901e-07
1921,8.330022505109724e-09,3.491036429936756e-07
1922,1.2542490601674672e-08,3.2905592206589063e-07
1923,8.492758496458919e-09,2.961849570048969e-07
1924,6.445812328337297e-09,3.480738647310133e-07
1925,1.2097995938376016e-08,1.7927030171449587e-07
1926,1.2260752413340015e-08,2.1846430708905018e-07
1927,1.3379070296082318e-08,1.8953682556777096e-07
1928,4.5704163786908225e-09,2.2623561335421982e-07
1929,1.4482528509773829e-08,2.205800395671531e-07
1930,2.4158288702835762e-08,2.394821555506965e-07
1931,1.596749932275543e-08,2.132801739662682e-07
1932,1.6439305472459864e-08,2.104231067168172e-07
1933,3.4411986593596566e-09,3.4756105304900586e-07
1934,1.5576054224197833e-08,2.8036898669370203e-07
1935,8.377798899061872e-09,2.9082931796153844e-07
1936,1.2124714565686645e-08,2.049076810450856e-07
1937,3.777335333410292e-09,2.291583540703357e-07
1938,1.2965214457594243e-08,2.411529749224428e-07
1939,7.647025235257843e-09,2.4623420813441044e-07
1940,2.5357829169792012e-09,1.7243324434979002e-07
1941,1.1806010391524069e-08,2.3612020072505402e-07
1942,1.8205270180260413e-08,1.8508691823626577e-07
1943,1.1612940831184915e-08,2.0032322844976136e-07
1944,1.2852744646352221e-08,1.3174063262511027e-07
1945,6.535512131478072e-09,1.568522947081874e-07
1946,4.1763312808029696e-08,1.5034792966162058e-07
1947,5.960435478513659e-09,1.4662670899667773e-07
1948,1.0871888278529696e-08,1.7612459002336323e-07
1949,1.1780409980843842e-08,1.7179764366659356e-07
1950,1.0635361480382244e-08,2.0845308679184882e-07
1951,7.462981344019681e-09,1.4179664575841855e-07
1952,6.326882129314981e-09,1.9086095548459525e-07
1953,2.2625037843226892e-08,1.7345862435291792e-07
1954,9.772536557761669e-09,1.5929233310174595e-07
1955,1.0324168631115072e-08,1.689409478977666e-07
1956,1.5698054411927842e-08,1.4738729703367426e-07
1957,8.835037701437898e-09,1.210400185636118e-07
1958,4.136121778408608e-09,2.0266997058371317e-07
1959,6.975673039200103e-09,1.2168674068391283e-07
1960,6.920833239831836e-09,8.166583298496732e-08
1961,1.1811871092337611e-08,8.059864597953492e-08
1962,8.244543714397423e-09,9.766613190409501e-08
1963,1.0992290522260362e-08,7.823924619287936e-08
1964,1.2167936880302932e-08,6.935724172763003e-08
1965,2.1340968825445117e-08,7.989183475887174e-08
1966,1.273987182415226e-08,8.197830425604735e-08
1967,1.0846737952263652e-08,5.521975982025751e-08
1968,1.6618238896093374e-08,5.434613115085085e-08
1969,1.1354394147122804e-08,4.67801051229344e-08
1970,1.8854772715348744e-08,3.908916285100261e-08
1971,2.774734653154809e-08,5.549469161980625e-08
1972,8.208235147133536e-09,6.310080635785198e-08
1973,6.615844760915479e-09,6.781240813324985e-08
1974,3.375343005096454e-09,6.131872964942886e-08
1975,9.138368284311582e-09,4.397839559189265e-08
1976,4.570821443561357e-09,3.7709277478370495e-08
1977,6.464459856303506e-09,4.407586517984896e-08
1978,1.6633655786080226e-08,4.574255285660911e-08
1979,4.096381234219848e-09,4.7986180362613595e-08
1980,7.390695777598211e-09,4.946081233470068e-08
1981,1.1385988762935284e-08,5.819505655146884e-08
1982,1.0552753781922775e-08,5.090151700137824e-08
1983,3.78918940668882e-09,5.052253015946917e-08
1984,1.3337719206862886e-08,4.9871474061546905e-08
1985,6.617113745832626e-09,4.812446585678032e-08
1986,7.792831324682226e-09,4.076250093021372e-08
1987,9.777307352631937e-09,2.3221103262471843e-08
1988,1.0194141253361266e-08,4.497415406756744e-08
1989,7.134558721588746e-09,5.103953493179603e-08
1990,5.993516072333449e-09,4.4678937882736136e-08
1991,6.4476117778156095e-09,5.3925479193139836e-08
1992,3.305966445044106e-09,5.344645770399836e-08
1993,7.200969598386564e-09,5.0960707043135045e-08
1994,5.2749266066243194e-09,5.907917688396935e-08
1995,2.7112254663563817e-09,3.7957157417167764e-08
1996,6.939519625603907e-09,3.5231408901381656e-08
1997,6.7128524960935465e-09,4.123609187445254e-08
1998,5.244942147264453e-09,5.8171178096699805e-08
1999,6.398281654496074e-09,4.067479153491149e-08
2000,5.743440834038438e-09,4.2854905513145525e-08
2001,1.0514907861081113e-08,3.767842216007011e-08
2002,1.358178702837165e-08,4.468845915539532e-08
2003,5.41700001521761e-09,4.458607671953274e-08
2004,6.166707589017051e-09,3.347641452933203e-08
2005,1.0358624180639708e-08,3.512924806603479e-08
2006,1.070651389767363e-08,3.6649219825601875e-08
2007,4.793375307787784e-09,4.47381687251891e-08
2008,8.514879551446697e-09,4.12971665753048e-08
2009,5.721830786953319e-09,4.339055337254649e-08
2010,1.558851697724961e-08,6.471596236679034e-08
2011,4.971163480860241e-09,6.38603345759492e-08
2012,8.510631643865452e-09,9.021269697928602e-08
2013,7.53063750247307e-09,5.5782499619461134e-08
2014,6.496335386296792e-09,6.691225658272959e-08
2015,1.5072712716834857e-08,6.782720873843573e-08
2016,8.492494513179238e-09,6.649001449421377e-08
2017,6.540589680970044e-09,5.9368428978467946e-08
2018,3.0977601039872127e-09,5.240377376480865e-08
2019,8.673358697919298e-09,6.249919692891126e-08
