year,voudront_VERB être_VERB,voudront_VERB etre_VERB,voudront_VERB mettre_VERB
1847,1.5532484098912391e-07,5.393223645455691e-10,9.707802561820245e-09
1848,1.0861049304367043e-07,0.0,3.298540818263973e-08
1849,6.033178578945808e-08,8.379414939696517e-10,1.75967720394965e-08
1850,1.4935791625703132e-07,2.0366988096043315e-09,2.4440385715251978e-08
1851,1.1737978411474614e-07,2.579775504329973e-09,8.384270167027807e-09
1852,1.1458560322807898e-07,6.510545436100301e-10,1.9531636752390114e-08
1853,9.853687288341462e-08,0.0,1.0749477752369785e-08
1854,8.884585867008354e-08,1.0391328908454511e-09,2.0263090760863633e-08
1855,1.1091498208770645e-07,0.0,1.4328730202350926e-08
1856,6.109083017236117e-08,0.0,1.7084724746041502e-08
1857,6.882928005325084e-08,0.0,9.763017949637742e-09
1858,1.1402265442939097e-07,0.0,2.5447114637699997e-08
1859,6.670747154657874e-08,0.0,1.9350258284589472e-08
1860,1.0756382096133166e-07,0.0,2.288591893773173e-08
1861,9.47908702642053e-08,0.0,1.6034276129062164e-08
1862,1.0301008757096497e-07,0.0,6.776979422085105e-09
1863,7.14230807830063e-08,0.0,4.195481650981492e-08
1864,9.445614068681607e-08,0.0,1.3904711160250827e-08
1865,8.895936076669386e-08,0.0,8.001635798393636e-09
1866,6.373952743388145e-08,4.865612912574591e-10,1.556996132023869e-08
1867,6.114542827617697e-08,4.85281148598915e-10,9.7056229719783e-09
1868,6.421836218351018e-08,0.0,2.420538258718352e-08
1869,6.104399119521986e-08,0.0,1.3185501579471293e-08
1870,9.575861525945584e-08,0.0,9.17447806614291e-09
1871,6.266494523288202e-08,0.0,2.973929724703339e-08
1872,7.861540751719076e-08,0.0,3.4469834986339265e-08
1873,6.285304721131979e-08,0.0,2.21482157058972e-08
1874,7.52800772829687e-08,5.974609140757536e-10,1.3741600746186577e-08
1875,8.067353007845668e-08,0.0,1.2015206607429718e-08
1876,6.287855569553358e-08,0.0,2.539326260375674e-08
1877,5.6281827198745304e-08,0.0,1.1751150275074451e-08
1878,5.495570576385944e-08,0.0,1.268208649207736e-08
1879,6.231511662235789e-08,6.10932526790009e-10,2.2604503158163425e-08
1880,9.370055664703614e-08,0.0,3.0805662021293756e-08
1881,8.157833519817359e-08,0.0,1.4642266066289267e-08
1882,6.788492612486152e-08,0.0,1.8635077481121698e-08
1883,7.520013411976834e-08,0.0,2.338155447034751e-08
1884,5.545425452169184e-08,0.0,1.1883054540362536e-08
1885,5.8655285073427876e-08,0.0,1.4180398189012067e-08
1886,8.066830048392148e-08,6.453463874400711e-10,1.613365974151293e-08
1887,8.291734587828614e-08,0.0,2.415702127223085e-08
1888,6.404020780337305e-08,0.0,1.9021843655764314e-08
1889,6.57839365203472e-08,1.2530273485467092e-09,2.192797943223468e-08
1890,6.94764992204e-08,6.554386478008212e-10,1.5075089621063853e-08
1891,9.68881437302116e-08,1.9122659011827636e-09,1.3385862196457765e-08
1892,7.710270466532165e-08,0.0,2.382034658410248e-08
1893,5.788911394688512e-08,0.0,2.586534897375259e-08
1894,6.238524008495006e-08,0.0,2.2055386850183822e-08
1895,6.801034402315054e-08,0.0,4.4537745935713247e-08
1896,6.781583294923621e-08,0.0,2.7716035688740703e-08
1897,4.8944393427063915e-08,0.0,1.3984112534615178e-08
1898,6.620275172508627e-08,0.0,1.6975064909274806e-08
1899,8.45719512199139e-08,0.0,2.5979618456517528e-08
1900,6.748368974740515e-08,0.0,2.4397950326715545e-08
1901,9.780293197536594e-08,5.588738916095792e-10,2.0678333711998675e-08
1902,7.021706238674597e-08,0.0,8.838511256215043e-09
1903,9.018367563840002e-08,0.0,2.3220946943069976e-08
1904,6.503296390292235e-08,0.0,1.7736262236667244e-08
1905,8.670075146710587e-08,0.0,2.580379465655369e-08
1906,6.01869558636281e-08,2.572092316910357e-09,1.388929860013377e-08
1907,4.371417006154843e-08,0.0,8.228549397415463e-09
1908,7.12151404513861e-08,4.911389073214423e-10,6.384805573134145e-09
1909,6.381140593703094e-08,0.0,1.6502950117569526e-08
1910,6.466422064477229e-08,0.0,1.3894791983659616e-08
1911,3.724261787851901e-08,0.0,1.4897047151407605e-08
1912,4.844761747335724e-08,0.0,1.4586379215586476e-08
1913,4.560571298384275e-08,1.060597942803554e-09,1.6439267724877027e-08
1914,6.227971738326232e-08,6.696743715117748e-10,1.1384464038144415e-08
1915,5.890380805340101e-08,0.0,1.0602685840410686e-08
1916,9.778841558727436e-08,0.0,1.0987461607214755e-08
1917,7.457168749169796e-08,0.0,8.773139548168274e-09
1918,6.891825421462272e-08,1.1486376294556067e-09,8.040463406189247e-09
1919,4.880159565345821e-08,0.0,8.287063479883727e-09
1920,5.2248399384779987e-08,0.0,1.3630017114962811e-08
1921,5.2251955651172466e-08,0.0,6.058197943303867e-09
1922,4.500540740082215e-08,0.0,8.115729421831475e-09
1923,4.671016995416721e-08,0.0,9.554353752605493e-09
1924,4.640984840875717e-08,1.289162443462999e-09,1.0313299547703991e-08
1925,3.959344141435395e-08,0.0,7.698724324711748e-09
1926,4.56991671171636e-08,0.0,1.2260752413340015e-08
1927,5.0171511389862644e-08,0.0,1.4493992672726108e-08
1928,4.4561559775502246e-08,0.0,9.14083297942625e-09
1929,3.5649300400564243e-08,0.0,1.1140406375176326e-09
1930,2.941009036305786e-08,0.0,7.352522590764465e-09
1931,2.9653927313688655e-08,0.0,7.983749661377715e-09
1932,3.7262424257278326e-08,0.0,6.575722188983946e-09
1933,2.982372038218273e-08,0.0,5.735331320977366e-09
1934,8.38710612072191e-09,0.0,5.990790086229936e-09
1935,5.0266791618014395e-08,1.196828414151696e-09,5.98414207075848e-09
1936,2.9099314957647948e-08,0.0,1.091224355320719e-08
1937,3.5255130370615007e-08,0.0,6.295559185076627e-09
1938,2.2040865133021725e-08,0.0,3.8895642262559704e-09
1939,1.2235240376412548e-08,0.0,6.117620188206274e-09
1940,4.564409294971483e-08,5.0715658339584024e-09,7.607348528892999e-09
1941,2.9515025090631752e-08,0.0,2.3612020783048138e-08
1942,3.034211815133858e-08,0.0,1.2136847082899749e-08
1943,2.9032351633873077e-08,0.0,8.709705845433291e-09
1944,9.639558484764166e-09,0.0,3.2131861615880553e-09
1945,2.178504132643866e-08,0.0,1.9606536838523425e-08
1946,2.7842208538686464e-08,0.0,6.960552134671616e-09
1947,3.5762614203349585e-08,0.0,7.152522574216391e-09
1948,3.8051606310318675e-08,0.0,4.348755133776194e-09
1949,3.141442661558358e-08,9.817008317369869e-10,7.853606653895895e-09
1950,3.722376362702562e-08,1.0635361480382244e-09,8.508289184305795e-09
1951,3.4116485636559446e-08,0.0,6.396841278899501e-09
1952,2.1089608281954497e-08,0.0,9.490323193972472e-09
1953,1.6160740301529586e-08,0.0,1.0773827163745864e-08
1954,2.247683283940205e-08,0.0,2.9317608341017376e-09
1955,2.1586897602787758e-08,0.0,3.754243138587299e-09
1956,3.575668117150599e-08,0.0,8.72114114258693e-09
1957,2.297109880089465e-08,0.0,5.301022731885041e-09
1958,2.8125628048769613e-08,1.6544486891589827e-09,1.8198935691771112e-08
1959,3.332821663093455e-08,0.0,4.650448914844674e-09
1960,2.5607082676515347e-08,0.0,9.689166802218097e-09
1961,2.014966149488373e-08,0.0,6.94815938118154e-09
1962,3.7417542841922113e-08,0.0,2.5367825617905737e-09
1963,3.2330266463986845e-08,0.0,8.405868889838075e-09
1964,2.068549243006146e-08,0.0,9.125952438182594e-09
1965,2.681301225493371e-08,0.0,9.302473458205895e-09
1966,2.99110034518435e-08,1.1078149508847446e-09,7.754704434148607e-09
1967,3.303324902503846e-08,0.0,3.451234853457663e-09
1968,2.6050212653672133e-08,8.982831700699023e-10,8.982831367632116e-09
1969,5.132186231548985e-08,0.0,1.2716921737876419e-08
1970,2.851209579546321e-08,0.0,1.1956685419534097e-08
1971,1.849823050292798e-08,0.0,1.490135304038631e-08
1972,2.1033601527165047e-08,0.0,7.69522046084603e-09
1973,2.4809416743210022e-08,0.0,2.7566018356850464e-09
1974,3.037808582462276e-08,0.0,1.2938814464291681e-08
1975,1.8847885030481848e-08,0.0,1.3707552426467373e-08
1976,2.7996280849151844e-08,0.0,5.713526984862938e-09
1977,1.5867311020656416e-08,5.876781838942691e-10,4.7014254711541525e-09
1978,2.5544542481270582e-08,5.940591352171509e-10,2.3762365408686037e-09
1979,2.3993090181306798e-08,0.0,1.287434159280565e-08
1980,2.3309118191150446e-08,5.685150683554241e-10,7.390696055153967e-09
1981,2.0874313833019187e-08,0.0,6.325549417596221e-09
1982,1.8622506203769262e-08,0.0,5.586751949948621e-09
1983,2.7155859783078995e-08,0.0,1.136756910824488e-08
1984,2.0876431250371752e-08,0.0,6.958810416790584e-09
1985,2.4062231318566774e-08,0.0,2.4062232206745193e-09
1986,1.8582904104391673e-08,0.0,4.196139880008332e-09
1987,3.238733015109574e-08,0.0,6.110816741511371e-09
1988,2.2187249371086182e-08,5.996553809062277e-10,4.197587610832443e-09
1989,4.116091645300912e-08,0.0,3.2928733073589456e-09
1990,1.4166492867673242e-08,0.0,3.2691906959314565e-09
1991,2.6962739596569918e-08,0.0,6.4476117778156095e-09
1992,1.928480486412809e-08,0.0,3.30596661157756e-09
1993,2.4372512896775334e-08,0.0,4.4313659408601325e-09
1994,1.2132331583813993e-08,0.0,4.747434001473039e-09
1995,2.2232049090575856e-08,0.0,4.337960657352369e-09
1996,2.2419987644184403e-08,0.0,5.3380921904988554e-09
1997,1.4864173003559245e-08,0.0,1.1507746755512471e-08
1998,2.1456582288692516e-08,0.0,7.629006759657386e-09
1999,1.7366764026860437e-08,4.570201161957499e-10,1.0054442611817649e-08
2000,2.783359853708589e-08,0.0,6.185244316725402e-09
2001,2.1467938537966802e-08,0.0,2.6287270138425356e-09
2002,1.752488643091965e-08,0.0,5.257465574004527e-09
2003,1.8334461060476315e-08,0.0,5.000307723435071e-09
2004,1.8940601975714344e-08,0.0,8.80958239690699e-09
2005,2.0266872624574717e-08,0.0,2.702249757291497e-09
2006,1.729513776638214e-08,0.0,7.412201963319376e-09
2007,1.3980677948666198e-08,3.994479469415779e-10,5.192823504529542e-09
2008,1.3198063086861112e-08,4.257439678578834e-10,7.2376473703172906e-09
2009,2.2887324035991696e-08,0.0,3.814554005998616e-09
2010,1.747803501928047e-08,0.0,1.8895172093635892e-09
2011,2.562061141020422e-08,0.0,6.118355155848576e-09
2012,2.3489343803362317e-08,0.0,4.085103366691101e-09
2013,2.621777461797592e-08,0.0,8.08846234434668e-09
2014,1.9705550968751595e-08,0.0,4.330890313042346e-09
2015,2.438232904466986e-08,2.2165753954528356e-10,6.871383906315032e-09
2016,2.3613276667333594e-08,0.0,9.735297901158901e-09
2017,1.685459594114036e-08,0.0,4.024978128569501e-09
2018,2.323320025254816e-08,0.0,3.614053500911041e-09
2019,2.423438338894357e-08,0.0,2.5509878653906526e-09
