year,faut_VERB hériter_VERB,faut_VERB mériter_VERB
1863,0.0,2.1476870060155306e-08
1864,0.0,5.418042547944424e-08
1865,4.706844358715045e-10,2.729969672543575e-08
1866,0.0,4.184427027098536e-08
1867,0.0,9.220341823379385e-09
1868,3.457911734727759e-09,2.667531973088444e-08
1869,1.4650557433881772e-09,1.70923168951731e-08
1870,1.1468097582678638e-09,3.841812556970581e-08
1871,0.0,1.4869648623516696e-08
1872,0.0,2.963196266136947e-08
1873,0.0,1.2570609442263958e-08
1874,0.0,1.7923827755339516e-08
1875,0.0,2.1741803024610817e-08
1876,0.0,2.418405919968336e-08
1877,0.0,5.751878973114799e-08
1878,0.0,1.509772218355465e-08
1879,0.0,2.1382637882538802e-08
1880,0.0,7.701415505323439e-09
1881,0.0,1.8128519130300447e-08
1882,6.655385131892899e-10,1.3310770263785798e-08
1883,6.319338941018771e-10,1.516641390253426e-08
1884,1.3203393933736152e-09,9.242375753615306e-09
1885,0.0,1.4180398189012067e-08
1886,6.453463874400711e-10,1.4197620856748472e-08
1887,0.0,2.3504128421336645e-08
1888,5.706553452000662e-09,1.5851536971922542e-08
1889,0.0,1.4409814674820609e-08
1890,0.0,1.9663159989136147e-08
1891,0.0,8.92390783491237e-09
1892,6.268512375839919e-10,1.817868522380195e-08
1893,6.158416554491453e-10,7.390100087434348e-09
1894,0.0,1.0082462864602348e-08
1895,0.0,2.046328972937772e-08
1896,0.0,7.076434549446731e-09
1897,0.0,1.7480140002135158e-08
1898,0.0,2.546259736391221e-08
1899,5.527578395003729e-10,2.5426860617017155e-08
1900,0.0,1.2977633190303095e-08
1901,0.0,1.8442838367604963e-08
1902,0.0,6.38336894454028e-09
1903,1.0800440541913758e-09,1.5660639007819555e-08
1904,0.0,2.1498500757388683e-08
1905,0.0,1.1353670004154992e-08
1906,0.0,1.7490227932626112e-08
1907,0.0,9.771402353919711e-09
1908,0.0,1.4243028090277221e-08
1909,0.0,2.475442606453271e-08
1910,0.0,2.404867771588215e-08
1911,0.0,1.9153347352585115e-08
1912,0.0,2.5526164293410147e-08
1913,0.0,1.0605979205990934e-08
1914,0.0,1.0714789944188396e-08
1915,0.0,2.709575319670421e-08
1916,0.0,3.625862632361532e-08
1917,0.0,3.728584374584898e-08
1918,0.0,1.6080926812378493e-08
1919,0.0,1.749491218561161e-08
1920,0.0,1.741613253614105e-08
1921,0.0,2.9533714140939082e-08
1922,0.0,2.5084981203349344e-08
1923,0.0,4.2463792482294593e-08
1924,0.0,1.804827398643738e-08
1925,0.0,1.8696901804560184e-08
1926,0.0,1.2260752413340015e-08
1927,0.0,1.3379070296082318e-08
1928,0.0,1.2568645679778001e-08
1929,1.1140406375176326e-09,2.1166771446701205e-08
1930,0.0,1.6805765667982087e-08
1931,0.0,1.3686427990933225e-08
1932,0.0,1.6439305028370654e-08
1933,0.0,1.1470662641954732e-08
1934,0.0,2.156684431042777e-08
1935,0.0,2.0346082152400413e-08
1936,0.0,1.8187071404440758e-08
1937,3.777335333410292e-09,1.1332006444320086e-08
1938,0.0,3.630260181353151e-08
1939,0.0,1.988226472349197e-08
1940,0.0,1.5214697057785997e-08
1941,2.9515025978810172e-09,1.1806010391524069e-08
1942,0.0,3.034211815133858e-08
1943,0.0,2.9032351633873077e-08
1944,0.0,4.819779064746399e-08
1945,0.0,4.574858536443571e-08
1946,0.0,3.897909195416105e-08
1947,0.0,3.2186353138285995e-08
1948,0.0,3.913879709216417e-08
1949,0.0,1.8652315247891238e-08
1950,0.0,2.3397795700930146e-08
1951,0.0,2.6653504292539765e-08
1952,0.0,1.4762725264461096e-08
1953,0.0,2.1547654327491728e-08
1954,0.0,1.7590565448699635e-08
1955,0.0,2.1586897602787758e-08
1956,0.0,2.2674967681268754e-08
1957,0.0,1.6786572132332367e-08
1958,1.6544486891589827e-09,2.6471179026543723e-08
1959,0.0,2.325224279786653e-08
1960,0.0,2.07624992754063e-08
1961,0.0,1.80652133252579e-08
1962,6.341956404476434e-10,2.2831043722248978e-08
1963,0.0,3.620989730279689e-08
1964,0.0,4.319617374903828e-08
1965,0.0,2.681301225493371e-08
1966,0.0,1.5509408868297214e-08
1967,0.0,4.437302081328198e-08
1968,1.7965663401398047e-09,2.110965446888713e-08
1969,4.5417578031781147e-10,2.043791091921321e-08
1970,0.0,2.2993624781975086e-08
1971,0.0,1.849823050292798e-08
1972,0.0,2.205963234302999e-08
1973,5.513203782392395e-10,2.4809416743210022e-08
1974,0.0,1.9689501584707614e-08
1975,0.0,2.8557401776652114e-08
1976,5.713526873840635e-10,2.742492810625663e-08
1977,5.876781838942691e-10,1.9393379346865913e-08
1978,0.0,2.316830638449119e-08
1979,1.7555920051037788e-09,2.3993090181306798e-08
1980,0.0,1.4781392110307934e-08
1981,6.325549528618524e-10,2.0241758491579276e-08
1982,1.8622506869903077e-09,2.5450759721934446e-08
1983,0.0,2.3998200759933752e-08
1984,1.739702604197646e-09,3.131464509920079e-08
1985,6.015558051686298e-10,2.947623478632977e-08
1986,5.994485463567401e-10,3.2969669661042644e-08
1987,2.4443267410134695e-09,3.0554083707556856e-08
1988,2.99827696004229e-09,1.739000587974715e-08
1989,0.0,2.4147738031388144e-08
1990,5.44865097484859e-10,2.8332985735346483e-08
1991,1.7584396161396398e-09,2.1101275393675678e-08
1992,5.509944167592096e-10,2.0386792698445788e-08
1993,5.539207426075166e-10,2.1048988330107932e-08
1994,0.0,2.6902124972139063e-08
1995,5.422450821690461e-10,2.7112253775385398e-08
1996,1.6014276571496566e-09,2.5622842514394506e-08
1997,9.58978896292706e-10,2.8289877107567918e-08
1998,4.768129224785866e-10,2.193339376788117e-08
1999,1.8280804647829996e-09,3.153438754566196e-08
2000,2.2090156370779823e-09,3.534425019324772e-08
2001,2.6287270138425356e-09,1.664860427297299e-08
2002,0.0,2.102986229601811e-08
2003,4.1669229178253886e-10,2.6251614215766494e-08
2004,1.7619165015858584e-09,2.2023955992267474e-08
2005,4.5037495954858286e-10,2.1167622321627277e-08
2006,2.0589450144825605e-09,1.8942293067425453e-08
2007,3.994479469415779e-10,2.4366324069546863e-08
2008,4.257439678578834e-10,2.8950589481269162e-08
2009,3.337734755248789e-09,2.9085974517784052e-08
2010,1.4171379625338432e-09,2.172944846279279e-08
2011,1.529588788962144e-09,3.097417433650662e-08
2012,0.0,2.2808492872172792e-08
2013,5.578250084070646e-10,2.147626254611623e-08
2014,8.661780737106994e-10,3.096586453921191e-08
2015,2.21657536769726e-09,3.0588740429493555e-08
2016,1.0356699942093428e-09,2.1127668503595487e-08
2017,7.54683426862357e-10,2.56592347369633e-08
2018,5.162933414126769e-10,2.9945013579890656e-08
2019,1.2754939326953263e-09,2.5509876877549686e-08
