year,petit_ADJ hôtel_NOUN,petit_ADJ motel_NOUN
1892,4.005579414823046e-07,0.0
1893,4.4402182342029306e-07,0.0
1894,4.7135512915019717e-07,0.0
1895,3.8820064296452017e-07,0.0
1896,4.3579043651487126e-07,0.0
1897,4.061219410766981e-07,0.0
1898,3.887289934390026e-07,0.0
1899,4.576834964353793e-07,0.0
1900,5.403886045307615e-07,0.0
1901,4.2250866894022465e-07,0.0
1902,3.7809185648995935e-07,0.0
1903,5.443422197437542e-07,0.0
1904,4.729670148861942e-07,0.0
1905,4.412448886270681e-07,0.0
1906,5.375672849083912e-07,0.0
1907,4.5257020264699577e-07,0.0
1908,4.543034846093974e-07,4.911389073214423e-10
1909,4.978390197862836e-07,0.0
1910,5.680832000365399e-07,0.0
1911,4.2775807651551645e-07,0.0
1912,3.9747882762952713e-07,0.0
1913,4.6454188629141413e-07,5.30298971401777e-10
1914,4.5336956278063667e-07,6.696743715117748e-10
1915,3.934774506220151e-07,0.0
1916,3.614875012658558e-07,0.0
1917,5.636742406167627e-07,0.0
1918,4.1695546126874206e-07,0.0
1919,3.9041276617135523e-07,0.0
1920,5.368712199249615e-07,0.0
1921,4.180156541466751e-07,0.0
1922,5.238334115365006e-07,7.377935484775833e-10
1923,5.647684373499828e-07,0.0
1924,5.246890933952031e-07,0.0
1925,6.202972138158458e-07,0.0
1926,5.584215154730288e-07,0.0
1927,6.310461173608672e-07,0.0
1928,5.313109314730724e-07,0.0
1929,6.116083115514925e-07,0.0
1930,4.5060458075951715e-07,0.0
1931,4.6761961858265977e-07,0.0
1932,4.263259838488409e-07,0.0
1933,4.840619411972114e-07,0.0
1934,4.337332093484747e-07,0.0
1935,4.859123290401612e-07,0.0
1936,4.364897181474703e-07,0.0
1937,4.570575992124404e-07,0.0
1938,4.5896860256799954e-07,0.0
1939,4.2517461285029867e-07,0.0
1940,2.9415081881367655e-07,0.0
1941,4.751919191470222e-07,0.0
1942,4.824396651059715e-07,0.0
1943,5.864535266297821e-07,0.0
1944,5.108965837052892e-07,0.0
1945,6.295876873174677e-07,0.0
1946,5.540599428144333e-07,0.0
1947,5.328629275602736e-07,0.0
1948,5.631637851610805e-07,0.0
1949,5.075393179065912e-07,0.0
1950,5.445305182316673e-07,0.0
1951,5.959723563542241e-07,0.0
1952,5.156408899864573e-07,0.0
1953,4.6758410832126174e-07,0.0
1954,5.296714542524228e-07,0.0
1955,5.049456932582075e-07,0.0
1956,5.389665422850243e-07,0.0
1957,4.3468385779732444e-07,0.0
1958,5.881565308674119e-07,8.272243445794913e-10
1959,4.0923948585458447e-07,4.650448914844674e-09
1960,4.4916209418488506e-07,0.0
1961,4.2036364589215225e-07,1.3896318540318475e-09
1962,4.5091310241218707e-07,1.2683912808952869e-09
1963,4.778413353889732e-07,3.879631726988464e-09
1964,5.725014333712863e-07,1.8251904432275978e-09
1965,4.0328960615454434e-07,1.6416130677043839e-09
1966,5.245503671424956e-07,0.0
1967,4.4767445839255515e-07,0.0
1968,3.8895659870696875e-07,0.0
1969,4.146624903444973e-07,4.5417578031781147e-10
1970,3.6697824423725933e-07,2.2993624781975086e-09
1971,3.6996461583171936e-07,0.0
1972,3.4115475644469484e-07,3.0780880067027283e-09
1973,3.616661536920418e-07,1.6539611902288698e-09
1974,3.02093186244079e-07,1.1251143350321513e-09
1975,3.546829074885238e-07,5.711480177694739e-10
1976,3.7937818397892897e-07,2.285410749536254e-09
1977,3.6318511664745756e-07,1.1753563677885381e-09
1978,3.897028062471719e-07,1.1881182704343018e-09
1979,2.949394518614312e-07,1.1703946700691858e-09
1980,3.6328114250139265e-07,0.0
1981,4.042026193751269e-07,6.325549528618524e-10
1982,3.662426464323687e-07,3.7245013739806154e-09
1983,3.637622001395613e-07,5.052252838311233e-09
1984,4.250673288908047e-07,1.1598016991243298e-09
1985,3.9281593455786634e-07,1.8046674155058895e-09
1986,4.435919360723517e-07,2.997242676272549e-09
1987,3.538162838268022e-07,0.0
1988,3.8677772629114315e-07,1.798966087207532e-09
1989,3.85814994396938e-07,3.841685636274406e-09
1990,4.4188560499591745e-07,2.179460389939436e-09
1991,4.214393506396519e-07,2.344586080837985e-09
1992,4.5457039332674753e-07,4.407955389584828e-09
1993,4.121170356086168e-07,2.2156829704300662e-09
1994,4.0827933023290797e-07,4.2199412852994556e-09
1995,3.849940060085544e-07,2.1689803286761844e-09
1996,3.992892967374928e-07,1.6014276571496566e-09
1997,3.6105554768184334e-07,1.438468344439059e-09
1998,3.7477495373750003e-07,6.198567992221626e-09
1999,3.8435391136459884e-07,2.285100553223174e-09
2000,3.9099577509027483e-07,8.836062992401139e-10
2001,3.798510528341126e-07,4.8193329327261836e-09
2002,3.982530460966416e-07,4.81934359086722e-09
2003,4.1210867074426005e-07,2.9168460979889232e-09
2004,4.224194863344799e-07,1.7619165015858584e-09
2005,4.1164270880855724e-07,3.1526248278623825e-09
2006,5.299724068486e-07,4.941467901531382e-09
2007,6.091580990741363e-07,1.637736635196063e-08
2008,1.0741520011237071e-06,1.0643599113180358e-08
2009,1.1109888591320782e-06,3.051643293616735e-08
2010,1.3557286433485416e-06,3.070465393051336e-08
2011,2.25614339899316e-06,4.015170684823488e-08
2012,2.1525089795026986e-06,4.3234011037895925e-08
2013,1.5033383922169463e-06,3.597971165447689e-08
2014,1.6505023273660768e-06,3.962764716369804e-08
2015,1.8136019837022843e-06,4.654808227755325e-08
2016,1.745103953565419e-06,4.163393385603342e-08
2017,1.2937788833600194e-06,3.421231342670694e-08
2018,1.414385570885912e-06,3.97545862895754e-08
2019,1.9971682774233557e-06,4.872386716314736e-08
