year,grand_ADJ axe_NOUN,grand_ADJ max_NOUN
1882,2.2575065941055072e-06,0.0
1883,2.178276190534234e-06,0.0
1884,2.5390127120772377e-06,0.0
1885,2.3236516426550224e-06,6.445635691854079e-10
1886,2.1632010884786723e-06,6.453463874400711e-10
1887,1.8502972807254991e-06,0.0
1888,2.491227405698737e-06,0.0
1889,2.024265768341138e-06,4.385595886446936e-09
1890,2.1740900137956487e-06,1.2453334363726754e-08
1891,2.3348768536379794e-06,1.9122659011827636e-09
1892,2.1287867184582865e-06,7.522214851007902e-09
1893,2.43688532464148e-06,0.0
1894,2.201757752118283e-06,3.780923574225881e-09
1895,1.989753855013987e-06,1.2037228991346183e-09
1896,2.5298254513472784e-06,2.358811590497112e-09
1897,2.1011128410464153e-06,5.826713556089658e-10
1898,2.371416485402733e-06,2.26334195829736e-09
1899,2.0579175270540873e-06,0.0
1900,2.372311200815602e-06,2.07642125715779e-09
1901,2.4976075110316742e-06,0.0
1902,2.5867375370580703e-06,4.910283846193408e-10
1903,2.24541167881398e-06,2.7001101354784396e-09
1904,2.6174425329372752e-06,0.0
1905,2.1164273675822187e-06,0.0
1906,2.1235193798929686e-06,0.0
1907,2.2921653908269946e-06,5.142843373384665e-10
1908,1.8982518668053672e-06,0.0
1909,2.2845583771413658e-06,0.0
1910,2.4059365841822e-06,5.344150677544235e-10
1911,2.404809038125677e-06,0.0
1912,2.4562421003793133e-06,5.209421227725386e-10
1913,2.4589962777099572e-06,1.590896969716482e-09
1914,2.380022806391935e-06,6.696743715117748e-10
1915,1.913195774250198e-06,5.890381071793627e-09
1916,1.8206225149697275e-06,6.592477230782379e-09
1917,1.4409881714527728e-06,0.0
1918,1.7689019387034932e-06,0.0
1919,2.120567387464689e-06,0.0
1920,2.2436522613134002e-06,0.0
1921,2.3263480670721037e-06,2.2718242842501013e-09
1922,2.063608462776756e-06,4.426761179843197e-09
1923,2.237841954411124e-06,2.1231896241147297e-09
1924,2.3862396574259037e-06,0.0
1925,1.7795051689972752e-06,0.0
1926,1.8101328578268294e-06,1.1146138456652466e-09
1927,1.913206915560295e-06,0.0
1928,1.76418075170659e-06,4.570416489713125e-09
1929,1.9027813777938718e-06,2.2280812750352652e-09
1930,1.9284616428194568e-06,0.0
1931,1.9309268282086123e-06,2.2810713318222042e-09
1932,1.7754449572748854e-06,1.0959536611565568e-09
1933,1.7492759525339352e-06,2.2941324395731044e-09
1934,1.657052507653134e-06,2.3963160344919743e-09
1935,1.8000299633058603e-06,1.196828414151696e-09
1936,1.7641459635342471e-06,0.0
1937,1.823193883865315e-06,2.5182236296217297e-09
1938,1.8008682900472195e-06,0.0
1939,1.7358747754769865e-06,1.5294050470515685e-09
1940,2.0666630007326603e-06,0.0
1941,2.325783952983329e-06,0.0
1942,2.233179884569836e-06,0.0
1943,1.8609737253427738e-06,0.0
1944,2.03394688469416e-06,6.4263723231761105e-09
1945,1.790730379980232e-06,0.0
1946,1.710903688945109e-06,2.7842208538686464e-09
1947,1.4412332802749006e-06,2.3841741914054637e-09
1948,2.238521801700699e-06,0.0
1949,1.7641164049564395e-06,0.0
1950,1.8877766478908597e-06,5.317680518146517e-09
1951,2.367897423027898e-06,6.396841278899501e-09
1952,2.2133542643132387e-06,5.272402070488624e-09
1953,1.8444792431182577e-06,4.3095309543161875e-09
1954,1.803032887437439e-06,1.9545072227344917e-09
1955,1.965346200449858e-06,1.8771215692936494e-09
1956,1.5732939573354088e-06,1.0465369904011368e-08
1957,1.5814717926332378e-06,2.6505113659425206e-09
1958,2.040762410615571e-06,3.3088974338291166e-09
1959,1.491243892814964e-06,7.750747821333448e-10
1960,1.663768330217863e-06,2.7683333403416555e-09
1961,1.9600756786530837e-06,6.948159103625784e-09
1962,1.465626155550126e-06,7.610347907416326e-09
1963,1.8622233710630098e-06,6.466053470433053e-09
1964,1.4236485412766342e-06,1.6365875410428998e-07
1965,1.6399714013459743e-06,1.0944086747954884e-09
1966,1.6761240431151236e-06,2.769537488234164e-09
1967,1.4352207244883175e-06,2.465167847631733e-09
1968,1.333950535808981e-06,2.245707841908029e-09
1969,1.1349852684361394e-06,4.5417578031781147e-10
1970,1.0324138202122413e-06,0.0
1971,1.6144845176313538e-06,4.1107179882260425e-09
1972,1.264581214854843e-06,6.669190977248718e-09
1973,1.3777496405964484e-06,4.410563025913916e-09
1974,1.1689937764458591e-06,5.625571675160757e-10
1975,1.1714246284100227e-06,4.569184142155791e-09
1976,1.1638454679996357e-06,3.9994687561772935e-09
1977,1.0331382327422034e-06,2.3507127355770763e-09
1978,1.0906925353992847e-06,5.940591352171509e-09
1979,1.0258509064442478e-06,1.1703946811714161e-08
1980,1.0779045851450064e-06,1.7055452605774235e-09
1981,9.026559268932033e-07,5.69299452024552e-09
1982,9.336083621747093e-07,8.690503094932467e-09
1983,8.576199093113246e-07,6.315316269933646e-09
1984,8.112812679428316e-07,1.3917620833581168e-08
1985,8.235298878389585e-07,1.5038894574104233e-08
1986,8.068577699305024e-07,7.1933827783254856e-09
1987,8.26793495889433e-07,6.721898593298192e-09
1988,9.264675782105769e-07,4.197587610832443e-09
1989,6.382686024153372e-07,8.780995375268219e-09
1990,7.753430395496252e-07,4.903785877363731e-09
1991,6.330382689156977e-07,5.8614650910726596e-09
1992,6.600913025067712e-07,3.856960972825618e-09
1993,6.541803827531112e-07,4.985286850001103e-09
1994,5.96594190938049e-07,1.3187316072471589e-08
1995,4.5223239908409596e-07,5.964695848348356e-09
1996,5.669053848578187e-07,4.270473752399084e-09
1997,5.312742814567173e-07,3.835915696193126e-09
1998,4.0767505993244413e-07,8.105819682135973e-09
1999,4.5062182607580326e-07,6.398281460207045e-09
2000,4.210384076941409e-07,3.0926220473403987e-09
2001,4.6265597575256834e-07,6.133696439647451e-09
2002,6.19066611307062e-07,9.200564754507923e-09
2003,4.5836151230105315e-07,8.75053829396677e-09
2004,4.166932399130019e-07,8.80958239690699e-09
2005,4.994658411305863e-07,1.7114248684890754e-08
2006,4.2208372974528174e-07,3.7061009261485367e-09
2007,4.349988103058422e-07,3.1955835755326234e-09
2008,5.819920261274092e-07,1.149508688236267e-08
2009,5.645539999932225e-07,7.15228898329201e-09
2010,3.656215881164826e-07,2.0784689525044087e-08
2011,5.586823021985765e-07,1.07071211896681e-08
2012,8.469780823361361e-07,1.2936160143084408e-08
2013,2.878377074466698e-07,1.7850400713115278e-08
2014,2.7804316005131113e-07,3.2481677791906804e-08
2015,3.389143898857583e-07,2.9702110104778967e-08
2016,3.20850574553333e-07,2.7755956644170965e-08
2017,2.523158286749094e-07,3.798573011692952e-08
2018,3.1132489652918593e-07,4.233605288561648e-08
2019,2.1708905251216493e-07,3.673422543926108e-08
