year,dont_PRON il_PRON,dont_PRON mille_DET
1800,0.00022333629021886736,1.1947824862801326e-07
1801,0.00022643140982836485,1.5001450393015148e-07
1802,0.00022168044233694673,1.1636768704192946e-07
1803,0.00021817274682689458,1.5017611820766774e-07
1804,0.00022742759028915316,1.2112069747161058e-07
1805,0.00024607949308119714,1.2224373957536727e-07
1806,0.00024149251112248749,1.9595350231327302e-07
1807,0.0002533277729526162,1.7366426607878793e-07
1808,0.00025791546795517206,1.8355198649899762e-07
1809,0.00025677497615106404,8.810219220833915e-08
1810,0.0002699406468309462,1.6848912798295146e-07
1811,0.0002564513997640461,1.8301660986708157e-07
1812,0.00027360222884453833,1.6003249214691095e-07
1813,0.0002798010245896876,1.4666282410757958e-07
1814,0.0002461771364323795,1.7936060103806994e-07
1815,0.0002713865542318672,1.375584002261121e-07
1816,0.0002519675763323903,6.721051271085798e-08
1817,0.00024178711464628577,1.2299299712026368e-07
1818,0.0002592272066976875,1.883546065784003e-07
1819,0.00026548063033260405,1.459498020217609e-07
1820,0.0002528177574276924,1.340912350045187e-07
1821,0.0002567320188973099,1.0946251816079666e-07
1822,0.00026052165776491165,1.233150754842427e-07
1823,0.0002479190588928759,1.205687780725384e-07
1824,0.0002574182581156492,1.0357968527330286e-07
1825,0.0002525797171983868,1.3736491766280778e-07
1826,0.0002517550892662257,1.1362299812134324e-07
1827,0.00026785762747749686,9.862482508449233e-08
1828,0.00026193982921540737,1.174054535812985e-07
1829,0.0002624214976094663,1.11451291973097e-07
1830,0.0002452927874401212,1.0749941181664724e-07
1831,0.00022543480736203492,1.4032086026460888e-07
1832,0.00023289542878046632,8.388580696738757e-08
1833,0.00021496665431186557,1.5290389621114286e-07
1834,0.00022073271975386888,1.5308630985089167e-07
1835,0.00021346285939216614,1.0210168710500511e-07
1836,0.00023118573881220073,1.3038254742525623e-07
1837,0.00021931689116172493,1.1063046745363181e-07
1838,0.00022352628002408892,1.0983161580213618e-07
1839,0.0002252191916340962,8.949087892951013e-08
1840,0.0002261895569972694,8.025807440859012e-08
1841,0.00022999303473625332,1.1621193163335874e-07
1842,0.0002157344570150599,6.574099975509284e-08
1843,0.0002169118233723566,1.1164062052593238e-07
1844,0.0002142394077964127,6.47650264529176e-08
1845,0.0002186344499932602,1.1439467639817735e-07
1846,0.00021837289386894554,7.083946629293791e-08
1847,0.0002254178689327091,5.3392914090011345e-08
1848,0.00021013797959312797,9.332457295840868e-08
1849,0.00021067021589260548,4.9438548810343264e-08
1850,0.00021419960830826312,8.622024960658337e-08
1851,0.0002104684099322185,7.352360231749344e-08
1852,0.0002204014890594408,6.315229006403911e-08
1853,0.0002116470568580553,5.5538967647095205e-08
1854,0.00022300986165646464,1.091089547600177e-07
1855,0.00020959695393685251,9.499417430447465e-08
1856,0.0002185203629778698,8.801221595966524e-08
1857,0.00021733113680966198,8.44501046870505e-08
1858,0.0002112565707648173,9.689478797092477e-08
1859,0.00020737265003845096,7.638259802433822e-08
1860,0.00020590462372638285,7.369266064038982e-08
1861,0.0001990594173548743,7.30974352158853e-08
1862,0.00020599622803274542,8.04201585324904e-08
1863,0.00020247093925718218,6.592899581825407e-08
1864,0.00020122993737459183,6.856460688098309e-08
1865,0.00019950995920225978,7.813361690978127e-08
1866,0.00020202073210384697,5.4494865953103044e-08
1867,0.00019512136350385845,9.268869760603593e-08
1868,0.00019703280122485012,6.125443707816203e-08
1869,0.00019551119476091117,7.422948744562063e-08
1870,0.00020664594194386154,6.536815799762508e-08
1871,0.00018214681767858565,4.460894320601483e-08
1872,0.00018772089970298111,4.837871425689144e-08
1873,0.00019358319696038961,5.566984118132723e-08
1874,0.00018871699285227805,5.078417897319554e-08
1875,0.00018767868459690362,5.263804947475137e-08
1876,0.00019038416212424636,4.232210226717825e-08
1877,0.00018644561350811273,7.669171964153065e-08
