year,petit_ADJ être_NOUN,petit_ADJ etre_NOUN,petit_ADJ mètre_NOUN
1868,3.5715290314097814e-07,0.0,2.4699371437009177e-09
1869,4.756547520301524e-07,1.953407657850903e-09,4.883519144627257e-10
1870,3.7672700159419037e-07,5.734048791339319e-10,0.0
1871,3.313807326321694e-07,0.0,1.0621177271019633e-09
1872,4.1242853920930855e-07,0.0,6.047339295989218e-10
1873,4.076469156677476e-07,5.986004469882289e-10,6.584604861359367e-09
1874,2.9992537942113984e-07,1.1949218281515073e-09,0.0
1875,3.5645114859761406e-07,5.721527140956084e-10,5.721527140956084e-10
1876,3.790851237361892e-07,6.04601479992084e-10,6.04601479992084e-10
1877,4.14382665403501e-07,0.0,1.2369631985365004e-09
1878,3.5992969044107426e-07,6.039088673581716e-10,6.039088673581716e-10
1879,4.789711169905786e-07,2.443730107160036e-09,1.221865053580018e-09
1880,5.147112429604306e-07,0.0,0.0
1881,4.016164419362589e-07,2.7890030285249168e-09,0.0
1882,5.224477046539278e-07,1.3310770263785798e-09,6.655385131892899e-10
1883,3.785284035662251e-07,1.2638677882037541e-09,0.0
1884,4.733416751889763e-07,0.0,6.601696966868076e-10
1885,4.389477955002441e-07,0.0,0.0
1886,4.3689951123582205e-07,0.0,2.5813855497602844e-09
1887,4.5898340461647535e-07,1.9586774424595887e-09,0.0
1888,5.231007187411763e-07,1.268122939990235e-09,0.0
1889,3.6463094832406284e-07,0.0,1.8795409673089125e-09
1890,4.391438945816617e-07,3.9326319978272295e-09,6.554386478008212e-10
1891,3.7097959326715113e-07,2.549687905251119e-09,1.2748440081367107e-09
1892,4.2688568369086966e-07,1.8805537127519756e-09,0.0
1893,4.1938815809050567e-07,6.158416554491453e-10,0.0
1894,5.765908537291864e-07,1.2603078580752936e-09,6.301539290376468e-10
1895,5.097766755390865e-07,2.4074457982692365e-09,1.8055843487019274e-09
1896,5.867543863002922e-07,5.89702897624278e-10,5.89702897624278e-10
1897,4.74877154044151e-07,1.7480140668268973e-09,5.826713556089658e-10
1898,4.826576969207963e-07,1.6975064687230201e-09,1.6975064687230201e-09
1899,4.593417539666689e-07,1.1055156790007459e-09,0.0
1900,4.4591146686201455e-07,5.191053142894475e-10,1.038210628578895e-09
1901,5.197526926625784e-07,5.588738916095792e-10,0.0
1902,4.566563995833661e-07,4.910283846193408e-10,2.9461704187383475e-09
1903,4.0933670697462787e-07,5.400220270956879e-10,5.400220270956879e-10
1904,4.6974223000262327e-07,0.0,0.0
1905,4.5517893720870006e-07,5.160759042333041e-10,0.0
1906,4.835533329305974e-07,1.5432553013283723e-09,1.5432553013283723e-09
1907,4.5411308402520945e-07,0.0,5.142843373384665e-10
1908,5.043996362807945e-07,0.0,9.822778146428846e-10
1909,4.6978399215191757e-07,5.500983557560346e-10,2.7504918342913243e-09
1910,4.98609257437721e-07,2.137660271017694e-09,1.068830135508847e-09
1911,4.2562992930150756e-07,5.320374141248863e-10,3.1922244847493175e-09
1912,4.990625686041028e-07,5.209421227725386e-10,0.0
1913,4.146938061833083e-07,0.0,1.060597942803554e-09
1914,4.044833183947105e-07,0.0,6.696743715117748e-10
1915,3.522447684645158e-07,1.1780761921542648e-09,2.3561523843085297e-09
1916,2.8127902229613255e-07,0.0,1.0987462051303964e-09
1917,3.5860207159288393e-07,1.0966424435210342e-09,2.1932848870420685e-09
1918,4.135095412749479e-07,3.44591288836682e-09,1.1486376294556067e-09
1919,4.843328074155551e-07,0.0,0.0
1920,4.762933851765183e-07,7.572231730534895e-10,7.572231730534895e-10
1921,4.2634567432031645e-07,7.572747429129834e-10,7.572747429129834e-10
1922,4.4120055298080274e-07,2.21338064543275e-09,4.426761179843197e-09
1923,5.095655191134085e-07,0.0,2.1231896241147297e-09
1924,4.3444774489032056e-07,3.867487219366694e-09,0.0
1925,4.223300322792056e-07,0.0,4.399271169575059e-09
1926,4.246678857455777e-07,0.0,2.229227691330493e-09
1927,5.752999951980087e-07,0.0,0.0
1928,4.6503988704316157e-07,1.1426041224282812e-09,1.1426041224282812e-09
1929,4.612128328140841e-07,1.1140406375176326e-09,2.2280812750352652e-09
1930,4.358995608910732e-07,0.0,1.0503603542488804e-09
1931,3.61549815863782e-07,0.0,2.2810713318222042e-09
1932,3.2988205855843944e-07,0.0,0.0
1933,3.693553314310094e-07,1.1470662197865522e-09,2.2941324395731044e-09
1934,3.2230451196824106e-07,0.0,0.0
1935,3.6862314622965187e-07,0.0,0.0
1936,4.2072759853795105e-07,0.0,1.2124714565686645e-09
1937,3.424784202898934e-07,0.0,2.5182236296217297e-09
1938,3.215373082232631e-07,0.0,0.0
1939,3.578807739046397e-07,0.0,0.0
1940,3.04293962472002e-07,0.0,0.0
1941,4.073073549548667e-07,0.0,0.0
1942,2.4273694521070865e-07,0.0,0.0
1943,3.5709793255733757e-07,0.0,0.0
1944,3.66303225973752e-07,0.0,0.0
1945,3.398466388304655e-07,2.178504043826024e-09,0.0
1946,3.31322286051261e-07,0.0,1.3921104269343232e-09
1947,3.778916048968739e-07,1.1920870957027319e-09,1.1920870957027319e-09
1948,4.0987016314275593e-07,1.0871887834440486e-09,1.0871887834440486e-09
1949,3.111991753179666e-07,9.817008317369869e-10,0.0
1950,3.254420679610348e-07,1.0635361480382244e-09,2.1270722960764488e-09
1951,2.761303141696203e-07,0.0,3.1984206394497505e-09
1952,3.28997869614156e-07,1.0544803918932644e-09,1.0544803918932644e-09
1953,2.359468171952983e-07,0.0,0.0
1954,2.687447435700818e-07,0.0,0.0
1955,2.7969110938386166e-07,0.0,0.0
1956,3.436129920597608e-07,0.0,8.72114158667614e-10
1957,3.207118721704205e-07,8.835037701437898e-10,1.7670075402875796e-09
1958,2.936646336104687e-07,8.272243445794913e-10,8.272243445794913e-10
1959,2.836773695946704e-07,1.5501495642666896e-09,3.8753737996444215e-09
1960,2.7821749082335145e-07,0.0,0.0
1961,2.7306266225934905e-07,6.948159270159238e-10,3.47407969059077e-09
1962,2.644595875622713e-07,6.341956404476434e-10,1.2683912808952869e-09
1963,2.683412110293659e-07,0.0,6.466053248388448e-10
1964,2.451839167250114e-07,3.0419841090534305e-09,6.083968440151466e-09
1965,2.61016458669161e-07,5.472043373977442e-10,2.73602163147757e-09
1966,2.9080141539239435e-07,5.539074754423723e-10,2.769537488234164e-09
1967,2.1545567197023274e-07,1.9721342336964653e-09,1.4791006197611978e-09
1968,2.7217979647886636e-07,8.982831700699023e-10,3.1439910674890825e-09
1969,1.8030778581312745e-07,4.5417578031781147e-10,2.7250546263957176e-09
1970,2.2119867892911316e-07,0.0,2.2993624781975086e-09
1971,2.1786805293189104e-07,0.0,0.0
1972,1.5646947693070956e-07,0.0,2.565073486948677e-09
1973,1.7311459210578306e-07,5.513203782392395e-10,1.102640756478479e-09
1974,1.6707947569916115e-07,1.687671502548227e-09,3.937900228123681e-09
1975,1.3764667849969214e-07,5.711480177694739e-10,7.4249242310031605e-09
1976,1.8911773824736855e-07,5.142174186456572e-09,1.7140580066410394e-09
1977,1.4927025948630046e-07,0.0,2.938390863960194e-09
1978,2.0732663585931732e-07,0.0,3.5643548113029055e-09
1979,2.3232333612455136e-07,1.7555920051037788e-09,4.096381456264453e-09
1980,2.0864502481288127e-07,0.0,3.97960553399912e-09
1981,2.0305013492816215e-07,1.2651099057237047e-09,3.1627747087981106e-09
1982,2.017438197610133e-07,6.207502289967692e-10,3.1037510339615437e-09
1983,2.0082705054491612e-07,6.315316047889041e-10,4.4207211225000265e-09
1984,2.1166381114490207e-07,5.799008495621649e-10,5.799008384599347e-09
1985,1.8949008562252345e-07,0.0,5.414002135495366e-09
1986,1.9601967610194393e-07,1.1988970927134801e-09,6.593933843390687e-09
1987,2.065456108368835e-07,0.0,9.777306964053878e-09
1988,2.0388283372696492e-07,2.99827696004229e-09,2.99827696004229e-09
1989,1.8275446400650708e-07,5.488122178931576e-10,7.134558721588746e-09
1990,3.443547416104309e-07,5.44865097484859e-10,6.538381391862913e-09
1991,1.9108375948206913e-07,2.344586080837985e-09,7.033758464558559e-09
1992,1.8899109077707976e-07,0.0,8.815910668147353e-09
1993,2.6477410219882813e-07,1.661762283333701e-09,9.416652346772025e-09
1994,1.9780975413219437e-07,0.0,1.2132331583813993e-08
1995,1.6701147842468345e-07,0.0,7.591431483433553e-09
1996,2.2793653720043494e-07,5.338092190498855e-10,4.804283193493575e-09
1997,1.999471002100961e-07,0.0,7.671831170341648e-09
1998,2.2171800329040536e-07,0.0,7.152193948201102e-09
1999,2.2713899350268463e-07,9.140402323914998e-10,6.8553016596695215e-09
2000,2.072056721758031e-07,8.836062992401139e-10,3.97622823555821e-09
2001,1.8663962775278264e-07,8.762423564512289e-10,1.7524847129024579e-09
2002,2.6900700422771706e-07,8.76244299341522e-10,9.63868718173444e-09
2003,2.6668307429034144e-07,4.1669229178253886e-10,1.0000615446870142e-08
2004,2.722161096535558e-07,8.809582507929292e-10,1.1011977996133737e-08
2005,2.1347773782043333e-07,9.007499190971657e-10,6.7556245042510454e-09
2006,2.446026552416214e-07,8.235779835885637e-10,1.6883348052942893e-08
2007,3.8866286544703144e-07,0.0,1.4779574009082808e-08
2008,3.6656555657543777e-07,0.0,1.6604014163590364e-08
2009,4.2436912917054315e-07,0.0,2.0503227560197956e-08
2010,5.526837796310247e-07,1.417137907022692e-09,2.5508482437430757e-08
2011,6.041875528772778e-07,0.0,3.097417433650662e-08
2012,7.114888189718727e-07,1.0212758139171996e-09,4.3234010149717506e-08
2013,7.728665707418259e-07,2.789125042035323e-10,4.6020563360116284e-08
2014,8.107426872072665e-07,0.0,5.1537593748207655e-08
2015,9.012595492130515e-07,8.866301581811342e-10,4.787802865280355e-08
2016,9.687657804846594e-07,0.0,4.7847954931512504e-08
2017,9.315308977519976e-07,2.515611330355938e-10,6.666370211405592e-08
2018,1.0607246236915557e-06,2.5814667070633845e-10,6.324593471163098e-08
2019,1.1175877272506796e-06,0.0,6.096860971638307e-08
