year,petit_ADJ être_NOUN,petit_ADJ etre_NOUN,petit_ADJ maître_NOUN
1858,2.4076886218082905e-07,0.0,8.759680403258585e-08
1859,2.968736929620519e-07,5.092173349652285e-10,1.4359929401130955e-07
1860,3.3138811095234644e-07,0.0,9.245911414268448e-08
1861,3.079524182325599e-07,0.0,6.413710762487312e-08
1862,3.8493244192139286e-07,9.035972525772706e-10,7.861296369426896e-08
1863,3.2265251204144363e-07,9.989241656072068e-10,1.1138004241129096e-07
1864,3.1309573378379696e-07,0.0,9.829192459953617e-08
1865,3.741941291268702e-07,1.4120533631256649e-09,1.021385209742931e-07
1866,3.152917145143874e-07,9.731225825149181e-10,1.1093597684919132e-07
1867,4.0181280525075636e-07,1.455843445796745e-09,9.123285771295286e-08
1868,3.5715290314097814e-07,0.0,9.533956690788159e-08
1869,4.756547520301524e-07,1.953407657850903e-09,1.1915786535254824e-07
1870,3.7672700159419037e-07,5.734048791339319e-10,9.575861614763426e-08
1871,3.313807326321694e-07,0.0,6.054070911254428e-08
1872,4.1242853920930855e-07,0.0,8.345328317282963e-08
1873,4.076469156677476e-07,5.986004469882289e-10,9.5776074959808e-08
1874,2.9992537942113984e-07,1.1949218281515073e-09,1.2666170751129968e-07
1875,3.5645114859761406e-07,5.721527140956084e-10,1.4818754856538163e-07
1876,3.790851237361892e-07,6.04601479992084e-10,9.855004390324495e-08
1877,4.14382665403501e-07,0.0,1.2555176720496775e-07
1878,3.5992969044107426e-07,6.039088673581716e-10,1.2198958926346037e-07
1879,4.789711169905786e-07,2.443730107160036e-09,1.325723515410715e-07
1880,5.147112429604306e-07,0.0,1.3734190584813177e-07
1881,4.016164419362589e-07,2.7890030285249168e-09,1.3735839643480574e-07
1882,5.224477046539278e-07,1.3310770263785798e-09,1.8967847337236776e-07
1883,3.785284035662251e-07,1.2638677882037541e-09,1.2196323961877198e-07
1884,4.733416751889763e-07,0.0,1.359949548529471e-07
1885,4.389477955002441e-07,0.0,1.2375620744853322e-07
1886,4.3689951123582205e-07,0.0,1.1551700102030438e-07
1887,4.5898340461647535e-07,1.9586774424595887e-09,1.1229750479513356e-07
1888,5.231007187411763e-07,1.268122939990235e-09,1.0081577284104526e-07
1889,3.6463094832406284e-07,0.0,1.0337475553345854e-07
1890,4.391438945816617e-07,3.9326319978272295e-09,8.913965743317931e-08
1891,3.7097959326715113e-07,2.549687905251119e-09,9.94378356322656e-08
1892,4.2688568369086966e-07,1.8805537127519756e-09,8.274436136268548e-08
1893,4.1938815809050567e-07,6.158416554491453e-10,8.129109896337638e-08
1894,5.765908537291864e-07,1.2603078580752936e-09,1.1720863235531453e-07
1895,5.097766755390865e-07,2.4074457982692365e-09,9.810341383698074e-08
1896,5.867543863002922e-07,5.89702897624278e-10,9.907008752252366e-08
1897,4.74877154044151e-07,1.7480140668268973e-09,1.1711693903571074e-07
1898,4.826576969207963e-07,1.6975064687230201e-09,1.6126311574993224e-07
1899,4.593417539666689e-07,1.1055156790007459e-09,1.2547602956658466e-07
1900,4.4591146686201455e-07,5.191053142894475e-10,1.3341006310785275e-07
1901,5.197526926625784e-07,5.588738916095792e-10,1.017150497717445e-07
1902,4.566563995833661e-07,4.910283846193408e-10,1.3257766839913643e-07
1903,4.0933670697462787e-07,5.400220270956879e-10,1.6956691273328772e-07
1904,4.6974223000262327e-07,0.0,1.37590405735466e-07
1905,4.5517893720870006e-07,5.160759042333041e-10,1.4346909849027867e-07
1906,4.835533329305974e-07,1.5432553013283723e-09,1.21402756014799e-07
1907,4.5411308402520945e-07,0.0,1.2959965550729535e-07
1908,5.043996362807945e-07,0.0,2.1610112277414828e-07
1909,4.6978399215191757e-07,5.500983557560346e-10,3.1850694526269763e-07
1910,4.98609257437721e-07,2.137660271017694e-09,1.9132059525528433e-07
1911,4.2562992930150756e-07,5.320374141248863e-10,1.6971994076797614e-07
1912,4.990625686041028e-07,5.209421227725386e-10,1.8597633544281678e-07
1913,4.146938061833083e-07,0.0,1.7234716365166491e-07
1914,4.044833183947105e-07,0.0,1.700972909191023e-07
1915,3.522447684645158e-07,1.1780761921542648e-09,9.542416967711631e-08
1916,2.8127902229613255e-07,0.0,9.449217563961554e-08
1917,3.5860207159288393e-07,1.0966424435210342e-09,8.005490070850385e-08
1918,4.135095412749479e-07,3.44591288836682e-09,1.2405286398120552e-07
1919,4.843328074155551e-07,0.0,2.0165188552301316e-07
1920,4.762933851765183e-07,7.572231730534895e-10,2.1126526350556674e-07
1921,4.2634567432031645e-07,7.572747429129834e-10,1.688722746084892e-07
1922,4.4120055298080274e-07,2.21338064543275e-09,2.1691130736023467e-07
1923,5.095655191134085e-07,0.0,2.1444214981514165e-07
1924,4.3444774489032056e-07,3.867487219366694e-09,2.655674602447533e-07
1925,4.223300322792056e-07,0.0,1.7707066235495006e-07
1926,4.246678857455777e-07,0.0,2.2961045564873217e-07
1927,5.752999951980087e-07,0.0,2.1740988587204413e-07
1928,4.6503988704316157e-07,1.1426041224282812e-09,2.205225961837698e-07
1929,4.612128328140841e-07,1.1140406375176326e-09,2.1835197205888335e-07
1930,4.358995608910732e-07,0.0,1.974677454885665e-07
1931,3.61549815863782e-07,0.0,2.0187480576083772e-07
1932,3.2988205855843944e-07,0.0,2.0713523962712088e-07
1933,3.693553314310094e-07,1.1470662197865522e-09,1.9958952890419823e-07
1934,3.2230451196824106e-07,0.0,1.8571449622584169e-07
1935,3.6862314622965187e-07,0.0,2.333815478650081e-07
1936,4.2072759853795105e-07,0.0,1.6489611143200023e-07
1937,3.424784202898934e-07,0.0,1.1583829007122404e-07
1938,3.215373082232631e-07,0.0,1.9447821353324457e-07
1939,3.578807739046397e-07,0.0,1.376464604518901e-07
1940,3.04293962472002e-07,0.0,1.0650288362334948e-07
1941,4.073073549548667e-07,0.0,1.3281761290784289e-07
1942,2.4273694521070865e-07,0.0,1.7295006671247393e-07
1943,3.5709793255733757e-07,0.0,1.5967793909332784e-07
1944,3.66303225973752e-07,0.0,1.3174063262511027e-07
1945,3.398466388304655e-07,2.178504043826024e-09,1.5903080141654868e-07
1946,3.31322286051261e-07,0.0,1.726216938280345e-07
1947,3.778916048968739e-07,1.1920870957027319e-09,1.7166054577799628e-07
1948,4.0987016314275593e-07,1.0871887834440486e-09,2.1852494413998613e-07
1949,3.111991753179666e-07,9.817008317369869e-10,1.5707213962823374e-07
1950,3.254420679610348e-07,1.0635361480382244e-09,1.8399175605310347e-07
1951,2.761303141696203e-07,0.0,1.2260612136660853e-07
1952,3.28997869614156e-07,1.0544803918932644e-09,1.3391900754999853e-07
1953,2.359468171952983e-07,0.0,1.7992291845292385e-07
1954,2.687447435700818e-07,0.0,1.4951980453759006e-07
1955,2.7969110938386166e-07,0.0,1.7269518037821285e-07
1956,3.436129920597608e-07,0.0,1.8750454189309096e-07
1957,3.207118721704205e-07,8.835037701437898e-10,1.643317061317262e-07
1958,2.936646336104687e-07,8.272243445794913e-10,1.7950768466112876e-07
1959,2.836773695946704e-07,1.5501495642666896e-09,1.7749212066764386e-07
1960,2.7821749082335145e-07,0.0,1.5433458649960485e-07
1961,2.7306266225934905e-07,6.948159270159238e-10,1.695350902997106e-07
1962,2.644595875622713e-07,6.341956404476434e-10,1.8581932448302751e-07
1963,2.683412110293659e-07,0.0,1.907485749352844e-07
1964,2.451839167250114e-07,3.0419841090534305e-09,1.368892861286497e-07
1965,2.61016458669161e-07,5.472043373977442e-10,1.5923646046189788e-07
1966,2.9080141539239435e-07,5.539074754423723e-10,1.7281912656486043e-07
1967,2.1545567197023274e-07,1.9721342336964653e-09,1.834084848439943e-07
1968,2.7217979647886636e-07,8.982831700699023e-10,2.0525769794943471e-07
1969,1.8030778581312745e-07,4.5417578031781147e-10,1.108188880105665e-07
1970,2.2119867892911316e-07,0.0,1.968254350614984e-07
1971,2.1786805293189104e-07,0.0,1.6288720239288068e-07
1972,1.5646947693070956e-07,0.0,1.4210506815715007e-07
1973,1.7311459210578306e-07,5.513203782392395e-10,1.1853388071081383e-07
1974,1.6707947569916115e-07,1.687671502548227e-09,1.1813700351304135e-07
1975,1.3764667849969214e-07,5.711480177694739e-10,1.4221586042140189e-07
1976,1.8911773824736855e-07,5.142174186456572e-09,1.5197981872994148e-07
1977,1.4927025948630046e-07,0.0,1.3105223617415618e-07
1978,2.0732663585931732e-07,0.0,1.4732667175110237e-07
1979,2.3232333612455136e-07,1.7555920051037788e-09,1.4044736174056993e-07
1980,2.0864502481288127e-07,0.0,1.4895094202493908e-07
1981,2.0305013492816215e-07,1.2651099057237047e-09,1.4485508437189765e-07
1982,2.017438197610133e-07,6.207502289967692e-10,1.2290854856100708e-07
1983,2.0082705054491612e-07,6.315316047889041e-10,1.9830091790851156e-07
1984,2.1166381114490207e-07,5.799008495621649e-10,1.3511689678225025e-07
1985,1.8949008562252345e-07,0.0,1.5820918064513023e-07
1986,1.9601967610194393e-07,1.1988970927134801e-09,1.6125166335534402e-07
1987,2.065456108368835e-07,0.0,2.63987282256295e-07
1988,2.0388283372696492e-07,2.99827696004229e-09,1.337231529952021e-07
1989,1.8275446400650708e-07,5.488122178931576e-10,1.399471165619559e-07
1990,3.443547416104309e-07,5.44865097484859e-10,1.9724116073760456e-07
1991,1.9108375948206913e-07,2.344586080837985e-09,1.6998248941746397e-07
1992,1.8899109077707976e-07,0.0,1.531764448614581e-07
1993,2.6477410219882813e-07,1.661762283333701e-09,1.8334776319406387e-07
1994,1.9780975413219437e-07,0.0,1.160483884543595e-07
1995,1.6701147842468345e-07,0.0,2.033419042035689e-07
1996,2.2793653720043494e-07,5.338092190498855e-10,1.5213562498672673e-07
1997,1.999471002100961e-07,0.0,1.395314244145851e-07
1998,2.2171800329040536e-07,0.0,1.6163958060921857e-07
1999,2.2713899350268463e-07,9.140402323914998e-10,1.3893411132670508e-07
2000,2.072056721758031e-07,8.836062992401139e-10,1.413770109870427e-07
2001,1.8663962775278264e-07,8.762423564512289e-10,1.2836950569194983e-07
2002,2.6900700422771706e-07,8.76244299341522e-10,1.4633279166176294e-07
2003,2.6668307429034144e-07,4.1669229178253886e-10,2.796005311722638e-07
2004,2.722161096535558e-07,8.809582507929292e-10,1.8544170954370998e-07
2005,2.1347773782043333e-07,9.007499190971657e-10,1.2610498600906794e-07
2006,2.446026552416214e-07,8.235779835885637e-10,1.4536151859978474e-07
2007,3.8866286544703144e-07,0.0,1.2183162279022497e-07
2008,3.6656555657543777e-07,0.0,1.860501084305355e-07
2009,4.2436912917054315e-07,0.0,1.416153168065648e-07
2010,5.526837796310247e-07,1.417137907022692e-09,1.0959199636673134e-07
2011,6.041875528772778e-07,0.0,1.1624874657334416e-07
2012,7.114888189718727e-07,1.0212758139171996e-09,1.2391479842221997e-07
2013,7.728665707418259e-07,2.789125042035323e-10,1.5144948273260184e-07
2014,8.107426872072665e-07,0.0,1.5028189381816048e-07
2015,9.012595492130515e-07,8.866301581811342e-10,1.3521110009406812e-07
2016,9.687657804846594e-07,0.0,1.770995678995746e-07
2017,9.315308977519976e-07,2.515611330355938e-10,1.187368514621312e-07
2018,1.0607246236915557e-06,2.5814667070633845e-10,9.783759014059257e-08
2019,1.1175877272506796e-06,0.0,1.576510371137374e-07
