year,petit_ADJ axe_NOUN,petit_ADJ max_NOUN
1912,4.985416022229572e-07,1.614920641657136e-08
1913,4.242391873354734e-07,1.7499866444836698e-08
1914,5.404272211961825e-07,8.036092680185902e-09
1915,4.064362886246897e-07,0.0
1916,4.318072623910041e-07,2.966614687238689e-08
1917,2.2590834736213594e-07,5.483212106582869e-09
1918,3.801990597906979e-07,1.1486376294556067e-08
1919,4.972238087930236e-07,8.287063479883727e-09
1920,4.399466591031853e-07,1.514446346106979e-09
1921,4.785976459587005e-07,5.300923255902035e-09
1922,3.7922587270422525e-07,2.287159944769357e-08
1923,3.577574414492801e-07,4.246379248229459e-09
1924,5.723881346675341e-07,7.734974438733389e-09
1925,3.1894715535329965e-07,3.299453377181294e-09
1926,3.4664489523272835e-07,1.1146138456652466e-09
1927,5.385075891872759e-07,5.574612327308159e-09
1928,2.7765281185310187e-07,2.9707706405979195e-08
1929,3.69861500093549e-07,2.2280812750352652e-09
1930,3.0565487030287386e-07,6.302162347537887e-09
1931,3.1820946322369537e-07,0.0
1932,3.572809053054016e-07,3.287861094491973e-09
1933,3.4067867926701467e-07,1.1470662641954732e-08
1934,2.9115241062527275e-07,2.2765002327673756e-08
1935,2.812546702202212e-07,1.795242710045386e-08
1936,2.9463056350209627e-07,3.6374143697059935e-09
1937,4.0921134192295483e-07,2.0145789036973838e-08
1938,2.3985647013002875e-07,0.0
1939,3.012927809464827e-07,1.5294050470515685e-09
1940,3.448664642746735e-07,0.0
1941,5.047069180363906e-07,0.0
1942,7.069713587881665e-07,1.8205270180260413e-08
1943,2.496782376404383e-07,3.4838823381733164e-08
1944,3.9843507515513465e-07,2.8918675454292497e-08
1945,3.790597133956908e-07,2.178504043826024e-09
1946,2.157771206157122e-07,1.2528993842408909e-08
1947,3.969650115287493e-07,1.0728784083369192e-08
1948,3.294182151503122e-07,6.523132700664291e-09
1949,2.7094944243799546e-07,4.0249734212238764e-08
1950,4.0201667017569775e-07,2.8715476219076663e-08
1951,4.253899223982671e-07,5.330700769690111e-09
1952,3.9226671511016775e-07,1.0544803918932644e-09
1953,3.038219357209826e-07,2.1547654771580937e-09
1954,3.0783489179952994e-07,0.0
1955,2.825068090572813e-07,1.8771215692936494e-09
1956,2.5901790556837057e-07,1.1337483840634377e-08
1957,2.6593462454371775e-07,1.8553580005686854e-08
1958,5.484497478391859e-07,9.926692356998501e-09
1959,2.6120020457653936e-07,3.100299128533379e-09
1960,2.8306208932349364e-07,8.305000243069571e-09
1961,4.1688954777185927e-07,5.558527305105088e-09
1962,2.0674778289375695e-07,5.0735651235811474e-09
1963,3.737378913015732e-07,4.526237207258532e-08
1964,2.1172209718756108e-07,1.3384730601639916e-08
1965,2.6320527979351027e-07,2.188817349590977e-09
1966,2.3097942081218292e-07,8.30861190959098e-09
1967,1.8538061485884327e-07,1.1832804958089582e-08
1968,2.1424053842089563e-07,1.5719955115400808e-08
1969,1.4397372027907807e-07,1.36252736870901e-08
1970,1.7061269597107298e-07,4.598724956395017e-09
1971,3.6225703503589557e-07,5.138397263237948e-09
1972,1.9699763809111204e-07,1.5390440588625154e-09
1973,2.3541380844704918e-07,1.0475087464101307e-08
1974,1.8001829893421473e-07,6.750685899170605e-09
1975,1.7648474148757032e-07,4.569184142155791e-09
1976,2.0568696346145998e-07,1.428381679602353e-08
1977,2.0686272339531797e-07,7.052138428775834e-09
1978,1.693068578667578e-07,9.504946163474415e-09
1979,1.8784833777374388e-07,1.2874341259738742e-08
1980,2.1660423721314714e-07,7.959211123509391e-09
1981,1.2524588144380289e-07,3.1627747087981106e-09
1982,1.4215179666710043e-07,2.0484757556893385e-08
1983,1.4777839396629133e-07,1.89459470334441e-09
1984,1.0554195739587158e-07,1.101811641923689e-08
1985,1.1309248870716715e-07,5.414002135495366e-09
1986,1.168924638195179e-07,5.395036861699509e-09
1987,1.1610551808871605e-07,7.332980445085013e-09
1988,2.6204939707064057e-07,1.0194141530917022e-08
1989,1.1140888289684625e-07,7.683371272548811e-09
1990,1.2422924555721693e-07,4.90378582185258e-09
1991,8.030207104825493e-08,3.5168792322792797e-09
1992,1.0579093157048192e-07,2.31417653928645e-08
1993,9.250476590283441e-08,6.647049133334804e-09
1994,8.598130518677749e-08,5.802419433820205e-09
1995,5.693573407183905e-08,2.1689803286761844e-09
1996,6.672615127101267e-08,7.473328622609188e-09
1997,5.3223328966289785e-08,7.192341833217597e-09
1998,6.723062084823539e-08,2.86087753487152e-09
1999,5.438539285584909e-08,1.0054442445284195e-08
2000,4.462211933287108e-08,9.277866475088103e-09
2001,5.3012663231433166e-08,2.8039755406439326e-08
2002,1.695532760304097e-07,1.7524885431718928e-09
2003,6.625407583671361e-08,6.250384210204629e-09
2004,4.933366373749415e-08,7.488145048473172e-09
2005,1.2745611854825256e-07,8.106749160852189e-09
2006,8.771105192151296e-08,4.941468012553685e-09
2007,8.02890376405685e-08,8.787855249048349e-09
2008,2.2308984559682443e-07,3.193079933794252e-08
2009,1.9263498329813444e-07,1.1920481268745675e-08
2010,1.0486820656296914e-07,1.0864724231396394e-08
2011,2.2179036807123964e-07,1.2236710283941576e-08
2012,3.754890611773476e-07,2.2808492872172792e-08
2013,9.845611503855878e-08,2.287082589980116e-08
2014,4.395853703265118e-08,3.183204358436775e-08
2015,5.053791751752357e-08,2.1722438070526096e-08
2016,5.3440572855834034e-08,3.6662719082869444e-08
2017,4.377163576041454e-08,1.8615523927900668e-08
2018,1.7915379341149062e-07,1.858656073494558e-08
2019,2.1173198305746155e-08,1.7091618786935214e-08
