year,dernier_ADJ aide_NOUN,dernier_ADJ raid_NOUN
1888,2.53624587998047e-09,0.0
1889,0.0,0.0
1890,2.6217545912032847e-09,0.0
1891,5.099376032546843e-09,0.0
1892,5.014809900671935e-09,0.0
1893,1.539604177480669e-08,0.0
1894,4.411077725308132e-09,0.0
1895,8.426059849853118e-09,0.0
1896,5.89702897624278e-10,0.0
1897,9.905413378419325e-09,1.7480140668268973e-09
1898,5.092519295146758e-09,0.0
1899,7.185851913504848e-09,0.0
1900,1.038210628578895e-09,0.0
1901,1.676621730339889e-09,0.0
1902,9.820567692386817e-10,2.9461704187383475e-09
1903,5.400220270956879e-10,1.0800440541913758e-09
1904,3.2247751136083025e-09,1.0749250378694342e-09
1905,4.64468330463319e-09,3.612531440655431e-09
1906,2.0576738091193647e-09,9.259532030014839e-09
1907,2.057137349353866e-09,1.028568674676933e-09
1908,1.4734167219643268e-09,9.822778146428846e-10
1909,1.0451868703853506e-08,4.400786846048277e-09
1910,3.206490406526541e-09,1.068830135508847e-09
1911,1.5961122423746588e-09,2.6601871816467337e-09
1912,1.5628263128064646e-09,3.646594803896619e-09
1913,5.302989602995467e-09,1.060597942803554e-09
1914,2.0090231700464756e-09,2.678697486047099e-09
1915,0.0,5.301343009023185e-08
1916,3.2962386153911893e-09,1.274545553542339e-07
1917,0.0,3.61891991929042e-08
1918,1.1486376294556067e-09,8.155327435588333e-08
1919,2.762354567309444e-09,3.9593746947730324e-08
1920,2.2716695191604686e-09,5.300562211374427e-09
1921,0.0,2.2718242842501013e-09
1922,2.2133805899215986e-09,1.0329110011753073e-08
1923,0.0,7.431163684401554e-09
1924,0.0,1.933743654092268e-08
1925,0.0,3.299453377181294e-09
1926,3.343841648018042e-09,6.687683296036084e-09
1927,1.0034302277972529e-08,7.804457635707251e-09
1928,1.1426041224282812e-09,9.14083297942625e-09
1929,1.1140406375176326e-09,3.342121912552898e-09
1930,1.0503603542488804e-09,1.1553964007759987e-08
1931,0.0,1.596749932275543e-08
1932,5.4797681947604815e-09,4.383814644626227e-09
1933,1.1470662197865522e-09,9.176529758292418e-09
1934,8.38710612072191e-09,8.38710612072191e-09
1935,0.0,2.393656828303392e-09
1936,2.424942913137329e-09,3.6374143697059935e-09
1937,1.2591118148108649e-09,6.295559185076627e-09
1938,2.5930428915188486e-09,6.4826072287971215e-09
1939,6.117620188206274e-09,1.070583532936098e-08
1940,2.5357829169792012e-09,3.0429394115571995e-08
1941,5.9030051957620344e-09,2.9515025978810172e-09
1942,6.068423541449874e-09,3.034211770724937e-09
1943,0.0,2.9032352077962287e-09
1944,6.4263723231761105e-09,9.639558484764166e-09
1945,4.357008087652048e-09,5.446259976338297e-08
1946,1.3921104269343232e-09,1.5313215584455975e-08
1947,4.7683483828109274e-09,1.549713246618012e-08
1948,1.0871887834440486e-09,6.523132700664291e-09
1949,1.9634016634739737e-09,6.8719057111366055e-09
1950,4.2541445921528975e-09,8.508289184305795e-09
1951,1.0661401761424827e-09,6.396841278899501e-09
1952,2.1089607837865287e-09,8.435843135146115e-09
1953,0.0,7.54167928107563e-09
1954,0.0,4.886268278880834e-09
1955,5.631364707880948e-09,6.569925492527773e-09
1956,0.0,6.976913269340912e-09
1957,8.835037701437898e-10,2.6505113104313693e-09
1958,4.1361216673863055e-09,1.6544486891589827e-09
1959,3.8753737996444215e-09,1.5501495642666896e-09
1960,2.076250060767393e-09,4.844583401109048e-09
1961,1.3896318540318475e-09,6.25334317660986e-09
1962,6.341956404476434e-10,5.7077609305622445e-09
1963,6.466053248388448e-10,6.466053470433053e-09
1964,1.2167936658258327e-09,8.517555438736224e-09
1965,1.6416130677043839e-09,4.924839203113152e-09
1966,6.6468897053084675e-09,4.985167390003653e-09
1967,4.930335695263466e-09,4.930335639752315e-09
1968,2.6948494546985557e-09,9.88111459321317e-09
1969,1.8167031212712459e-09,6.8126366770115965e-09
1970,1.103694025061941e-08,9.197449912790034e-09
1971,1.0276794970565106e-09,5.138397263237948e-09
1972,0.0,7.182205497002769e-09
1973,5.513203671370093e-09,6.064523994098181e-09
1974,5.06301445213353e-09,3.3753431161187564e-09
1975,1.1422960355389478e-09,7.996072248772634e-09
1976,3.9994687561772935e-09,1.7140580066410394e-09
1977,3.526069214387917e-09,4.11374712072643e-09
1978,1.7821774056514528e-09,2.613860239364385e-08
1979,2.925986564150662e-09,9.948355028654987e-09
1980,1.7055452605774235e-09,1.2507331170752423e-08
1981,2.5302198114474095e-09,8.223214109648325e-09
1982,1.8622506869903077e-09,6.828252296919857e-09
1983,1.2630632095778083e-09,1.3893695083311286e-08
1984,5.799008495621649e-10,3.479405208395292e-09
1985,3.609334831011779e-09,1.503889535126035e-08
1986,6.593933843390687e-09,8.991728250862252e-09
1987,1.8332451112712533e-09,1.649920555735207e-08
1988,2.398621523624911e-09,1.0793796967334401e-08
1989,1.6464366536794728e-09,7.134558721588746e-09
1990,5.993515905799995e-09,8.172976073694826e-09
1991,3.5168792322792797e-09,4.10302547493302e-09
1992,3.30596661157756e-09,1.65298330578878e-09
1993,3.323524566667402e-09,9.970573700002205e-09
1994,1.5824779264761446e-09,9.494868002946077e-09
1995,4.337960657352369e-09,7.0491861237087505e-09
1996,1.6014276571496566e-09,5.871901409548741e-09
1997,2.876936688878118e-09,6.233362936924891e-09
1998,1.9072516899143466e-09,3.814503379828693e-09
1999,2.285100553223174e-09,7.769341975327748e-09
2000,1.3254094488601709e-09,7.068850393920911e-09
2001,4.8193329327261836e-09,1.4019877703219663e-08
2002,2.1906108038649563e-09,5.6955880012310445e-09
2003,1.6667691671301554e-09,5.833692307000149e-09
2004,2.2023955992267474e-09,1.0131019578807354e-08
2005,0.0,7.205999574821931e-09
2006,7.412201963319376e-09,2.4707338397433887e-09
2007,6.391167151065247e-09,8.38840730210677e-09
2008,5.5346713878634546e-09,6.3861596011349775e-09
2009,2.384096253749135e-09,1.1443662017995848e-08
2010,3.7790344187271785e-09,7.558068837454357e-09
2011,3.059177577924288e-09,8.412738061736036e-09
2012,4.765953853791416e-09,1.1234033953089195e-08
2013,4.741512515948898e-09,1.6734750474256543e-08
2014,6.279790909502481e-09,1.7107016248019136e-08
2015,3.32486305154589e-09,1.3964424644408169e-08
2016,4.142679976837371e-09,1.2428039930512114e-08
2017,3.5218559180094644e-09,9.307762255383878e-09
2018,4.130346731301415e-09,1.2649186587054828e-08
2019,4.3366790158927415e-09,1.5050827584239812e-08
