year,premier_ADJ athée_NOUN,premier_ADJ raté_NOUN
2003,5.416999737661854e-09,0.0
2004,8.809582507929292e-10,8.809582507929292e-10
2005,5.854874363109275e-09,0.0
2006,5.353256948836815e-09,0.0
2007,2.7961355453243186e-09,3.994479469415779e-10
2008,2.554463751636149e-09,0.0
2009,2.384096253749135e-09,0.0
2010,2.8342759250676863e-09,4.2514138876015295e-09
2011,1.1471915639660324e-09,1.1471915639660324e-09
2012,1.7021263287730903e-09,0.0
2013,1.6734750252211938e-09,0.0
2014,1.9489005964601347e-09,4.330890368553497e-10
2015,3.768178213903184e-09,1.10828768384863e-09
2016,3.935546111222266e-09,4.1426800878596737e-10
2017,7.54683426862357e-10,5.031222660711876e-10
2018,1.0325866828253538e-09,5.162933414126769e-10
2019,1.7856913725466939e-09,2.55098775436835e-10
