year,dernier_ADJ établissement_NOUN,dernier_ADJ etablissement_NOUN,dernier_ADJ rétablissement_NOUN
1844,1.0922236981514288e-07,0.0,4.9397050894128824e-09
1845,1.3783163410607813e-07,0.0,1.674068439427856e-09
1846,1.229445274475438e-07,0.0,0.0
1847,1.736618031600301e-07,1.0786447290911383e-09,1.6179670936367074e-09
1848,1.5607730574629386e-07,8.045221711050488e-10,1.6090443422100975e-09
1849,2.329477410967229e-07,8.379414939696517e-10,0.0
1850,1.5207351111712342e-07,6.788996032014438e-10,6.788996032014438e-09
1851,1.2834382800974709e-07,0.0,0.0
1852,1.8359737907758245e-07,3.2552727180501506e-09,6.510545436100301e-10
1853,1.3377126606428646e-07,1.1943863675867306e-09,1.1943863675867306e-09
1854,1.1482418216246515e-07,0.0,2.0782657816909023e-09
1855,1.3957244959783566e-07,1.5920811335945473e-09,1.5920811335945473e-09
1856,1.7809530561407882e-07,2.0708756931497874e-09,1.5531567143511893e-09
1857,1.894025558613066e-07,4.881509085841174e-10,4.881508974818871e-09
1858,1.3555482780702732e-07,0.0,4.893676019968041e-10
1859,1.1100937769015218e-07,3.5645213447565993e-09,1.018434669930457e-09
1860,1.7301755406151642e-07,1.373155145145688e-09,9.154367819341758e-10
1861,1.4336529829961364e-07,0.0,0.0
1862,1.2695541329321713e-07,9.035972525772706e-10,9.035972525772706e-10
1863,1.3685260569218372e-07,1.9978483867255648e-09,2.4973103585068657e-09
1864,1.261013409248335e-07,4.315255264231155e-09,4.794727948009836e-10
1865,1.5909134276625991e-07,4.706844358715045e-10,0.0
1866,1.5569960964967322e-07,0.0,0.0
1867,1.3781985330751922e-07,0.0,9.7056229719783e-09
1868,1.6844970218699018e-07,9.87974813071446e-10,4.93987406535723e-10
1869,1.4552887250829372e-07,0.0,4.883519144627257e-10
1870,1.3016290267842123e-07,0.0,0.0
1871,1.7418730635654356e-07,0.0,0.0
1872,1.2155152262494084e-07,6.047339295989218e-10,0.0
1873,1.4545990723036084e-07,1.1972008939764578e-09,0.0
1874,1.445855417614439e-07,5.974609140757536e-10,0.0
1875,1.4074956311560527e-07,0.0,1.1443054281912168e-09
1876,1.5961478538883966e-07,0.0,1.209202959984168e-09
1877,1.434877248129851e-07,0.0,1.8554447978047506e-09
1878,1.4674985493456916e-07,0.0,6.039088673581716e-10
1879,1.3318329195044498e-07,0.0,0.0
1880,1.83550397991894e-07,2.5671385017744797e-09,1.2835692508872398e-09
1881,1.8267969892349356e-07,6.972507571312292e-10,2.7890030285249168e-09
1882,1.6505354949458706e-07,0.0,6.655385131892899e-10
1883,1.377615888031869e-07,0.0,4.423537092179686e-09
1884,1.0628732383111128e-07,0.0,6.601696966868076e-10
1885,1.411594183764464e-07,0.0,1.0957580620640783e-08
1886,1.59400556754008e-07,0.0,5.808117542471791e-09
1887,1.37107420528082e-07,0.0,0.0
1888,1.5154068933043163e-07,0.0,5.706553452000662e-09
1889,1.4033906836630194e-07,1.2530273485467092e-09,3.759081934617825e-09
1890,1.3436492452001403e-07,0.0,0.0
1891,1.5808065256806003e-07,6.374220040683554e-10,6.374220040683554e-10
1892,1.5984706180915964e-07,0.0,1.2537024751679837e-09
1893,1.471861565960353e-07,6.158416554491453e-10,0.0
1894,1.3422278755115258e-07,0.0,0.0
1895,1.0713133491435656e-07,6.018614495673091e-10,3.611168697403855e-09
1896,1.3209344729148143e-07,0.0,0.0
1897,1.1711694014593377e-07,0.0,5.826713556089658e-10
1898,1.0807458039607809e-07,5.6583548957434e-10,2.26334195829736e-09
1899,1.4371704537552432e-07,0.0,1.1055156790007459e-09
1900,1.6663280177908746e-07,1.5573159428683425e-09,1.5573159428683425e-09
1901,1.6989766038477683e-07,0.0,0.0
1902,1.0458904853294371e-07,0.0,9.820567692386817e-10
1903,1.1016449263934192e-07,0.0,1.0800440541913758e-09
1904,2.3755843869821547e-07,5.374625189347171e-10,5.374625189347171e-10
1905,2.931311087195354e-07,5.160759042333041e-10,0.0
1906,1.9805109729986725e-07,1.0288369045596824e-09,0.0
1907,1.218853924456198e-07,1.028568674676933e-09,0.0
1908,1.4586825614060217e-07,0.0,0.0
1909,1.155206561520572e-07,1.6502950672681038e-09,3.850688656825696e-09
1910,1.8437319226904947e-07,5.344150677544235e-10,0.0
1911,1.377976843741635e-07,1.0640748282497725e-09,1.0640748282497725e-09
1912,1.6149205350757256e-07,5.209421227725386e-10,2.0837684910901544e-09
1913,1.1666577393043553e-07,5.302989658506618e-09,1.590896969716482e-09
1914,1.3996194070386991e-07,1.3393487430235496e-09,0.0
1915,1.0131455496775743e-07,5.890381071793627e-09,0.0
1916,9.668966782783173e-08,1.0987462051303964e-09,9.888715624128963e-09
1917,8.55381117048637e-08,0.0,1.0966424435210342e-09
1918,7.236417332023848e-08,0.0,1.1486376294556067e-09
1919,1.0312790266198135e-07,2.762354567309444e-09,9.207848372660976e-10
1920,1.0222512969448871e-07,7.572231730534895e-10,0.0
1921,7.042655170153012e-08,0.0,0.0
1922,1.1362020302385645e-07,0.0,0.0
1923,1.0509788950230359e-07,0.0,1.0615948120573648e-09
1924,1.0313299725339675e-07,0.0,0.0
1925,6.598907020816114e-08,0.0,0.0
1926,6.018914433525424e-08,3.343841648018042e-09,3.343841648018042e-09
1927,6.355057990958812e-08,3.3447675740205796e-09,0.0
1928,8.6837914636817e-08,0.0,4.570416489713125e-09
1929,7.57547624630206e-08,3.342121912552898e-09,1.1140406375176326e-09
1930,6.932378227020308e-08,3.1510811737689437e-09,5.2518016602221e-09
1931,6.84321435073798e-08,2.2810713318222042e-09,5.7026783295555106e-09
1932,1.1178727277183498e-07,0.0,0.0
1933,6.882397229901471e-08,2.2941324395731044e-09,0.0
1934,6.949316855298093e-08,1.1981580172459871e-09,0.0
1935,6.821922227118193e-08,7.180970484910176e-09,2.393656828303392e-09
1936,6.062357016389797e-08,1.2124714565686645e-09,1.091224355320719e-08
1937,9.191516170403702e-08,0.0,0.0
1938,6.352954784460962e-08,1.2965214457594243e-09,0.0
1939,7.188203454688846e-08,1.5294050470515685e-09,3.058810094103137e-09
1940,4.3108308034334186e-08,0.0,0.0
1941,3.5418032950929046e-08,2.9515025978810172e-09,2.9515025978810172e-09
1942,3.034211815133858e-08,0.0,3.034211770724937e-09
1943,6.967764676346633e-08,0.0,2.9032352077962287e-09
1944,3.534504600111177e-08,0.0,0.0
1945,6.753362669087437e-08,0.0,1.9606536838523425e-08
1946,5.986074569364064e-08,1.3921104269343232e-09,1.3921104269343232e-09
1947,5.8412268799656886e-08,1.1920870957027319e-09,5.960435700558264e-09
1948,3.587722829934137e-08,0.0,1.0871887834440486e-09
1949,5.792034940554913e-08,0.0,0.0
1950,6.593923984610228e-08,0.0,1.0635361480382244e-09
1951,4.904244832459881e-08,0.0,2.1322803522849654e-09
1952,3.9015773722894664e-08,0.0,3.1634410646574906e-09
1953,4.5250075686453783e-08,2.1547654771580937e-09,1.0773827385790469e-09
1954,4.10446503451567e-08,0.0,9.772536113672459e-10
1955,4.411235821066839e-08,9.385607846468247e-10,9.385607846468247e-10
1956,3.750090726839517e-08,1.744228317335228e-09,2.616342476002842e-09
1957,4.770920369878695e-08,3.534015080575159e-09,2.6505113659425206e-09
1958,5.1287909030861556e-08,0.0,4.9633461784992505e-09
1959,4.030388822684472e-08,7.750747821333448e-10,3.100299128533379e-09
1960,4.706166834012038e-08,6.920833350854139e-10,3.460416619915918e-09
1961,2.848745239703021e-08,0.0,4.16889545107324e-09
1962,3.424656469519505e-08,0.0,3.805173953708163e-09
1963,6.078089853644997e-08,6.466053248388448e-10,0.0
1964,7.118242706383171e-08,0.0,2.4335873316516654e-09
1965,4.596516589572275e-08,4.377634810204256e-09,1.0944086747954884e-09
1966,6.148373188352707e-08,5.539074754423723e-10,2.769537488234164e-09
1967,5.6205823995014725e-08,4.930335584241163e-10,5.916402479044791e-09
1968,6.377810279900586e-08,4.4914158503495116e-10,3.1439910674890825e-09
1969,7.5393181475647e-08,0.0,4.087581828571274e-09
1970,5.702419159092642e-08,0.0,1.3796175313274261e-09
1971,5.446701223377204e-08,0.0,1.0276794970565106e-09
1972,4.6171322765076184e-08,1.5390440033513642e-09,0.0
1973,6.836372534735347e-08,0.0,1.6539611902288698e-09
1974,6.750686054601829e-08,1.6876715580593782e-09,1.6876715580593782e-09
1975,5.425906124401081e-08,0.0,2.2845920710778955e-09
1976,5.88493271891366e-08,0.0,5.713526873840635e-10
1977,5.7004783116099134e-08,1.1753563677885381e-09,1.1753563677885381e-09
1978,4.574255285660911e-08,0.0,5.940591352171509e-10
1979,4.213420723431227e-08,0.0,1.7555920051037788e-09
1980,4.4912688679232815e-08,0.0,2.2740602734216964e-09
1981,4.8074177527723805e-08,1.2651099057237047e-09,2.5302198114474095e-09
1982,3.227901146374279e-08,0.0,2.483000915987077e-09
1983,4.104955309003344e-08,6.315316047889041e-10,0.0
1984,4.059305780401701e-08,0.0,1.739702604197646e-09
1985,5.2936911743017845e-08,6.015558051686298e-10,1.8046674155058895e-09
1986,5.514926471050785e-08,5.994485463567401e-10,1.7983456945813714e-09
1987,4.1553555263362796e-08,0.0,6.110816852533674e-10
1988,4.3175187869337606e-08,0.0,0.0
1989,3.84168536982088e-08,0.0,1.6464366536794728e-09
1990,4.7403261760337045e-08,5.44865097484859e-10,0.0
1991,5.7442360201775955e-08,0.0,1.1722930404189924e-09
1992,5.4548447536717504e-08,5.509944167592096e-10,5.509944167592096e-10
1993,5.040678630052753e-08,0.0,0.0
1994,4.747434090290881e-08,0.0,1.5824779264761446e-09
1995,5.042879180905402e-08,0.0,5.422450821690461e-10
1996,4.911044726441105e-08,0.0,0.0
1997,4.411302967355368e-08,0.0,4.79489448146353e-10
1998,5.054216956068558e-08,4.768129224785866e-10,1.43043876743576e-09
1999,4.433094957789763e-08,0.0,1.3710603763428253e-09
2000,4.948195453380322e-08,0.0,4.4180314962005696e-10
2001,4.4688359679412315e-08,0.0,0.0
2002,4.77553143696241e-08,0.0,1.752488598683044e-09
2003,5.917030421187519e-08,0.0,2.9168460979889232e-09
2004,5.241701472868954e-08,4.404791253964646e-10,8.809582507929292e-10
2005,4.728937241793574e-08,0.0,1.8014998381943315e-09
2006,3.9943532925690306e-08,4.1178899179428186e-10,1.2353669198716943e-09
2007,3.475197019042753e-08,0.0,3.994479469415779e-10
2008,2.937633425403874e-08,8.514879357157668e-10,1.2772318758180745e-09
2009,4.243691265060079e-08,0.0,4.76819250749827e-10
2010,4.6293170186118004e-08,0.0,0.0
2011,3.097417433650662e-08,0.0,7.64794394481072e-10
2012,3.9148904562580356e-08,0.0,1.3617010852229328e-09
2013,2.7891250198308626e-08,0.0,2.2313000336282585e-09
2014,3.18320445558129e-08,0.0,2.165445156521173e-09
2015,2.682056177150116e-08,2.2165753954528356e-10,1.994917786518613e-09
2016,3.6662719082869444e-08,2.0713400439298368e-10,1.0356699942093428e-09
2017,2.792328501755037e-08,0.0,5.031222660711876e-10
2018,2.323320025254816e-08,0.0,1.290733298020541e-09
2019,2.7550667525133576e-08,0.0,2.55098775436835e-10
