year,dernier_ADJ homme_NOUN,dernier_ADJ rhum_NOUN
1861,3.5464047043465285e-07,0.0
1862,3.4924033975869406e-07,0.0
1863,3.22652511819399e-07,0.0
1864,2.838479042921449e-07,2.3973640850272204e-09
1865,2.7299698146521223e-07,0.0
1866,3.522703698188856e-07,0.0
1867,2.1740594746688657e-07,0.0
1868,2.262462253099784e-07,0.0
1869,2.671284944355534e-07,0.0
1870,3.6927274660314424e-07,0.0
1871,4.652075504818498e-07,0.0
1872,3.7009717512859197e-07,0.0
1873,2.861310267610051e-07,0.0
1874,3.698283119746293e-07,0.0
1875,4.3826898910026557e-07,0.0
1876,2.714660638503119e-07,0.0
1877,3.0120053040594286e-07,0.0
1878,2.61492536512975e-07,0.0
1879,2.4559486799802244e-07,0.0
1880,2.4708708079579367e-07,0.0
1881,2.0220271779169963e-07,0.0
1882,2.1230677926808994e-07,0.0
1883,2.268642718128433e-07,0.0
1884,2.620873607028784e-07,0.0
1885,2.333320177072551e-07,0.0
1886,2.323247036972731e-07,0.0
1887,2.441817881226882e-07,0.0
1888,2.2826213164073295e-07,0.0
1889,2.2178583652943118e-07,0.0
1890,2.1236212432995671e-07,0.0
1891,2.084369907784378e-07,0.0
1892,1.3916096963662028e-07,0.0
1893,2.407940944415543e-07,0.0
1894,2.2181418368738548e-07,0.0
1895,2.196794279818448e-07,0.0
1896,1.6570651417691096e-07,0.0
1897,1.9169887299774757e-07,0.0
1898,1.5730226632371114e-07,0.0
1899,1.8406835877726735e-07,0.0
1900,1.8376328636549033e-07,0.0
1901,1.2630550161318865e-07,0.0
1902,1.3601486159586784e-07,0.0
1903,1.4526591995966953e-07,0.0
1904,1.8649949495852525e-07,0.0
1905,1.832069509433154e-07,0.0
1906,1.635850676029449e-07,0.0
1907,1.2445680991346464e-07,0.0
1908,1.6354925036488055e-07,0.0
1909,1.6612970799023685e-07,0.0
1910,1.6566867477862957e-07,0.0
1911,2.0323829530433102e-07,0.0
1912,1.8597633921757506e-07,0.0
1913,1.69165371932678e-07,5.30298971401777e-10
1914,2.7054843476648216e-07,0.0
1915,7.822425763803764e-07,0.0
1916,6.559514729165272e-07,0.0
1917,6.283761053715864e-07,0.0
1918,5.111437584304213e-07,0.0
1919,3.554229595637004e-07,0.0
1920,2.5821309446172336e-07,0.0
1921,2.544443091778703e-07,0.0
1922,2.471608359089217e-07,0.0
1923,1.985182240815675e-07,0.0
1924,1.7274776420439508e-07,0.0
1925,1.847693908985093e-07,0.0
1926,2.0508894638116004e-07,0.0
1927,1.750428265667736e-07,0.0
1928,1.691054140051662e-07,0.0
1929,1.7936053953171438e-07,0.0
1930,1.8066198714805637e-07,0.0
1931,1.8248570832213318e-07,0.0
1932,1.9507974968746566e-07,0.0
1933,1.9958951624765575e-07,0.0
1934,2.492168658108085e-07,0.0
1935,2.1662595095506276e-07,0.0
1936,1.855081301904704e-07,0.0
1937,1.9768054826396764e-07,0.0
1938,1.7632692350666446e-07,3.8895642262559704e-09
1939,1.8505801246959663e-07,0.0
1940,2.561140735046763e-07,0.0
1941,1.8299315707182018e-07,0.0
1942,2.4880537341509523e-07,0.0
1943,2.787105874979545e-07,0.0
1944,2.795471960581608e-07,0.0
1945,3.267756198965799e-07,2.178504043826024e-09
1946,2.700694095025824e-07,5.568441707737293e-09
1947,3.4928152814472924e-07,0.0
1948,2.7288437465244897e-07,0.0
1949,2.0615717388761112e-07,9.817008317369869e-10
1950,2.509945371542699e-07,2.1270722960764488e-09
1951,2.3881540001102763e-07,0.0
1952,2.309312108206285e-07,0.0
1953,1.9177412424742357e-07,0.0
1954,2.267228449426284e-07,9.772536113672459e-10
1955,1.6237101529981146e-07,9.385607846468247e-10
1956,1.8750454722216148e-07,8.72114158667614e-10
1957,2.6240062284133003e-07,0.0
1958,2.026699634782858e-07,2.4816730892496253e-09
1959,1.9221854419271267e-07,3.100299128533379e-09
1960,1.9447542021211461e-07,0.0
1961,2.5360780986360965e-07,1.3896318540318475e-09
1962,2.5431244621287874e-07,0.0
1963,2.3148471228751077e-07,0.0
1964,2.3544957883370188e-07,1.2167936658258327e-09
1965,2.7414937520120475e-07,5.472043373977442e-10
1966,2.470427356016103e-07,0.0
1967,2.3123273606984185e-07,1.9721342336964653e-09
1968,2.995774428526943e-07,8.982831700699023e-10
1969,2.375339320792591e-07,9.083515606356229e-10
1970,2.414330644295859e-07,0.0
1971,2.8723643019645806e-07,0.0
1972,2.4983814839174556e-07,0.0
1973,2.7069830554893315e-07,5.513203782392395e-10
1974,1.9295710185218695e-07,0.0
1975,2.0389984101143455e-07,0.0
1976,2.616795269361205e-07,5.713526873840635e-10
1977,2.2625610451854072e-07,5.876781838942691e-10
1978,2.299008894368626e-07,1.1881182704343018e-09
1979,1.7321840495299057e-07,0.0
1980,2.0807651202048305e-07,0.0
1981,2.669381942155269e-07,1.8976649140967083e-09
1982,2.6816409715024747e-07,1.2415004579935385e-09
1983,2.0019552060546175e-07,0.0
1984,2.134035135270551e-07,0.0
1985,2.484425465354434e-07,0.0
1986,1.9002519469069057e-07,0.0
1987,1.5277042697547927e-07,1.2221633705067347e-09
1988,2.8063872559158654e-07,0.0
1989,1.9482834190398535e-07,0.0
1990,1.8252980549249287e-07,0.0
1991,1.8873918161688152e-07,0.0
1992,3.438205253836202e-07,0.0
1993,3.129652146327544e-07,0.0
1994,2.9539588819460505e-07,0.0
1995,2.8305192767419385e-07,5.422450821690461e-10
1996,2.5889747412577435e-07,1.6014276571496566e-09
1997,3.3468363458410977e-07,4.79489448146353e-10
1998,4.262707626878637e-07,9.536258449571733e-10
1999,4.4011036948177207e-07,1.3710603763428253e-09
2000,3.715564629303003e-07,0.0
2001,3.250859093029135e-07,0.0
2002,3.0011366725091193e-07,8.76244299341522e-10
2003,4.1127529826212594e-07,4.1669229178253886e-10
2004,3.2815693984389327e-07,4.404791253964646e-10
2005,4.75595951954233e-07,9.007499190971657e-10
2006,3.3396087673054353e-07,2.0589450144825605e-09
2007,3.754810675715703e-07,1.1983438685803094e-09
2008,4.176548387135881e-07,1.2772318758180745e-09
2009,4.4105781960013246e-07,0.0
2010,4.657659946616377e-07,0.0
2011,4.52758288638222e-07,1.911985902935953e-09
2012,5.021272677652178e-07,3.404252713057332e-10
2013,5.377433183184621e-07,8.367375126105969e-10
2014,5.439598282919178e-07,1.5158115873603606e-09
2015,5.450559013020495e-07,1.7732603163622684e-09
2016,5.16799361971465e-07,1.6570720351438695e-09
2017,5.028707068532867e-07,1.2578056374223934e-09
2018,5.134537248707716e-07,5.162933414126769e-10
2019,5.540745284804416e-07,1.2754939326953263e-09
