year,en_ADP enseignement_NOUN,en_ADP renseignements_NOUN
1879,2.443730062751115e-08,2.4742766413510253e-07
1880,2.6954954268632036e-08,2.8366881110741815e-07
1881,3.834879308550754e-08,2.837810484379588e-07
1882,2.3959386918903647e-08,2.3493510070693446e-07
1883,2.6541223441256534e-08,3.210224122085492e-07
1884,2.9047465766041114e-08,2.8849416366938385e-07
1885,2.6427105837001363e-08,3.1003509093352477e-07
1886,3.87207848007165e-08,3.8656247625112883e-07
1887,3.003305337756501e-08,2.7552061965252506e-07
1888,1.3949351895803375e-08,2.6250145879203046e-07
1889,4.9494580878217675e-08,2.762925248589454e-07
1890,3.604912485188905e-08,3.329628270876128e-07
1891,4.971891587324251e-08,3.123367946500366e-07
1892,3.949162774574688e-08,2.952469344563724e-07
1893,4.1877232404008424e-08,3.0545746199095447e-07
1894,1.890461720499559e-08,2.9239143373160914e-07
1895,4.4537748600248506e-08,2.949120982975728e-07
1896,3.4792471126365854e-08,2.6241778527946735e-07
1897,2.1558839713442524e-08,3.163905546443857e-07
1898,3.96084840481592e-08,3.174337166456098e-07
1899,1.1442087455293404e-07,2.802482299557596e-07
1900,3.8413792369240696e-08,2.517660675493971e-07
1901,5.19752711980459e-08,3.1632262675884704e-07
1902,4.4192553616539954e-08,2.4796932507342717e-07
1903,3.942160864411903e-08,3.078125416777766e-07
1904,3.0635362691100454e-08,3.348391430790798e-07
1905,4.2318223258952514e-08,2.4255567154796154e-07
1906,2.3148829852992492e-08,3.0710782539244974e-07
1907,3.8057040352423854e-08,2.5302790618297877e-07
1908,2.701263968063472e-08,2.8289599640629604e-07
1909,3.740668819141035e-08,2.805501537750388e-07
1910,4.168437661711266e-08,2.426244520847831e-07
1911,6.96969014724047e-08,2.681468629361916e-07
1912,7.918320060751327e-08,2.380705552695872e-07
1913,5.302989652955503e-08,2.4128604536599596e-07
1914,4.28591603318651e-08,3.194346618329291e-07
1915,2.238344798399794e-08,2.544644530644291e-07
1916,2.636990914517412e-08,1.5712070933204814e-07
1917,1.7546279096336548e-08,1.4366015932409937e-07
1918,3.2161853624756986e-08,1.8837657478343317e-07
1919,5.248473505803375e-08,2.35720918340121e-07
1920,7.042175331761769e-08,2.332247390768316e-07
1921,5.149468251808287e-08,2.4914339746828773e-07
1922,3.467629533515648e-08,2.2060027049519704e-07
1923,7.537323476469737e-08,2.2611969541230792e-07
1924,5.0277336072213075e-08,3.029531683296227e-07
1925,4.7292164850887275e-08,2.716549829528958e-07
1926,2.1177662734572777e-08,2.2961044976455014e-07
1927,3.34476758512281e-08,2.2521433606925712e-07
1928,3.19929166492372e-08,2.8222322612236894e-07
1929,2.6736975522467787e-08,2.4731701842028997e-07
1930,4.096405525899627e-08,2.363310755981729e-07
1931,6.843213995466613e-08,2.258260565213277e-07
1932,6.356531190299108e-08,2.707005535285134e-07
1933,2.982372038218273e-08,2.4547216526116244e-07
1934,3.834105832822843e-08,3.055303068322246e-07
1935,4.0692166081157666e-08,2.2979105551712564e-07
1936,3.273673021553236e-08,2.4855665969880647e-07
1937,6.295559051849864e-08,2.4426768163721135e-07
1938,6.223302762009553e-08,2.191121240002758e-07
1939,4.129393715857077e-08,1.9729324662876024e-07
1940,5.0715659227762444e-08,3.1190128879643453e-07
1941,4.427253941230447e-08,1.888961662643851e-07
1942,4.247896612241675e-08,1.790184995797972e-07
1943,4.0645293575281016e-08,1.945167582562135e-07
1944,4.4984606262232774e-08,1.702988612350964e-07
1945,3.485606603348401e-08,2.1131489802428405e-07
1946,4.315542412314244e-08,1.865427918801288e-07
1947,3.9338875268413176e-08,1.692763618166282e-07
1948,5.544662684542345e-08,1.6742707487082953e-07
1949,5.792034740714769e-08,1.7179765166019934e-07
1950,6.806631347444636e-08,1.4783152835207147e-07
1951,5.3307010583480974e-08,1.8764066567200643e-07
1952,4.1124735061792705e-08,1.6660790436162642e-07
1953,3.663101255657608e-08,1.8746459318208508e-07
1954,3.0294863506696856e-08,1.651558534376818e-07
1955,2.7218263198847126e-08,1.820807966623761e-07
1956,6.453644729731423e-08,1.5959689392275322e-07
1957,5.566073896234869e-08,1.7758425485681073e-07
1958,6.204182700919603e-08,1.505548254954192e-07
1959,8.913360338702603e-08,1.5889033022631338e-07
1960,1.0381249948565596e-07,1.4049291507944872e-07
1961,5.002674541287888e-08,1.3132020626471785e-07
1962,6.151697728995487e-08,1.5410954290473455e-07
1963,8.147227015253833e-08,1.2738125576561288e-07
1964,7.848318928083131e-08,1.5270759945451573e-07
1965,5.964527360902139e-08,2.3201464216526801e-07
1966,9.804162659499127e-08,1.567558172155259e-07
1967,6.557346332591862e-08,1.839015197901972e-07
1968,1.1363282392817808e-07,1.8190233674886258e-07
1969,1.5260305763487025e-07,1.689533917215158e-07
1970,1.3750188121441909e-07,1.5957576238179172e-07
1971,1.2589073383750815e-07,1.6442871242361434e-07
1972,1.421050739303098e-07,1.3953999200566614e-07
1973,1.245984042608228e-07,1.5822894283701316e-07
1974,1.665169169218217e-07,1.5132788178107148e-07
1975,1.4392930047790742e-07,1.5877914449902164e-07
1976,1.3369652873684856e-07,1.6454957574296714e-07
1977,1.2811384442201756e-07,1.5749775172935188e-07
1978,1.1643558739393711e-07,1.247524181735571e-07
1979,1.3225459571941656e-07,1.4278815285706514e-07
1980,1.7510264793685337e-07,1.3075846538868063e-07
1981,1.9545948037880123e-07,1.1449244396999347e-07
1982,2.2471158966919091e-07,1.2042553976243653e-07
1983,1.8440722904244922e-07,1.370423632351958e-07
1984,4.708794805186045e-07,1.2873799448698264e-07
1985,2.6709077671771553e-07,1.2873293542270403e-07
1986,2.919314530114292e-07,8.632058978719215e-08
1987,3.079851584875115e-07,1.2954932060438296e-07
1988,3.25612873053327e-07,1.0314072795836182e-07
1989,2.4257500508273466e-07,9.00052015140318e-08
1990,1.8525414025027942e-07,1.1551139778021025e-07
1991,2.5614602816581566e-07,9.143885648654759e-08
1992,2.5566141914623586e-07,9.091407804362461e-08
1993,4.004847053984406e-07,8.308811061397137e-08
1994,2.437016055067964e-07,8.545381291469312e-08
1995,2.591931389517299e-07,1.106179965404408e-07
1996,2.5836367290033024e-07,8.167280896032025e-08
1997,4.233891841565196e-07,9.062350869726288e-08
1998,2.2457887949300925e-07,8.725676536869287e-08
1999,2.5501723588394754e-07,7.90644776316185e-08
2000,3.905539780468814e-07,6.008522746014933e-08
2001,3.163234872927134e-07,6.703253774276163e-08
2002,3.439258942083967e-07,8.28050872314634e-08
2003,2.454317633571179e-07,7.29211535599461e-08
2004,2.6164459265842765e-07,7.576240790285738e-08
2005,3.846202161206236e-07,7.251036748812112e-08
2006,4.789105867430976e-07,5.97094071963511e-08
2007,3.4911751511934597e-07,5.752050569185485e-08
2008,2.8269398100189136e-07,7.365370890966005e-08
2009,3.924222387041709e-07,5.5787850783417525e-08
2010,3.089360567365418e-07,4.6765549654992355e-08
2011,5.250313437343834e-07,4.206369297321544e-08
2012,3.482550645639293e-07,4.663826302930829e-08
2013,3.4808281457188173e-07,4.267361219945087e-08
2014,1.9987058408332814e-07,5.045487228017009e-08
2015,2.2897224538631633e-07,4.0563328695952805e-08
2016,2.3344002197944747e-07,5.261203739337361e-08
2017,2.772203684386909e-07,3.2199825028556006e-08
2018,2.7724952578189743e-07,3.304277385041132e-08
2019,3.033124529316922e-07,3.596892739210489e-08
