year,en_ADP ail_NOUN,en_ADP rails_NOUN
1888,4.749120452451905e-07,1.1730136861842766e-07
1889,1.0525430044205919e-07,1.4159209626996017e-07
1890,4.719158097632459e-08,2.543102075591719e-07
1891,4.46195412839856e-08,1.9313887378302752e-07
1892,7.522214851007902e-08,1.366535684610426e-07
1893,7.205347452021726e-08,2.075386333899587e-07
1894,6.49058538026992e-08,2.3630771894822544e-07
1895,1.233816031565027e-07,1.6430817595392e-07
1896,7.489227105139662e-08,2.0167838954421313e-07
1897,6.292850474043377e-08,2.388952609067019e-07
1898,6.224190274295438e-08,2.56323487768384e-07
1899,7.793885892226626e-08,1.4813910453881363e-07
1900,7.527026879561305e-08,1.5521248997174553e-07
1901,6.594711637886164e-08,1.4977820950168308e-07
1902,8.494790937341179e-08,2.0377678122684983e-07
1903,1.0638433689535987e-07,1.7334707624883094e-07
1904,6.449549871945237e-08,1.7306292932062206e-07
1905,6.96702494029644e-08,1.6049960782638095e-07
1906,6.584556022648513e-08,2.392045761467898e-07
1907,8.999975875667587e-08,1.8154236691714232e-07
1908,5.009616987905474e-08,1.5323533575362092e-07
1909,6.27112152207232e-08,2.0243619403004232e-07
1910,6.787071482605711e-08,1.3253493680309703e-07
1911,5.267170366529683e-08,1.3939380583138927e-07
1912,5.1052326865974607e-08,1.3804966947361663e-07
1913,5.356019550095681e-08,1.3787772967788214e-07
1914,6.161004267868364e-08,1.3393486986146286e-07
1915,2.7095753085681906e-08,1.213418441281533e-07
1916,3.4061131248819265e-08,1.087758718654186e-07
1917,5.812204850741409e-08,1.0856760468413995e-07
1918,4.709414280767987e-08,1.0452602339228179e-07
1919,5.616787668305534e-08,1.445632165086863e-07
1920,8.556621677868748e-08,6.96645301445642e-08
1921,5.225195764957391e-08,7.194110157593414e-08
1922,9.812654039320634e-08,7.304156213194801e-08
1923,7.218844588763318e-08,7.006525493125082e-08
1924,7.219309572370491e-08,5.801231128810258e-08
1925,9.568414460758845e-08,5.719052453834195e-08
1926,7.690835668316964e-08,4.0126099776216506e-08
1927,6.355058124185575e-08,7.91594941818019e-08
1928,9.255093735838216e-08,6.055801549109674e-08
1929,5.904415290025611e-08,6.684243913923638e-08
1930,4.0964054592862453e-08,5.041729700394626e-08
1931,4.904303452235581e-08,5.816731807328779e-08
1932,7.562080428513696e-08,5.2605777511871565e-08
1933,7.226516984815134e-08,6.882397229901471e-08
1934,9.465448513878982e-08,4.313368862085554e-08
1935,4.906996675657638e-08,2.5133395809007197e-08
1936,8.48730010716281e-08,6.426098764222843e-08
1937,8.687871400070435e-08,5.5400921183945684e-08
1938,1.568790929384889e-07,2.2040865133021725e-08
1939,1.514110952172132e-07,4.129393715857077e-08
1940,4.564409206153641e-08,1.5214697057785997e-08
1941,4.132103503806661e-08,3.5418032950929046e-08
1942,3.337632992206352e-08,5.461581054078124e-08
1943,3.4838822049465534e-08,2.6129116648121453e-08
1944,3.8879553265758204e-07,3.855823393905666e-08
1945,3.0499057501742755e-08,1.3071024262956144e-08
1946,3.897909017780421e-08,5.568441707737293e-08
1947,5.8412266579210836e-08,5.722018059373113e-08
1948,3.696441908118686e-08,4.4574740343250596e-08
1949,4.319483692949433e-08,6.47922533403289e-08
1950,2.754558749984426e-07,5.9558026066497405e-08
1951,5.415991913837459e-07,6.503454841322309e-08
1952,4.144107842440903e-07,1.8980646387944944e-08
1953,1.2993236028213673e-06,3.770839640537815e-08
1954,5.433529979281815e-07,2.34540866728139e-08
1955,8.409504821393909e-07,4.5050917663047585e-08
1956,7.290874344256792e-07,3.575668117150599e-08
1957,6.007825775755649e-08,3.268964121616591e-08
1958,5.459680674224643e-08,3.722509589465517e-08
1959,8.370807780266887e-08,3.720359131875739e-08
1960,6.367166593967966e-08,3.5296249478733444e-08
1961,3.474079646181849e-08,1.250668635321972e-08
1962,3.868593489997352e-08,3.0441391629665304e-08
1963,8.793832662057355e-08,3.7503109950876024e-08
1964,7.909158827867913e-08,1.3993127545575135e-08
1965,1.3515946983844174e-07,1.3132904541635071e-08
1966,1.395846825902325e-07,1.5509408868297214e-08
1967,4.831728783738498e-08,2.218651040664099e-08
1968,4.940557485344499e-08,1.392338955241712e-08
1969,2.9521425970457926e-08,1.2262746373892242e-08
1970,6.208278624519892e-08,2.2533752641606952e-08
1971,5.087013565940879e-08,1.0276794526475896e-08
1972,5.7970659272932323e-08,1.2312352026810913e-08
1973,6.891504811257221e-08,8.821126051827832e-09
1974,2.475251587030769e-08,2.0814615919739765e-08
1975,3.0270844941782116e-08,1.313640396460869e-08
1976,3.085304589589555e-08,1.656922776760439e-08
1977,2.8796230511218823e-08,9.402850942308305e-09
1978,2.3762364964596827e-08,8.910887250301869e-09
1979,3.686743144104554e-08,9.948355028654987e-09
1980,5.2303386621765924e-08,1.0801786132219604e-08
1981,2.656730796468665e-08,6.958104314946922e-09
1982,7.759377962379688e-08,6.828252629986764e-09
1983,8.209910984380286e-08,1.326216381158929e-08
1984,7.30675078219889e-08,8.69851302098823e-09
1985,5.7147801157952927e-08,1.3234227602687554e-08
1986,5.454981805153025e-08,1.3787316177626963e-08
1987,2.688759526137119e-08,1.3443797186596385e-08
1988,2.9982769877978654e-08,3.597932174415064e-09
1989,1.865961507530045e-08,6.036934507847036e-09
1990,3.323677144617676e-08,7.083246433836621e-09
1991,2.2273568323072368e-08,7.033758464558559e-09
1992,2.6998725921600908e-08,7.713921945651236e-09
1993,2.4926433028760187e-08,1.550978012687665e-08
1994,3.797947112360589e-08,1.5297286992677073e-08
1995,3.470368564739701e-08,1.0844901865425527e-08
1996,2.7758079612638653e-08,6.939520069693117e-09
1997,6.521056805652847e-08,1.006927874414032e-08
1998,7.24755656600351e-08,7.152193726156497e-09
1999,2.0108885889769113e-08,9.140402212892695e-09
2000,1.3695898082310975e-08,9.719669513685858e-09
2001,3.417345248446502e-08,9.20054432640427e-09
2002,1.7524885320696626e-08,9.200564754507923e-09
2003,2.8751767744417123e-08,1.4584229823810801e-08
2004,3.2595454557693415e-08,6.607186797680242e-09
2005,2.5671371806090804e-08,7.205999352777326e-09
2006,1.6883349385210522e-08,5.353256948836815e-09
2007,1.9972396736456233e-08,8.787854888225866e-09
2008,1.8306991117489346e-08,7.663391338175174e-09
2009,2.384096253749135e-08,6.675469510497578e-09
2010,8.975206911010503e-09,7.085689368580006e-09
2011,6.118355155848576e-09,1.5678285336662157e-08
2012,9.531907319004773e-09,1.463828702696901e-08
2013,7.80955033974351e-09,6.6938998788401705e-09
2014,4.547434873103384e-09,4.7639794331644225e-09
2015,7.75801378694041e-09,5.984753762011685e-09
2016,9.528164035543796e-09,1.2428040069289992e-08
2017,9.30776167251679e-09,5.0312226884674516e-09
2018,4.3884935685412074e-09,3.872199894061623e-09
2019,4.846876677788714e-09,5.867272001580659e-09
