year,en_ADP éveil_NOUN,en_ADP eveil_NOUN,en_ADP réveil_NOUN
1862,9.532951139590295e-07,4.517986262886353e-10,4.517986262886353e-10
1863,8.525817634108535e-07,4.994620828036034e-10,1.9978483312144135e-09
1864,1.1190894610990654e-06,4.794727948009836e-10,5.274200631788517e-09
1865,1.1442339200584684e-06,1.4120533631256649e-09,6.118897888374164e-09
1866,1.0285905318596633e-06,0.0,1.9462452205409875e-09
1867,1.0472367648617364e-06,2.426405742994575e-09,4.367530337390235e-09
1868,1.165316348306078e-06,0.0,1.4819622196071691e-09
1869,1.109535560317454e-06,1.4650557433881772e-09,4.395167341186834e-09
1870,1.0894692650254e-06,1.7202146374017957e-09,6.307453670473251e-09
1871,1.3680075880984077e-06,2.1242354542039266e-09,9.559059321873065e-09
1872,1.2161199265392497e-06,1.2094678591978436e-09,0.0
1873,1.2816035450669006e-06,2.3944017879529156e-09,5.986004469882289e-10
1874,1.2684095054282807e-06,0.0,0.0
1875,1.2707512269116705e-06,5.721527140956084e-10,1.1443054281912168e-09
1876,1.16809007977281e-06,0.0,1.209202959984168e-09
1877,1.1979988130406127e-06,0.0,1.2369631985365004e-09
1878,1.2162724942754721e-06,0.0,3.6234530931267273e-09
1879,1.3764309869657154e-06,6.10932526790009e-10,1.221865053580018e-09
1880,1.3509566088032443e-06,0.0,6.417846254436199e-10
1881,1.4739880498382263e-06,6.972507571312292e-10,6.2752567586699115e-09
1882,1.7244102537006256e-06,0.0,6.655385131892899e-10
1883,1.517273290119192e-06,0.0,4.423537092179686e-09
1884,1.6411818251071963e-06,6.601696966868076e-10,0.0
1885,1.6378360214730492e-06,0.0,1.933690763067375e-09
1886,1.5301162648029276e-06,0.0,6.453463874400711e-10
1887,1.7484460386185674e-06,1.9586774424595887e-09,4.570247291724172e-09
1888,2.0435800252016634e-06,1.9021844099853524e-09,3.1703073499755874e-09
1889,1.895203808999213e-06,1.2530273485467092e-09,5.6386229019267375e-09
1890,1.9617277757788543e-06,6.554386478008212e-10,3.2771931834929546e-09
1891,1.759922156452376e-06,6.374220040683554e-10,1.1473596295275001e-08
1892,1.8485842474547098e-06,1.2537024751679837e-09,3.761107425503951e-09
1893,1.899871563182387e-06,6.158416554491453e-10,3.079208221734575e-09
1894,2.0007387320220005e-06,0.0,1.2603078580752936e-09
1895,2.0054023934790166e-06,0.0,1.8055843487019274e-09
1896,1.9383535345696146e-06,1.7691086373616827e-09,7.076434549446731e-09
1897,2.098782260873122e-06,1.1653427112179315e-09,9.905413045352418e-09
1898,2.043797849182738e-06,1.6975064687230201e-09,3.960848538042683e-09
1899,2.0601285086740972e-06,0.0,5.527578395003729e-10
1900,2.1226217086223187e-06,4.15284251431558e-09,3.114631885736685e-09
1901,2.080687409033999e-06,1.1177477832191585e-09,3.912117296778206e-09
1902,1.8438115603203187e-06,9.820567692386817e-10,3.928227076954727e-09
1903,2.103925908158999e-06,5.400220270956879e-10,4.860198465905796e-09
1904,2.046657300525112e-06,2.1498500757388683e-09,2.6873125946735854e-09
1905,2.0477891666814685e-06,5.160759042333041e-10,7.2250627702885595e-09
1906,1.970222683667089e-06,5.144184411776109e-09,2.0576738091193647e-09
1907,1.832395128076314e-06,1.5428529565042481e-09,3.599990305858114e-09
1908,2.0239833702362375e-06,2.9468334439286537e-09,3.929111258571538e-09
1909,1.8895879065894405e-06,5.500983557560346e-10,1.0451868703853506e-08
1910,2.0350526028778404e-06,5.344150677544235e-10,8.01622590529405e-09
1911,1.991415956581477e-06,0.0,5.320374252271165e-09
1912,2.1082528292026836e-06,2.6047106693738442e-09,2.6047106693738442e-09
1913,2.017257202169276e-06,1.060597942803554e-09,7.954484182448596e-09
1914,1.9808967408607714e-06,1.3393487430235496e-09,4.68772043404897e-09
1915,1.915551820275141e-06,0.0,2.3561523843085297e-09
1916,2.1974924493406434e-06,5.493730803607377e-09,6.592477230782379e-09
1917,2.327075208086171e-06,5.483212328627474e-09,6.57985488317081e-09
1918,2.1066014141979394e-06,0.0,6.89182577673364e-09
1919,2.2163289941090625e-06,7.366278809151083e-09,4.603924352863942e-09
1920,1.982410367418197e-06,7.572231730534895e-10,3.028892692213958e-09
1921,1.9439241896179738e-06,7.572747429129834e-10,5.300923255902035e-09
1922,2.0857423805864528e-06,1.4755870969551665e-09,8.115729421831475e-09
1923,2.0403851976880105e-06,1.0615948120573648e-09,3.1847844361720945e-09
1924,1.9453461845841957e-06,2.578324886925998e-09,7.734974438733389e-09
1925,1.8476938521416741e-06,2.1996355847875293e-09,5.499089184013428e-09
1926,1.8524882534620701e-06,2.229227691330493e-09,0.0
1927,1.8061743958242005e-06,0.0,1.2264147031260109e-08
1928,1.8053144685836742e-06,0.0,1.0283437212876834e-08
1929,1.7891492234411999e-06,1.1140406375176326e-09,6.684243825105796e-09
1930,1.7467492625655723e-06,3.1510810627466412e-09,3.1510811737689437e-09
1931,1.8305597677681362e-06,1.1405356659111021e-09,1.2545892325022123e-08
1932,1.80832353180449e-06,7.6716757391182e-09,6.575722188983946e-09
1933,1.698805021987937e-06,1.1470662197865522e-09,6.882397318719313e-09
1934,1.8295872905582655e-06,0.0,8.38710612072191e-09
1935,1.8036204210147844e-06,0.0,9.574627313213568e-09
1936,1.6962475228865515e-06,0.0,0.0
1937,1.7703112007438904e-06,2.5182236296217297e-09,6.295559185076627e-09
1938,1.7347456378047355e-06,2.5930428915188486e-09,2.5930428915188486e-09
1939,1.7159924254883663e-06,4.588215141154706e-09,0.0
1940,1.4200384157447843e-06,0.0,0.0
1941,1.4108181858318858e-06,2.9515025978810172e-09,2.9515025978810172e-09
1942,1.6263375073322095e-06,1.2136846860855144e-08,0.0
1943,1.878393163678993e-06,0.0,0.0
1944,1.9953886294388212e-06,6.4263723231761105e-09,1.2852744646352221e-08
1945,1.8430143882142147e-06,2.178504043826024e-09,2.6142048525912287e-08
1946,1.7150800886156503e-06,2.7842208538686464e-09,4.1763312808029696e-09
1947,1.6617693745502038e-06,0.0,3.5762612871081956e-09
1948,1.4807511661274475e-06,3.2615663503321457e-09,3.2615663503321457e-09
1949,1.290936552322819e-06,7.853606653895895e-09,2.945102384188658e-09
1950,1.5602075791321113e-06,2.1270722960764488e-09,1.0635361480382244e-09
1951,1.5000592838987359e-06,2.1322803522849654e-09,1.5992101864981123e-08
1952,1.3592252798844129e-06,4.2179215675730575e-09,1.6871685715180718e-08
1953,1.4361511375682312e-06,0.0,1.0773827385790469e-09
1954,1.4482898222922813e-06,9.772536113672459e-10,9.772536557761669e-09
1955,1.3055380350124324e-06,1.8771215692936494e-09,3.754243138587299e-09
1956,1.4023595440448844e-06,8.72114158667614e-10,5.232684952005684e-09
1957,1.397702931171807e-06,2.6505113659425206e-09,7.068030161150318e-09
1958,1.2284281183383428e-06,1.6544486891589827e-09,6.617794756635931e-09
1959,1.230818725161953e-06,6.200598257066758e-09,2.325224457422337e-09
1960,1.28035412672034e-06,6.920833350854139e-10,6.920833239831836e-09
1961,1.2680391137109837e-06,6.948159270159238e-10,6.25334317660986e-09
1962,1.2798068382835481e-06,1.9025869768540815e-09,5.7077609305622445e-09
1963,1.2679930705417064e-06,3.233026624194224e-09,2.5864212993553792e-09
1964,1.2612066484507523e-06,6.083968329129164e-10,4.867174663303331e-09
1965,1.2968743021701812e-06,0.0,3.830430195250756e-09
1966,1.2302284631005023e-06,5.539074754423723e-10,1.6617224263271169e-09
1967,1.2138485772084096e-06,3.9442684118817795e-09,3.4512349644799656e-09
1968,1.2369358728392399e-06,2.245707841908029e-09,4.042274071025531e-09
1969,1.1286267636023695e-06,9.083515606356229e-10,5.904285060864822e-09
1970,1.1133513453387422e-06,2.2993625059530842e-09,3.6789800095249348e-09
1971,1.1016724101864384e-06,3.083038491169532e-09,3.083038491169532e-09
1972,1.0952863931379397e-06,1.0260293725750103e-09,3.0780880067027283e-09
1973,9.741830808707164e-07,2.7566018356850464e-09,4.961883459664307e-09
1974,9.26531640743633e-07,5.625571675160757e-10,5.625571564138454e-09
1975,9.304001196142053e-07,2.2845920710778955e-09,7.996072248772634e-09
1976,9.55873019847786e-07,1.7140580066410394e-09,5.142174186456572e-09
1977,9.214793976752844e-07,1.7630345516828072e-09,1.057820764316375e-08
1978,8.768312795837119e-07,3.5643548113029055e-09,2.3762365408686037e-09
1979,9.503604587735026e-07,5.851973239323627e-09,2.3407893401383717e-09
1980,9.858051726041595e-07,3.97960553399912e-09,5.116635559687666e-09
1981,9.886833822747576e-07,5.692994575756671e-09,5.060439622894819e-09
1982,9.925796575771528e-07,8.690503094932467e-09,9.311253101884631e-09
1983,9.030902106132999e-07,4.420721344544631e-09,3.78918940668882e-09
1984,9.365398909721989e-07,2.3196033982486597e-09,3.4794050418618383e-09
1985,9.269974725611974e-07,3.0077789148208467e-09,4.812446441349039e-09
1986,9.033689707393933e-07,4.196139935519483e-09,6.593933898901838e-09
1987,9.245665637536149e-07,1.2221633705067347e-09,5.49973533381376e-09
1988,9.462561934014957e-07,2.99827696004229e-09,7.195864348830128e-09
1989,9.159675755654462e-07,3.2928733073589456e-09,6.036934507847036e-09
1990,8.930338708523777e-07,2.7243255429354463e-09,1.1442167213715493e-08
1991,9.13802409741038e-07,2.344586136349136e-09,1.4067516596050211e-08
1992,9.240176268576761e-07,1.65298330578878e-09,8.815910779169656e-09
1993,9.942876886270824e-07,2.769603768548734e-09,2.7696036575264316e-09
1994,9.73223905020859e-07,5.274926606624319e-10,8.967375175750192e-09
1995,9.858015346253524e-07,4.337960657352369e-09,4.337960657352369e-09
1996,9.288280580221908e-07,2.6690460952494277e-09,8.540947504798169e-09
1997,9.139068879449042e-07,3.3564261370244708e-09,5.753873488778538e-09
1998,1.0008303661379614e-06,2.3840646123929332e-09,7.629006981701991e-09
1999,9.912765790431877e-07,4.570201161957499e-10,4.570201106446348e-09
2000,1.0355865924793761e-06,2.2090157481002848e-09,2.6508187866980393e-09
2001,9.616759371056105e-07,3.0668482198237257e-09,4.8193329327261836e-09
2002,1.0032997579401126e-06,2.6287329535357173e-09,6.1337101509018055e-09
2003,9.8131033610116e-07,1.6667692226413067e-09,4.583615265119079e-09
2004,9.346966862722184e-07,3.0833539332864035e-09,6.607186797680242e-09
2005,9.214671763402293e-07,2.7022496462691947e-09,9.00749885790475e-09
2006,9.899407586999587e-07,2.058944903460258e-09,6.1768350434476815e-09
2007,1.1196525520063005e-06,7.988958938831558e-10,5.192823504529542e-09
2008,1.1443997891547042e-06,1.2772319035736501e-09,3.405951742863067e-09
2009,1.1171874803039827e-06,2.860915504498962e-09,5.721830786953319e-09
2010,1.3321096048457548e-06,2.3618965117044866e-09,5.196172381261022e-09
2011,1.46534603118198e-06,1.529588788962144e-09,1.6825476123472072e-08
2012,1.4818712088526809e-06,2.042551627834399e-09,1.2595735232601157e-08
2013,1.5329030702559976e-06,5.857162754807632e-09,8.646287852354106e-09
2014,1.58770444613765e-06,4.330890368553497e-10,8.445236510112863e-09
2015,1.5332052498706616e-06,4.433150790905671e-10,1.9727520950141297e-08
2016,1.5885107131907716e-06,1.035670049720494e-09,9.113896304313585e-09
2017,1.4356594419950852e-06,2.515611330355938e-10,1.282961736848165e-08
2018,1.5452659454240347e-06,2.5814666515522333e-09,1.368177360294709e-08
2019,1.419369596078468e-06,5.1019755087367e-10,4.3366790158927415e-09
