year,ton_DET habit_NOUN,ton_DET rabbi_NOUN
1887,4.831404343264012e-08,0.0
1888,4.248211893376208e-08,0.0
1889,5.8892286047829145e-08,0.0
1890,3.539368825800082e-08,0.0
1891,3.505821177807178e-08,0.0
1892,3.949162663552386e-08,0.0
1893,2.9560398795425158e-08,0.0
1894,3.276800542018066e-08,0.0
1895,3.430610351351504e-08,0.0
1896,3.951009408531547e-08,0.0
1897,3.5542951470901585e-08,0.0
1898,3.677930704437671e-08,0.0
1899,2.8743407654019393e-08,0.0
1900,3.1665424504723205e-08,0.0
1901,4.582765822380708e-08,2.794369402536745e-09
1902,3.289890182500699e-08,0.0
1903,2.9161190351345567e-08,0.0
1904,3.493506373075661e-08,0.0
1905,2.735202270232051e-08,0.0
1906,3.035068701917609e-08,0.0
1907,2.9314207061759134e-08,0.0
1908,2.6521500551268673e-08,0.0
1909,4.1257378402548284e-08,1.6502950672681038e-09
1910,2.4583092894658876e-08,0.0
1911,4.522317964550382e-08,0.0
1912,4.428008071322154e-08,0.0
1913,3.553003113943021e-08,0.0
1914,3.549274146807946e-08,0.0
1915,2.238344798399794e-08,0.0
1916,2.0876177453388323e-08,0.0
1917,1.6449636319748606e-08,0.0
1918,1.4932290071101306e-08,0.0
1919,2.7623545728605592e-08,0.0
1920,3.9375605886959875e-08,0.0
1921,3.483463750786342e-08,0.0
1922,4.1316438270655453e-08,0.0
1923,3.29094387296891e-08,0.0
1924,1.6759112098085893e-08,0.0
1925,4.06932585406139e-08,0.0
1926,4.7928394142360276e-08,0.0
1927,2.5643217327342427e-08,0.0
1928,2.9707706294956893e-08,0.0
1929,3.11931374064045e-08,0.0
1930,1.6805765667982087e-08,0.0
1931,3.079446297959976e-08,0.0
1932,3.7262422925010696e-08,0.0
1933,2.6382522388956886e-08,0.0
1934,2.7557634396657704e-08,0.0
1935,4.0692166081157666e-08,0.0
1936,2.9099314513558738e-08,0.0
1937,1.5109341999774983e-08,0.0
1938,1.1668692678767911e-08,0.0
1939,3.211750687626136e-08,0.0
1940,3.0429394115571995e-08,0.0
1941,3.541803028639379e-08,0.0
1942,5.461581054078124e-08,0.0
1943,2.6129116648121453e-08,0.0
1944,3.534504777746861e-08,0.0
1945,2.6142048525912287e-08,0.0
1946,3.201854070766785e-08,0.0
1947,4.172304812755101e-08,0.0
1948,4.457474189756283e-08,0.0
1949,3.141442705967279e-08,9.817008317369869e-10
1950,3.722376584747167e-08,0.0
1951,2.5587365115598004e-08,0.0
1952,5.905090050273287e-08,0.0
1953,5.494651977855369e-08,0.0
1954,1.563605755983133e-08,0.0
1955,2.0648337706319353e-08,0.0
1956,2.7035539362785244e-08,8.72114158667614e-10
1957,2.385460257103844e-08,0.0
1958,2.3162280982091943e-08,0.0
1959,3.5653441088356885e-08,7.750747821333448e-10
1960,4.083291671452827e-08,0.0
1961,3.474079546261777e-08,0.0
1962,2.9172999682636203e-08,0.0
1963,3.6209898857109124e-08,6.466053248388448e-10
1964,4.1370984749100614e-08,0.0
1965,2.8454625766727304e-08,0.0
1966,5.2621211499293e-08,0.0
1967,4.881032333869939e-08,0.0
1968,4.311759294051143e-08,8.982831700699023e-10
1969,2.6342194425765797e-08,0.0
1970,3.311082186208125e-08,4.5987250119061684e-10
1971,2.5691987315390463e-08,0.0
1972,2.667676390899487e-08,3.5911027485013847e-09
1973,2.8668659557418152e-08,0.0
1974,2.6440186484677497e-08,0.0
1975,2.2845921154868165e-08,5.711480177694739e-10
1976,1.7140580454988452e-08,0.0
1977,2.6445518219730957e-08,1.1753563677885381e-09
1978,3.504949064314644e-08,0.0
1979,3.920822067016161e-08,0.0
1980,3.06998135801706e-08,0.0
1981,2.213942273954217e-08,0.0
1982,3.66242642879655e-08,0.0
1983,2.0209010465066513e-08,0.0
1984,2.0296528902008504e-08,0.0
1985,3.729645825512051e-08,1.8046674155058895e-09
1986,2.277904465053382e-08,5.994485463567401e-10
1987,2.3832185669370176e-08,0.0
1988,2.5785181934079304e-08,1.798966087207532e-09
1989,2.6891798343697815e-08,5.488122178931576e-10
1990,1.9070278800548124e-08,5.44865097484859e-10
1991,2.4032007495122798e-08,5.861465202094962e-10
1992,3.305966445044106e-08,0.0
1993,2.7142116665324068e-08,2.2156830259412175e-09
1994,1.5297286770632468e-08,1.5824779264761446e-09
1995,2.3858784059527238e-08,5.422450821690461e-10
1996,1.8149513891785318e-08,0.0
1997,2.3974471741183834e-08,0.0
1998,1.907251712118807e-08,4.768129224785866e-10
1999,1.9194845629622037e-08,4.570201161957499e-10
2000,1.5904913275299748e-08,4.4180314962005696e-10
2001,1.8401089707520413e-08,0.0
2002,2.5849206941597203e-08,0.0
2003,2.625161488190031e-08,0.0
2004,2.3785872604875635e-08,8.809582507929292e-10
2005,1.8915748967174295e-08,0.0
2006,2.9648807853277503e-08,4.1178899179428186e-10
2007,2.4366325179769888e-08,3.994479469415779e-10
2008,2.9376333587904924e-08,1.2772319035736501e-09
2009,3.0039612575194496e-08,4.76819250749827e-10
2010,2.5980861240171294e-08,0.0
2011,2.8297391874154698e-08,1.1471915639660324e-09
2012,5.20850676200002e-08,1.0212758416727752e-09
2013,4.964642674742947e-08,8.367375126105969e-10
2014,4.330890268633425e-08,8.661780737106994e-10
2015,6.8048867651882e-08,8.866301581811342e-10
2016,6.400440533127494e-08,2.0713401271965637e-09
2017,4.3268516325412065e-08,2.515611330355938e-10
2018,5.885744203126819e-08,2.5814667070633845e-09
2019,5.2295249242106934e-08,1.2754939326953263e-09
