year,en_PRON amène_VERB,en_PRON ramènes_VERB
1893,1.9214259339150885e-07,0.0
1894,1.9786833149737504e-07,0.0
1895,1.9259566386153892e-07,0.0
1896,1.792696764368884e-07,0.0
1897,1.9519490024322295e-07,0.0
1898,1.9917409588288137e-07,0.0
1899,1.69696662055685e-07,0.0
1900,2.0919944176966965e-07,0.0
1901,1.5927905394619302e-07,0.0
1902,1.7382404848831357e-07,0.0
1903,1.4526592906349833e-07,0.0
1904,1.601638359716162e-07,0.0
1905,1.4966201433708193e-07,0.0
1906,1.373497298118309e-07,0.0
1907,1.4348532317853824e-07,0.0
1908,1.9694670072567533e-07,0.0
1909,1.3312380531260715e-07,0.0
1910,1.4482648680314014e-07,0.0
1911,1.377976843741635e-07,0.0
1912,1.2502610502451716e-07,0.0
1913,1.4848370710751624e-07,0.0
1914,1.5268575737081846e-07,0.0
1915,1.2958838624399505e-07,0.0
1916,1.5602195446717815e-07,0.0
1917,2.0397548894379725e-07,0.0
1918,1.2175559049865115e-07,0.0
1919,1.1878124439590465e-07,9.207848372660976e-10
1920,1.1055458060127421e-07,0.0
1921,1.2267851445812994e-07,0.0
1922,1.3354063810311345e-07,0.0
1923,1.358841359433427e-07,0.0
1924,1.1731378180002139e-07,0.0
1925,1.3417776756341482e-07,0.0
1926,9.028372005559504e-08,0.0
1927,1.2041162733567035e-07,0.0
1928,9.826395341860916e-08,0.0
1929,7.686880110213679e-08,0.0
1930,1.0503603675715567e-07,0.0
1931,1.0378874293337503e-07,0.0
1932,9.863583017022393e-08,0.0
1933,8.832410003378754e-08,0.0
1934,7.188948103475923e-08,0.0
1935,9.813992818408224e-08,0.0
1936,8.244806082302603e-08,0.0
1937,8.058315614789535e-08,0.0
1938,1.0761127811065307e-07,0.0
1939,6.72938256229827e-08,0.0
1940,5.325144059042941e-08,0.0
1941,8.559357667081713e-08,0.0
1942,1.2440268903901597e-07,0.0
1943,5.8064703267746154e-08,0.0
1944,8.354284375400312e-08,0.0
1945,7.84261473540937e-08,0.0
1946,8.213451252458981e-08,0.0
1947,9.417487945029279e-08,0.0
1948,4.892349636520521e-08,0.0
1949,5.5956945743673714e-08,0.0
1950,8.189228140054183e-08,0.0
1951,8.848963517493758e-08,0.0
1952,5.9050901057844385e-08,0.0
1953,7.326202933199966e-08,0.0
1954,6.840775057526116e-08,0.0
1955,6.663781704219218e-08,0.0
1956,9.593255612116991e-08,0.0
1957,4.50586910005768e-08,1.7670075402875796e-09
1958,7.031407278645929e-08,0.0
1959,5.735553543217975e-08,7.750747821333448e-10
1960,6.713208478004162e-08,6.920833350854139e-10
1961,9.4494964741898e-08,6.948159270159238e-10
1962,9.512934440181198e-08,0.0
1963,7.306640270599019e-08,0.0
1964,7.604960217122425e-08,6.083968329129164e-10
1965,7.82502169727195e-08,0.0
1966,9.361036035215875e-08,0.0
1967,8.775997173415817e-08,4.930335584241163e-10
1968,8.578604138165247e-08,0.0
1969,7.630153220361535e-08,9.083515606356229e-10
1970,7.817832425871529e-08,0.0
1971,9.506035070216967e-08,0.0
1972,7.387411216086548e-08,1.0260293725750103e-09
1973,7.773617483053386e-08,0.0
1974,6.694430254583494e-08,0.0
1975,6.111283568088766e-08,0.0
1976,7.484720043748894e-08,0.0
1977,5.7592462354705276e-08,5.876781838942691e-10
1978,7.782174549220144e-08,0.0
1979,6.14457178471639e-08,0.0
1980,7.674953650393945e-08,0.0
1981,6.958104137311238e-08,0.0
1982,7.697303061604543e-08,0.0
1983,6.189009837953563e-08,0.0
1984,8.40856202444229e-08,0.0
1985,6.857736423171445e-08,0.0
1986,7.612996455463872e-08,0.0
1987,5.1330861339238254e-08,0.0
1988,6.236415828198005e-08,0.0
1989,6.585746348264365e-08,0.0
1990,5.993516083435679e-08,0.0
1991,6.213153369571955e-08,0.0
1992,5.56504353710352e-08,5.509944167592096e-10
1993,7.588714368012006e-08,0.0
1994,6.013416253836112e-08,0.0
1995,6.235818261757231e-08,0.0
1996,5.604996644592575e-08,0.0
1997,6.137464936273318e-08,0.0
1998,6.484656012162304e-08,4.768129224785866e-10
1999,6.992407719508265e-08,4.570201161957499e-10
2000,6.494506266108147e-08,0.0
2001,6.790878614992835e-08,0.0
2002,6.352771464435136e-08,0.0
2003,7.625468612104669e-08,0.0
2004,6.827426091149391e-08,8.809582507929292e-10
2005,6.710586575309208e-08,0.0
2006,7.165128579345037e-08,0.0
2007,7.030283910580692e-08,3.994479469415779e-10
2008,7.195072981858175e-08,0.0
2009,6.532423668659249e-08,0.0
2010,7.132927493103125e-08,9.447586046817946e-10
2011,6.271314134664863e-08,7.64794394481072e-10
2012,7.455313522086726e-08,3.404252713057332e-10
2013,7.893223852306619e-08,1.3945624655065103e-09
2014,8.813361773718498e-08,8.661780737106994e-10
2015,9.664268674214327e-08,4.433150790905671e-10
2016,1.1019528756150976e-07,6.214020409345267e-10
2017,7.421053282996581e-08,1.0062445321423752e-09
2018,7.615327035637165e-08,7.744400121190154e-10
2019,8.95396681244165e-08,7.65296326310505e-10
