year,en_ADP émissions_NOUN,en_ADP rémission_NOUN
1800,0.0,3.144164484325529e-09
1801,0.0,2.3811825400343878e-08
1802,4.475680270843441e-09,2.2378401354217203e-08
1803,3.900678446910888e-09,2.3404069793286908e-08
1804,0.0,1.4831105232815389e-08
1805,0.0,1.421438877713399e-08
1806,2.881669125542885e-09,2.0171682990621775e-08
1807,0.0,2.2775640928784924e-08
1808,0.0,1.8128591960930862e-08
1809,0.0,2.4849335034105025e-08
1810,0.0,2.8081521108447305e-08
1811,0.0,2.5070767684098882e-09
1812,0.0,2.6672082320544632e-09
1813,0.0,3.4508900625951355e-08
1814,0.0,1.8880061958270744e-08
1815,0.0,1.6992508733437717e-07
1816,0.0,5.0987285504788815e-08
1817,0.0,1.8682481339737933e-08
1818,0.0,1.0729059418679299e-08
1819,0.0,1.7596784473994376e-08
1820,0.0,2.7292905713238724e-08
1821,0.0,2.070912508145284e-08
1822,0.0,3.107940926838637e-08
1823,0.0,3.063632902922109e-08
1824,0.0,2.863178316658832e-08
1825,8.805443041381977e-10,6.251864448358901e-08
1826,0.0,2.1139161532346407e-08
1827,9.217273055917019e-10,4.147772969531616e-08
1828,0.0,3.66892045633449e-08
1829,2.571952872898464e-09,1.5431716349212365e-08
1830,3.1310507520032616e-09,3.444155893816969e-08
1831,0.0,4.5214498811674275e-08
1832,6.764984572527055e-09,1.7588959622116818e-08
1833,8.108539617524002e-09,2.89590715851773e-08
1834,1.8669061851994684e-09,2.0535967593104942e-08
1835,0.0,2.0420337421001022e-08
1836,1.3441500135158435e-09,8.400937900887584e-08
1837,0.0,2.99189295560609e-08
1838,3.1560809521380406e-09,5.049729523420865e-08
1839,2.0974426639952526e-09,2.866504900111977e-08
1840,1.9109065441114126e-09,5.86011346115356e-08
1841,7.0626033910059505e-09,9.951850188372191e-08
1842,1.475818312002275e-08,6.171603672555648e-08
1843,8.860366662588604e-09,5.965980420796768e-08
1844,3.841992946007622e-09,4.445734802516199e-08
1845,1.1160455892778032e-09,6.752075876192976e-08
1846,6.439951683034906e-09,7.610852037487348e-08
1847,1.0247124926365814e-08,3.128069891999985e-08
1848,3.218088684420195e-09,5.390298696283935e-08
1849,0.0,3.854530916669319e-08
1850,6.788996032014438e-10,7.400005586077896e-08
1851,5.8044946626978344e-09,4.1921353499674296e-08
1852,0.0,4.231854688896419e-08
1853,1.1943863675867306e-09,4.359510086260343e-08
1854,1.0391328908454511e-09,6.33871053423718e-08
1855,5.837630823180007e-09,6.262185792138553e-08
1856,5.694908100650764e-09,4.038207634948776e-08
1857,6.345961978126979e-09,4.881509241272397e-08
1858,4.893676019968041e-10,3.131952652779546e-08
1859,0.0,8.758538427855456e-08
1860,1.1900677776566226e-08,1.0481750933877265e-07
1861,4.715963619617014e-09,4.433005784676425e-08
1862,7.680577063240435e-09,7.002878987805161e-08
1863,1.4983863039219614e-09,4.395266373080631e-08
1864,9.589456340108882e-09,4.6029388300894425e-08
1865,3.294791106611683e-09,2.6358328852893465e-08
1866,1.4596838404656864e-08,6.082016068553742e-08
1867,6.79393608038481e-09,3.785192959071537e-08
1868,9.87974857480367e-09,3.6061081232219294e-08
1869,8.790334682373668e-09,1.8557372527538973e-08
1870,5.160643912205387e-09,6.020750875634917e-08
1871,2.1242354542039266e-09,3.186353225714811e-08
1872,4.23313739617015e-09,3.688877114882416e-08
1873,7.183205141814142e-09,4.1303430009520525e-08
1874,4.779687312606029e-09,4.241972462182275e-08
1875,8.58229043387837e-09,5.950388154429831e-08
1876,1.813804439976252e-09,4.655431307121205e-08
1877,9.27722432209066e-09,4.2675228684174726e-08
1878,8.4547240319921e-09,1.8117265909722846e-08
1879,1.221865097988939e-08,3.0546626561545054e-08
1880,5.134277003548959e-09,3.658172431642015e-08
1881,5.5780060570498335e-09,2.9284532132578533e-08
1882,1.4641846846075168e-08,2.9283693692150337e-08
1883,3.791603475633565e-09,9.479008689083912e-09
1884,1.0562715146988921e-08,3.895001299270007e-08
1885,4.511945039809007e-09,4.576401479994274e-08
1886,5.808117542471791e-09,3.291266637006629e-08
1887,1.9586774424595887e-09,1.6322312390570914e-08
1888,5.07249175996094e-09,2.4094335415725254e-08
1889,9.397704836544563e-09,2.0048437576747347e-08
1890,7.209825181320184e-09,1.4419650362640368e-08
1891,5.736798147637501e-09,4.52569608455633e-08
1892,1.2537024751679837e-09,3.0715710419570996e-08
1893,4.310891643655168e-09,2.7097032395673182e-08
1894,6.301539290376468e-10,3.654892921645114e-08
1895,4.814891596538473e-09,3.189865793729041e-08
1896,4.717623180994224e-09,2.5946928161602045e-08
1897,4.078699600285063e-09,3.729096675897381e-08
1898,2.8291773368493978e-09,3.055511665905897e-08
1899,2.2110313580014918e-09,2.432134493801641e-08
1900,8.30568502863116e-09,4.049021384844309e-08
1901,7.265360757457984e-09,2.2354955442338564e-08
1902,3.437198747846537e-09,3.093478895266344e-08
1903,5.940242076007962e-09,5.130209301817956e-08
1904,4.837162670412454e-09,4.030968714374694e-08
1905,5.676835002077496e-09,3.560923644840841e-08
1906,2.572092316910357e-09,4.0639058340730116e-08
1907,1.1828539925318182e-08,2.5714216533856415e-08
1908,1.3751889405000384e-08,3.143289117879533e-08
1909,1.4302557360679202e-08,3.5756392069430376e-08
1910,6.412980813053082e-09,3.0996074928957285e-08
1911,2.3409645777405785e-08,5.639596523110413e-08
1912,9.897900277167082e-09,3.6986889995205274e-08
1913,7.954484182448596e-09,4.295421618394357e-08
1914,1.1384464038144415e-08,3.080502103403049e-08
1915,7.068456930880984e-09,2.0027295377644805e-08
1916,7.69122365795738e-09,2.197492321442951e-08
1917,5.483212106582869e-09,5.483212106582869e-09
1918,3.44591288836682e-09,6.89182577673364e-09
1919,6.4454939163738345e-09,9.207848317149825e-09
1920,7.572231730534895e-09,3.63467123065675e-08
1921,6.815472630705699e-09,3.256281289054641e-08
1922,2.2133805899215986e-09,3.172512152982421e-08
1923,7.431163684401554e-09,1.4862327368803108e-08
1924,3.867487219366694e-09,5.027733596119077e-08
1925,1.0998178368026856e-08,3.409435223034052e-08
1926,1.114613823460786e-08,2.7865346696742677e-08
1927,1.7838759802657478e-08,1.3379070296082318e-08
1928,1.1426041446327417e-08,3.427812345080383e-08
1929,8.912325100141061e-09,5.013182957647189e-08
1930,7.352522590764465e-09,4.7266215830177316e-08
1931,1.3686427990933225e-08,3.9918749195066994e-08
1932,4.383814644626227e-09,2.7398842306070037e-08
1933,5.735331320977366e-09,4.7029715233293246e-08
1934,7.188948103475923e-09,4.313368862085554e-08
1935,3.590485242455088e-09,2.8723881939640705e-08
1936,2.424942913137329e-09,3.758661648589623e-08
1937,0.0,3.52551301485704e-08
1938,9.075650453382877e-09,3.241303758727554e-08
1939,7.647025235257843e-09,6.72938256229827e-08
1940,0.0,2.5357829613881222e-08
1941,2.6563522936839945e-08,1.4757512545315876e-08
1942,6.068423541449874e-09,6.068423541449874e-09
1943,2.9032352077962287e-09,5.516146828199453e-08
1944,6.4263723231761105e-09,3.213186161588055e-08
1945,1.089252066321933e-08,2.3963544037997053e-08
1946,8.352662561605939e-09,3.6194869323935563e-08
1947,1.3112957830685446e-08,2.1457568166738383e-08
1948,2.174377566888097e-09,4.566192757238241e-08
1949,1.570721330779179e-08,2.4542521348536184e-08
1950,1.3825969702452312e-08,3.403315673722318e-08
1951,1.8124383771578323e-08,5.010858927789741e-08
1952,2.5307528517259925e-08,4.323369751091377e-08
1953,1.0773827163745864e-08,3.232148060305917e-08
1954,8.795282724349818e-09,4.88626810124515e-08
1955,1.3139850985055546e-08,5.0682281482750113e-08
1956,1.0465369904011368e-08,3.314033847345854e-08
1957,1.767007518083119e-08,3.445664731316356e-08
1958,2.7298403537656668e-08,9.016745705636708e-08
1959,1.6276571201956358e-08,4.107896245386655e-08
1960,1.314958364417862e-08,8.166583242985581e-08
1961,5.55852741612739e-09,3.752005994783758e-08
1962,6.341956293454132e-09,3.044139235131027e-08
1963,9.052474325699222e-09,4.6555584276575246e-08
1964,6.6923653285755336e-09,5.2322128851756133e-08
1965,7.660860390501512e-09,5.964527360902139e-08
1966,9.970334780007306e-09,4.431259981174662e-08
1967,1.3804939413830652e-08,6.803863072946115e-08
1968,1.4821671889819754e-08,7.051522785128661e-08
1969,1.4987801222332564e-08,4.814263163122057e-08
1970,1.839489982558007e-08,5.3805081279278966e-08
1971,1.3359833239690033e-08,6.063309165860176e-08
1972,8.721249500354133e-09,6.463985186000443e-08
1973,1.2129047988196362e-08,3.859242525550144e-08
1974,1.8564387360697765e-08,4.44420172329707e-08
1975,1.313640396460869e-08,6.111283568088766e-08
1976,2.856763359204706e-08,6.399150165314893e-08
1977,1.5867311020656416e-08,9.579154430783277e-08
1978,1.485147826940647e-08,1.354454780555514e-07
1979,1.6970723493159312e-08,7.72460495568339e-08
1980,1.193881615790815e-08,8.30031990917135e-08
1981,1.8344094243616382e-08,4.8074177527723805e-08
1982,9.311253101884631e-09,7.573152649431591e-08
1983,2.1472073896688926e-08,6.757388015810051e-08
1984,1.739702604197646e-08,6.088958781624854e-08
1985,2.1054452403745927e-08,7.038203164722034e-08
1986,1.6185110141009318e-08,1.8822684755281927e-07
1987,1.8332450224534114e-08,6.477465541721017e-08
1988,1.5591039570495013e-08,6.776105720973646e-08
1989,1.9757239400064464e-08,4.9393100165495696e-08
1990,2.0704874259536155e-08,6.974273170090584e-08
1991,1.582595565707834e-08,7.033758314678451e-08
1992,2.0937788391961476e-08,5.234446881496879e-08
1993,1.883330469354405e-08,7.145577285427862e-08
1994,1.793475057354499e-08,5.06392969779057e-08
1995,1.6809597269684673e-08,6.506940808392869e-08
1996,1.3345230698291743e-08,7.846995586646699e-08
1997,2.4453962410575514e-08,8.439014154149049e-08
1998,1.1920323395031573e-08,1.1395828958260523e-07
1999,2.3308025731694215e-08,8.454872091334664e-08
2000,2.164835422036049e-08,9.012784540907148e-08
2001,1.9715452381774412e-08,8.368114645662672e-08
2002,1.7086764003693133e-08,8.017635511059495e-08
2003,3.875238263617575e-08,1.0458976618110682e-07
2004,1.805964444656638e-08,2.8763287573951857e-07
2005,1.8014997493764895e-08,1.3376135599152406e-07
2006,2.4707340173790726e-08,1.1118302434276472e-07
2007,2.4765773432022797e-08,1.3022002964824253e-07
2008,3.7039725953036395e-08,1.9626797076455205e-07
2009,3.003961168701608e-08,2.1170774644474477e-07
2010,5.90474122930118e-08,1.8328316597759908e-07
2011,3.059177444697525e-08,2.692076240817798e-07
2012,2.4851045665741367e-08,2.594040494630079e-07
2013,2.621777461797592e-08,2.0025918390231823e-07
2014,1.4291938299493268e-08,1.760506989079147e-07
2015,2.0392493027543424e-08,2.710871704891815e-07
2016,1.3463710146766061e-08,3.049012562428288e-07
2017,1.5345229087415646e-08,2.719375711279781e-07
2018,2.1942467398616827e-08,2.68472537534592e-07
2019,1.2499840273960672e-08,2.443846329747146e-07
