year,en_ADP aliments_NOUN,en_ADP ralliement_NOUN
1875,7.666846357778923e-08,0.0
1876,1.045960544843183e-07,0.0
1877,6.555904974447913e-08,0.0
1878,8.515115013096874e-08,0.0
1879,1.0019293483765068e-07,0.0
1880,7.573058269372268e-08,6.417846254436199e-10
1881,8.576184029607248e-08,0.0
1882,8.91821585469188e-08,0.0
1883,1.0174135667284645e-07,0.0
1884,9.374409870588352e-08,0.0
1885,9.861822292123179e-08,0.0
1886,8.518572514049083e-08,0.0
1887,9.075205298358924e-08,0.0
1888,1.0018171536785303e-07,0.0
1889,8.08202642588185e-08,0.0
1890,7.275369284798217e-08,0.0
1891,7.585321526448752e-08,0.0
1892,8.149066133000815e-08,0.0
1893,1.0038218789532038e-07,0.0
1894,6.805662167153059e-08,0.0
1895,1.1555739831692335e-07,0.0
1896,8.609661961145321e-08,0.0
1897,9.381008680975356e-08,0.0
1898,1.0864041399827329e-07,0.0
1899,6.025060628189749e-08,0.0
1900,8.617148239409289e-08,0.0
1901,1.011561749919565e-07,0.0
1902,8.789407957010553e-08,0.0
1903,1.0800440719549442e-07,0.0
1904,1.3060339654202835e-07,0.0
1905,1.1250454434730273e-07,0.0
1906,9.362415909208721e-08,0.0
1907,9.462831940254546e-08,0.0
1908,1.2376700908589555e-07,0.0
1909,5.886052534265218e-08,0.0
1910,8.817848851094823e-08,0.0
1911,9.683081003686311e-08,5.320374141248863e-10
1912,6.615965020273507e-08,0.0
1913,8.166604459347582e-08,5.30298971401777e-10
1914,1.2188073128527321e-07,6.696743715117748e-10
1915,1.4725952723892988e-07,0.0
1916,1.318495463920044e-07,0.0
1917,1.5352993898432032e-07,0.0
1918,1.458769816053973e-07,0.0
1919,1.7034518862146797e-07,0.0
1920,1.620457652506957e-07,0.0
1921,1.128339377487464e-07,0.0
1922,1.4829650751835288e-07,0.0
1923,7.855801698042342e-08,0.0
1924,9.797634703545555e-08,0.0
1925,1.330779468844412e-07,0.0
1926,9.36275625917915e-08,1.1146138456652466e-09
1927,1.0926240179287561e-07,1.1149224876660924e-09
1928,8.912311955100449e-08,0.0
1929,6.907051641746875e-08,1.1140406375176326e-09
1930,8.40288265635536e-08,1.0503603542488804e-09
1931,7.413481739604322e-08,5.7026783295555106e-09
1932,8.87722464426588e-08,0.0
1933,9.864769623391112e-08,0.0
1934,1.1741948924282042e-07,0.0
1935,7.180970840181544e-08,0.0
1936,1.3215938565735996e-07,0.0
1937,1.0072894696122603e-07,0.0
1938,1.413208394751564e-07,0.0
1939,1.3152883582279173e-07,0.0
1940,1.8764794162962062e-07,0.0
1941,2.7448973582977487e-07,0.0
1942,2.7611326913756784e-07,0.0
1943,1.567747034414424e-07,0.0
1944,2.570548929270444e-07,0.0
1945,1.6774481537140673e-07,0.0
1946,2.171692301544681e-07,0.0
1947,2.0503898667811882e-07,0.0
1948,1.8264771028952964e-07,1.0871887834440486e-09
1949,2.621141277359129e-07,0.0
1950,1.5527628249856207e-07,1.0635361480382244e-09
1951,1.9190522948520083e-07,0.0
1952,2.0351471619051154e-07,3.1634410646574906e-09
1953,1.4436928097438795e-07,0.0
1954,2.091322670594309e-07,0.0
1955,1.482925995333062e-07,0.0
1956,1.7442283706259332e-07,0.0
1957,1.5903067662748072e-07,1.7670075402875796e-09
1958,1.3649201946464018e-07,8.272243445794913e-10
1959,1.5113958795609506e-07,0.0
1960,1.3841666657299356e-07,0.0
1961,1.598076693198891e-07,0.0
1962,1.686960473534782e-07,0.0
1963,1.4677941351237678e-07,0.0
1964,1.3019692346460943e-07,1.2167936658258327e-09
1965,1.5102840222880332e-07,5.472043373977442e-10
1966,1.429081351034256e-07,1.0524241922382771e-08
1967,2.73140585704823e-07,2.465167847631733e-09
1968,1.8504633203519916e-07,4.4914158503495116e-10
1969,4.4191304482410487e-07,4.5417578031781147e-10
1970,3.288088521458121e-07,1.8394900047624674e-09
1971,2.075912561849691e-07,0.0
1972,2.431689551940508e-07,0.0
1973,1.6539611635835172e-07,2.7566018356850464e-09
1974,2.075835965342776e-07,1.1251143350321513e-09
1975,2.1589394805232587e-07,0.0
1976,2.0111615128826088e-07,2.856763492431469e-09
1977,1.7865416168660886e-07,3.526069214387917e-09
1978,1.7168308374948538e-07,1.7821774056514528e-09
1979,1.825815729716851e-07,3.5111840102075575e-09
1980,1.7169155341889564e-07,0.0
1981,2.0241758136307908e-07,0.0
1982,1.7443080935208854e-07,6.207502289967692e-10
1983,1.9135407569592644e-07,0.0
1984,2.493573560968798e-07,1.1598016991243298e-09
1985,2.70098553301068e-07,0.0
1986,2.080086431988093e-07,5.994485463567401e-10
1987,2.1876724076719256e-07,1.2221633705067347e-09
1988,1.5291212207557692e-07,1.798966087207532e-09
1989,2.656251183452696e-07,5.488122178931576e-10
1990,8.71784138212206e-08,1.089730194969718e-09
1991,1.0667866945368587e-07,2.344586080837985e-09
1992,9.917899745914838e-08,1.1019888335184191e-09
1993,8.585771382740859e-08,5.539207426075166e-10
1994,9.600366723816478e-08,1.0549853213248639e-09
1995,1.6538474767457956e-07,5.422450821690461e-10
1996,1.302494467836368e-07,1.6014276571496566e-09
1997,9.445942339425528e-08,1.438468344439059e-09
1998,1.0775971759358072e-07,1.43043876743576e-09
1999,1.1471205141333485e-07,0.0
2000,9.322046423676511e-08,0.0
2001,9.112920196230334e-08,1.3143635069212678e-09
2002,1.3318913261173293e-07,4.38122149670761e-10
2003,8.583861443867136e-08,1.2500769308587678e-09
2004,1.259770243677849e-07,1.7619165015858584e-09
2005,1.1574636715749875e-07,1.3511248786457486e-09
2006,9.924114863224531e-08,0.0
2007,1.0385646476152033e-07,1.997239706952314e-09
2008,1.3794104347653047e-07,8.514879357157668e-10
2009,8.725792355335216e-08,4.76819250749827e-10
2010,1.0297868868747173e-07,4.723793023408973e-10
2011,1.1854313441972408e-07,0.0
2012,1.028084284371289e-07,3.404252713057332e-10
2013,9.120439159460147e-08,2.789125042035323e-10
2014,9.354722863008647e-08,6.496335691608124e-10
2015,9.974588977001986e-08,0.0
2016,9.09318274011639e-08,4.1426800878596737e-10
2017,1.162212441840893e-07,5.031222660711876e-10
2018,1.1926375975690462e-07,7.744400121190154e-10
2019,9.489674113183355e-08,5.1019755087367e-10
