year,son_DET athée_NOUN,son_DET raté_NOUN
2001,1.3143635069212678e-09,2.190605918883648e-09
2002,1.752488598683044e-09,1.3143663935011318e-09
2003,1.2500769308587678e-09,4.1669229178253886e-10
2004,1.3214374039449694e-09,0.0
2005,1.8014998381943315e-09,2.251874686720612e-09
2006,4.1178899179428186e-10,3.294311934354255e-09
2007,3.994479413904628e-09,3.994479469415779e-10
2008,1.7029758436759579e-09,2.554463751636149e-09
2009,1.907277002999308e-09,4.76819250749827e-10
2010,1.8895172093635892e-09,4.723793023408973e-10
2011,3.82397197240536e-10,3.4415748029203996e-09
2012,1.0212758139171996e-09,2.382976926895708e-09
2013,1.6734750252211938e-09,4.183687618564136e-09
2014,0.0,2.165445156521173e-09
2015,1.10828768384863e-09,1.994917786518613e-09
2016,1.4499380585064614e-09,3.314144070287739e-09
2017,7.54683426862357e-10,2.7671724911471074e-09
2018,2.5814667070633845e-10,2.0651733656507076e-09
2019,1.2754939326953263e-09,6.632568272380013e-09
