year,en_ADP établissements_NOUN,en_ADP etablissements_NOUN,en_ADP rétablissement_NOUN
1906,7.664834811293986e-08,1.0288369045596824e-09,9.259531807970234e-09
1907,7.19998070053407e-08,1.028568674676933e-09,2.7771354993433306e-08
1908,6.433919708115354e-08,1.964555629285769e-09,5.107844458507316e-08
1909,9.131633049719312e-08,5.500983557560346e-10,1.5402754627302784e-08
1910,4.8631772386897865e-08,5.344150677544235e-10,1.2825961626106164e-08
1911,6.437652899649038e-08,1.5961122423746588e-09,2.926205766584644e-08
1912,6.772247473918469e-08,0.0,3.125652625612929e-08
1913,5.302989691813309e-08,5.30298971401777e-10,2.227255713194154e-08
1914,8.638799187110635e-08,0.0,6.696743604095445e-09
1915,4.358881966481931e-08,2.3561523843085297e-09,1.6493066468115103e-08
1916,6.152978926365904e-08,2.197492410260793e-09,3.2962386153911893e-09
1917,9.869781791849164e-08,1.0966424435210342e-09,6.57985488317081e-09
1918,1.5391744057069445e-07,0.0,5.743188147278033e-09
1919,7.826670866961649e-08,9.207848372660976e-10,1.4732557396257562e-08
1920,5.906340660999376e-08,7.572231730534895e-10,6.815008557481406e-09
1921,6.512562578109282e-08,7.572747429129834e-10,6.815472630705699e-09
1922,8.558404829273059e-08,2.21338064543275e-09,1.770704471937279e-08
1923,9.448194049355152e-08,0.0,1.4862327368803108e-08
1924,7.60605871619191e-08,0.0,1.1602462102189293e-08
1925,9.238469544925465e-08,1.0998177923937646e-09,8.798542339150117e-09
1926,6.576221522891501e-08,6.687683296036084e-09,2.7865345586519652e-08
1927,6.020581366783517e-08,3.344767462998277e-09,1.4493992672726108e-08
1928,6.855624690160766e-08,0.0,4.570416489713125e-09
1929,5.013182757807044e-08,2.2280812750352652e-09,1.6710609784809094e-08
1930,9.663315125862937e-08,2.100720708497761e-09,1.7856125467119455e-08
1931,5.5886246741465584e-08,2.2810713318222042e-09,4.5621426636444085e-09
1932,8.219652158913959e-08,1.0959536611565568e-09,1.0959536611565568e-09
1933,5.964744076436546e-08,2.2941324395731044e-09,3.4411986593596566e-09
1934,8.74655370353139e-08,0.0,4.7926320689839486e-09
1935,6.103825000991492e-08,0.0,5.98414207075848e-09
1936,9.457277627689109e-08,0.0,2.9099314957647948e-08
1937,1.1332006266684402e-07,1.2591118148108649e-09,8.813782592653752e-09
1938,7.130867629712156e-08,0.0,1.6854778905894818e-08
1939,5.6587985852729616e-08,3.058810094103137e-09,2.4470480752825097e-08
1940,3.550096039361961e-08,0.0,1.0143131667916805e-08
1941,3.836953510472085e-08,0.0,1.1806010391524069e-08
1942,3.3376331032286544e-08,0.0,0.0
1943,4.935499831049128e-08,0.0,1.7419411690866582e-08
1944,5.7837350908584995e-08,0.0,0.0
1945,6.317661416233022e-08,0.0,4.357008087652048e-09
1946,1.225057246756478e-07,2.7842208538686464e-09,2.7842208538686464e-09
1947,5.1259746669529704e-08,1.1920870957027319e-09,4.7683483828109274e-09
1948,8.588791189367839e-08,2.174377566888097e-09,7.610321262063735e-09
1949,1.659074371218594e-07,4.908504047662632e-09,5.890204768377316e-09
1950,9.89088633218671e-08,1.0635361480382244e-09,5.317680518146517e-09
1951,9.062191708153478e-08,4.264560704569931e-09,3.4116485636559446e-08
1952,9.806667833345273e-08,2.1089607837865287e-09,4.2179215675730575e-09
1953,7.110725874781565e-08,1.0773827385790469e-09,6.464296653518886e-09
1954,1.1336141625406526e-07,9.772536113672459e-10,5.863521668203475e-09
1955,1.2013578043479356e-07,3.754243138587299e-09,7.508486277174597e-09
1956,9.331621697583614e-08,1.744228317335228e-09,1.657016923672927e-08
1957,9.18843952035786e-08,2.6505113104313693e-09,7.068030161150318e-09
1958,1.5717262158432277e-07,3.3088973783179654e-09,1.0753916868111446e-08
1959,1.1858644199946866e-07,2.3252243464000344e-09,7.750747599288843e-09
1960,1.3703250090202346e-07,4.844583290086746e-09,7.612916519406099e-09
1961,1.3062539494512748e-07,2.779263652552544e-09,1.042223907177231e-08
1962,1.2239975433203654e-07,1.9025869213429303e-09,1.1415521861124489e-08
1963,1.500124398035041e-07,1.2932106496776896e-09,5.1728425987107585e-09
1964,1.381060741323381e-07,1.2167936658258327e-09,7.300761772910391e-09
1965,1.3461226444633212e-07,3.830430195250756e-09,1.094408652591028e-08
1966,1.556479958253476e-07,2.769537488234164e-09,1.495550172592175e-08
1967,9.811368073542326e-08,1.4791006197611978e-09,9.367637332502454e-09
1968,1.747160780496415e-07,2.69484942694298e-09,2.6948494546985557e-09
1969,2.0619580709535512e-07,2.2708788738334817e-09,1.4533624970169967e-08
1970,1.9038721177366824e-07,2.2993624781975086e-09,5.518470125309705e-09
1971,2.2095109386555123e-07,5.138397485282553e-10,1.284599360218408e-08
1972,2.216223435880238e-07,4.617132232098697e-09,5.130146973897354e-09
1973,1.819357180465886e-07,8.269805895633198e-09,5.513203671370093e-09
1974,2.1995985832745646e-07,2.2502286700643026e-09,8.438357568252286e-09
1975,1.844808110718077e-07,1.7134440533084216e-09,5.711480177694739e-09
1976,1.6683497960912064e-07,1.7140580621521906e-09,7.427584769459372e-09
1977,1.5926079299788398e-07,8.22749424145286e-09,6.464460078348111e-09
1978,1.7524745032915234e-07,2.9702956760857546e-09,8.910887139279566e-09
1979,1.8667795131932508e-07,1.7555920051037788e-09,2.808947208166046e-08
1980,1.5975273015556013e-07,1.1370301367108482e-09,1.0801786132219604e-08
1981,1.8913392807462515e-07,1.897664858585557e-09,1.138598904049104e-08
1982,1.4153104643810366e-07,4.345251491955082e-09,9.932003663948308e-09
1983,1.5346218162903824e-07,1.8945948143667124e-09,7.57837881337764e-09
1984,1.8034916138276458e-07,1.4497521683143333e-08,1.2177918229383522e-08
1985,1.726465228557572e-07,5.4140022465176685e-09,1.6242006850575308e-08
1986,1.9901692382973124e-07,9.591176852730143e-09,6.593933843390687e-09
1987,2.0532344535695302e-07,5.499735167280306e-09,3.0554083707556856e-09
1988,1.679035079860114e-07,5.396898261622596e-09,2.5185526553173077e-08
1989,1.6793653401236952e-07,3.841685525252103e-09,3.7319232149002346e-08
1990,2.1413198680875212e-07,3.269190584909154e-09,1.0897301727652575e-08
1991,1.729132179661974e-07,5.861465202094962e-10,1.1722930182145319e-08
1992,1.625433583285485e-07,3.3059665560664087e-09,1.3774860363469088e-08
1993,1.495586019473194e-07,2.769603768548734e-09,1.661762283333701e-08
1994,1.566653224926995e-07,4.219941340810607e-09,1.318731612798274e-08
1995,1.8544781710261304e-07,5.422450821690461e-09,2.4943274112843028e-08
1996,1.1423517065622946e-07,2.6690460952494277e-09,1.868332333287981e-08
1997,1.2370827562335762e-07,8.151320618488e-09,1.6782131240233866e-08
1998,1.5782507034600712e-07,4.768129224785866e-10,2.6701524546979272e-08
1999,1.6635532062991842e-07,9.140402323914998e-10,1.4624643718263997e-08
2000,1.9483519508867175e-07,0.0,1.502130686503733e-08
2001,1.840109007389401e-07,3.0668482198237257e-09,1.9715452381774412e-08
2002,1.6823889836814487e-07,1.752488598683044e-09,1.5772396722013582e-08
2003,1.6209330055971805e-07,3.333538389771462e-09,1.0000615446870142e-08
2004,1.6385823187192727e-07,1.3214373761893938e-09,1.3214373595360485e-08
2005,2.630189896990487e-07,9.007499190971657e-10,1.6213498099659773e-08
2006,1.630684351994205e-07,8.235779835885637e-10,1.8118715416903797e-08
2007,1.5977917655618512e-07,1.5977918155218873e-09,7.190063211481856e-09
2008,1.6050547912982438e-07,1.2772318758180745e-09,4.257439734089985e-09
2009,1.3350938843359472e-07,1.430457752249481e-09,3.051643204798893e-08
2010,1.6155371440618183e-07,1.4171379625338432e-09,5.196172381261022e-09
2011,1.7284352793467406e-07,0.0,1.2619107536693264e-08
2012,1.6851051043431653e-07,1.7021263287730903e-09,1.0893608681783462e-08
2013,2.192252281929541e-07,1.6734749697100426e-09,2.5381037715987986e-08
2014,1.1541823141669738e-07,1.9489005964601347e-09,1.7540106256319632e-08
2015,1.5139210063352948e-07,1.3299452233939135e-09,4.0563328695952805e-08
2016,1.3090868833387503e-07,6.214020409345267e-10,2.3613276667333594e-08
2017,1.3483676752912288e-07,1.0062445321423752e-09,3.647636503956164e-08
2018,1.2958962258835527e-07,1.290733298020541e-09,4.465937308850698e-08
2019,1.1071286820651949e-07,5.1019755087367e-10,2.8571061960747102e-08
