year,en_PRON appelle_VERB,en_PRON rappelles_VERB
1858,9.224579571309732e-07,0.0
1859,1.0642642109814915e-06,0.0
1860,9.61208570515737e-07,0.0
1861,1.0818421287694946e-06,0.0
1862,8.877843242771633e-07,0.0
1863,1.0768402489702567e-06,0.0
1864,1.1579268175410107e-06,1.4384183844029508e-09
1865,1.0722191063905484e-06,0.0
1866,9.565794698573882e-07,0.0
1867,9.894882850858266e-07,9.7056229719783e-10
1868,9.356121495329717e-07,9.87974813071446e-10
1869,1.0724207868406666e-06,0.0
1870,1.109538402488397e-06,0.0
1871,9.89893692349142e-07,0.0
1872,9.367328743792314e-07,0.0
1873,8.212797979467723e-07,0.0
1874,7.211353363345552e-07,0.0
1875,8.542240266251611e-07,0.0
1876,8.095613566183602e-07,0.0
1877,8.763884125073673e-07,0.0
1878,9.632346973376116e-07,0.0
1879,1.0569132200544118e-06,0.0
1880,7.348434110099333e-07,0.0
1881,6.630854727518454e-07,0.0
1882,7.274335871443327e-07,0.0
1883,7.096617764545954e-07,0.0
1884,7.063815701258136e-07,0.0
1885,7.779882480463129e-07,0.0
1886,7.640901458216831e-07,0.0
1887,6.783552635170054e-07,0.0
1888,7.577034466521582e-07,0.0
1889,7.837685984668497e-07,0.0
1890,7.675186566302727e-07,0.0
1891,7.821167855581734e-07,0.0
1892,7.979816132319684e-07,0.0
1893,6.410911623788706e-07,0.0
1894,6.591409942302562e-07,0.0
1895,6.909369290042378e-07,0.0
1896,7.235654493342736e-07,0.0
1897,6.007341539771005e-07,0.0
1898,6.982409672673384e-07,0.0
1899,5.88687100844254e-07,0.0
1900,6.400568395292794e-07,0.0
1901,6.779140448998078e-07,0.0
1902,5.794134949610452e-07,0.0
1903,6.793476927668962e-07,0.0
1904,6.47104855033831e-07,0.0
1905,6.899934987814049e-07,0.0
1906,5.905523607907526e-07,0.0
1907,7.169123819039669e-07,5.142843373384665e-10
1908,7.848399832255382e-07,0.0
1909,6.364638238665066e-07,0.0
1910,7.460434403583349e-07,0.0
1911,7.113339961506426e-07,0.0
1912,6.22004904471396e-07,0.0
1913,6.146165105747059e-07,0.0
1914,6.783801609344664e-07,0.0
1915,4.947920047015941e-07,0.0
1916,5.559655846809619e-07,0.0
1917,5.669641609529208e-07,0.0
1918,5.754674248237279e-07,0.0
1919,6.307375883807254e-07,0.0
1920,6.958881044738519e-07,0.0
1921,6.050624961062567e-07,0.0
1922,6.057285304450488e-07,0.0
1923,7.505475423386088e-07,0.0
1924,7.528708465542877e-07,0.0
1925,6.620903150178492e-07,2.1996355847875293e-09
1926,7.412182299049164e-07,0.0
1927,5.909089395572664e-07,0.0
1928,7.118423468455148e-07,0.0
1929,6.550558850904054e-07,0.0
1930,6.953385423003056e-07,0.0
1931,5.748299827246228e-07,0.0
1932,7.068900913509424e-07,0.0
1933,5.505917783921177e-07,0.0
1934,6.661758789050509e-07,0.0
1935,6.92963624260301e-07,0.0
1936,6.801964786973258e-07,0.0
1937,5.905234274905524e-07,0.0
1938,6.132546559456387e-07,0.0
1939,6.362324711517431e-07,0.0
1940,6.998760682108696e-07,0.0
1941,8.382267537854204e-07,0.0
1942,8.283398074127035e-07,6.068423541449874e-09
1943,1.0132290526598808e-06,0.0
1944,8.900525472199661e-07,0.0
1945,1.0783594461827306e-06,0.0
1946,8.951270160650893e-07,0.0
1947,7.61743649491109e-07,0.0
1948,9.056282692654349e-07,0.0
1949,7.244952371365798e-07,0.0
1950,8.284946488856804e-07,0.0
1951,7.399012815767492e-07,0.0
1952,6.991205054873717e-07,0.0
1953,7.983406362654932e-07,0.0
1954,8.326200600095035e-07,0.0
1955,7.076748147483158e-07,0.0
1956,6.994355317146983e-07,0.0
1957,6.847154168099223e-07,0.0
1958,6.808056127738382e-07,0.0
1959,7.898012199802906e-07,0.0
1960,8.131979143399803e-07,0.0
1961,7.851419923099456e-07,0.0
1962,7.88305158039293e-07,0.0
1963,7.558816150776693e-07,0.0
1964,7.811815407876566e-07,0.0
1965,1.018347234094108e-06,0.0
1966,8.352924965038255e-07,0.0
1967,9.195076131618407e-07,0.0
1968,8.28217082471383e-07,0.0
1969,9.142558496932907e-07,0.0
1970,9.367602729071223e-07,0.0
1971,8.909981374927156e-07,0.0
1972,1.0501410088181728e-06,0.0
1973,9.118838875110669e-07,0.0
1974,9.45658598539012e-07,0.0
1975,9.680959465185879e-07,0.0
1976,1.083856091099733e-06,0.0
1977,1.0431288046675036e-06,0.0
1978,1.1857420076921699e-06,0.0
1979,1.0182433243244304e-06,0.0
1980,1.0767674893941148e-06,0.0
1981,1.2037520491503528e-06,0.0
1982,1.326543269897229e-06,0.0
1983,1.2258028618816752e-06,0.0
1984,1.3302925481184502e-06,0.0
1985,1.3059776620139019e-06,6.015558051686298e-10
1986,1.281620939153072e-06,0.0
1987,1.4378751984622795e-06,0.0
1988,1.3870028396922862e-06,0.0
1989,1.6157031268448918e-06,5.488122178931576e-10
1990,1.549051489746489e-06,0.0
1991,1.5245670965668978e-06,0.0
1992,1.6160665836650878e-06,5.509944167592096e-10
1993,1.716046426736284e-06,0.0
1994,1.6183474826902966e-06,1.5824779264761446e-09
1995,1.767718913470162e-06,0.0
1996,1.7466237522967276e-06,0.0
1997,1.7966469840757782e-06,0.0
1998,1.945396661540144e-06,0.0
1999,1.856872700045642e-06,0.0
2000,2.0720567590615246e-06,0.0
2001,1.8208315850642975e-06,4.3812117822561447e-10
2002,1.8681528217712184e-06,0.0
2003,1.9251183402957395e-06,0.0
2004,2.093156808768981e-06,0.0
2005,2.0397480966494186e-06,0.0
2006,2.0626509922294645e-06,0.0
2007,1.946909378602868e-06,0.0
2008,1.9056300288866623e-06,0.0
2009,1.920627937579411e-06,0.0
2010,1.5498765151278349e-06,4.723793023408973e-10
2011,1.363628371109371e-06,0.0
2012,1.153020434685459e-06,0.0
2013,1.1078404895670246e-06,5.578250084070646e-10
2014,1.1699900142048136e-06,0.0
2015,1.0639562333381036e-06,2.2165753954528356e-10
2016,1.0052212928712834e-06,0.0
2017,1.1013346465915674e-06,0.0
2018,9.830225735640852e-07,0.0
2019,9.88762849374325e-07,0.0
