year,en_ADP épi_NOUN,en_ADP epi_NOUN,en_ADP répit_NOUN
1865,1.19553844823983e-07,2.8241067262513297e-09,1.882737743486018e-09
1866,1.0412411788340847e-07,9.731225825149181e-10,4.865612912574591e-10
1867,1.2762894563422833e-07,0.0,1.94112459439566e-09
1868,2.884886576293155e-07,1.975949626142892e-09,0.0
1869,1.3283171729217003e-07,9.767038289254515e-10,1.4650557433881772e-09
1870,2.1273321415549162e-07,5.734048791339319e-10,8.601073631098188e-09
1871,2.665915401767194e-07,0.0,0.0
1872,1.4150774063637073e-07,1.8142017887967654e-09,8.4662747923403e-09
1873,1.5144591714033595e-07,0.0,1.1972008939764578e-09
1874,1.3980585289452563e-07,0.0,4.779687312606029e-09
1875,1.3731664694205392e-07,0.0,0.0
1876,2.998823447342147e-07,6.04601479992084e-10,2.418405919968336e-09
1877,1.3544747257121514e-07,6.184815992682502e-10,0.0
1878,1.7936093854586943e-07,0.0,0.0
1879,1.1607717687045493e-07,0.0,1.832797580370027e-09
1880,1.367001232210896e-07,0.0,0.0
1881,1.0389035992597329e-07,6.972507571312292e-10,0.0
1882,1.1646923780972429e-07,0.0,5.324308105514319e-09
1883,8.404720680532662e-08,0.0,0.0
1884,2.05312777445954e-07,6.601696966868076e-10,0.0
1885,1.946581988931939e-07,1.933690763067375e-09,1.2891271383708158e-09
1886,1.1680769773647626e-07,0.0,9.034849313138693e-09
1887,1.3123139158688346e-07,6.528924623161458e-10,6.528924623161458e-10
1888,1.585153641681103e-07,6.340614699951175e-10,6.340614699951175e-10
1889,1.1151943257736718e-07,6.265136742733546e-10,0.0
1890,1.1994526971648156e-07,6.554386478008212e-10,6.554386478008212e-10
1891,2.1927316973258115e-07,0.0,1.9122659011827636e-09
1892,2.0623406271624845e-07,0.0,0.0
1893,1.6381387990538343e-07,1.2316833108982905e-09,4.310891643655168e-09
1894,2.4197910453160887e-07,0.0,1.2603078580752936e-09
1895,1.7453982081860886e-07,0.0,1.2037228991346183e-09
1896,6.427761434224522e-08,0.0,0.0
1897,1.3984112001708127e-07,0.0,0.0
1898,1.2052295517150924e-07,2.26334195829736e-09,0.0
1899,1.6748562003954248e-07,5.527578395003729e-10,5.527578395003729e-10
1900,1.396393258801254e-07,5.191053142894475e-10,0.0
1901,1.1568689473051563e-07,0.0,0.0
1902,1.1048138831570853e-07,0.0,0.0
1903,9.342380735688494e-08,0.0,3.7801539676252105e-09
1904,8.706892629106733e-08,5.374625189347171e-10,9.13686282189019e-09
1905,8.979720433899274e-08,0.0,0.0
1906,1.4146507937295993e-07,1.0288369045596824e-09,0.0
1907,1.2342823774158518e-07,5.142843373384665e-10,0.0
1908,7.661766687760974e-08,0.0,4.911389073214423e-10
1909,1.6447940909269931e-07,0.0,3.300590023513905e-09
1910,1.325349359149186e-07,0.0,5.344150677544235e-10
1911,1.1438804270458292e-07,5.320374141248863e-10,2.6601871816467337e-09
1912,1.3857059855126863e-07,0.0,0.0
1913,1.0659009319624602e-07,5.30298971401777e-10,0.0
1914,1.2857748288297444e-07,0.0,0.0
1915,6.008188424555527e-08,0.0,0.0
1916,7.471474106068854e-08,0.0,0.0
1917,5.483212106582869e-08,0.0,0.0
1918,8.499918191517963e-08,1.1486376294556067e-09,1.1486376294556067e-09
1919,1.3351380800941115e-07,0.0,9.207848372660976e-10
1920,8.708066445706208e-08,0.0,7.572231730534895e-10
1921,9.693116709286187e-08,0.0,7.572747429129834e-10
1922,7.673052948575787e-08,7.377935484775833e-10,0.0
1923,7.325004247604738e-08,1.0615948120573648e-09,0.0
1924,1.1731378180002139e-07,0.0,0.0
1925,7.038833871320094e-08,0.0,7.698724324711748e-09
1926,6.910605776511147e-08,0.0,0.0
1927,7.91594985116717e-08,0.0,4.4596899506643695e-09
1928,6.969885102403595e-08,0.0,0.0
1929,9.469345485513259e-08,0.0,0.0
1930,1.1238855535111725e-07,0.0,0.0
1931,9.124285327288817e-08,0.0,0.0
1932,8.877224477732426e-08,1.0959536611565568e-09,1.0959536611565568e-09
1933,9.176530113563786e-08,1.1470662197865522e-09,0.0
1934,1.1023053758663082e-07,0.0,0.0
1935,2.118386248639581e-07,3.590485242455088e-09,0.0
1936,1.321593869896276e-07,0.0,3.6374143697059935e-09
1937,1.2591118547788938e-07,0.0,1.2591118148108649e-09
1938,8.168085230408906e-08,0.0,2.5930428915188486e-09
1939,1.6823454984660202e-07,1.5294050470515685e-09,6.117620188206274e-09
1940,1.2932493120842992e-07,0.0,0.0
1941,1.8594465700516594e-07,0.0,0.0
1942,2.123948235066564e-07,3.034211770724937e-09,6.068423541449874e-09
1943,2.8451705702536856e-07,0.0,2.9032352077962287e-09
1944,6.7476911169706e-08,0.0,0.0
1945,7.189063211399116e-08,4.357008087652048e-09,0.0
1946,6.960551957035932e-08,1.3921104269343232e-09,0.0
1947,1.0371157799227149e-07,2.3841741914054637e-09,0.0
1948,3.598594937592736e-07,3.2615663503321457e-09,2.174377566888097e-09
1949,1.2074920618942997e-07,2.945102384188658e-09,0.0
1950,1.2868787280240213e-07,0.0,4.2541445921528975e-09
1951,1.7911155147931623e-07,0.0,6.396841278899501e-09
1952,1.7715269962081948e-07,0.0,2.1089607837865287e-09
1953,1.1743471617364776e-07,2.1547654771580937e-09,7.54167928107563e-09
1954,1.0261162941560542e-07,0.0,5.863521668203475e-09
1955,1.0418024487535149e-07,0.0,3.754243138587299e-09
1956,9.15719837735196e-08,8.72114158667614e-10,8.72114158667614e-10
1957,9.18843952035786e-08,0.0,7.951533653738352e-09
1958,7.775908983376212e-08,8.272243445794913e-10,8.272243334772611e-09
1959,9.84344978860463e-08,5.4255236969780185e-09,2.325224457422337e-09
1960,1.1765416729758726e-07,1.3841666701708277e-09,1.3841666701708277e-09
1961,9.796904726355748e-08,2.08444772553662e-09,8.33779090214648e-09
1962,9.830032610125272e-08,1.2683912808952869e-09,6.341956293454132e-09
1963,1.3643372653859842e-07,6.466053248388448e-10,2.5864212993553792e-09
1964,1.2411295985392812e-07,2.4335873316516654e-09,3.041984220075733e-09
1965,1.0287441654099894e-07,1.0944086747954884e-09,1.6416130677043839e-09
1966,1.6118707257817277e-07,1.1078149508847446e-09,0.0
1967,1.2670962767913352e-07,1.9721342336964653e-09,1.9721342336964653e-09
1968,7.231179210975824e-08,1.3474247551048535e-09,2.6948494546985557e-09
1969,9.310603529821826e-08,2.2708788183223305e-09,4.541757636644661e-09
1970,6.852100611909329e-08,1.8394900047624674e-09,9.197450023812337e-10
1971,1.1510010722304287e-07,0.0,6.166076982339064e-09
1972,1.5236535944040952e-07,0.0,2.257264597460562e-08
1973,9.868634975873647e-08,1.102640756478479e-09,4.410563025913916e-09
1974,9.5072159922438e-08,1.1251143350321513e-09,4.500457340128605e-09
1975,8.681449514824635e-08,0.0,1.7134440533084216e-09
1976,1.4626628430658428e-07,2.8567633814091664e-09,4.570821499072508e-09
1977,1.0872046374288402e-07,0.0,1.1165885105413054e-08
1978,1.12871236912504e-07,2.3762365408686037e-09,3.5643548113029055e-09
1979,9.597236072522719e-08,3.5111840102075575e-09,1.7555920051037788e-09
1980,9.835310521566498e-08,1.7055452050662723e-09,2.2740602734216964e-09
1981,8.41298102849386e-08,2.5302198669585607e-09,3.1627747087981106e-09
1982,9.869928874195466e-08,4.9660017209518514e-09,0.0
1983,9.662433464452391e-08,2.526126308133314e-09,1.89459470334441e-09
1984,1.8788787015111552e-07,4.639206796497319e-09,2.3196033982486597e-09
1985,1.4918583302048205e-07,2.4062232206745193e-09,7.218669662023558e-09
1986,1.5166047551140593e-07,4.196139880008332e-09,1.7983456945813714e-09
1987,1.5643691630984335e-07,5.499735167280306e-09,3.6664902225425067e-09
1988,9.174727466643162e-08,2.9982768490199874e-09,5.996553809062277e-10
1989,1.377518685785617e-07,1.6464366536794728e-09,2.1952488715726304e-09
1990,1.0297950503446174e-07,0.0,2.724325431913144e-09
1991,1.2309076535821362e-07,0.0,1.7584396161396398e-09
1992,1.2011677746892602e-07,1.1019888335184191e-09,3.30596661157756e-09
1993,9.970573700002205e-08,5.539207426075166e-10,2.2156829704300662e-09
1994,1.0075110146168242e-07,2.637463358823311e-09,4.747434001473039e-09
1995,9.05549286112084e-08,1.0844901643380922e-09,1.626735190995987e-09
1996,9.074756923688199e-08,5.338092190498855e-10,2.135236876199542e-09
1997,7.432086590597464e-08,1.438468344439059e-09,1.3425704992187093e-08
1998,1.0060752941853934e-07,2.3840646123929332e-09,5.2449422582867555e-09
1999,1.0557165000535385e-07,4.570201161957499e-10,1.8280804647829996e-09
2000,7.157211190378376e-08,8.836062992401139e-10,6.627047355323157e-09
2001,8.061429923600372e-08,1.3143635346768434e-09,3.5049694258049158e-09
2002,6.177522643424638e-08,4.38122149670761e-10,2.1906108038649563e-09
2003,8.375515392344823e-08,2.083461403401543e-09,2.083461403401543e-09
2004,7.664336720836218e-08,3.964312211834908e-09,4.404791253964646e-10
2005,8.196824552442195e-08,4.5037495954858286e-10,4.053374524914943e-09
2006,6.547445252635953e-08,3.2943118233319524e-09,1.2353669198716943e-09
2007,1.1304377026122303e-07,1.5977917877663117e-09,2.7961355453243186e-09
2008,1.1495087290369632e-07,3.4059517706186426e-09,1.7029758714315335e-09
2009,1.039465971075515e-07,8.678110008375484e-08,5.245011536203492e-09
2010,1.2895955592284736e-07,2.3618965117044866e-09,2.3618964561933353e-09
2011,1.3345662083774634e-07,4.5887662558641296e-09,4.206369030868018e-09
2012,1.1302118707590125e-07,1.3617010852229328e-09,4.085103366691101e-09
2013,1.1463303828396221e-07,1.6734750252211938e-09,6.414987652192394e-09
2014,1.446517359227073e-07,1.948900707482437e-09,6.063246349441442e-09
2015,1.1991673432021344e-07,3.1032056507784844e-09,2.659890530054554e-09
2016,1.1288803164477557e-07,1.0356700524960516e-08,2.0713399884186856e-09
2017,1.1873685679120172e-07,1.3584301072899763e-08,5.0312225496895735e-09
2018,1.0738901201623463e-07,7.744399788123246e-09,3.614053500911041e-09
2019,1.102026701005343e-07,1.53059265262101e-09,4.3366790158927415e-09
