year,en_ADP évolution_NOUN,en_ADP evolution_NOUN,en_ADP révolutions_NOUN
1853,2.508211416341055e-08,0.0,8.778739868375851e-08
1854,3.63696517347023e-09,0.0,8.209149626736689e-08
1855,3.714855978387277e-09,0.0,5.625353338700734e-08
1856,1.501384794266869e-08,0.0,9.577799886528737e-08
1857,8.298565390418844e-09,0.0,6.83411300883563e-08
1858,3.1808895073481835e-08,0.0,5.2851699905431815e-08
1859,2.0877910955618972e-08,0.0,1.1915685860230951e-07
1860,2.0597328287408345e-08,0.0,9.749401641556688e-08
1861,2.1221836732365773e-08,9.431927461278633e-10,6.036433575218325e-08
1862,2.4848924695675123e-08,0.0,6.370360949858878e-08
1863,2.7969877081091e-08,0.0,5.793760138317339e-08
1864,2.7809422320501653e-08,0.0,5.130359070903978e-08
1865,3.106517354467542e-08,0.0,4.330296832222302e-08
1866,1.9462451206209153e-08,0.0,5.93604774223877e-08
1867,4.076361648230886e-08,0.0,3.2513838732484146e-08
1868,6.471235280969267e-08,0.0,2.3711395513714706e-08
1869,4.0533208789383934e-08,0.0,4.8835190114004945e-08
1870,4.587239033071455e-08,0.0,6.479475445075877e-08
1871,8.815577245968598e-08,0.0,5.098165090089424e-08
1872,4.233137573805834e-08,0.0,6.410179764770874e-08
1873,4.788803664723673e-08,0.0,5.6268440573603584e-08
1874,4.241972462182275e-08,0.0,6.751308490038355e-08
1875,3.547346949517305e-08,0.0,5.89317288302027e-08
1876,9.915464005416652e-08,0.0,3.4462285469771814e-08
1877,9.21537548492779e-08,0.0,5.44263798474276e-08
1878,2.017055606984286e-07,0.0,2.8383716710322915e-08
1879,1.6556271020817803e-07,0.0,3.1157558311178946e-08
1880,1.7071471347662737e-07,0.0,2.6954953824542827e-08
1881,1.5339516323820135e-07,0.0,2.5101027034679646e-08
1882,1.271178575734666e-07,0.0,2.1962771157291172e-08
1883,1.668305458224495e-07,0.0,4.2971503688704615e-08
1884,1.5712038248238969e-07,0.0,4.027035060971684e-08
1885,1.604963273393878e-07,0.0,3.674012205578947e-08
1886,1.2455184617010673e-07,6.453463874400711e-10,2.6459201052375647e-08
1887,1.8346278807257477e-07,1.3057849246322917e-09,1.8933882017790893e-08
1888,1.781712768433863e-07,1.268122939990235e-09,4.882273429984707e-08
1889,1.6038750061397877e-07,0.0,2.6313573542324775e-08
1890,1.8876633589570702e-07,0.0,3.8015443237782165e-08
1891,2.0524988997294713e-07,0.0,1.9760081571007504e-08
1892,1.9745813517602073e-07,6.268512375839919e-10,2.1312942521944933e-08
1893,3.2885944278859824e-07,0.0,3.1407925149551374e-08
1894,2.917612675901182e-07,6.301539290376468e-10,2.3945849747519787e-08
1895,2.6542090836301213e-07,6.018614495673091e-10,1.9861428057765806e-08
1896,2.7657065970743133e-07,0.0,1.2973464080801023e-08
1897,3.9854720057519444e-07,1.7480140668268973e-09,2.155884004650943e-08
1898,3.8816315850453975e-07,0.0,3.168678830434146e-08
1899,3.6260914271224465e-07,2.7637891975018647e-09,1.879376654301268e-08
1900,3.57144443796642e-07,5.191053142894475e-10,2.595526638060619e-08
1901,4.7671943548266427e-07,0.0,2.0119459875900247e-08
1902,4.213023601096211e-07,0.0,2.5042448115186744e-08
1903,4.395779171773029e-07,2.1600881083827517e-09,1.674068350610014e-08
1904,5.938960612184019e-07,0.0,2.741058935384899e-08
1905,5.996802201480023e-07,1.0321518084666081e-09,2.2707340008309984e-08
1906,6.723449246237578e-07,2.572092261399206e-09,1.0802787109298606e-08
1907,6.011983941789367e-07,1.028568674676933e-09,9.257117739025489e-09
1908,7.97118445916567e-07,9.822778146428846e-10,2.701263923654551e-08
1909,7.888410209488939e-07,1.1001967115120692e-09,3.190570296851547e-08
1910,7.615414574502211e-07,5.344150677544235e-10,2.0307773240801907e-08
1911,7.416601306431403e-07,5.320374141248863e-10,1.1704822888702893e-08
1912,8.32465502753621e-07,5.209421227725386e-10,1.3544495303108306e-08
1913,9.195384222948633e-07,2.121195885607108e-09,1.6439267724877027e-08
1914,8.591921982770145e-07,2.0090231145353243e-09,1.7411533548283842e-08
1915,6.184899916661379e-07,0.0,2.0027295377644805e-08
1916,7.84504777584516e-07,0.0,1.2086208478478966e-08
1917,7.468134981536423e-07,1.0966424435210342e-09,6.57985488317081e-09
1918,7.98303176452464e-07,0.0,1.1486376294556067e-09
1919,7.485980972887774e-07,9.207848372660976e-10,3.222746869369075e-08
1920,1.1805109352280851e-06,9.843901249695364e-09,1.2872794385998532e-08
1921,1.1556012395885773e-06,4.5436484574779e-09,2.8019165654313838e-08
1922,1.2321152098593302e-06,7.377935318242379e-09,1.1066902949607993e-08
1923,9.267722589356708e-07,1.5923922180860473e-08,7.431163684401554e-09
1924,1.175716192847176e-06,1.546994943257829e-08,1.4180787211159895e-08
1925,7.731719051662367e-07,9.898360131543882e-09,1.5397448649423495e-08
1926,7.858027402107837e-07,5.573069339348535e-09,1.4489979882625903e-08
1927,7.771009791213146e-07,0.0,1.8953683067479687e-08
1928,9.62072704169259e-07,1.82816659588525e-08,1.9424270192303084e-08
1929,9.569608891979442e-07,0.0,7.798284684668033e-09
1930,9.852379889707663e-07,1.0503603542488804e-09,1.2604324695075775e-08
1931,9.181312066175451e-07,1.2545892325022123e-08,2.0529641986399838e-08
1932,9.304646368946123e-07,5.479768305782784e-09,1.8631212128639163e-08
1933,1.0770951348604285e-06,3.4411986593596566e-09,1.4911860191091364e-08
1934,9.201853572449181e-07,0.0,1.4377896206951846e-08
1935,1.0292724255123176e-06,4.787313656606784e-09,5.98414207075848e-09
1936,9.760394732438726e-07,4.849885826274658e-09,1.8187071404440758e-08
1937,9.392974220645556e-07,1.2591118148108649e-09,1.888667711114067e-08
1938,1.0190658485953463e-06,1.5558257571157696e-08,1.2965214679638848e-08
1939,8.289375159620249e-07,4.588215141154706e-09,2.2941076593951948e-08
1940,7.911642683211539e-07,7.607348750937604e-09,7.607348528892999e-09
1941,7.732936637694365e-07,1.4757512989405086e-08,1.7709016475464523e-08
1942,6.614581593566982e-07,1.2136846860855144e-08,2.4273694165799498e-08
1943,6.358085329338792e-07,2.9032352077962287e-09,2.322588166236983e-08
1944,7.840174021112034e-07,1.6065930807940276e-08,3.534504600111177e-08
1945,6.034456419001799e-07,2.178504043826024e-09,1.9606536838523425e-08
1946,6.584682523680385e-07,6.960552134671616e-09,1.2528993842408909e-08
1947,6.985630420786038e-07,4.7683483828109274e-09,3.337843779149807e-08
1948,9.165001415567531e-07,4.348755133776194e-09,2.174377655705939e-08
1949,8.619333584647393e-07,7.85360643185129e-09,1.668891336237266e-08
1950,7.880802854742797e-07,4.2541445921528975e-09,1.3825969702452312e-08
1951,6.961895451240707e-07,4.264560704569931e-09,1.8124383771578323e-08
1952,8.48856700486067e-07,7.3813627432528506e-09,1.687168627029223e-08
1953,8.586740705140983e-07,6.464296431474281e-09,1.939288907237824e-08
1954,8.062342544690182e-07,2.9317608341017376e-09,8.795282724349818e-09
1955,8.860013736011751e-07,9.385607846468247e-09,1.3139850985055546e-08
1956,9.7851204827748e-07,6.104799110673298e-09,2.1802854632824165e-08
1957,9.294459459852078e-07,9.71854158260399e-09,2.1204090927540165e-08
1958,9.28972951896867e-07,7.445019156726573e-09,2.3162280982091943e-08
1959,9.347401714876469e-07,7.750748043378053e-09,3.1778064624177205e-08
1960,1.0754974937299266e-06,7.612916630428401e-09,3.460416664324839e-08
1961,1.035970512930362e-06,9.727422756178328e-09,2.431855783413539e-08
1962,1.1022319768017041e-06,1.2049717224016376e-08,1.3952304200870458e-08
1963,1.0656056019797688e-06,1.4225316924409981e-08,2.133797494252576e-08
1964,1.037316565088986e-06,1.2776333546682395e-08,2.3727476872181796e-08
1965,9.794957804842852e-07,1.5868925562489977e-08,2.6265809083270142e-08
1966,1.0346991530241212e-06,2.2710207048248776e-08,2.3818021332999706e-08
1967,1.079250409929955e-06,1.2818872352493571e-08,2.5637744371920235e-08
1968,1.0617707175697433e-06,1.4821672056353208e-08,2.2906220920049236e-08
1969,1.046875127030944e-06,1.3171097296149625e-08,1.407944960618579e-08
1970,9.905653541864012e-07,1.8854772410037413e-08,2.6672605457633836e-08
1971,1.0590237025098759e-06,1.5415192233803054e-08,2.6205826841874114e-08
1972,9.644676310927025e-07,2.359867534718063e-08,2.7189777540570503e-08
1973,9.692212188383564e-07,1.0475087242056702e-08,1.4885650045926013e-08
1974,9.405956120644987e-07,1.9689500752040345e-08,1.406392957647995e-08
1975,1.0554815617069835e-06,3.198428899509054e-08,1.4849848462006321e-08
1976,9.358756756228104e-07,2.1140048767076536e-08,1.542652228181396e-08
1977,9.208916935676825e-07,2.350712763332652e-08,1.880570188461661e-08
1978,8.340590511579649e-07,2.7326720775100455e-08,1.7821774278559133e-08
1979,8.924259304876614e-07,2.6919077411591275e-08,2.0481905949054635e-08
1980,9.607904303265968e-07,2.0466542793862175e-08,1.3075846183596695e-08
1981,9.00125712632871e-07,2.7199863028570803e-08,8.223214109648325e-09
1982,9.236763389708358e-07,1.986400754994122e-08,1.6139505731871395e-08
1983,9.965568779080058e-07,1.9577479970500633e-08,2.5892795463278162e-08
1984,8.976865046861349e-07,2.3775934832048762e-08,2.2616132966390978e-08
1985,8.969196869657026e-07,2.285912081845254e-08,2.1656008541981464e-08
1986,1.0190625516770524e-06,2.3977941854269602e-08,1.1988970705090196e-08
1987,1.0425053460494382e-06,3.17762474111305e-08,2.3221103262471843e-08
1988,1.0793796718644444e-06,2.278690425239205e-08,3.1182079140990027e-08
1989,9.977405852623633e-07,2.634298623682696e-08,2.4147738031388144e-08
1990,1.077198248822242e-06,2.5608659193210315e-08,1.689081763345257e-08
1991,1.1711207434927928e-06,2.6376593631471934e-08,2.6962739596569918e-08
1992,1.0193397201874177e-06,3.250867131043833e-08,1.8733810946969243e-08
1993,9.920720458467258e-07,1.7171543409411072e-08,1.994114740000441e-08
1994,1.0723925925049116e-06,1.1077345707377617e-08,1.318731612798274e-08
1995,1.2205937309772708e-06,1.626735235404908e-08,1.1929391696696712e-08
1996,1.23897120829497e-06,1.975094132689037e-08,2.4021414191111035e-08
1997,1.0380946378063527e-06,1.7261619689179497e-08,3.6441196726855196e-08
1998,1.091901594918454e-06,2.1933394767081893e-08,4.052909829965756e-08
1999,1.0223540130027686e-06,1.919484465817689e-08,2.2851006420410158e-08
2000,1.0581185279079364e-06,1.94393382502156e-08,2.783359853708589e-08
2001,1.0409759170215693e-06,2.1029816110740285e-08,2.3220422917802352e-08
2002,1.0685798770282418e-06,1.8401129953105055e-08,1.3143664823189738e-08
2003,1.1409034641474136e-06,1.7084384129617547e-08,1.91678459771083e-08
2004,1.0249949582430418e-06,1.6738206820576806e-08,2.7309706496225772e-08
2005,1.0556789220572682e-06,1.3961623857028371e-08,3.1526248278623825e-08
2006,1.096182245419186e-06,7.412201963319376e-09,2.1001238081908014e-08
2007,9.714574389363406e-07,7.190063100459554e-09,1.757570977645173e-08
2008,1.0545678605922149e-06,8.940623352771127e-09,2.171294255504108e-08
2009,9.77956233327859e-07,6.675469510497578e-09,1.7165493915172192e-08
2010,9.608195341570536e-07,3.779034363216027e-09,1.6533276081531767e-08
2011,9.575226158631267e-07,6.118354933803971e-09,2.0267052036615496e-08
2012,8.31658951483405e-07,3.404252768568483e-09,1.3617010630184723e-08
2013,7.723087378508353e-07,2.789125042035323e-10,2.4823213706781644e-08
2014,6.154195375529525e-07,6.496335691608124e-10,1.6890473020225727e-08
2015,6.47240028683882e-07,1.1082876977264178e-09,1.8175917659846164e-08
2016,6.162236445561575e-07,1.0356700219649184e-09,3.252003821785365e-08
2017,7.202195320132887e-07,4.5281005334185664e-09,1.6099912514278003e-08
2018,7.282317824319762e-07,5.937373315223482e-09,1.7037679711506826e-08
2019,6.255021958168072e-07,5.1019755087367e-10,2.219359274135968e-08
