year,rien_PRON établir_VERB,rien_PRON etablir_VERB,rien_PRON rétablir_VERB
1856,8.852993715890989e-08,0.0,4.659470143053568e-09
1857,1.1910881880794477e-07,0.0,1.9526036343364694e-09
1858,8.074565727156369e-08,9.787352039936081e-10,1.0276719919488642e-08
1859,7.587338046732839e-08,0.0,3.5645213447565993e-09
1860,9.612086415700105e-08,0.0,1.0069804545764782e-08
1861,9.573406600793533e-08,0.0,1.0375120318428799e-08
1862,6.641440108978713e-08,0.0,4.066187830886747e-09
1863,6.04349139621263e-08,4.994620828036034e-10,7.991393324857654e-09
1864,8.103090465283458e-08,0.0,5.274200631788517e-09
1865,7.672156243643258e-08,0.0,4.706844358715045e-10
1866,7.784980482483661e-08,0.0,4.865612912574591e-10
1867,9.17181353088381e-08,0.0,3.88224918879132e-09
1868,7.16281718382561e-08,4.93987406535723e-10,9.87974813071446e-10
1869,8.008971263961939e-08,0.0,5.371870948067681e-09
1870,7.798306000950106e-08,5.734048791339319e-10,3.4404292748035914e-09
1871,7.647247457498452e-08,0.0,5.3105884134652115e-09
1872,8.829115216713035e-08,0.0,0.0
1873,5.8662845248136364e-08,0.0,2.3944017879529156e-09
1874,5.257655999457711e-08,0.0,5.974609251779839e-09
1875,5.492665877682157e-08,0.0,4.005069165202713e-09
1876,4.0508300713781864e-08,0.0,1.813804439976252e-09
1877,5.318941731502491e-08,0.0,0.0
1878,4.831271027683215e-08,0.0,6.039088673581716e-10
1879,4.7041805117942204e-08,0.0,6.10932526790009e-10
1880,4.6208491255583795e-08,0.0,1.9253538763308597e-09
1881,4.9504802035471585e-08,0.0,1.2550513517339823e-08
1882,3.793569547383413e-08,3.3276925659464496e-09,6.655385131892899e-09
1883,2.7805091562527195e-08,0.0,5.687405213450347e-09
1884,5.479408571318345e-08,0.0,4.621187876807653e-09
1885,3.674012205578947e-08,0.0,4.511945039809007e-09
1886,4.646494033977433e-08,0.0,9.034849313138693e-09
1887,3.7867764035581786e-08,0.0,1.9586774424595887e-09
1888,4.438430423192585e-08,0.0,8.876860135842435e-09
1889,3.195219733242993e-08,0.0,5.012109394186837e-09
1890,2.6872983838188702e-08,0.0,0.0
1891,2.42220359325529e-08,0.0,0.0
1892,2.7581453565517222e-08,0.0,6.268512375839919e-10
1893,5.6041589147071136e-08,0.0,0.0
1894,3.7809236630437226e-08,1.2603078580752936e-09,0.0
1895,4.273216447359118e-08,0.0,5.416753268150387e-09
1896,2.4767521367152767e-08,0.0,2.358811590497112e-09
1897,3.3212266714599536e-08,0.0,0.0
1898,3.451596342074481e-08,0.0,0.0
1899,2.4874102777516782e-08,0.0,1.1055156790007459e-09
1900,4.775768758236154e-08,0.0,3.114631885736685e-09
1901,2.0678333711998675e-08,0.0,4.470991132876634e-09
1902,2.356936334990678e-08,0.0,4.910283846193408e-10
1903,2.052083658554693e-08,0.0,1.0800440541913758e-09
1904,3.923476299405593e-08,5.374625189347171e-10,0.0
1905,4.438252787508645e-08,5.160759042333041e-10,1.5482277682110634e-09
1906,4.1153477070565714e-08,0.0,7.201858220895474e-09
1907,3.239991386294605e-08,5.142843373384665e-10,1.5428529565042481e-09
1908,5.1569585934885254e-08,0.0,0.0
1909,3.355599886845084e-08,0.0,3.300590023513905e-09
1910,2.5651923252212327e-08,0.0,1.068830135508847e-09
1911,2.2877609140437016e-08,0.0,1.0640748282497725e-09
1912,1.9795800554334164e-08,5.209421227725386e-10,0.0
1913,2.7575547179026216e-08,0.0,0.0
1914,1.875088173619588e-08,0.0,6.696743715117748e-10
1915,9.424609537234119e-09,0.0,0.0
1916,1.9777431248257926e-08,0.0,1.0987462051303964e-09
1917,2.0836205649743533e-08,0.0,0.0
1918,1.378365155346728e-08,0.0,0.0
1919,2.4861190439651182e-08,0.0,0.0
1920,2.1202248845497706e-08,0.0,1.2115570768855832e-08
1921,1.5145495524393482e-08,0.0,0.0
1922,2.2133805899215986e-08,0.0,5.164555005876537e-09
1923,2.9724654737606215e-08,0.0,0.0
1924,2.707241186783449e-08,0.0,0.0
1925,2.639562701745035e-08,0.0,0.0
1926,1.671920735191179e-08,0.0,1.1146138456652466e-09
1927,2.4528294062520217e-08,0.0,0.0
1928,2.0566874425753667e-08,0.0,0.0
1929,3.119313873867213e-08,0.0,2.2280812750352652e-09
1930,4.7266215830177316e-08,0.0,0.0
1931,2.737285598186645e-08,0.0,4.5621426636444085e-09
1932,2.082311922890767e-08,0.0,0.0
1933,2.408838994938378e-08,0.0,0.0
1934,2.516131836216573e-08,0.0,0.0
1935,2.0346082152400413e-08,0.0,4.787313656606784e-09
1936,9.699771652549316e-09,0.0,0.0
1937,2.0145789036973838e-08,0.0,0.0
1938,2.7226949583791793e-08,0.0,2.5930428915188486e-09
1939,2.141167065872196e-08,0.0,1.5294050470515685e-09
1940,1.5214697057785997e-08,0.0,0.0
1941,2.6563522936839945e-08,0.0,0.0
1942,2.4273694165799498e-08,0.0,0.0
1943,1.1612940831184915e-08,0.0,5.806470415592457e-09
1944,1.2852744646352221e-08,0.0,0.0
1945,2.6142048525912287e-08,0.0,0.0
1946,2.227376683094917e-08,0.0,5.568441707737293e-09
1947,2.1457568166738383e-08,0.0,0.0
1948,2.174377655705939e-08,0.0,0.0
1949,1.668891336237266e-08,0.0,1.9634016634739737e-09
1950,1.0635361036293034e-08,0.0,0.0
1951,1.4925962688039363e-08,0.0,0.0
1952,1.687168627029223e-08,1.0544803918932644e-09,0.0
1953,1.2928593307037772e-08,0.0,1.0773827385790469e-09
1954,1.5636057781875934e-08,0.0,9.772536113672459e-10
1955,1.3139850985055546e-08,9.385607846468247e-10,0.0
1956,3.1396108823855684e-08,0.0,0.0
1957,1.501956425897788e-08,0.0,0.0
1958,7.445019267748876e-09,1.6544486891589827e-09,0.0
1959,1.4726420971555854e-08,0.0,0.0
1960,1.6610000486139143e-08,6.920833350854139e-10,2.7683333403416555e-09
1961,9.72742331128984e-09,0.0,3.47407969059077e-09
1962,1.0781326054143392e-08,0.0,2.5367825617905737e-09
1963,1.5518526907953856e-08,0.0,0.0
1964,9.125952438182594e-09,6.083968329129164e-10,6.083968329129164e-10
1965,1.641613067704384e-08,0.0,3.2832261354087677e-09
1966,1.6617224929404983e-08,0.0,2.769537488234164e-09
1967,2.465167803222812e-08,0.0,9.860671168482327e-10
1968,1.527081394669949e-08,0.0,0.0
1969,2.043791091921321e-08,0.0,1.8167031212712459e-09
1970,1.1956685419534097e-08,0.0,2.2993624781975086e-09
1971,1.9012070140433934e-08,0.0,1.0276794970565106e-09
1972,1.5903454553267693e-08,0.0,0.0
1973,2.205281468548037e-08,0.0,5.513203782392395e-10
1974,1.2376257352286757e-08,0.0,1.1251143350321513e-09
1975,9.138368284311582e-09,0.0,2.2845920710778955e-09
1976,9.141642998145016e-09,5.713526873840635e-10,5.713526873840635e-10
1977,9.990529292736028e-09,5.876781838942691e-10,5.876781838942691e-10
1978,1.544553818177974e-08,0.0,2.970295565063452e-09
1979,1.580032815695631e-08,1.7555920051037788e-09,1.7555920051037788e-09
1980,1.4781392110307934e-08,0.0,0.0
1981,1.138598904049104e-08,0.0,6.325549528618524e-10
1982,1.1173503899897241e-08,0.0,3.7245013739806154e-09
1983,8.841442245000053e-09,0.0,1.89459470334441e-09
1984,1.2177918229383522e-08,0.0,0.0
1985,4.812446441349039e-09,0.0,0.0
1986,8.392279760016663e-09,0.0,5.994485463567401e-10
1987,9.777306964053878e-09,0.0,1.2221633705067347e-09
1988,1.4991384134077634e-08,0.0,1.798966087207532e-09
1989,9.329808037250586e-09,0.0,0.0
1990,1.3076762783725826e-08,0.0,0.0
1991,1.2895223555631219e-08,0.0,0.0
1992,1.322386644631024e-08,0.0,0.0
1993,1.1632335983335906e-08,1.1078414852150331e-09,1.1078414852150331e-09
1994,1.1077346151466827e-08,0.0,0.0
1995,2.7112254663563817e-09,0.0,0.0
1996,1.1209993822092201e-08,0.0,0.0
1997,8.151320507465698e-09,0.0,1.917957792585412e-09
1998,6.675381136744818e-09,0.0,0.0
1999,1.279656292041409e-08,0.0,3.1991407301035224e-09
2000,1.4579503826439577e-08,0.0,1.7672125984802278e-09
2001,1.095302959441824e-08,0.0,0.0
2002,7.448076377869484e-09,0.0,0.0
2003,1.0000615446870142e-08,0.0,0.0
2004,7.928623979580607e-09,0.0,0.0
2005,9.908249332113428e-09,0.0,9.007499190971657e-10
2006,1.070651389767363e-08,0.0,4.1178899179428186e-10
2007,9.18730247434496e-09,0.0,7.988958938831558e-10
2008,8.940623352771127e-09,0.0,4.257439678578834e-10
2009,4.76819250749827e-09,0.0,4.76819250749827e-10
2010,8.502827775203059e-09,0.0,9.447586046817946e-10
2011,5.7359579308524644e-09,0.0,1.1471915639660324e-09
2012,9.19148224198807e-09,0.0,1.0212758416727752e-09
2013,7.530637446961919e-09,0.0,0.0
2014,9.961047986450922e-09,0.0,2.1654451842767486e-10
2015,1.8397575018980206e-08,0.0,6.649726325136385e-10
2016,1.4706514228635115e-08,0.0,1.4499380585064614e-09
2017,8.301517695485927e-09,0.0,5.031222660711876e-10
2018,1.3681773936013997e-08,0.0,2.5814667070633845e-10
2019,1.7091618786935214e-08,0.0,5.1019755087367e-10
