year,en_ADP entrées_NOUN,en_ADP rentrée_NOUN
1800,0.0,0.0
1801,0.0,0.0
1802,4.475680270843441e-09,0.0
1803,3.900678446910888e-09,0.0
1804,4.943701892301533e-09,0.0
1805,0.0,0.0
1806,2.5935022129885965e-08,0.0
1807,1.4234775136401367e-08,0.0
1808,6.118399831223087e-08,0.0
1809,3.1626427920983247e-08,0.0
1810,4.680253518074551e-09,9.360507036149102e-09
1811,1.0028307073639553e-08,7.521229861140455e-09
1812,2.6672082320544632e-09,8.00162425207418e-09
1813,0.0,8.627225156487839e-09
1814,0.0,0.0
1815,2.4275012000529728e-08,0.0
1816,0.0,0.0
1817,3.113746815941454e-09,0.0
1818,1.1921177378582115e-09,0.0
1819,0.0,2.070210003424222e-09
1820,4.746592452420373e-09,0.0
1821,6.903041693817613e-09,0.0
1822,6.015369535816717e-09,5.012807946513931e-09
1823,5.929612356680991e-09,0.0
1824,0.0,3.3684450784221553e-09
1825,1.0566531649658373e-08,4.4027217427355936e-09
1826,1.7615968683770689e-09,4.403992281964975e-09
1827,1.8434546111834038e-09,7.373818444733615e-09
1828,0.0,1.834460228167245e-08
1829,0.0,8.57317605795771e-10
1830,0.0,2.0873671680021744e-09
1831,3.1182412207897414e-09,0.0
1832,1.2176972319366541e-08,2.705993873419743e-09
1833,1.1583628500844156e-09,0.0
1834,1.0267983796552471e-08,0.0
1835,9.832014313815307e-09,7.563087933704082e-10
1836,0.0,8.736974699274924e-09
1837,4.87052354003481e-09,2.7831563720326358e-09
1838,4.418513555037862e-09,3.787297142565649e-09
1839,6.292327547896548e-09,2.0974426639952526e-09
1840,6.369688665408546e-10,1.9109065441114126e-09
1841,2.5682194149112547e-09,1.2841097074556274e-09
1842,9.391571076378114e-09,2.0124795163667386e-09
1843,2.3627644285539873e-09,3.5441467538532834e-09
1844,7.135129487245706e-09,6.037417232818143e-09
1845,1.1718478631905782e-08,3.9061593959388574e-09
1846,1.4636253098387897e-08,1.4050803187615202e-08
1847,6.47186837454683e-09,0.0
1848,3.218088684420195e-09,2.413566457803995e-09
1849,2.513824481908955e-09,2.513824481908955e-09
1850,4.752297222410107e-09,1.3577992064028876e-09
1851,1.1608989325395669e-08,2.579775504329973e-09
1852,6.510545436100301e-10,1.9531636308300904e-09
1853,1.1943863675867306e-08,0.0
1854,2.3900057044556888e-08,5.195664454227256e-10
1855,9.552486801567284e-09,1.0613874223963649e-09
1856,1.5531567143511893e-08,3.1063134287023786e-09
1857,8.78671624349181e-09,0.0
1858,5.3830435664536935e-09,0.0
1859,0.0,5.092173349652285e-10
1860,3.661747127736703e-09,9.154367819341758e-10
1861,2.8295783494058924e-09,4.715963730639317e-10
1862,6.776979422085105e-09,4.517986262886353e-10
1863,3.496234635136375e-09,0.0
1864,4.794728170054441e-09,0.0
1865,2.3534221238463715e-09,4.706844358715045e-10
1866,1.702964524952222e-08,4.865612912574591e-10
1867,4.367530337390235e-09,4.85281148598915e-10
1868,5.433861360870651e-09,0.0
1869,2.9301114867763545e-09,1.4650557433881772e-09
1870,1.7202146374017957e-09,1.7202146374017957e-09
1871,0.0,2.1242354542039266e-09
1872,1.3304146673220885e-08,0.0
1873,4.788803575905831e-09,5.986004469882289e-10
1874,1.4936523129449597e-08,2.9873046258899194e-09
1875,3.432916173551348e-09,0.0
1876,1.6928840551599933e-08,6.04601479992084e-10
1877,1.1132669008873108e-08,1.8554447978047506e-09
1878,2.4156354694326865e-09,1.2078177347163432e-09
1879,4.276527687530063e-09,3.665595160740054e-09
1880,4.492492378105339e-09,1.9253538763308597e-09
1881,6.275256869692214e-09,1.3945015142624584e-09
1882,4.658769592325029e-09,2.6621540527571597e-09
1883,3.791603475633565e-09,6.319338941018771e-10
1884,4.621187876807653e-09,6.601696966868076e-10
1885,4.511945095320158e-09,3.2228177904158883e-09
1886,3.2267319927115068e-09,1.2906927748801422e-09
1887,9.140494694470647e-09,1.3057849246322917e-09
1888,1.1413106904001324e-08,6.340614699951175e-10
1889,1.566284169030041e-08,5.012109394186837e-09
1890,5.8989478302073906e-09,6.554386478008212e-10
1891,1.1473596295275001e-08,1.9122659011827636e-09
1892,6.268512375839919e-09,6.268512375839919e-10
1893,1.6011883430255835e-08,0.0
1894,1.2603078580752936e-09,0.0
1895,6.6204759452404005e-09,1.2037228991346183e-09
1896,1.4152869987071881e-08,5.89702897624278e-10
1897,2.0976169468056582e-08,1.7480140668268973e-09
1898,1.3580051749784161e-08,1.6975064687230201e-09
1899,7.738609753005221e-09,1.6582735185011188e-09
1900,2.595526638060619e-08,0.0
1901,9.500856101851696e-09,0.0
1902,6.383369222096036e-09,9.820567692386817e-10
1903,5.940242076007962e-09,0.0
1904,2.1498500757388683e-09,2.6873125946735854e-09
1905,1.0321517862621477e-08,5.160758931310738e-09
1906,1.1317205839134203e-08,2.0576738091193647e-09
1907,1.6457098850342078e-08,2.5714217422034835e-09
1908,1.5716444368152338e-08,3.929111258571538e-09
1909,2.0353638496839466e-08,3.300590023513905e-09
1910,1.9238941995070036e-08,5.344150677544235e-10
1911,5.852411444351446e-09,5.320374141248863e-10
1912,9.376957876838787e-09,5.2094213387476884e-09
1913,2.1211958411981868e-08,2.6514948014977335e-09
1914,2.7456648787893556e-08,0.0
1915,8.246533123035249e-09,1.1780761921542648e-09
1916,2.197492321442951e-08,0.0
1917,2.0836207093033465e-08,5.483212106582869e-09
1918,2.8715941624568586e-08,0.0
1919,1.0128633542993981e-08,0.0
1920,7.572231730534895e-09,3.028892692213958e-09
1921,3.786373714564917e-09,3.0290989716519334e-09
1922,3.6889677978990676e-09,7.377935484775833e-10
1923,7.431163684401554e-09,0.0
1924,7.734974771800296e-09,0.0
1925,2.1996355847875293e-09,4.399271169575059e-09
1926,1.3375366259005261e-08,1.1146138456652466e-09
1927,1.1149224654616319e-08,0.0
1928,5.713020723163709e-09,0.0
1929,3.342121912552898e-09,0.0
1930,7.352522590764465e-09,0.0
1931,4.5621426636444085e-09,0.0
1932,8.767629289252454e-09,2.1919073223131136e-09
1933,2.1794258842078307e-08,1.1470662197865522e-09
1934,1.1981580172459871e-08,0.0
1935,2.393656828303392e-09,0.0
1936,1.576212937948185e-08,1.2124714565686645e-09
1937,2.5182236296217297e-09,0.0
1938,2.5930428915188486e-09,0.0
1939,1.5294050470515685e-09,0.0
1940,1.2678914806940611e-08,0.0
1941,0.0,0.0
1942,6.068423541449874e-09,0.0
1943,1.1612940831184915e-08,0.0
1944,9.639558484764166e-09,6.4263723231761105e-09
1945,8.714016175304096e-09,0.0
1946,2.7842208538686464e-09,0.0
1947,3.5762612871081956e-09,1.1920870957027319e-09
1948,8.697510267552389e-09,0.0
1949,6.871905600114303e-09,0.0
1950,1.2762433998503298e-08,1.0635361480382244e-09
1951,6.396841278899501e-09,1.0661401761424827e-09
1952,4.217921456550755e-09,0.0
1953,2.1547654771580937e-09,0.0
1954,8.795282724349818e-09,0.0
1955,6.569925492527773e-09,0.0
1956,9.593255523299149e-09,8.72114158667614e-10
1957,7.951533653738352e-09,0.0
1958,1.0753916701577992e-08,0.0
1959,1.0851047171911432e-08,7.750747821333448e-10
1960,1.1073332972788563e-08,2.076250060767393e-09
1961,1.111705483225478e-08,2.779263708063695e-09
1962,1.52206956482992e-08,3.805173953708163e-09
1963,1.034568486435461e-08,6.466053248388448e-10
1964,1.7643507821407667e-08,3.6503808864551957e-09
1965,1.3680108601477059e-08,5.472043373977442e-10
1966,1.6617224485315774e-08,2.769537488234164e-09
1967,1.3804939413830652e-08,4.930335695263466e-09
1968,2.0211371187794924e-08,1.7965663401398047e-09
1969,1.9075383467237472e-08,1.8167031212712459e-09
1970,2.4373242979436327e-08,3.219107425067591e-09
1971,2.1581268550008303e-08,1.541519245584766e-09
1972,1.8981543059570782e-08,1.0260293725750103e-09
1973,2.4809417742410744e-08,1.102640756478479e-09
1974,3.319087332753767e-08,2.812785782069227e-09
1975,2.798625287070422e-08,1.1422960355389478e-09
1976,2.8567635146359294e-08,5.142174241967723e-09
1977,3.114694280270669e-08,1.1753563677885381e-09
1978,3.801978465389766e-08,1.1881182704343018e-09
1979,2.1652302062413753e-08,2.3407893401383717e-09
1980,3.6384963542079873e-08,1.1370301367108482e-09
1981,2.9730082173884398e-08,1.2651099057237047e-09
1982,4.779776674457281e-08,2.483000915987077e-09
1983,3.220811239934562e-08,0.0
1984,2.2616133854569398e-08,0.0
1985,2.8874679314228047e-08,3.609334831011779e-09
1986,3.356911848495514e-08,5.994485463567401e-10
1987,4.155355598500776e-08,1.2221633705067347e-09
1988,4.377484297268808e-08,0.0
1989,3.128229664195459e-08,5.488122178931576e-10
1990,1.5801088437683575e-08,1.089730194969718e-09
1991,3.165191186926819e-08,0.0
1992,3.9120602091102796e-08,5.509944167592096e-10
1993,4.708326406532848e-08,2.2156829704300662e-09
1994,4.325439917352014e-08,3.6924485691258724e-09
1995,3.795715625143359e-08,1.0844901643380922e-09
1996,3.0427123709486636e-08,2.135236876199542e-09
1997,4.7469456698756574e-08,4.79489448146353e-10
1998,2.956240063856086e-08,4.768129224785866e-10
1999,3.1991408189213644e-08,2.7421207526856506e-09
2000,2.0322945548656435e-08,1.7672125984802278e-09
2001,4.5126481384993866e-08,1.3143635069212678e-09
2002,4.249784824050806e-08,3.066854992184176e-09
2003,3.625223110592657e-08,1.2500769308587678e-09
2004,3.6559768018529226e-08,1.3214374039449694e-09
2005,3.7831496380036356e-08,1.8014998381943315e-09
2006,3.706100987210803e-08,1.6471559671771274e-09
2007,3.515141888676965e-08,2.3966877371606188e-09
2008,5.577245865140412e-08,1.2772318758180745e-09
2009,4.5297829265322775e-08,2.384096253749135e-09
2010,4.865506675333364e-08,4.723793023408973e-10
2011,5.774197542329773e-08,2.6767803529281764e-09
2012,4.731911334987515e-08,1.3617010852229328e-09
2013,2.4265387477129252e-08,2.5102124823206395e-09
2014,3.551330030049371e-08,0.0
2015,2.8372164617707085e-08,3.103205470367243e-09
2016,3.645558521725434e-08,1.0356699942093428e-09
2017,2.968421419780043e-08,3.5218559180094644e-09
2018,3.459165376362705e-08,7.744400121190154e-10
2019,2.2193592852381983e-08,2.5509878653906526e-09
