year,ton_DET égal_ADJ,ton_DET egal_ADJ,ton_DET régal_NOUN
1845,2.6785095030845696e-08,0.0,5.580227946389016e-10
1846,1.4050803187615202e-08,0.0,0.0
1847,3.66739207890987e-08,0.0,5.393223645455691e-10
1848,3.53989756951556e-08,0.0,0.0
1849,3.1841775438579134e-08,0.0,0.0
1850,1.9009188889640427e-08,0.0,6.788996032014438e-10
1851,1.8703373294570724e-08,0.0,0.0
1852,2.6042181744401205e-08,1.9531636308300904e-09,0.0
1853,2.2096147800354515e-08,0.0,1.1943863675867306e-09
1854,2.234135720868835e-08,0.0,0.0
1855,3.078023524949458e-08,0.0,0.0
1856,1.7084724746041502e-08,0.0,5.177189232874468e-10
1857,3.1241658371428116e-08,0.0,0.0
1858,3.131952652779546e-08,0.0,9.787352039936081e-10
1859,3.208069188076479e-08,0.0,0.0
1860,3.112485202905191e-08,0.0,2.288591982591015e-09
1861,4.33868656557479e-08,0.0,1.8863854922557266e-09
1862,4.653525964570804e-08,0.0,4.517986262886353e-10
1863,4.045642842953612e-08,0.0,9.989241656072068e-10
1864,9.877139595104723e-08,9.589455896019672e-10,4.794727948009836e-10
1865,5.130460323243824e-08,0.0,0.0
1866,3.454585240092456e-08,0.0,0.0
1867,2.7661025470138156e-08,0.0,0.0
1868,1.6301584082611953e-08,0.0,0.0
1869,4.8346841197144386e-08,0.0,1.4650557433881772e-09
1870,2.752343419842873e-08,0.0,0.0
1871,5.310588635509816e-09,0.0,0.0
1872,2.1770421909650395e-08,0.0,6.047339295989218e-10
1873,2.993002112816612e-08,0.0,5.986004469882289e-10
1874,1.5533982988813477e-08,0.0,0.0
1875,1.7736734747586524e-08,0.0,2.2886108563824337e-09
1876,2.6602464231473277e-08,6.04601479992084e-10,6.04601479992084e-10
1877,3.5253449937044934e-08,6.184815992682502e-10,6.184815992682502e-10
1878,4.650098345271303e-08,0.0,1.2078177347163432e-09
1879,2.1993571408529533e-08,0.0,0.0
1880,1.8611753915820373e-08,0.0,3.2089231272180996e-09
1881,1.9523021421719022e-08,0.0,0.0
1882,3.128031167420886e-08,0.0,1.9966155395678697e-09
1883,6.951272890631799e-09,0.0,1.2638677882037541e-09
1884,1.9805090900604227e-08,0.0,6.601696966868076e-10
1885,1.6758653131887513e-08,0.0,6.445635691854079e-10
1886,2.0651084398082276e-08,0.0,6.453463874400711e-10
1887,1.8933882017790893e-08,0.0,2.6115698492645834e-09
1888,1.521747527988282e-08,0.0,1.9021844099853524e-09
1889,1.8795409673089125e-08,0.0,6.265136742733546e-10
1890,2.2940351840361473e-08,0.0,0.0
1891,1.0198752065093686e-08,0.0,3.1871101313640793e-09
1892,1.002961980134387e-08,0.0,2.5074049503359674e-09
1893,1.9091091374434654e-08,0.0,0.0
1894,1.7014155417882648e-08,0.0,1.2603078580752936e-09
1895,1.3842813118003505e-08,0.0,0.0
1896,1.1204354777305525e-08,0.0,1.179405795248556e-09
1897,8.740070334134487e-09,0.0,5.826713556089658e-10
1898,1.4711722506888236e-08,0.0,0.0
1899,1.879376654301268e-08,0.0,5.527578395003729e-10
1900,6.748368974740515e-09,0.0,0.0
1901,2.0678334156087885e-08,0.0,5.588738916095792e-10
1902,1.0802624572647801e-08,0.0,1.4730852093691738e-09
1903,1.296052865029651e-08,0.0,0.0
1904,1.5048950530172078e-08,0.0,0.0
1905,1.0321517862621477e-08,0.0,5.160759042333041e-10
1906,8.745113966313056e-09,0.0,5.144184522798412e-10
1907,1.542852956504248e-08,0.0,0.0
1908,2.259238951474174e-08,4.911389073214423e-10,5.893666887857307e-09
1909,8.251475058784763e-09,0.0,5.500983557560346e-10
1910,1.1222716089775986e-08,0.0,0.0
1911,4.788336838146279e-09,0.0,0.0
1912,2.0316742677106703e-08,0.0,5.209421227725386e-10
1913,1.2196876397752021e-08,0.0,0.0
1914,8.036092236096692e-09,0.0,0.0
1915,1.1780762143587253e-08,0.0,1.1780761921542648e-09
1916,6.592477230782379e-09,0.0,0.0
1917,9.869782324756216e-09,0.0,1.0966424435210342e-09
1918,1.6080926812378493e-08,0.0,0.0
1919,1.2890987832747669e-08,0.0,0.0
1920,6.057785384427916e-09,0.0,7.572231730534895e-10
1921,1.1359120755116692e-08,0.0,0.0
1922,3.098733003525922e-08,0.0,0.0
1923,6.369568872344189e-09,3.1847844361720945e-09,4.246379248229459e-09
1924,1.1602462102189293e-08,1.289162443462999e-09,2.578324886925998e-09
1925,1.0998178368026856e-08,0.0,1.0998177923937646e-09
1926,1.5604593173179637e-08,0.0,4.458455382660986e-09
1927,3.5677519605314956e-08,0.0,0.0
1928,1.5996457269906728e-08,0.0,0.0
1929,1.6710609784809094e-08,0.0,0.0
1930,8.402882833991043e-09,0.0,4.201441416995522e-09
1931,1.9389106320488736e-08,0.0,1.1405356659111021e-09
1932,2.4110979879310435e-08,0.0,1.0959536611565568e-09
1933,1.0323596200123575e-08,0.0,0.0
1934,9.585264137967897e-09,0.0,4.7926320689839486e-09
1935,1.0771455727365264e-08,8.377798899061872e-09,0.0
1936,2.0612014761667297e-08,0.0,0.0
1937,1.2591118370153254e-08,0.0,2.5182236296217297e-09
1938,7.779128452511941e-09,3.8895642262559704e-09,0.0
1939,1.3764645423464117e-08,0.0,0.0
1940,1.0143131667916805e-08,2.5357829169792012e-09,0.0
1941,1.4757512545315876e-08,0.0,0.0
1942,3.034211815133858e-08,0.0,0.0
1943,4.064529335323641e-08,0.0,0.0
1944,6.4263723231761105e-09,0.0,0.0
1945,1.3071024262956144e-08,0.0,0.0
1946,1.3921104269343232e-08,1.3921104269343232e-09,0.0
1947,2.3841742802233057e-08,0.0,0.0
1948,2.391815279167986e-08,0.0,0.0
1949,1.1780409536754632e-08,0.0,0.0
1950,2.1270722072586068e-08,5.317680518146517e-09,2.1270722960764488e-09
1951,7.462981344019681e-09,0.0,0.0
1952,1.5817205323287453e-08,0.0,0.0
1953,2.3702419582605216e-08,0.0,1.0773827385790469e-09
1954,1.2704296947774196e-08,0.0,0.0
1955,3.754243138587299e-09,1.8771215692936494e-09,2.815682353940474e-09
1956,8.72114114258693e-09,1.744228317335228e-09,0.0
1957,1.8553580005686854e-08,0.0,8.835037701437898e-10
1958,2.316228081555849e-08,0.0,0.0
1959,4.030389044729077e-08,0.0,0.0
1960,1.868625076895114e-08,6.920833350854139e-10,0.0
1961,3.126671543896009e-08,1.3896318540318475e-09,0.0
1962,2.917300001570311e-08,0.0,2.5367825617905737e-09
1963,2.7804029301137234e-08,1.2932106496776896e-09,1.2932106496776896e-09
1964,2.1902286206909594e-08,6.083968329129164e-10,0.0
1965,2.0793764932136583e-08,0.0,0.0
1966,1.495550172592175e-08,1.1078149508847446e-09,0.0
1967,2.3172577523489224e-08,0.0,1.9721342336964653e-09
1968,3.0092486724697665e-08,0.0,0.0
1969,2.1346261647181564e-08,0.0,0.0
1970,2.4833115841449427e-08,4.5987250119061684e-10,0.0
1971,1.6956711590410123e-08,0.0,5.138397485282553e-10
1972,1.3851396807318395e-08,0.0,1.0260293725750103e-09
1973,2.3706776208776148e-08,0.0,0.0
1974,1.5751601134539328e-08,0.0,1.6876715580593782e-09
1975,1.4278700888326057e-08,0.0,5.711480177694739e-10
1976,1.9997344002931072e-08,0.0,0.0
1977,1.23412418062685e-08,0.0,1.1753563677885381e-09
1978,1.7227714366185864e-08,1.1881182704343018e-09,0.0
1979,1.7555920828193905e-08,0.0,2.3407893401383717e-09
1980,1.7055452161685025e-08,1.1370301367108482e-09,0.0
1981,1.644642821929665e-08,0.0,1.2651099057237047e-09
1982,1.738100685599875e-08,0.0,1.2415004579935385e-09
1983,9.47297440490047e-09,0.0,0.0
1984,1.333771937339634e-08,0.0,0.0
1985,1.3835783185811579e-08,1.2031116103372597e-09,6.015558051686298e-10
1986,8.392279760016663e-09,0.0,0.0
1987,8.555143260480236e-09,0.0,6.110816852533674e-10
1988,8.994830658082265e-09,0.0,0.0
1989,1.4817929994137558e-08,0.0,5.488122178931576e-10
1990,2.0704873870958096e-08,0.0,1.6345953479657283e-09
1991,9.96449056600568e-09,0.0,1.1722930404189924e-09
1992,7.713921945651236e-09,0.0,5.509944167592096e-10
1993,1.0524493831987058e-08,0.0,1.661762283333701e-09
1994,6.329911705904578e-09,0.0,5.274926606624319e-10
1995,1.3013881527967897e-08,0.0,0.0
1996,6.939519847648512e-09,0.0,0.0
1997,1.2466725873849782e-08,0.0,0.0
1998,2.0979768367013207e-08,0.0,0.0
1999,1.0511462811280126e-08,0.0,4.570201161957499e-10
2000,1.3695897749244068e-08,0.0,0.0
2001,1.445799924226776e-08,0.0,0.0
2002,1.3581786362237835e-08,4.38122149670761e-10,0.0
2003,1.7917768602160322e-08,0.0,8.333845835650777e-10
2004,1.4535811138083332e-08,0.0,8.809582507929292e-10
2005,1.3961623857028371e-08,0.0,0.0
2006,1.8942294122137326e-08,0.0,4.1178899179428186e-10
2007,1.1583990655594789e-08,0.0,0.0
2008,1.8306989868488444e-08,0.0,1.7029758714315335e-09
2009,2.1933685090402832e-08,0.0,4.76819250749827e-10
2010,2.0784689525044087e-08,0.0,9.447586046817946e-10
2011,2.2561435275569863e-08,0.0,0.0
2012,2.110636743157812e-08,0.0,6.808505426114664e-10
2013,2.7612337305527035e-08,0.0,1.1156500168141292e-09
2014,3.6812568021682424e-08,0.0,1.2992671383216248e-09
2015,3.5908520962246726e-08,0.0,1.10828768384863e-09
2016,3.5419916166734566e-08,0.0,8.285360175719347e-10
2017,3.8740415320148713e-08,0.0,1.509366853724714e-09
2018,2.6330961078180337e-08,0.0,1.5488800242380307e-09
2019,3.9285210196027265e-08,0.0,7.65296326310505e-10
