year,bien_ADV éveillé_VERB,bien_ADV eveillé_VERB,bien_ADV réveillé_VERB
1878,6.6429977074733415e-09,0.0,7.850815109122777e-09
1879,3.0546627449723474e-09,0.0,1.221865097988939e-08
1880,1.9253538763308597e-09,0.0,5.776061406947974e-09
1881,9.064259565150223e-09,0.0,7.669758161910067e-09
1882,8.652000893505374e-09,0.0,4.6587693702804245e-09
1883,1.0742875922176154e-08,0.0,5.0554711528150165e-09
1884,3.300848483434038e-09,0.0,2.1125430293977843e-08
1885,1.933690763067375e-09,0.0,1.5469526104539e-08
1886,0.0,1.2906927748801422e-09,7.098810428374236e-09
1887,5.223139698529167e-09,0.0,5.876032105334161e-09
1888,6.340614699951175e-10,0.0,1.3315291091942072e-08
1889,3.759081934617825e-09,0.0,5.012109394186837e-09
1890,2.6217545912032847e-09,0.0,1.7696843102044113e-08
1891,1.2748440081367107e-09,0.0,1.784781566982474e-08
1892,2.5074049503359674e-09,0.0,8.149066310636499e-09
1893,1.8475249663474358e-09,0.0,5.542574843531156e-09
1894,2.520615716150587e-09,0.0,1.764431090123253e-08
1895,1.2037228991346183e-09,6.018614495673091e-10,1.3842813118003505e-08
1896,1.179405795248556e-09,0.0,2.0639602027472392e-08
1897,9.322741689743452e-09,0.0,1.2236098356765979e-08
1898,3.960848538042683e-09,0.0,1.6975064909274806e-08
1899,6.633094074004475e-09,5.527578395003729e-10,1.6582735185011188e-08
1900,5.19105292084987e-09,1.5573159428683425e-09,8.30568502863116e-09
1901,5.029864968975062e-09,0.0,3.353243460679778e-09
1902,4.419255628107521e-09,0.0,1.2275709893039277e-08
1903,3.7801539676252105e-09,0.0,1.5120615870500842e-08
1904,1.0749250378694342e-09,0.0,1.0211787859759625e-08
1905,5.160759042333041e-10,0.0,4.64468330463319e-09
1906,5.144184633820714e-09,0.0,6.173021205313489e-09
1907,8.228549397415463e-09,0.0,3.599990305858114e-09
1908,2.4556945366072114e-09,0.0,2.0136695866312948e-08
1909,1.1001967115120692e-09,0.0,8.801573692096554e-09
1910,1.6032452032632705e-09,0.0,1.60324518105881e-08
1911,2.128149656499545e-09,0.0,6.38444919154324e-09
1912,3.646594803896619e-09,0.0,1.0939784189645252e-08
1913,1.590896969716482e-09,0.0,5.302989602995467e-09
1914,6.027069510139427e-09,0.0,1.0045115850232378e-08
1915,8.246533234057551e-09,0.0,2.4739600590351074e-08
1916,6.592477230782379e-09,0.0,1.8678685265172135e-08
1917,5.483212106582869e-09,0.0,2.7416060532914344e-08
1918,2.2972752589112133e-09,0.0,9.189101035644853e-09
1919,9.207848372660976e-10,0.0,8.287063479883727e-09
1920,2.2716695191604686e-09,0.0,1.2872794385998532e-08
1921,3.0290990271630847e-09,0.0,2.120369302360814e-08
1922,3.6889677978990676e-09,0.0,8.853522359686394e-09
1923,1.0615948120573648e-09,0.0,9.554353752605493e-09
1924,9.02413699321869e-09,0.0,1.4180787211159895e-08
1925,7.698724324711748e-09,0.0,1.2097995494286806e-08
1926,6.687683296036084e-09,0.0,2.0063049888108253e-08
1927,1.1149224654616319e-08,0.0,2.7873062080630007e-08
1928,3.4278123672848437e-09,0.0,1.4853853924634564e-08
1929,3.342121912552898e-09,0.0,2.2280811862174232e-08
1930,4.201441416995522e-09,0.0,9.453243521306831e-09
1931,7.983749661377715e-09,0.0,1.3686427990933225e-08
1932,2.1919073223131136e-09,0.0,1.8631212128639163e-08
1933,4.588264879146209e-09,0.0,2.867665571670841e-08
1934,7.188948103475923e-09,0.0,2.6359476379411717e-08
1935,8.377798899061872e-09,0.0,1.6755597798123745e-08
1936,1.2124714565686645e-08,0.0,1.091224355320719e-08
1937,3.777335333410292e-09,0.0,2.0145789036973838e-08
1938,9.075650453382877e-09,0.0,2.2040865133021725e-08
1939,6.117620188206274e-09,0.0,2.5999884911698246e-08
1940,0.0,0.0,1.01431314458722e-08
1941,1.7709016475464523e-08,0.0,3.5418032950929046e-08
1942,1.2136846860855144e-08,0.0,2.7307905936524435e-08
1943,5.806470415592457e-09,0.0,1.7419411690866582e-08
1944,9.639558484764166e-09,0.0,1.6065930807940276e-08
1945,0.0,0.0,2.6142048525912287e-08
1946,5.568441707737293e-09,0.0,2.0881657292193267e-08
1947,2.3841741914054637e-09,0.0,3.218635158397376e-08
1948,3.2615663503321457e-09,0.0,2.2830963786191205e-08
1949,1.1780409536754632e-08,0.0,2.2579119796084512e-08
1950,1.0635361036293034e-08,0.0,2.0207187034770868e-08
1951,3.1984206394497505e-09,0.0,1.5992101864981123e-08
1952,2.1089607837865287e-09,0.0,2.1089607171731473e-08
1953,9.69644453618912e-09,0.0,2.2625037843226892e-08
1954,9.772536113672459e-10,0.0,2.247683283940205e-08
1955,2.815682353940474e-09,0.0,2.3464019616170617e-08
1956,3.488456634670456e-09,0.0,4.7094163679872736e-08
1957,5.301022731885041e-09,0.0,3.1806135336598373e-08
1958,8.272243612328367e-09,0.0,3.7225095728121715e-08
1959,9.300897829689347e-09,7.750747821333448e-10,1.9376869886400527e-08
1960,3.460416619915918e-09,0.0,1.9378334104036554e-08
1961,6.94815938118154e-09,0.0,2.987708569435199e-08
1962,1.141552141703528e-08,0.0,2.02942609384138e-08
1963,3.879631949033069e-09,0.0,2.3277791916243018e-08
1964,3.650380997477498e-09,1.2167936658258327e-09,3.102823770140262e-08
1965,1.1491291473930687e-08,0.0,2.571860352462707e-08
1966,9.416427082520329e-09,0.0,2.326411419062424e-08
1967,3.944268467392931e-09,0.0,2.613077793034435e-08
1968,1.7965663401398047e-09,0.0,2.0660513300185812e-08
1969,4.995933444718048e-09,0.0,2.1346262091270773e-08
1970,7.817832520240486e-09,4.5987250119061684e-10,2.8512094685240186e-08
1971,3.5968783507200897e-09,0.0,1.4387512625724241e-08
1972,5.130146973897354e-09,0.0,1.6416469961200164e-08
1973,1.6539611902288698e-09,2.205281512956958e-09,2.7014699421901156e-08
1974,2.2502286700643026e-09,0.0,2.418995848074701e-08
1975,3.4268881066168433e-09,0.0,2.627280926148501e-08
1976,2.285410749536254e-09,0.0,1.7711933253394818e-08
1977,2.938390863960194e-09,5.876781838942691e-10,2.8796231621441848e-08
1978,1.7821774056514528e-09,2.3762365408686037e-09,2.0792070287711795e-08
1979,7.607565244427406e-09,0.0,2.282269628839373e-08
1980,7.390696055153967e-09,0.0,2.5014663285194416e-08
1981,3.1627747087981106e-09,0.0,2.5934752623246737e-08
1982,1.2415004579935385e-09,6.207502289967692e-10,3.2279012573965815e-08
1983,4.4207211225000265e-09,0.0,2.6524328289312393e-08
1984,5.799008495621649e-09,0.0,2.667543830270347e-08
1985,3.609334831011779e-09,0.0,4.090579430737762e-08
1986,3.5966913891627428e-09,5.994485463567401e-10,2.6975185196675966e-08
1987,7.944062296871834e-09,1.2221633705067347e-09,2.566543033655222e-08
1988,3.597932174415064e-09,0.0,2.6984492806914062e-08
1989,2.7440609784434855e-09,0.0,2.7440611560791695e-08
1990,1.6345953479657283e-09,0.0,3.105731138930423e-08
1991,5.8614650910726596e-09,5.861465202094962e-10,1.817054240405014e-08
1992,7.162927584403178e-09,0.0,2.6447732115464362e-08
1993,1.1078414852150331e-09,0.0,2.935779852553111e-08
1994,2.1099706426497278e-09,0.0,3.850696450591329e-08
1995,4.880205572987961e-09,0.0,2.8738989577004048e-08
1996,5.338092190498855e-10,0.0,2.6690461396583487e-08
1997,5.274384040632185e-09,1.438468344439059e-09,1.9659066485822052e-08
1998,3.337690568372409e-09,0.0,3.3853718051091164e-08
1999,3.656160929565999e-09,0.0,3.153438821179577e-08
2000,2.2090156370779823e-09,1.7672125984802278e-09,3.9320480205162767e-08
2001,2.6287270138425356e-09,0.0,2.3220422917802352e-08
2002,6.133709984368352e-09,0.0,3.373540469198133e-08
2003,1.2500769308587678e-09,8.333845835650777e-10,3.4168768703324304e-08
2004,4.404791198453495e-09,0.0,3.347641347462016e-08
2005,6.7556245042510454e-09,0.0,3.152624672431159e-08
2006,4.529678854225949e-09,0.0,5.7650459517333275e-08
2007,5.592271090648637e-09,0.0,7.0702285581703e-08
2008,6.811903568992861e-09,0.0,5.7049692747668246e-08
2009,4.76819250749827e-09,0.0,7.676789981481136e-08
2010,2.3618964561933353e-09,0.0,1.2376337954478345e-07
2011,6.500752380844688e-09,0.0,1.2733826659783176e-07
2012,1.1574459224394928e-08,0.0,1.82127518399966e-07
2013,8.646287463776048e-09,0.0,1.748781448540626e-07
2014,1.0827226143428348e-08,0.0,1.7713342170821988e-07
2015,7.979671146074452e-09,6.649726325136385e-10,1.8020758441039675e-07
2016,1.222090662000852e-08,0.0,1.773067106469739e-07
2017,9.559323388419472e-09,0.0,2.15336334541405e-07
2018,1.0067720546125258e-08,0.0,2.3181571240371568e-07
2019,9.18355586021491e-09,0.0,1.9897704062188382e-07
