year,un_DET homme_NOUN,un_DET rhum_NOUN
1800,0.00013901922648074105,0.0
1801,0.000139527777719195,1.1905912700171939e-08
1802,0.00014774667943129316,0.0
1803,0.00012224531383253634,1.950339223455444e-09
1804,0.0001688422444203752,2.4718509461507665e-09
1805,0.000143897936141002,2.842877711017877e-09
1806,0.00012791729477612535,0.0
1807,0.00011498851381475106,0.0
1808,0.00013995953395351535,1.1330369531492579e-08
1809,0.00011911641922779381,2.710836710662079e-08
1810,0.00014578520949726226,0.0
1811,0.00016704150402802043,2.5070767684098882e-09
1812,0.000124988043353369,8.535066342574282e-08
1813,0.00016421923282905482,0.0
1814,0.00014427199857891537,0.0
1815,0.00011407637157390127,0.0
1816,0.00012444374260667246,2.3176038865813098e-09
1817,0.0001413080581187387,1.0898113522728181e-08
1818,0.00016071296340669505,7.152706427149269e-09
1819,0.00014375952196132857,0.0
1820,0.00014996265417721588,0.0
1821,0.00017504733386886073,0.0
1822,0.00015808691296115285,6.015369535816717e-09
1823,0.00014409550749405753,9.882686891060644e-10
1824,0.00014037320488569094,0.0
1825,0.00014201066096575232,0.0
1826,0.00013329034754860913,1.7615968683770689e-09
1827,0.00012569595128297806,0.0
1828,0.00013360924185690237,1.8344602503717056e-09
1829,0.00014698281393066281,8.57317605795771e-10
1830,0.0001390812749377801,2.0873671680021744e-09
1831,0.00014224013284547254,0.0
1832,0.0001448559041818953,0.0
1833,0.00013712235522689298,3.4750886612755494e-09
1834,0.00013851044423063286,9.334530925997342e-10
1835,0.00016683491685398621,9.832014313815307e-09
1836,0.00013791381752525922,0.0
1837,0.0001318478580287774,0.0
1838,0.0001252692736670724,1.8936485712828244e-09
1839,0.00011773504411394242,4.194885327990505e-09
1840,0.0001348545865766937,6.369688665408546e-10
1841,0.00012181321744719753,6.420548537278137e-10
1842,0.0001268251162400702,0.0
1843,0.00013204958941059886,0.0
1844,0.0001250760797120165,3.2931368743049916e-09
1845,0.00012925984447065275,4.464182190577759e-09
1846,0.00012550587507575983,1.1123552745573306e-08
1847,0.0001148643368651392,2.1572894581822766e-09
1848,0.00011090579482697649,5.63165514222419e-09
1849,0.00010278022546117427,0.0
1850,0.000107727108115796,1.3577992064028876e-09
1851,0.00011445754626038251,0.0
1852,0.00011509276919241529,0.0
1853,0.00012206150859128684,1.7915795513800958e-09
1854,0.0001229091585628339,5.195664454227256e-10
1855,0.00012870967930211918,6.368324534378189e-09
1856,0.00011914421065739589,6.212626857404757e-09
1857,0.00013100017531542107,2.4407544874094356e-09
1858,0.0001290002392124734,2.936205500958522e-09
1859,0.0001232443401022465,0.0
1860,0.00012589681955432752,1.0527522853465143e-08
1861,0.0001273314937861869,4.715963730639317e-10
1862,0.00012439416695997352,1.8071945051545413e-09
1863,0.00012566815530590247,4.994620828036034e-10
1864,0.00012596901342476485,1.582260189536555e-08
1865,0.0001264187794731697,4.706844358715045e-10
1866,0.0001238765553353005,2.432806400776144e-09
1867,0.0001140352442234871,3.396968040192405e-09
1868,0.00011058154905185802,3.951899252285784e-09
1869,0.0001252608026334201,0.0
1870,0.00012041043646604521,1.1468097582678638e-09
1871,0.00010585383552097483,2.1242354542039266e-09
1872,0.00011271756375208497,3.0236697590169115e-09
1873,0.00010478141712155775,1.1972008939764578e-09
1874,0.00010503183330001775,4.182226565063729e-09
1875,0.00011421255021559773,1.1443054281912168e-09
1876,0.00011377571900084149,4.836811839936672e-09
1877,0.00010840683444257593,3.092407996341251e-09
1878,0.00010672881398932077,0.0
1879,0.00011955949321418302,9.163987790827832e-09
1880,0.00010738147693700739,7.059631101924424e-09
1881,0.00010032532009063289,6.9725074602899895e-09
1882,0.00010490883641978144,4.6587693702804245e-09
1883,9.789667183213169e-05,5.687405213450347e-09
1884,0.00010421900969959097,1.0562715146988921e-08
1885,9.246199988410808e-05,1.4824961758197475e-08
1886,9.2833079634147e-05,4.517424767591649e-09
1887,9.269309839510242e-05,1.5016526688782506e-08
1888,9.235358584192e-05,1.2047167707862627e-08
1889,9.234686604031594e-05,6.265136853755848e-09
1890,8.624524161859881e-05,1.2453334363726754e-08
1891,8.586329340687371e-05,1.0198752065093686e-08
1892,8.53539445415663e-05,1.8178685001757344e-08
