year,en_ADP apport_NOUN,en_ADP rapport_NOUN
1872,4.8378714367913744e-09,2.265454168082215e-05
1873,2.9930022904522957e-09,2.3323867935687304e-05
1874,6.572069999322139e-09,2.477192356309388e-05
1875,1.0870901512305409e-08,2.1431123968795873e-05
1876,7.255217759905008e-09,2.208548721682746e-05
1877,1.2369632429454214e-08,2.13165876630228e-05
1878,1.2078177347163432e-09,2.1618125174427405e-05
1879,2.1382637882538802e-08,2.1445564925670624e-05
1880,1.2835692508872398e-08,2.045239307335578e-05
1881,1.1156012114099667e-08,2.0692310499725863e-05
1882,1.7304001564966143e-08,2.1147487132111564e-05
1883,8.21514056781325e-09,1.9721392163774e-05
1884,1.1222884843675729e-08,2.0374156520119868e-05
1885,1.353583467533781e-08,2.056866833299864e-05
1886,7.098810428374236e-09,2.025161484198179e-05
1887,6.528924512139156e-09,2.0608549675671384e-05
1888,6.340614699951175e-09,1.932429222506471e-05
1889,6.891650361495749e-09,2.0909266822854988e-05
1890,1.1142456735058204e-08,1.9500610505929217e-05
1891,1.0836173736095134e-08,2.031782605627086e-05
1892,8.775916882086676e-09,1.8664495655684732e-05
1893,9.23762488724833e-09,1.9771596271311864e-05
1894,9.452309157609307e-09,1.983346555789467e-05
1895,1.5046536461227333e-08,1.912474908749573e-05
1896,5.307326134129653e-09,1.913527012220584e-05
1897,8.157399200570126e-09,2.0094004867132753e-05
1898,1.3580051749784161e-08,1.941098707902711e-05
1899,1.2160672469008205e-08,1.9440492906142026e-05
1900,5.710158568206225e-09,1.9895231162081473e-05
1901,8.941982265753268e-09,2.026197216764558e-05
1902,1.3748794991386148e-08,1.8674300008569844e-05
1903,1.674068350610014e-08,1.9939232515753247e-05
1904,1.8811189050893518e-08,2.035639226960484e-05
1905,8.773290538499623e-09,1.9201119357603602e-05
1906,1.2346042410626978e-08,1.953401260834653e-05
1907,1.0799970695529737e-08,1.888863516796846e-05
1908,1.3260750719723546e-08,1.8891658328357153e-05
1909,7.151278680339601e-09,1.9082912331214175e-05
1910,9.085056262847502e-09,1.8309594452148303e-05
1911,6.384448969498635e-09,1.899533162941225e-05
1912,9.376957876838787e-09,1.8495529729989357e-05
1913,1.96210621083992e-08,1.823326965677552e-05
1914,1.9420557606508737e-08,1.865110061771702e-05
1915,3.534228465440492e-09,1.6073670849436894e-05
1916,9.888715624128963e-09,1.7408534404239617e-05
1917,3.289927441585405e-09,1.716135739115998e-05
1918,6.89182577673364e-09,1.6875783330760896e-05
1919,2.3940405213807026e-08,1.7144093362730928e-05
1920,1.4387239843927091e-08,1.836038973124232e-05
1921,9.087297137000405e-09,1.8969732991536148e-05
1922,1.3280283539529592e-08,1.8646993339643814e-05
1923,1.6985516992917837e-08,1.7576825484866276e-05
1924,2.0626599095407983e-08,1.67926300491672e-05
1925,3.189471442510694e-08,1.783794505172409e-05
1926,1.671920735191179e-08,1.8221706341137178e-05
1927,1.3379070296082318e-08,1.6794077964732423e-05
1928,1.9424270192303084e-08,1.870671439974103e-05
1929,1.5596569369336066e-08,1.7462587493355386e-05
1930,1.575540586884472e-08,1.784457163012121e-05
1931,3.877821086462063e-08,1.8269100110046566e-05
1932,2.0823119450952277e-08,1.7831165678217076e-05
1933,1.835305929454023e-08,1.8130529497284442e-05
1934,1.5576054224197833e-08,1.815209361666348e-05
1935,3.111753699158726e-08,1.939819412655197e-05
1936,2.0612015205756506e-08,1.8518076103646308e-05
1937,1.888667711114067e-08,2.0548704924294725e-05
1938,2.3337385357535823e-08,1.9950872228946537e-05
1939,1.8352860564618823e-08,2.0232499082339928e-05
1940,4.3108308034334186e-08,1.8896655092248693e-05
1941,2.9515025090631752e-08,1.748175054672174e-05
1942,3.337632992206352e-08,1.8960789020638913e-05
1943,1.4516175816936538e-08,1.839780088630505e-05
1944,1.2852744646352221e-08,1.8768219888443127e-05
1945,2.6142048525912287e-08,1.694658385531511e-05
1946,1.3921104269343232e-08,1.7541982742841356e-05
1947,1.7881307101674793e-08,1.7949256289284676e-05
1948,9.784699273041042e-09,2.0061894247191958e-05
1949,3.7304630495782476e-08,1.887417965917848e-05
1950,1.70165788127008e-08,1.7895059500006028e-05
1951,2.8785784422780125e-08,1.9987995983683504e-05
1952,3.1634410646574906e-08,1.9556393453967758e-05
1953,2.4779802321184263e-08,1.8583774362923577e-05
1954,3.518113089739927e-08,1.9126808183500543e-05
1955,3.754243271814062e-08,1.8003473087446764e-05
1956,2.7907653077363648e-08,1.8828945030691102e-05
1957,3.8874166108371355e-08,1.8400733097223565e-05
1958,4.715178647529683e-08,1.873663131846115e-05
1959,3.100299039715537e-08,1.8053817257168703e-05
1960,3.114374941270981e-08,1.8017006368609145e-05
1961,3.196153386397782e-08,1.7885951820062473e-05
1962,3.7417542841922113e-08,1.7302125343121588e-05
1963,3.8796319823397596e-08,1.763486761774402e-05
1964,2.494427059351878e-08,1.7160440620500594e-05
1965,5.855086371298057e-08,1.7816426407080144e-05
1966,2.99110034518435e-08,1.6711388525436632e-05
1967,3.3033247026637014e-08,1.626172524993308e-05
1968,3.099076989476757e-08,1.6327643606928177e-05
1969,5.5409444144061126e-08,1.6204083294724114e-05
1970,3.2650948611490094e-08,1.6782587408670224e-05
1971,2.671966659040237e-08,1.63812110258732e-05
1972,3.078088184338412e-08,1.7422491509933025e-05
1973,4.0246387555953334e-08,1.690789395070169e-05
1974,3.7691329168865195e-08,1.6857587979757227e-05
1975,5.0832173581483175e-08,1.6422218322986737e-05
1976,2.628222439682304e-08,1.7042879335349426e-05
1977,3.173462204131283e-08,1.67241450981237e-05
1978,2.3762364742552222e-08,1.6431082258350216e-05
1979,3.33562483190164e-08,1.701402652543038e-05
1980,2.6720208268216084e-08,1.779281592462212e-05
1981,3.41579685092519e-08,1.6880994735402055e-05
1982,2.4209259152918605e-08,1.729348150547594e-05
1983,2.7787390832756387e-08,1.6905469237826765e-05
1984,2.9574943383181562e-08,1.6379879525629804e-05
1985,2.7070011343610645e-08,1.621253068151418e-05
1986,3.177077201321765e-08,1.6494426745339297e-05
1987,3.544273924349639e-08,1.606472687853966e-05
1988,2.398621568033832e-08,1.6439551473013125e-05
1989,2.8538234886354985e-08,1.4960071894165594e-05
1990,2.996758108331221e-08,1.5697018170612864e-05
1991,3.751337784851927e-08,1.5225155948428437e-05
1992,1.8182815253453555e-08,1.5475228792638518e-05
1993,2.9911721100006616e-08,1.5711408195784315e-05
1994,3.0594573929842994e-08,1.6235169823630713e-05
1995,3.307695040088987e-08,1.5904590327409096e-05
1996,3.0960934482848756e-08,1.5156979316088837e-05
1997,2.8289877107567918e-08,1.5956929928506725e-05
1998,2.4317459712541734e-08,1.5909339708741754e-05
1999,2.9706307413945865e-08,1.588967461430002e-05
2000,2.7833598648108193e-08,1.6604288248345256e-05
2001,3.811654333829573e-08,1.636032175156288e-05
2002,3.4173527452274755e-08,1.6434400095022283e-05
2003,2.875176896566245e-08,1.7101468984037638e-05
2004,2.070251881036711e-08,1.610303661436774e-05
2005,2.6572123279500204e-08,1.558972871862352e-05
2006,3.211954036075326e-08,1.620677903702017e-05
2007,2.9958596325929676e-08,1.549498483655043e-05
2008,3.5762493411084506e-08,1.5204168448690325e-05
2009,3.576144536054926e-08,1.5003117368905805e-05
2010,3.3066551829996627e-08,1.3356997442315333e-05
2011,4.9329238249740115e-08,1.2502859135565814e-05
2012,3.812763083033133e-08,1.1976501809840556e-05
2013,2.7333426189102283e-08,1.0677328646124806e-05
2014,2.858387562754139e-08,9.667413905845024e-06
2015,3.590852060142424e-08,1.0257203030050732e-05
2016,3.044869983925835e-08,1.0194100468652323e-05
2017,4.22622689344454e-08,1.0057917279482353e-05
2018,3.252647928775332e-08,9.12367795535829e-06
2019,3.316284025167704e-08,8.666980647831224e-06
