year,en_ADP âmes_NOUN,en_ADP ames_NOUN,en_ADP rame_NOUN
1829,1.714635211591542e-09,1.5431716349212365e-08,3.8579290873030914e-08
1830,3.1310507520032616e-09,5.218417697960831e-09,3.339787335576716e-08
1831,9.354723218280014e-09,1.2472964883158966e-08,1.0446107978623331e-07
1832,0.0,4.058990921151917e-09,6.3590853471851e-08
1833,2.20088942626262e-08,6.950177322551099e-09,4.40177885252524e-08
1834,6.534171426153534e-09,2.8003592777992026e-09,9.70791234067292e-08
1835,6.806779140333674e-09,5.294161553592858e-09,4.0084366048631637e-08
1836,7.392825018825988e-09,2.016224964762614e-09,2.9571300075303952e-08
1837,4.87052354003481e-09,8.349469338142512e-09,3.4093664558199066e-08
1838,3.1560809521380406e-09,3.787297142565649e-09,1.7674054220151447e-08
1839,9.788065469251706e-09,8.38977065598101e-09,5.5931799636255164e-08
1840,5.732719632334238e-09,5.732719632334238e-09,4.33138822586443e-08
1841,8.346713542550788e-09,2.5682194149112547e-09,2.3113975622379712e-08
1842,1.0733224087289273e-08,0.0,2.817471411731276e-08
1843,1.0041748765843295e-08,1.1813822142769936e-09,2.7762482091020502e-08
1844,7.1351298203126134e-09,4.390849017710252e-09,5.54344694592146e-08
1845,1.5066614622583074e-08,5.580227946389016e-10,4.966402722406116e-08
1846,2.4003455223464698e-08,5.854501328173001e-09,3.9810608143397985e-08
1847,1.294373674909366e-08,0.0,4.907833428546837e-08
1848,8.84974404868899e-09,0.0,5.390298696283935e-08
1849,1.1731181359664333e-08,8.379414939696517e-10,3.10038346107433e-08
1850,3.1229383523623255e-08,0.0,6.313766665044795e-08
1851,9.029214709244116e-09,2.579775504329973e-09,5.095056665460618e-08
1852,2.018269107395554e-08,5.208436348880241e-09,5.6641745516117226e-08
1853,2.508211416341055e-08,5.971931837933653e-10,5.0761421288569863e-08
1854,1.454786069388092e-08,1.0391328908454511e-09,5.5074042937253154e-08
1855,6.8990182455763716e-09,7.429711956774554e-09,3.343370380548549e-08
1856,1.2425253714809514e-08,2.0708756931497874e-09,3.986435714864456e-08
1857,1.0251168802710708e-08,8.786716299002961e-09,4.539803488690097e-08
1858,1.663849857891364e-08,0.0,4.110687745750852e-08
1859,1.1202780925145817e-08,5.092173349652285e-10,2.0877910955618972e-08
1860,2.7920821210614122e-08,2.288591927079864e-09,1.1900677859832953e-08
1861,1.650587222457034e-08,2.3579818653196583e-09,2.0750240914413354e-08
1862,1.8975542914745347e-08,1.8071945051545413e-09,3.795108585724627e-08
1863,1.548332484446746e-08,4.994620828036034e-10,3.6460730656884266e-08
1864,1.3904711160250827e-08,9.589455896019672e-10,3.2604148714199255e-08
1865,9.413688495385486e-09,4.7068443587150455e-09,1.4591217123438582e-08
1866,2.432806489593986e-08,7.298419202328432e-09,2.5301186923343266e-08
1867,1.164674756637396e-08,9.7056229719783e-10,1.94112459439566e-08
1868,1.1361710683388537e-08,1.4819622196071691e-09,1.9265508299781686e-08
1869,2.197583626184496e-08,2.441759683335931e-09,1.5138909126299893e-08
1870,1.204150201772336e-08,8.601073631098188e-09,1.1468097138589428e-08
1871,2.1242353653860846e-08,3.18635318130589e-09,3.186353225714811e-08
1872,1.269941218851045e-08,0.0,1.9956219787786722e-08
1873,1.616221290134945e-08,5.986004469882289e-10,1.1972009161809183e-08
1874,8.961913877669758e-09,0.0,1.2546679251101978e-08
1875,5.721527251978387e-09,0.0,2.1169649755403697e-08
1876,3.083467703390852e-08,6.04601479992084e-10,3.7485290205196975e-08
1877,1.1751150275074451e-08,0.0,9.895705588292003e-09
1878,1.8117265909722846e-08,1.4493813205174177e-08,2.1136810302024855e-08
1879,1.0385853066452455e-08,2.443730107160036e-09,2.1993571408529533e-08
1880,1.0268554007097919e-08,1.2835692508872398e-09,1.9895323610796822e-08
1881,1.1156012114099667e-08,0.0,2.2312024228199334e-08
1882,5.989846840748214e-09,1.9966155395678697e-09,1.6638462829732248e-08
1883,1.2006744043446815e-08,0.0,2.527735559754163e-08
1884,6.601696966868076e-09,0.0,3.234831424947515e-08
1885,1.353583467533781e-08,3.2228177904158883e-09,3.287274108476623e-08
1886,1.0325542199041138e-08,1.2906927748801422e-09,2.4523163444367668e-08
1887,2.0239665943222462e-08,1.9586774424595887e-09,2.6115698048556624e-08
1888,6.974675947901687e-09,6.340614699951175e-10,1.5851536971922542e-08
1889,1.566284169030041e-08,6.265136742733546e-10,2.3181005281980305e-08
1890,1.3764211992395303e-08,0.0,1.3764211992395303e-08
1891,1.529812720946211e-08,1.2748440081367107e-09,3.952016314201501e-08
1892,1.002961980134387e-08,6.268512375839919e-10,2.9462007500313803e-08
1893,4.926733243593162e-09,1.847525021858587e-09,2.278614097406262e-08
1894,1.3233232287745977e-08,0.0,2.3945849747519787e-08
1895,9.027921521465032e-09,1.8055843487019274e-09,1.9259566386153892e-08
1896,1.2383760683576384e-08,0.0,8.845543353341867e-09
1897,1.6897470089816125e-08,5.826713556089658e-10,3.4960280004270317e-08
1898,1.1882545614128048e-08,1.13167097914868e-09,1.4145887350380804e-08
1899,1.9899282222013426e-08,1.6582735185011188e-09,2.7637891975018647e-08
1900,1.453494924419374e-08,3.633737311048435e-09,3.010810889492177e-08
1901,1.956058603980182e-08,1.1177477832191585e-09,6.14761275219422e-09
1902,9.329538919189417e-09,1.4730852093691738e-09,4.4683582001159294e-08
1903,1.4580594509538969e-08,0.0,3.0781254878320397e-08
1904,8.061937784020756e-09,5.374625189347171e-10,4.998401514910711e-08
1905,7.2250627702885595e-09,1.0321518084666081e-09,1.5998353086743577e-08
1906,1.18316245689698e-08,0.0,2.3148829852992492e-08
1907,1.697138252154673e-08,0.0,2.2628510065736407e-08
1908,1.7189861978295085e-08,4.911389073214423e-10,1.8172138682714944e-08
1909,2.0353638774395222e-08,5.500983557560346e-10,1.7603147384193107e-08
1910,1.4429207162436342e-08,5.344150677544235e-10,2.5651923030167723e-08
1911,1.755723388896513e-08,4.25629931299909e-09,2.6069833292119426e-08
1912,1.40654377034366e-08,4.167536982180309e-09,3.177746898952449e-08
1913,2.333315407554437e-08,5.30298971401777e-10,2.227255713194154e-08
1914,1.875088173619588e-08,6.696743715117748e-10,3.2144369221942526e-08
1915,1.1780761921542648e-09,0.0,2.709575319670421e-08
1916,2.4172416956957932e-08,3.2962386153911893e-09,1.8678685265172135e-08
1917,1.315970976634162e-08,0.0,8.773139548168274e-09
1918,3.9053681177847466e-08,0.0,1.8378201183111287e-08
1919,2.301962176431971e-08,5.524709190130039e-09,2.3940406601585806e-08
1920,2.0445025228355007e-08,0.0,9.843901693784574e-09
1921,1.8931869405491852e-08,0.0,1.817459427400081e-08
1922,1.1804696775641332e-08,7.377935484775833e-10,1.9920426197472807e-08
1923,1.9108707505210987e-08,4.246379248229459e-09,1.2739137744688378e-08
1924,2.1915761649893284e-08,0.0,1.2891624434629989e-08
1925,2.3096173862313663e-08,0.0,1.4297631523163545e-08
1926,2.1177662290483568e-08,0.0,2.3406890647947876e-08
1927,1.7838759802657478e-08,0.0,2.2298449309232637e-08
1928,1.4853853258500749e-08,0.0,7.426926795783828e-08
1929,1.7824650200282122e-08,2.2280812750352652e-09,8.912325100141061e-09
1930,8.402882833991043e-09,1.0503603542488804e-09,5.2518016602221e-09
1931,1.0264820993199919e-08,1.1405356659111021e-09,2.6232321204133768e-08
1932,1.3151444377967891e-08,1.0959536611565568e-09,2.082311922890767e-08
1933,9.176529758292418e-09,0.0,1.0323596200123575e-08
1934,1.5576054224197833e-08,1.1981580172459871e-09,2.156684431042777e-08
1935,1.555876849579363e-08,0.0,1.196828414151696e-08
1936,3.6374143697059935e-09,0.0,2.424942913137329e-08
1937,1.888667711114067e-08,0.0,2.1404900962807005e-08
1938,1.6854778905894818e-08,1.2965214457594243e-09,1.0372171566075394e-08
1939,1.5294050470515685e-08,0.0,4.588215141154706e-09
1940,5.0715658339584024e-09,0.0,6.593035806190528e-08
1941,1.1806010391524069e-08,2.9515025978810172e-09,5.9030051957620344e-09
1942,1.2136847082899749e-08,0.0,3.034211770724937e-09
1943,5.806470415592457e-09,0.0,3.193558839598154e-08
1944,0.0,0.0,1.927911696952833e-08
1945,1.089252066321933e-08,4.357008087652048e-09,4.357008087652048e-09
1946,2.0881657292193267e-08,4.1763312808029696e-09,9.744772988540262e-09
1947,1.6689218895749036e-08,1.1920870957027319e-09,8.344609447874518e-09
1948,7.610321262063735e-09,3.2615663503321457e-09,1.195907639583993e-08
1949,6.8719057111366055e-09,0.0,4.908504269707237e-09
1950,1.3825969702452312e-08,0.0,5.317680518146517e-09
1951,1.1727541604500402e-08,1.0661401761424827e-09,1.5459032454145927e-07
1952,1.2653764258629963e-08,0.0,7.381362632230548e-09
1953,1.1851209791302608e-08,0.0,1.1851209791302608e-08
1954,1.7590565448699635e-08,0.0,5.86352189024808e-09
1955,9.385607846468247e-09,9.385607846468247e-10,8.447047505910632e-09
1956,1.4825940475304833e-08,2.616342476002842e-09,7.849027205963921e-09
1957,1.3252556385623393e-08,1.7670075402875796e-09,1.4136060322300636e-08
1958,8.272243334772611e-09,0.0,9.099467623840951e-09
1959,2.325224279786653e-08,7.750747821333448e-10,6.975672928177801e-09
1960,1.591791587429725e-08,1.3841666701708277e-09,6.2287499602575735e-09
1961,2.292892631317045e-08,1.3896318540318475e-09,2.987708569435199e-08
1962,1.6489087428794846e-08,5.073564957047694e-09,4.756467220090599e-08
1963,9.052474325699222e-09,6.466053248388448e-10,9.05247421467692e-09
1964,1.034274621503073e-08,1.2167936658258327e-09,4.867174663303331e-09
1965,1.3132904541635071e-08,1.6416130121932326e-09,2.73602163147757e-09
1966,1.38476865529924e-08,1.1078149508847446e-09,1.163205709531212e-08
1967,4.930335695263466e-09,9.860671168482327e-10,2.9582013283402375e-08
1968,1.257596426995633e-08,1.3474247551048535e-09,1.661823922916028e-08
1969,1.4987801222332564e-08,9.083515606356229e-10,1.2716921737876419e-08
1970,1.4715920038099739e-08,1.8394900047624674e-09,1.0117195081704722e-08
1971,9.762954888969944e-09,2.0553589941130213e-09,1.0790635052160269e-08
1972,9.747279428040656e-09,4.104117490300041e-09,6.669190699692962e-09
1973,1.1026407342740185e-08,1.6539611347177186e-09,9.923766697284009e-09
1974,7.875800456247362e-09,1.687671502548227e-09,1.0688586016271984e-08
1975,1.028066431985053e-08,1.1422960355389478e-09,1.8847884586392638e-08
1976,1.2569759455516305e-08,4.570821388050206e-09,6.8562320265641574e-09
1977,1.3516598507123945e-08,2.3507127910882275e-09,1.2928920156696222e-08
1978,1.2475242172627077e-08,0.0,2.257424647211792e-08
1979,7.022368020415115e-09,0.0,9.948355028654987e-09
1980,1.2507331170752423e-08,4.548120657865695e-09,5.116635559687666e-09
1981,1.2018544381930951e-08,1.897664858585557e-09,1.0753434587229549e-08
1982,8.690503427999374e-09,3.103751144983846e-09,1.0552754226011984e-08
1983,1.3893695083311286e-08,0.0,3.031351525351056e-08
1984,1.5077421977593986e-08,2.319603453759811e-09,6.958810416790584e-09
1985,9.02333674446254e-09,1.2031116103372597e-09,6.015557829641693e-09
1986,8.392279760016663e-09,5.994485463567401e-10,3.5966913891627428e-09
1987,4.888653482026939e-09,5.499735000746853e-09,6.110816741511371e-09
1988,1.199310784016916e-08,0.0,1.9788627625416666e-08
1989,9.329808037250586e-09,2.1952488715726304e-09,6.036934507847036e-09
1990,1.3076762783725826e-08,2.1794604454505873e-09,7.628111475810329e-09
1991,8.7921980806982e-09,0.0,1.6998249918742658e-08
1992,9.91789939064347e-09,1.1019888335184191e-09,3.30596661157756e-09
1993,1.0524494165053966e-08,3.877445031719162e-09,7.75489034099408e-09
1994,1.2132331583813993e-08,1.0549853213248639e-09,7.912389854425328e-09
1995,1.0844901865425527e-08,5.422450821690461e-10,7.0491861237087505e-09
1996,1.4412848692302305e-08,1.067618438099771e-09,6.4057106285986265e-09
1997,1.4864173003559245e-08,0.0,2.3974472185273044e-08
1998,1.0489884516573511e-08,9.536258449571733e-10,5.721755180765342e-09
1999,7.312321859131998e-09,1.8280804925385752e-09,1.5081663917726473e-08
2000,1.4579503826439577e-08,1.3254094488601709e-09,7.95245647111642e-09
2001,5.257454027685071e-09,8.762423564512289e-10,7.0099388516098315e-09
2002,7.448076377869484e-09,3.504977197366088e-09,1.0076809608960957e-08
2003,8.750538071922165e-09,0.0,1.8751153518792307e-08
2004,9.690540814233373e-09,2.2023955992267474e-09,4.404791253964646e-09
2005,1.3961623857028371e-08,3.15262471684008e-09,7.656374201303606e-09
2006,9.059357708451898e-09,4.1178899179428186e-10,8.64756888319107e-09
2007,1.1983438241713884e-08,7.988958938831558e-10,7.589511241690161e-09
2008,1.0643598891135753e-08,2.1287198670449925e-09,1.8306990673400136e-08
2009,6.198650481792356e-09,4.76819250749827e-10,7.629108011997232e-09
2010,4.723792912386671e-09,9.447586046817946e-10,9.919965293647692e-09
2011,1.6825476123472072e-08,0.0,3.823971805871906e-09
2012,1.599998711299122e-08,6.808505426114664e-10,3.4042526575461807e-09
2013,1.2272150407000026e-08,5.578250084070646e-10,4.462600067256517e-09
2014,1.1043770342666903e-08,4.330890368553497e-10,5.630157673408576e-09
2015,1.5072712855612735e-08,0.0,5.984753581600444e-09
2016,1.3463710146766061e-08,8.285360175719347e-10,6.006886099640951e-09
2017,1.4842107098900215e-08,2.515611330355938e-10,3.5218559180094644e-09
2018,1.161660012627408e-08,7.744400121190154e-10,4.64663996169179e-09
2019,1.9387506711154856e-08,2.55098775436835e-10,4.3366790158927415e-09
