year,en_ADP âge_NOUN,en_ADP age_NOUN,en_ADP rage_NOUN
1840,4.551779511530185e-06,7.516232763959962e-08,7.452535583096775e-08
1841,4.6041755012993235e-06,9.117178922934954e-08,5.97110982880622e-08
1842,4.3154268496437e-06,6.976595834373711e-08,5.0982815746891674e-08
1843,4.632199761545053e-06,6.084118464588784e-08,4.784597962270709e-08
1844,4.046716185257537e-06,5.817875081692847e-08,1.004406726679008e-07
1845,4.081378847331507e-06,6.696273535666819e-08,4.910600637231255e-08
1846,4.122154223296093e-06,9.015932223022105e-08,7.435216531348487e-08
1847,4.080513008375419e-06,5.716817241818717e-08,6.202207458727571e-08
1848,3.5801235753751826e-06,6.677534170052013e-08,4.505324113779352e-08
1849,3.713756768775056e-06,7.457679385147742e-08,5.111443246441638e-08
1850,3.661305527202785e-06,7.535785506718184e-08,5.4311968256115506e-08
1851,3.5117193419864634e-06,6.320449852381671e-08,3.0957306051959677e-08
1852,4.030027412227355e-06,1.0547083917344935e-07,7.552232972329875e-08
1853,3.882950295519549e-06,8.480143276479168e-08,8.002388796057858e-08
1854,4.1134076127491426e-06,9.144369528257812e-08,8.98849918939959e-08
1855,3.97330359191983e-06,6.63367138997728e-08,7.111295730055645e-08
1856,4.294478458177764e-06,8.024643349813232e-08,5.228961086345407e-08
1857,4.201514911983395e-06,8.396195760873582e-08,8.640271187410065e-08
1858,3.6208309666108107e-06,9.542668594209047e-08,7.878818308881819e-08
1859,3.590491360228043e-06,4.735721281790006e-08,1.1100937769015218e-07
1860,3.6782250845135422e-06,5.81302364022207e-08,8.330474993156756e-08
1861,3.5539503642212367e-06,4.998921571131021e-08,5.0932407291703896e-08
1862,3.514541504046065e-06,6.460720497480921e-08,1.2108203861771472e-07
1863,3.601621074267314e-06,7.042415417490844e-08,9.539725454033032e-08
1864,3.806055019595078e-06,9.253824750921069e-08,1.0356612278883404e-07
1865,3.691578058351297e-06,4.895118116410302e-08,5.977692296710302e-08
1866,3.5786583794106264e-06,6.909170474633797e-08,9.974506554044638e-08
1867,3.2596335586276837e-06,9.60856638698715e-08,5.046923945428716e-08
1868,3.302799768789555e-06,8.644779669886304e-08,7.311013661137622e-08
1869,3.4326255899941316e-06,8.741499435416245e-08,5.4207063726607885e-08
1870,3.4083186619682238e-06,4.931282004960735e-08,7.568944715430348e-08
1871,2.677598786249291e-06,6.691341591924527e-08,6.478918379571041e-08
1872,3.549788061718573e-06,7.256807244004904e-08,9.191955996357137e-08
1873,3.194730652467115e-06,5.926144391876775e-08,6.524744833313889e-08
1874,2.8421216029528296e-06,9.141151885438958e-08,8.96191352239839e-08
1875,3.0209662327251863e-06,5.2065896039010795e-08,5.9503882710032485e-08
1876,3.0725848318979843e-06,7.255217782109469e-08,9.25040239962982e-08
1877,2.8845981887570815e-06,7.916564426224681e-08,1.1441909464338096e-07
1878,2.6759200864034938e-06,9.722932670097606e-08,7.730033502184597e-08
1879,3.0558844628103543e-06,8.247589144971812e-08,7.881029517875504e-08
1880,2.8514491532405373e-06,6.289489329347475e-08,8.086486502634216e-08
1881,2.632121550050215e-06,5.647731349256446e-08,8.855084843162331e-08
1882,3.2192097023653332e-06,6.921600625986457e-08,8.652000671460769e-08
1883,2.5176245799229946e-06,6.256145756999842e-08,9.668588774047748e-08
1884,2.7707321805792162e-06,5.149323545339257e-08,7.393900602892245e-08
1885,2.5892118173942436e-06,6.05889756699618e-08,7.863675405284098e-08
1886,2.774344011413632e-06,6.38892928561674e-08,6.905206362262106e-08
1887,2.4790326733636903e-06,8.030577025586183e-08,7.2471065815094e-08
1888,2.69032284450077e-06,9.891358998537214e-08,7.608737462305726e-08
1889,2.4991629743453814e-06,6.891650272677907e-08,1.0337475941923913e-07
1890,2.4906669295887696e-06,7.209824937071119e-08,8.651790039948537e-08
1891,2.421566250632168e-06,5.6730556918793695e-08,8.477712754029199e-08
1892,2.2447543415182736e-06,4.513328932809202e-08,7.710270089056337e-08
1893,2.0784655134775676e-06,6.651089845544078e-08,7.205347429817266e-08
1894,2.0738366401928943e-06,5.860431362414431e-08,9.452308802337939e-08
1895,2.27804548558197e-06,6.259359164317857e-08,8.426060182920025e-08
1896,2.2674075808026828e-06,6.486731918275979e-08,7.666137452622124e-08
1897,2.140734522981802e-06,6.118049433734285e-08,9.147940005505006e-08
1898,2.0415343442437006e-06,5.432020577789132e-08,1.0411373096985699e-07
1899,2.3077639070834266e-06,6.854197209804624e-08,9.562710623356452e-08
1900,2.223328010586556e-06,6.177353306657807e-08,9.603448569706075e-08
1901,2.0192114789097104e-06,6.259387519413906e-08,5.3651895370876446e-08
1902,1.8443025737724383e-06,7.365425691574501e-08,7.856454048438266e-08
1903,2.1347070742194774e-06,7.344299346456751e-08,7.560308534770854e-08
1904,1.939164803843596e-06,6.610789071714862e-08,9.996802674550054e-08
1905,2.1546168227359885e-06,6.089695575584031e-08,1.09408088588836e-07
1906,1.9753667857003165e-06,5.2985101084424e-08,1.0134043293419381e-07
1907,1.9815374798781704e-06,7.045695465945911e-08,7.97140700115051e-08
1908,1.974869519472122e-06,5.7463252156608746e-08,1.0313917186977051e-07
1909,2.161886641260935e-06,5.6660129699181994e-08,8.141455509758089e-08
1910,2.108801936628879e-06,4.649411078361254e-08,1.5818686449620145e-07
1911,2.2350891413225327e-06,7.980561189668833e-08,9.523469379768557e-08
1912,2.087936081807129e-06,6.35549386451828e-08,1.1148161210838836e-07
1913,2.094680894515477e-06,4.295421685007739e-08,8.219634395345565e-08
1914,2.0291133751015877e-06,5.960101973068177e-08,8.97363626184422e-08
1915,2.1499890863196924e-06,5.065727737285641e-08,1.0720493603955106e-07
1916,2.3249469904840225e-06,4.504859418830165e-08,1.1536835375913768e-07
1917,2.2250874280871358e-06,5.8122050838882444e-08,9.211796481167767e-08
1918,2.0537640921247657e-06,4.364823169566989e-08,1.2864741449902795e-07
1919,2.079132173093967e-06,5.5247089680854344e-08,1.1417731748952775e-07
1920,2.0846352981607197e-06,4.0132829060013364e-08,8.102288262534785e-08
1921,1.9045460248889867e-06,3.6349187437778596e-08,1.1813485656375633e-07
1922,2.1403391201602062e-06,5.0907753901263675e-08,1.283760728831851e-07
1923,1.975628038053401e-06,5.732612162745454e-08,1.1783702102974303e-07
1924,2.1516120796150062e-06,6.059063428764944e-08,1.366512200062786e-07
1925,2.0280640455894172e-06,5.279125447898991e-08,1.3307795820871604e-07
1926,1.959491100933519e-06,5.9074534153324976e-08,1.2595135867599083e-07
1927,2.0113202481297776e-06,3.9022288067513955e-08,1.5720406709718304e-07
1928,1.951567810465349e-06,4.341895665227469e-08,1.3711249380321533e-07
1929,1.7323332031082828e-06,4.6789706109606755e-08,1.1474618788476221e-07
1930,1.983080437639728e-06,5.7769820926978355e-08,1.3549649224842142e-07
1931,1.8145922240364598e-06,4.219981875053236e-08,1.0264820815564235e-07
1932,1.8992876675838488e-06,5.479768339089475e-08,1.0082773915787158e-07
1933,1.8123646441381425e-06,5.1617979668350245e-08,1.2961848483428184e-07
1934,1.7696794429866713e-06,3.474658250013363e-08,1.5695870558829483e-07
1935,1.9005635749635985e-06,3.7101681726881e-08,1.2925747228109685e-07
1936,1.8235571133118356e-06,3.758661559771781e-08,1.8429565917799096e-07
1937,1.7640156784182182e-06,2.266401277761787e-08,1.3220673789060555e-07
1938,2.035538727795938e-06,6.093650684046992e-08,1.5298952504849694e-07
1939,1.7894038819576963e-06,7.035263305255057e-08,1.0705834974089612e-07
1940,1.9094445633527357e-06,5.832300775665544e-08,1.1411023392859931e-07
1941,1.9214282929169713e-06,6.49330580415608e-08,9.149658097840074e-08
1942,1.957066615432268e-06,6.675266095435006e-08,2.1846324216312496e-07
1943,2.3051686639519176e-06,1.4516176261025748e-08,1.3064558856967778e-07
1944,2.5737620035215514e-06,4.4984606262232774e-08,1.8636479914846404e-07
1945,1.777659349500027e-06,5.010559478435539e-08,1.6556630555442098e-07
1946,1.8682121663005091e-06,4.872386583087973e-08,1.4060314867947454e-07
1947,1.8525033738114871e-06,2.9802176948479087e-08,1.6689218784726734e-07
1948,2.139587422789191e-06,5.979538375555649e-08,1.5764237559778849e-07
1949,2.457197069816175e-06,6.282885400832328e-08,1.2565770646233432e-07
1950,2.018591658270452e-06,4.679559051368187e-08,1.371961562135482e-07
1951,2.130148004653165e-06,3.8381047118285494e-08,1.2260612358705458e-07
1952,1.805270471777476e-06,4.956057786387191e-08,1.1282940337586922e-07
1953,1.8283185454492923e-06,3.1244099751859267e-08,1.1851210190982897e-07
1954,1.9789385987678543e-06,4.9839935289952564e-08,1.2802021998048474e-07
1955,1.8743058944892255e-06,4.3173795205575516e-08,1.2107433633445908e-07
1956,1.9203953343094327e-06,5.232684818778921e-08,1.2558443529542274e-07
1957,1.992300894926302e-06,3.8874165220192936e-08,1.3340906268588526e-07
1958,2.1565738279605284e-06,4.384288976311268e-08,1.3566478768156642e-07
1959,1.960164127012831e-06,6.74315061566233e-08,1.1858643844675498e-07
1960,2.1987486888974672e-06,4.2217082940609885e-08,1.398008332431644e-07
1961,2.1726893919549184e-06,4.6552666776999985e-08,1.3201503179516294e-07
1962,2.1816329081048025e-06,5.327243268737902e-08,1.4713339169247774e-07
1963,2.398259084657184e-06,4.461576696979108e-08,1.2608803401370494e-07
1964,2.037520971498452e-06,6.205647462564912e-08,1.3749768074111657e-07
1965,2.0914148990414105e-06,8.098624099117657e-08,1.4938678427611762e-07
1966,2.2566191546502523e-06,7.200797458306596e-08,1.3570733226053733e-07
1967,2.3019736090645893e-06,6.853166428788526e-08,1.7206870817076947e-07
1968,2.3889840576885035e-06,6.063411447931877e-08,1.4462359254618917e-07
1969,2.265883040308836e-06,6.176790451339897e-08,1.2171910496183713e-07
1970,2.1949715574010042e-06,8.92152657583356e-08,1.342827651296119e-07
1971,2.3759951091051335e-06,6.114692963077317e-08,1.5312424794799995e-07
1972,2.3367817902908428e-06,5.027543836799708e-08,1.272276477504164e-07
1973,2.3227128167491173e-06,6.726108431331923e-08,1.091614336701241e-07
1974,2.0313939330662834e-06,4.6692244737300825e-08,1.1982467473803382e-07
1975,2.2383289888239233e-06,6.51108731375416e-08,1.2736600618623584e-07
1976,2.365400177950505e-06,6.684826581171421e-08,1.1484189044175253e-07
1977,2.274314510941622e-06,7.816119840242663e-08,1.1636027857919728e-07
1978,2.4356425001315074e-06,5.999997210182073e-08,1.146534115425979e-07
1979,2.5216152153006988e-06,6.55421010797852e-08,1.1645426956086169e-07
1980,2.578784460638417e-06,7.561250203735881e-08,1.353065806064535e-07
1981,2.6288983008271316e-06,9.804601752705366e-08,1.5181318802071075e-07
1982,2.493553665772197e-06,4.966001743156312e-08,1.502215525306383e-07
1983,2.613909373394563e-06,6.631081828079033e-08,1.439892128862752e-07
1984,2.6054945010400843e-06,7.30675077109666e-08,1.7397025797727395e-07
1985,2.642032995936461e-06,6.67726937075841e-08,1.3655316744021206e-07
1986,2.5692363578855293e-06,7.13343740188499e-08,1.624505518993402e-07
1987,2.666149384822347e-06,5.8052759432936085e-08,1.5521475094093518e-07
1988,2.55453187492094e-06,5.996553742448896e-08,1.673038523275494e-07
1989,2.476240752002923e-06,5.707646977270997e-08,1.5805791564460492e-07
1990,2.4322778244822985e-06,6.156975468352144e-08,1.689081847722207e-07
1991,2.670483581823646e-06,4.161640332345229e-08,1.6939634051027497e-07
1992,2.6326513307139976e-06,7.438424520778142e-08,1.6199235175484716e-07
1993,2.7258440695732133e-06,5.373031086719493e-08,2.027349985667115e-07
1994,2.861647772078868e-06,4.483687554568405e-08,1.8620491437637554e-07
1995,2.8527513222798007e-06,4.9344302865961254e-08,1.71891687883452e-07
1996,2.929011088781408e-06,4.217092897107477e-08,1.7562323328945695e-07
1997,3.0284554668469355e-06,6.856699052981696e-08,1.9707015641579062e-07
1998,3.0897476790414657e-06,7.581325212058232e-08,2.088440669290037e-07
1999,2.8655160804191837e-06,1.50359616313267e-07,1.8006592927832799e-07
2000,3.3550531952641904e-06,4.638933026601677e-08,1.7672125718348752e-07
2001,3.3437409001635388e-06,4.2497753399706184e-08,1.9978325216385429e-07
2002,3.414285856706556e-06,4.863155850243217e-08,2.1205112576971885e-07
2003,3.575636583263986e-06,3.708561352455675e-08,2.0376253484499784e-07
2004,3.5573093555285595e-06,4.0964559439027326e-08,2.2332292282101207e-07
2005,3.698028876897297e-06,4.909087147897395e-08,1.8510411115002512e-07
2006,3.4326731110922992e-06,3.706100892841846e-08,2.376022445460535e-07
2007,3.6261885725252796e-06,3.7947555014961054e-08,3.031809816533837e-07
2008,3.4110605611203937e-06,4.896055585956738e-08,3.239911663399653e-07
2009,3.4173635867773555e-06,2.6701878041990312e-08,3.671508270741697e-07
2010,3.719514552358305e-06,3.1649413423373574e-08,4.7474120901114247e-07
2011,3.4767554097925313e-06,3.250376226504592e-08,5.261785362975502e-07
2012,3.7402523958007805e-06,2.961699877013224e-08,6.314888540970287e-07
2013,3.3636847547313664e-06,2.733342513439041e-08,6.208592093770449e-07
2014,3.336951067467453e-06,3.0965866204546444e-08,7.312708163453863e-07
2015,3.1823371955397306e-06,2.659890505074536e-08,6.556629772447309e-07
2016,3.2540751817577984e-06,2.4027545397764527e-08,6.43772477104676e-07
2017,4.03026069761836e-06,2.9181091765195788e-08,7.270116650914815e-07
2018,3.292144583610934e-06,1.6779533762445453e-08,7.241014028380732e-07
2019,3.057868980249623e-06,2.091809958582047e-08,7.043277232554601e-07
