year,un_DET éveil_NOUN,un_DET eveil_NOUN,un_DET réveil_NOUN
1873,1.1373408881354408e-08,0.0,3.2743445821381556e-07
1874,1.7326366119618797e-08,0.0,4.098581971589965e-07
1875,9.7265964171811e-09,0.0,4.5486141675432634e-07
1876,1.0278225381910033e-08,0.0,4.806581870298032e-07
1877,1.793596560162314e-08,0.0,4.230414205608213e-07
1878,1.3285995414946683e-08,0.0,4.372300228538961e-07
1879,7.94212251520321e-09,0.0,4.0504826870346733e-07
1880,8.343199908722454e-09,0.0,3.837872135648013e-07
1881,1.045876096839038e-08,0.0,4.887727858005064e-07
1882,6.655385131892899e-09,0.0,4.6055265201516704e-07
1883,3.159669503816076e-08,0.0,5.744278830377425e-07
1884,7.922036360241691e-09,0.0,5.723671243629269e-07
1885,1.4824961702686323e-08,0.0,5.188736960093365e-07
1886,9.034849313138693e-09,0.0,5.188585134874302e-07
1887,1.3710741875172516e-08,6.528924623161458e-10,5.092561128350326e-07
1888,1.3315291091942072e-08,0.0,5.719234366097226e-07
1889,3.257871128425904e-08,0.0,5.56970675802404e-07
1890,3.736000309118026e-08,0.0,5.787523456035615e-07
1891,2.7409146952095398e-08,0.0,5.271479732726903e-07
1892,3.19694137829174e-08,2.5074049503359674e-09,6.393882827637754e-07
1893,3.571881679320654e-08,0.0,6.152258169578317e-07
1894,2.9617234886814003e-08,0.0,5.65248085671044e-07
1895,2.768562623600701e-08,0.0,6.807052770341215e-07
1896,3.4202766840962795e-08,0.0,6.976185531470946e-07
1897,2.680288169187861e-08,0.0,6.234583667108495e-07
1898,2.998928039232851e-08,0.0,6.671200658558973e-07
1899,4.311511325738593e-08,0.0,6.450683809333668e-07
1900,4.6200373304827735e-08,5.191053142894475e-10,7.013112544029809e-07
1901,2.6267072072982955e-08,0.0,7.662161163324299e-07
1902,2.6515532880466708e-08,0.0,7.070808631937098e-07
1903,3.834156458992766e-08,0.0,6.955483442538934e-07
1904,1.7736263124845664e-08,1.0749250378694342e-09,8.029690157229652e-07
1905,2.941632604169797e-08,0.0,7.441814666719893e-07
1906,3.8581385641833776e-08,0.0,8.652518239671281e-07
1907,6.068555141736098e-08,1.028568674676933e-09,6.824553349105145e-07
1908,3.732655784460803e-08,1.964555629285769e-09,7.082222808207916e-07
1909,3.080550925460557e-08,2.2003934230241384e-09,7.65186833007192e-07
1910,5.076943310200477e-08,0.0,7.791771707843509e-07
1911,4.149891807969652e-08,0.0,7.698581327986176e-07
1912,3.2819354345292595e-08,0.0,7.293189643320375e-07
1913,2.5454351126885655e-08,0.0,8.426450435194965e-07
1914,3.8171439342704616e-08,0.0,8.384323137988758e-07
1915,1.8849219074468238e-08,0.0,9.059405670086562e-07
1916,4.5048593078078625e-08,0.0,1.0789687365786449e-06
1917,3.3995917192441993e-08,0.0,8.98150181782853e-07
1918,3.9053681177847466e-08,0.0,9.660042223913479e-07
1919,3.038589824200244e-08,0.0,7.881918122620846e-07
1920,3.483226640454973e-08,7.572231730534895e-10,8.20072717289122e-07
1921,3.634918854800162e-08,0.0,8.383031495640125e-07
1922,3.836526624168002e-08,0.0,8.204264450029086e-07
1923,3.6094224498128824e-08,0.0,7.027757789046518e-07
1924,3.867487308184536e-08,0.0,7.296659365607638e-07
1925,3.739380360912037e-08,0.0,6.521919537760823e-07
1926,2.2292276136148814e-08,0.0,6.93289784692297e-07
1927,5.1286434654684854e-08,1.1149224876660924e-09,9.075469105113143e-07
1928,4.570416534122046e-08,1.1426041224282812e-09,7.792560019481698e-07
1929,4.233354333749162e-08,0.0,7.419510374973015e-07
1930,5.461873975320941e-08,0.0,6.879860441344476e-07
1931,4.334035708097872e-08,0.0,6.512458812224509e-07
1932,3.9454331357546835e-08,1.0959536611565568e-09,7.20041560597906e-07
1933,4.244144946596862e-08,0.0,7.249458722213831e-07
1934,3.2350264689284813e-08,0.0,7.752082389345105e-07
1935,3.7101681726881e-08,0.0,6.558619798369136e-07
1936,3.6374142808881516e-08,0.0,6.426098710932138e-07
1937,2.5182236740306507e-08,0.0,7.013252645293733e-07
1938,3.500608047879439e-08,0.0,7.973606663824739e-07
1939,4.7411557346777045e-08,0.0,5.628210359986952e-07
1940,3.0429394115571995e-08,0.0,6.161952601502207e-07
1941,2.3612020783048138e-08,0.0,5.371734594916688e-07
1942,6.675266206457309e-08,0.0,6.159449696951924e-07
1943,9.290352709356853e-08,0.0,7.490346991545493e-07
1944,6.105053707017305e-08,0.0,6.683427429265976e-07
1945,5.44626010956506e-08,0.0,7.34155866766173e-07
1946,5.8468636154884734e-08,0.0,5.958232520697493e-07
1947,6.318061940291386e-08,0.0,7.390940268692248e-07
1948,6.088257165082211e-08,0.0,7.316780781252419e-07
1949,4.319483792869505e-08,0.0,5.968741092488017e-07
1950,4.3604980959344175e-08,0.0,6.157874086198944e-07
1951,5.010858927789741e-08,1.0661401761424827e-09,5.213425477990086e-07
1952,5.694194271654851e-08,0.0,6.105441379133936e-07
1953,7.43394120705787e-08,1.0773827385790469e-09,6.604356173056658e-07
1954,4.886268212267453e-08,0.0,6.811457495814466e-07
1955,4.6928040120519654e-08,0.0,6.091259709961605e-07
1956,7.936239021510971e-08,0.0,6.383875454929466e-07
1957,5.212672249399475e-08,0.0,5.892970182941326e-07
1958,6.038737820901474e-08,0.0,6.19591057571256e-07
1959,7.20819564037356e-08,1.5501495642666896e-09,5.952574326784088e-07
1960,9.96600003633219e-08,0.0,6.560950023271062e-07
1961,9.03260730100719e-08,0.0,6.628544007014625e-07
1962,9.956871327432282e-08,6.341956404476434e-10,6.259510918482647e-07
1963,1.1638895514032299e-07,0.0,6.401392642629844e-07
1964,6.570685662232734e-08,0.0,6.357746871188397e-07
1965,1.056104381724765e-07,0.0,7.05893587138462e-07
1966,8.807128637489114e-08,1.1078149508847446e-09,7.294961665849087e-07
1967,9.90997479632938e-08,9.860671168482327e-10,6.522833810862494e-07
1968,1.2396307869089185e-07,0.0,6.503570393334712e-07
1969,9.310603688028607e-08,1.3625273409534344e-09,5.85432591293511e-07
1970,9.013501056642781e-08,0.0,5.274737873151025e-07
1971,9.506035136830349e-08,5.138397485282553e-10,5.816665904490037e-07
1972,8.875154389187401e-08,5.130146862875051e-10,5.402044909175174e-07
1973,1.0034030695216245e-07,5.513203782392395e-10,4.956370194264537e-07
1974,8.55086872975086e-08,0.0,5.349918730246372e-07
1975,1.0052204935107056e-07,0.0,4.797643455844991e-07
1976,1.0112942461226737e-07,3.9994687561772935e-09,5.147887947032359e-07
1977,1.051943945284961e-07,1.1753563677885381e-09,5.189198564181652e-07
1978,9.386134380839906e-08,1.1881182704343018e-09,5.287126292330413e-07
1979,1.0182433385352851e-07,2.3407893401383717e-09,5.600338290889795e-07
1980,1.1029192409361954e-07,5.685150683554241e-10,5.395207889336007e-07
1981,1.227156629646231e-07,6.325549528618524e-10,5.958667603778167e-07
1982,9.497478714592944e-08,3.103751144983846e-09,5.077736950909184e-07
1983,9.788740040761468e-08,4.420721344544631e-09,5.380649206188082e-07
1984,1.2119927667031405e-07,2.319603453759811e-09,5.20171052897922e-07
1985,1.1008471223483696e-07,1.2031116103372597e-09,5.317753402067638e-07
1986,1.180913664633465e-07,2.9972427317837003e-09,5.389042367909269e-07
1987,1.06939292976449e-07,1.8332450557601021e-09,5.676948937605175e-07
1988,1.0853762666407363e-07,3.597932174415064e-09,6.032533104161075e-07
1989,1.0482313228532547e-07,3.292873196336643e-09,5.323478688978867e-07
1990,1.0733842148447081e-07,1.089730194969718e-09,5.868196986114071e-07
1991,1.1019554746471982e-07,5.861465202094962e-10,5.204981299300471e-07
1992,1.0854590271058839e-07,2.2039776670368383e-09,5.934210065561274e-07
1993,1.1023022961076379e-07,1.6617622278225497e-09,5.788471959533581e-07
1994,1.2237829571937198e-07,1.0549853213248639e-09,5.417349733249921e-07
1995,1.2959657469391317e-07,3.795715741716776e-09,5.384493828586301e-07
1996,1.217085017213293e-07,1.6014276571496566e-09,5.359444799069024e-07
1997,1.232287920593933e-07,1.438468344439059e-09,5.533308069516352e-07
1998,1.2111048075524877e-07,9.536258449571733e-10,5.850494773085302e-07
1999,1.0922780868671822e-07,4.570201161957499e-10,5.351705638645399e-07
2000,1.285647175386373e-07,4.4180314962005696e-10,5.761113115454464e-07
2001,1.217976848266744e-07,1.7524847129024579e-09,4.942006910368946e-07
2002,1.2924603853825545e-07,2.190610748353805e-09,5.721875240283225e-07
2003,1.312580719670109e-07,8.333845835650777e-10,5.767021420410856e-07
2004,1.475605064804597e-07,0.0,6.056588048863887e-07
2005,1.3015835920171526e-07,2.2518747977429143e-09,6.143114728018872e-07
2006,1.4289078009710465e-07,1.2353669198716943e-09,6.057416150895278e-07
2007,1.4100512757408978e-07,7.988958938831558e-10,6.706730975025721e-07
2008,1.2516871983336841e-07,1.2772318758180745e-09,6.373387080316206e-07
2009,1.4018486016453835e-07,1.907277002999308e-09,6.351232677559437e-07
2010,1.5257851293526414e-07,4.723793023408973e-10,7.364393468378694e-07
2011,1.9502256476400248e-07,3.82397197240536e-10,7.464393299017047e-07
2012,1.559147673191319e-07,3.404252713057332e-10,8.255312557992056e-07
2013,1.4642907020245843e-07,5.578250084070646e-10,8.110775411296345e-07
2014,1.368561353132236e-07,6.496335691608124e-10,9.22912711587287e-07
2015,1.4385573665620655e-07,0.0,8.36092262090915e-07
2016,1.3815838784125845e-07,2.0713400439298368e-10,8.919190435108248e-07
2017,1.5772883710241103e-07,7.54683426862357e-10,8.525406727244444e-07
2018,1.6960236504104387e-07,1.5488800242380307e-09,9.504960445383404e-07
2019,1.5637555605962916e-07,7.65296326310505e-10,9.071312518926788e-07
