year,en_ADP âmes_NOUN,en_ADP ames_NOUN,en_ADP rames_NOUN
1800,0.0,1.8864987794131594e-08,1.2576657937302116e-08
1801,0.0,2.3811825844433088e-09,1.0953439755212457e-07
1802,0.0,8.951360541686881e-09,1.320325679898815e-07
1803,1.950339223455444e-09,1.755305234496518e-08,7.606323038089613e-08
1804,0.0,7.4155526164076946e-09,9.887403784603066e-09
1805,0.0,5.685755422035754e-09,1.7057265822018053e-08
1806,0.0,2.881669125542885e-09,2.305335300434308e-08
1807,2.562259560079383e-08,1.4234775136401367e-08,1.1387820464392462e-08
1808,2.2660739062985158e-08,0.0,5.211970233176544e-08
1809,6.7770917766551975e-09,2.259030518203531e-09,4.0662548883574345e-08
1810,0.0,1.1700633351097167e-08,2.3401266702194334e-08
1811,5.0141535368197765e-09,2.757784400841956e-08,5.0141535368197765e-09
1812,1.600324850414836e-08,0.0,5.3344164641089264e-09
1813,0.0,1.1502966579257645e-08,2.8757416448144113e-09
1814,3.1466771410748606e-09,3.4613449884091096e-08,0.0
1815,2.697223555614414e-09,0.0,2.6972236000233352e-08
1816,2.3176038865813098e-09,1.622322720606917e-08,4.8669683394564345e-08
1817,2.0239355080775567e-08,1.556873407970727e-09,4.203558034987509e-08
1818,2.1458118837358597e-08,3.5763532135746345e-09,3.814776761146277e-08
1819,1.035105001712111e-09,7.24573512300708e-09,5.4860564091541164e-08
1820,1.1866481131050932e-08,2.0173018810965004e-08,1.4239777357261119e-08
1821,0.0,1.97229765852569e-09,1.577838126820552e-08
1822,2.5064039732569654e-08,5.012807946513931e-09,6.215881853677274e-08
1823,2.9648061783404955e-09,3.9530747564242574e-09,1.2847492847356534e-08
1824,7.57900142644985e-09,5.052667617633233e-09,5.894778887238772e-09
1825,3.522177216552791e-09,1.1447076175841175e-08,2.5535783931829314e-08
1826,7.0463874735082754e-09,4.403992281964975e-09,2.201995996653494e-08
1827,2.7651818612639545e-09,0.0,2.1199727640031085e-08
1828,8.255071293206129e-09,5.5033806956039655e-09,5.13648868438743e-08
1829,1.714635211591542e-09,1.5431716349212365e-08,1.714635172733736e-08
1830,3.1310507520032616e-09,5.218417697960831e-09,3.444155760590206e-08
1831,9.354723218280014e-09,1.2472964883158966e-08,6.080570513766759e-08
1832,0.0,4.058990921151917e-09,3.2471927369215337e-08
1833,2.20088942626262e-08,6.950177322551099e-09,2.2008894817737712e-08
1834,6.534171426153534e-09,2.8003592777992026e-09,7.560970294306912e-08
1835,6.806779140333674e-09,5.294161553592858e-09,3.327758690829796e-08
1836,7.392825018825988e-09,2.016224964762614e-09,3.091545153210973e-08
1837,4.87052354003481e-09,8.349469338142512e-09,3.75726116885744e-08
1838,3.1560809521380406e-09,3.787297142565649e-09,3.408567383900163e-08
1839,9.788065469251706e-09,8.38977065598101e-09,3.5656523067473245e-08
1840,5.732719632334238e-09,5.732719632334238e-09,6.369688348994984e-08
1841,8.346713542550788e-09,2.5682194149112547e-09,4.301767386749589e-08
1842,1.0733224087289273e-08,0.0,6.104521244054695e-08
1843,1.0041748765843295e-08,1.1813822142769936e-09,2.4809026055727657e-08
1844,7.1351298203126134e-09,4.390849017710252e-09,3.45779343491337e-08
1845,1.5066614622583074e-08,5.580227946389016e-10,2.7343117325884236e-08
1846,2.4003455223464698e-08,5.854501328173001e-09,2.6930706997774223e-08
1847,1.294373674909366e-08,0.0,2.8044762956369595e-08
1848,8.84974404868899e-09,0.0,3.137636589434223e-08
1849,1.1731181359664333e-08,8.379414939696517e-10,2.9327952066893204e-08
1850,3.1229383523623255e-08,0.0,2.647708452485631e-08
1851,9.029214709244116e-09,2.579775504329973e-09,1.6768540334055615e-08
1852,2.018269107395554e-08,5.208436348880241e-09,4.362065397778281e-08
1853,2.508211416341055e-08,5.971931837933653e-10,5.613615816635331e-08
1854,1.454786069388092e-08,1.0391328908454511e-09,5.923057555534683e-08
1855,6.8990182455763716e-09,7.429711956774554e-09,2.388121700391821e-08
1856,1.2425253714809514e-08,2.0708756931497874e-09,2.0191037619632368e-08
1857,1.0251168802710708e-08,8.786716299002961e-09,4.4909883922805705e-08
1858,1.663849857891364e-08,0.0,3.4745100019328845e-08
1859,1.1202780925145817e-08,5.092173349652285e-10,4.684799348453339e-08
1860,2.7920821210614122e-08,2.288591927079864e-09,4.8975866695499803e-08
1861,1.650587222457034e-08,2.3579818653196583e-09,4.5273252091693195e-08
1862,1.8975542914745347e-08,1.8071945051545413e-09,1.0391368765461095e-08
1863,1.548332484446746e-08,4.994620828036034e-10,3.745965698742637e-08
1864,1.3904711160250827e-08,9.589455896019672e-10,3.7878351788478426e-08
1865,9.413688495385486e-09,4.7068443587150455e-09,3.247722690780108e-08
1866,2.432806489593986e-08,7.298419202328432e-09,2.238181950886542e-08
1867,1.164674756637396e-08,9.7056229719783e-10,4.3190024001660277e-08
1868,1.1361710683388537e-08,1.4819622196071691e-09,2.5687344473723783e-08
1869,2.197583626184496e-08,2.441759683335931e-09,5.860223073472781e-08
1870,1.204150201772336e-08,8.601073631098188e-09,3.2110672343321767e-08
1871,2.1242353653860846e-08,3.18635318130589e-09,6.691341436493303e-08
1872,1.269941218851045e-08,0.0,3.2050896936475226e-08
1873,1.616221290134945e-08,5.986004469882289e-10,5.9261443474678543e-08
1874,8.961913877669758e-09,0.0,4.899179584239022e-08
1875,5.721527251978387e-09,0.0,4.176714796244596e-08
1876,3.083467703390852e-08,6.04601479992084e-10,4.111290219377395e-08
1877,1.1751150275074451e-08,0.0,3.5871931536313184e-08
1878,1.8117265909722846e-08,1.4493813205174177e-08,3.200717013651655e-08
1879,1.0385853066452455e-08,2.443730107160036e-09,1.4662381087049425e-08
1880,1.0268554007097919e-08,1.2835692508872398e-09,3.080566224333836e-08
1881,1.1156012114099667e-08,0.0,2.5798278291411236e-08
1882,5.989846840748214e-09,1.9966155395678697e-09,2.662154119370541e-08
1883,1.2006744043446815e-08,0.0,2.338155358216909e-08
1884,6.601696966868076e-09,0.0,3.234831424947515e-08
1885,1.353583467533781e-08,3.2228177904158883e-09,2.0626034435977658e-08
1886,1.0325542199041138e-08,1.2906927748801422e-09,2.1296430618988893e-08
1887,2.0239665943222462e-08,1.9586774424595887e-09,4.766114891641138e-08
1888,6.974675947901687e-09,6.340614699951175e-10,2.3460274833908557e-08
1889,1.566284169030041e-08,6.265136742733546e-10,5.6386229019267375e-08
1890,1.3764211992395303e-08,0.0,3.932631753578164e-08
1891,1.529812720946211e-08,1.2748440081367107e-09,6.629189064355501e-08
1892,1.002961980134387e-08,6.268512375839919e-10,3.635737244600534e-08
1893,4.926733243593162e-09,1.847525021858587e-09,2.0322774796355247e-08
1894,1.3233232287745977e-08,0.0,1.9534771134033235e-08
1895,9.027921521465032e-09,1.8055843487019274e-09,1.384281378413732e-08
1896,1.2383760683576384e-08,0.0,2.29984133959249e-08
1897,1.6897470089816125e-08,5.826713556089658e-10,2.855089675790623e-08
1898,1.1882545614128048e-08,1.13167097914868e-09,3.395012893037119e-08
1899,1.9899282222013426e-08,1.6582735185011188e-09,2.65323762960179e-08
1900,1.453494924419374e-08,3.633737311048435e-09,4.9315004080341396e-08
1901,1.956058603980182e-08,1.1177477832191585e-09,2.011945998692255e-08
1902,9.329538919189417e-09,1.4730852093691738e-09,3.338992948798136e-08
1903,1.4580594509538969e-08,0.0,3.564145512058303e-08
1904,8.061937784020756e-09,5.374625189347171e-10,2.4723275870996986e-08
1905,7.2250627702885595e-09,1.0321518084666081e-09,2.0643036613421373e-08
1906,1.18316245689698e-08,0.0,4.3211151101729683e-08
1907,1.697138252154673e-08,0.0,3.085706046235259e-08
1908,1.7189861978295085e-08,4.911389073214423e-10,2.5048085161571976e-08
1909,2.0353638774395222e-08,5.500983557560346e-10,3.85068839037217e-08
1910,1.4429207162436342e-08,5.344150677544235e-10,1.870452726038252e-08
1911,1.755723388896513e-08,4.25629931299909e-09,3.564650552512205e-08
1912,1.40654377034366e-08,4.167536982180309e-09,1.5628264016243065e-08
1913,2.333315407554437e-08,5.30298971401777e-10,1.5908969364097914e-08
1914,1.875088173619588e-08,6.696743715117748e-10,1.8081207919795617e-08
1915,1.1780761921542648e-09,0.0,2.473960036830647e-08
1916,2.4172416956957932e-08,3.2962386153911893e-09,2.746865557234912e-08
1917,1.315970976634162e-08,0.0,2.6319417867348704e-08
1918,3.9053681177847466e-08,0.0,1.6080926812378493e-08
1919,2.301962176431971e-08,5.524709190130039e-09,1.0128633265438225e-08
1920,2.0445025228355007e-08,0.0,3.8618382713906385e-08
1921,1.8931869405491852e-08,0.0,4.84655818810964e-08
1922,1.1804696775641332e-08,7.377935484775833e-10,2.582277391915966e-08
1923,1.9108707505210987e-08,4.246379248229459e-09,1.1677542488541803e-08
1924,2.1915761649893284e-08,0.0,2.4494086536819282e-08
1925,2.3096173862313663e-08,0.0,2.3096173862313663e-08
1926,2.1177662290483568e-08,0.0,1.671920735191179e-08
1927,1.7838759802657478e-08,0.0,2.89879845682961e-08
1928,1.4853853258500749e-08,0.0,4.570416534122046e-08
1929,1.7824650200282122e-08,2.2280812750352652e-09,4.233354289340241e-08
1930,8.402882833991043e-09,1.0503603542488804e-09,2.520864939015155e-08
1931,1.0264820993199919e-08,1.1405356659111021e-09,6.84321435073798e-08
1932,1.3151444377967891e-08,1.0959536611565568e-09,1.5343351589258702e-08
1933,9.176529758292418e-09,0.0,2.1794258397989097e-08
1934,1.5576054224197833e-08,1.1981580172459871e-09,2.6359476379411717e-08
1935,1.555876849579363e-08,0.0,1.555876849579363e-08
1936,3.6374143697059935e-09,0.0,4.607391579369846e-08
1937,1.888667711114067e-08,0.0,5.288269733227935e-08
1938,1.6854778905894818e-08,1.2965214457594243e-09,3.3709557811789637e-08
1939,1.5294050470515685e-08,0.0,3.5176317858542916e-08
1940,5.0715658339584024e-09,0.0,1.0396710137250409e-07
1941,1.1806010391524069e-08,2.9515025978810172e-09,5.312704676185831e-08
1942,1.2136847082899749e-08,0.0,2.7307905936524435e-08
1943,5.806470415592457e-09,0.0,3.1935586841669306e-08
1944,0.0,0.0,2.5705489292704442e-08
1945,1.089252066321933e-08,4.357008087652048e-09,2.3963544037997053e-08
1946,2.0881657292193267e-08,4.1763312808029696e-09,1.3921104269343232e-08
1947,1.6689218895749036e-08,1.1920870957027319e-09,1.907339353124371e-08
1948,7.610321262063735e-09,3.2615663503321457e-09,2.5005341797168512e-08
1949,6.8719057111366055e-09,0.0,1.9634017078828947e-08
1950,1.3825969702452312e-08,0.0,2.7651939404904624e-08
1951,1.1727541604500402e-08,1.0661401761424827e-09,4.904244832459881e-08
1952,1.2653764258629963e-08,0.0,1.5817205323287453e-08
1953,1.1851209791302608e-08,0.0,2.693456935265459e-08
1954,1.7590565448699635e-08,0.0,2.14995790059902e-08
1955,9.385607846468247e-09,9.385607846468247e-10,1.8771215692936494e-08
1956,1.4825940475304833e-08,2.616342476002842e-09,1.9186511934776718e-08
1957,1.3252556385623393e-08,1.7670075402875796e-09,1.855357895097498e-08
1958,8.272243334772611e-09,0.0,1.8198935525237658e-08
1959,2.325224279786653e-08,7.750747821333448e-10,2.2477168570844697e-08
1960,1.591791587429725e-08,1.3841666701708277e-09,2.2146665945577126e-08
1961,2.292892631317045e-08,1.3896318540318475e-09,2.014966149488373e-08
1962,1.6489087428794846e-08,5.073564957047694e-09,1.902586960200736e-08
1963,9.052474325699222e-09,6.466053248388448e-10,2.5864213881732212e-08
1964,1.034274621503073e-08,1.2167936658258327e-09,9.125952382671443e-09
1965,1.3132904541635071e-08,1.6416130121932326e-09,1.0396882743624047e-08
1966,1.38476865529924e-08,1.1078149508847446e-09,1.163205709531212e-08
1967,4.930335695263466e-09,9.860671168482327e-10,1.7256174156266013e-08
1968,1.257596426995633e-08,1.3474247551048535e-09,1.3025105854991281e-08
1969,1.4987801222332564e-08,9.083515606356229e-10,1.1808570454796552e-08
1970,1.4715920038099739e-08,1.8394900047624674e-09,2.2533753363251918e-08
1971,9.762954888969944e-09,2.0553589941130213e-09,1.1818314438194477e-08
1972,9.747279428040656e-09,4.104117490300041e-09,2.2572647029317494e-08
1973,1.1026407342740185e-08,1.6539611347177186e-09,1.8193571760249938e-08
1974,7.875800456247362e-09,1.687671502548227e-09,3.656621422321038e-08
1975,1.028066431985053e-08,1.1422960355389478e-09,1.77055889949429e-08
1976,1.2569759455516305e-08,4.570821388050206e-09,1.6569227712093237e-08
1977,1.3516598507123945e-08,2.3507127910882275e-09,1.469195431980097e-08
1978,1.2475242172627077e-08,0.0,1.544553740462362e-08
1979,7.022368020415115e-09,0.0,1.462993370893173e-08
1980,1.2507331170752423e-08,4.548120657865695e-09,1.819248218737357e-08
1981,1.2018544381930951e-08,1.897664858585557e-09,9.48832401537203e-09
1982,8.690503427999374e-09,3.103751144983846e-09,1.4898005717967067e-08
1983,1.3893695083311286e-08,0.0,2.462973291983417e-08
1984,1.5077421977593986e-08,2.319603453759811e-09,1.5657322549600394e-08
1985,9.02333674446254e-09,1.2031116103372597e-09,1.8648229627160617e-08
1986,8.392279760016663e-09,5.994485463567401e-10,7.1933827783254856e-09
1987,4.888653482026939e-09,5.499735000746853e-09,1.5888123539031795e-08
1988,1.199310784016916e-08,0.0,1.079379691182325e-08
1989,9.329808037250586e-09,2.1952488715726304e-09,1.0427432250992297e-08
1990,1.3076762783725826e-08,2.1794604454505873e-09,1.8525414091641323e-08
1991,8.7921980806982e-09,0.0,6.4476117778156095e-09
1992,9.91789939064347e-09,1.1019888335184191e-09,1.2121877335236064e-08
1993,1.0524494165053966e-08,3.877445031719162e-09,1.2740177190995183e-08
1994,1.2132331583813993e-08,1.0549853213248639e-09,1.0549853379782093e-08
1995,1.0844901865425527e-08,5.422450821690461e-10,2.006306737412089e-08
1996,1.4412848692302305e-08,1.067618438099771e-09,1.2277611594058158e-08
1997,1.4864173003559245e-08,0.0,1.0548768192286673e-08
1998,1.0489884516573511e-08,9.536258449571733e-10,1.0013071150005715e-08
1999,7.312321859131998e-09,1.8280804925385752e-09,9.140402212892695e-09
2000,1.4579503826439577e-08,1.3254094488601709e-09,7.068850393920911e-09
2001,5.257454027685071e-09,8.762423564512289e-10,7.886181124794334e-09
2002,7.448076377869484e-09,3.504977197366088e-09,1.971549651313964e-08
2003,8.750538071922165e-09,0.0,6.250384210204629e-09
2004,9.690540814233373e-09,2.2023955992267474e-09,6.607186797680242e-09
2005,1.3961623857028371e-08,3.15262471684008e-09,1.5763124139311913e-08
2006,9.059357708451898e-09,4.1178899179428186e-10,7.823991232669414e-09
2007,1.1983438241713884e-08,7.988958938831558e-10,7.589511241690161e-09
2008,1.0643598891135753e-08,2.1287198670449925e-09,5.960415716543821e-09
2009,6.198650481792356e-09,4.76819250749827e-10,5.245011758248097e-09
2010,4.723792912386671e-09,9.447586046817946e-10,7.558068837454357e-09
2011,1.6825476123472072e-08,0.0,8.412738061736036e-09
2012,1.599998711299122e-08,6.808505426114664e-10,5.446804340891731e-09
2013,1.2272150407000026e-08,5.578250084070646e-10,6.136075203500013e-09
2014,1.1043770342666903e-08,4.330890368553497e-10,4.7639794331644225e-09
2015,1.5072712855612735e-08,0.0,8.201328685619735e-09
2016,1.3463710146766061e-08,8.285360175719347e-10,7.2496901815100045e-09
2017,1.4842107098900215e-08,2.515611330355938e-10,5.282783682725167e-09
2018,1.161660012627408e-08,7.744400121190154e-10,2.065173421161859e-09
2019,1.9387506711154856e-08,2.55098775436835e-10,4.3366790158927415e-09
