year,bien_ADV ajouté_VERB,bien_ADV rajouté_VERB
1918,1.033773866510046e-08,0.0
1919,0.0,0.0
1920,5.300562211374427e-09,0.0
1921,1.1359120755116692e-08,0.0
1922,2.951174193910333e-09,0.0
1923,4.246379248229459e-09,0.0
1924,1.4180787211159895e-08,0.0
1925,8.798542339150117e-09,0.0
1926,4.458455382660986e-09,0.0
1927,1.4493992672726108e-08,0.0
1928,1.9424270192303084e-08,0.0
1929,1.2254447234738564e-08,0.0
1930,1.3654684494213143e-08,0.0
1931,9.124285327288817e-09,0.0
1932,8.767629289252454e-09,0.0
1933,1.4911860191091364e-08,0.0
1934,2.036868629318178e-08,0.0
1935,1.4361940969820353e-08,0.0
1936,1.091224355320719e-08,0.0
1937,5.0364472592434595e-09,0.0
1938,9.075650453382877e-09,0.0
1939,1.3764645423464117e-08,0.0
1940,1.5214697057785997e-08,0.0
1941,1.4757512545315876e-08,0.0
1942,6.068423541449874e-09,0.0
1943,8.709705845433291e-09,0.0
1944,0.0,0.0
1945,8.714016175304096e-09,0.0
1946,1.8097434661967782e-08,0.0
1947,1.0728784083369192e-08,0.0
1948,7.610321262063735e-09,0.0
1949,1.9634016634739737e-09,0.0
1950,9.571825110299415e-09,0.0
1951,1.8124383771578323e-08,1.0661401761424827e-09
1952,1.7926167217297007e-08,0.0
1953,9.69644453618912e-09,0.0
1954,4.886268278880834e-09,0.0
1955,1.220129064449793e-08,0.0
1956,1.744228317335228e-09,0.0
1957,9.718541527092839e-09,0.0
1958,6.617794756635931e-09,0.0
1959,8.525822714489095e-09,0.0
1960,9.689166802218097e-09,0.0
1961,4.86371165564492e-09,0.0
1962,3.805173953708163e-09,0.0
1963,1.0345685197421517e-08,0.0
1964,6.083968440151466e-09,0.0
1965,1.91521518644322e-08,0.0
1966,3.8773522170743036e-09,0.0
1967,9.367637332502454e-09,0.0
1968,9.88111459321317e-09,0.0
1969,1.2716921737876419e-08,0.0
1970,5.978342709767048e-09,0.0
1971,8.221435976452085e-09,0.0
1972,1.1799337507056862e-08,0.0
1973,6.064523994098181e-09,0.0
1974,9.00091468025721e-09,0.0
1975,9.709516746170266e-09,0.0
1976,6.2848797277581525e-09,0.0
1977,4.11374712072643e-09,0.0
1978,5.940591130126904e-09,0.0
1979,5.851973128301324e-09,1.7555920051037788e-09
1980,6.253665585376211e-09,1.7055452605774235e-09
1981,3.795329828193417e-09,6.325549528618524e-10
1982,8.069752865935698e-09,0.0
1983,5.052252838311233e-09,1.2630632095778083e-09
1984,1.0438215625185876e-08,5.799008495621649e-10
1985,4.812446441349039e-09,6.015558051686298e-10
1986,4.196139880008332e-09,3.5966913891627428e-09
1987,4.277571630240118e-09,1.8332451112712533e-09
1988,7.795519785247507e-09,5.996553809062277e-10
1989,9.329808037250586e-09,0.0
1990,5.448650863826288e-09,0.0
1991,6.4476117778156095e-09,0.0
1992,4.4079553340736766e-09,0.0
1993,5.539207315052863e-09,5.539207426075166e-10
1994,5.274926717646622e-09,0.0
1995,9.760411145975922e-09,0.0
1996,1.3879040139386234e-08,0.0
1997,6.7128524960935465e-09,0.0
1998,6.675381136744818e-09,4.768129224785866e-10
1999,3.1991407301035224e-09,0.0
2000,3.5344251969604557e-09,1.3254094488601709e-09
2001,1.7524847129024579e-09,0.0
2002,6.133709984368352e-09,0.0
2003,2.5001538617175356e-09,2.9168460979889232e-09
2004,4.404791198453495e-09,1.3214374039449694e-09
2005,1.0358624180639708e-08,1.8014998381943315e-09
2006,1.1530091548195287e-08,8.235779835885637e-10
2007,6.7906151812735516e-09,2.7961355453243186e-09
2008,6.3861596011349775e-09,8.514879357157668e-10
2009,1.2874119548200724e-08,1.430457752249481e-09
2010,9.919965293647692e-09,9.447586046817946e-10
2011,1.3383901986685487e-08,1.1471915639660324e-09
2012,1.327658516458996e-08,5.1063788752969685e-09
2013,1.1435412616833673e-08,1.1156500168141292e-09
2014,1.1043770342666903e-08,2.815078836704288e-09
2015,1.4186082530898148e-08,2.21657536769726e-09
2016,1.2635174684305639e-08,1.6570720351438695e-09
2017,1.509366853724714e-08,1.7609279590047322e-09
2018,1.290733386838383e-08,2.8396134332808742e-09
2019,1.198964216797549e-08,2.806086474294034e-09
