year,en_ADP eaux_NOUN,en_ADP rot_NOUN
1800,2.358123420975744e-07,0.0
1801,2.524053570596152e-07,0.0
1802,2.5735161557349784e-07,2.2378401354217203e-09
1803,1.1331471370112922e-06,0.0
1804,4.696516728852629e-07,0.0
1805,5.34461003454112e-07,0.0
1806,2.7087691023552907e-07,2.881669125542885e-09
1807,3.074711401040986e-07,2.8469551160981155e-09
1808,2.5153420679657756e-07,0.0
1809,2.710836657371374e-07,0.0
1810,3.1825722945910684e-07,4.680253518074551e-09
1811,3.4096243783920954e-07,7.521230305229665e-09
1812,2.667208347517658e-07,2.6672082320544632e-09
1813,2.0992914051554123e-07,0.0
1814,2.580275122454623e-07,6.293354282149721e-09
1815,2.5623624266835066e-07,3.506390555685357e-08
1816,2.062667476820934e-07,4.6352077731626196e-09
1817,2.2107602470899934e-07,1.556873407970727e-09
1818,1.9908365556098317e-07,1.1921177378582115e-09
1819,3.3226870055358404e-07,2.070210003424222e-09
1820,2.1003671690777992e-07,1.1866481131050932e-09
1821,2.031466594942799e-07,4.930744257336528e-09
1822,1.5439448475262907e-07,0.0
1823,1.2649839309375466e-07,6.917880934764753e-09
1824,1.9621192581809055e-07,0.0
1825,1.787504968486786e-07,1.7610886082763955e-09
1826,2.3164999207736514e-07,1.7615968683770689e-09
1827,2.0185828181196186e-07,0.0
1828,1.751909479708047e-07,1.834460228167245e-08
1829,2.1518671777798204e-07,8.57317605795771e-10
1830,1.8890672803806297e-07,1.0436835840010872e-09
1831,2.7908258548592357e-07,1.5591206103948707e-09
1832,3.368962495642336e-07,0.0
1833,2.536814502906992e-07,2.3167257001688313e-09
1834,1.7455573142477476e-07,0.0
1835,2.2008586597621616e-07,0.0
1836,1.854926970912274e-07,2.016224964762614e-09
1837,1.8507989274496595e-07,1.3915781860163179e-09
1838,2.057764847407384e-07,6.312161904276081e-10
1839,2.551888466095775e-07,0.0
1840,1.0828470919932442e-07,1.910906599622564e-09
1841,1.8491180320268086e-07,1.926164561183441e-09
1842,1.677066228111812e-07,2.0124795163667386e-09
1843,2.0615119794564762e-07,5.906911071384968e-10
1844,1.9374621373913214e-07,1.097712254427563e-09
1845,1.696389348992966e-07,1.674068439427856e-09
1846,2.1603110056389596e-07,1.1709002656346001e-09
1847,1.526282265018608e-07,1.6179670936367074e-09
1848,3.07327463255902e-07,8.045221711050488e-10
1849,2.1618890544417013e-07,1.6758829879393033e-09
1850,1.5003680609027015e-07,1.3577992064028876e-09
1851,2.347595637886002e-07,0.0
1852,2.8841716326333255e-07,6.510545436100301e-10
1853,2.3589130093704114e-07,1.1943863675867306e-09
1854,2.202961661978975e-07,5.195664454227256e-10
1855,1.9529528572093113e-07,5.306937111981824e-10
1856,1.7602443536102186e-07,1.5531567143511893e-09
1857,1.7768692828212806e-07,9.763018171682347e-10
1858,1.1842696068242731e-07,4.893676019968041e-10
1859,2.1896344959415615e-07,0.0
1860,2.2657060874675672e-07,9.154367819341758e-10
1861,2.0090005414807877e-07,1.8863854922557266e-09
1862,2.177669320979625e-07,9.035972525772706e-10
1863,2.062778469147375e-07,0.0
1864,2.1624223289773425e-07,5.274200631788517e-09
1865,1.8968582082834473e-07,9.41368871743009e-10
1866,1.965707678852624e-07,2.9193677475447544e-09
1867,2.406994568104892e-07,1.455843445796745e-09
1868,2.7317504580626206e-07,1.4819622196071691e-09
1869,1.982708842662717e-07,4.395167341186834e-09
1870,2.339491849134845e-07,1.7202146374017957e-09
1871,1.561313054398994e-07,3.18635318130589e-09
1872,2.2677521704927983e-07,1.2094678591978436e-09
1873,3.63949070603109e-07,6.58460502789282e-09
1874,2.0014940327328645e-07,2.3898436563030145e-09
1875,1.8080025182554138e-07,2.860763514966891e-09
1876,2.0919211096703805e-07,1.209202959984168e-09
1877,2.739873469215226e-07,1.2369631985365004e-09
1878,3.7261177632252895e-07,1.2078177347163432e-09
1879,2.736977664508089e-07,6.10932526790009e-10
1880,2.182067788680797e-07,1.2835692508872398e-09
1881,3.221298540134754e-07,2.091752326904839e-09
1882,2.555667919512672e-07,9.983077475794744e-09
1883,2.622525638873441e-07,1.2638677882037541e-09
1884,3.9082045955041167e-07,6.601696966868076e-10
1885,3.5322082769795315e-07,6.445635691854079e-10
1886,3.0331280659323667e-07,3.872078213618124e-09
1887,3.597437401858805e-07,4.570247347235323e-09
1888,3.322482216017164e-07,1.268122939990235e-09
1889,4.0096875753015127e-07,2.5060546970934183e-09
1890,3.742554722241387e-07,1.3108772956016423e-09
1891,3.2189812004812524e-07,6.374220040683554e-10
1892,4.0557275227115497e-07,1.2537024751679837e-09
1893,3.9044360389262067e-07,6.158416554491453e-10
1894,3.8124313794796194e-07,6.9316934414587195e-09
1895,3.334312401737094e-07,2.4074457982692365e-09
1896,3.6915402534809516e-07,5.89702897624278e-10
1897,4.07287282677693e-07,5.826713556089658e-10
1898,3.825047872885179e-07,2.26334195829736e-09
1899,4.151211463465643e-07,0.0
1900,4.324147226952846e-07,5.191053142894475e-10
1901,4.7057182750442905e-07,1.676621730339889e-09
1902,4.4094348128354e-07,1.4730852093691738e-09
1903,5.346217943902332e-07,2.7001101354784396e-09
1904,5.213386184976798e-07,1.0749250378694342e-09
1905,4.391805981107666e-07,5.160759042333041e-10
1906,5.267645146744826e-07,2.0576738091193647e-09
1907,4.386845383619331e-07,3.0857059130084963e-09
1908,3.934022714258134e-07,9.822778146428846e-10
1909,3.850688519158041e-07,1.1001967115120692e-09
1910,3.7141846476185236e-07,0.0
1911,3.963678709695273e-07,0.0
1912,3.1725375282398716e-07,1.0418842455450772e-09
1913,3.855273434938411e-07,1.060597942803554e-09
1914,6.375300076744139e-07,5.357394972094198e-09
1915,3.4399825743491874e-07,2.3561523843085297e-09
1916,3.8016619030578624e-07,2.197492410260793e-09
1917,5.658675235054034e-07,4.386569774084137e-09
1918,5.099950879383641e-07,0.0
1919,5.672034761872169e-07,1.8415696745321952e-09
1920,5.550446107172036e-07,7.572231730534895e-10
1921,5.141895541571628e-07,7.572747429129834e-10
1922,3.5782986773646996e-07,7.377935484775833e-10
1923,3.184784369558713e-07,4.246379248229459e-09
1924,3.5709799539596077e-07,0.0
1925,4.685223924383308e-07,0.0
1926,5.04920076971338e-07,0.0
1927,4.4819885358649003e-07,0.0
1928,4.490434277748534e-07,2.2852082448565625e-09
1929,5.926696364788597e-07,3.342121912552898e-09
1930,4.516549390043423e-07,3.1510811737689437e-09
1931,4.7218176835173153e-07,1.1405356659111021e-09
1932,4.679722247491469e-07,2.1919073223131136e-09
1933,4.347380988534155e-07,3.4411986593596566e-09
1934,3.9898663040105475e-07,2.3963160344919743e-09
1935,3.8896924436926383e-07,8.377798899061872e-09
1936,3.297922255285357e-07,2.424942913137329e-09
1937,5.099403077579723e-07,3.777335333410292e-09
1938,5.108294457434326e-07,1.2965214457594243e-09
1939,4.7411555925691573e-07,4.588215141154706e-09
1940,5.629437884735466e-07,2.5357829169792012e-09
1941,3.423743151209635e-07,2.9515025978810172e-09
1942,3.1859223770247524e-07,0.0
1943,3.367752867688978e-07,0.0
1944,3.630900380358071e-07,3.2131861615880553e-09
1945,4.095587566865788e-07,0.0
1946,3.3828283996228947e-07,4.1763312808029696e-09
1947,3.564340396167154e-07,1.1920870957027319e-09
1948,5.196762407067013e-07,3.2615663503321457e-09
1949,5.438622689979411e-07,2.945102384188658e-09
1950,4.7008297099360163e-07,1.0635361480382244e-09
1951,5.458637639677022e-07,2.1322803522849654e-09
1952,6.516689001756504e-07,6.326882129314981e-09
1953,7.175369067802251e-07,2.1547654771580937e-09
1954,7.163268911369869e-07,3.9090144454689835e-09
1955,4.814816754183937e-07,0.0
1956,8.729862583933823e-07,2.616342476002842e-09
1957,6.458412817877957e-07,2.6505113659425206e-09
1958,6.047010234766503e-07,3.3088973783179654e-09
1959,5.844063851734305e-07,1.007597205671118e-08
1960,6.637078948656949e-07,6.920833350854139e-10
1961,7.205240937224744e-07,3.47407969059077e-09
1962,6.836629276030237e-07,3.170978146727066e-09
1963,5.72892338901454e-07,2.5864212993553792e-09
1964,5.883197442546617e-07,3.6503808864551957e-09
1965,5.198441286324851e-07,1.6416130677043839e-09
1966,5.971122352121938e-07,6.092982118843793e-09
1967,7.913188326824638e-07,9.860671168482327e-10
1968,6.777546541769652e-07,2.6948494546985557e-09
1969,5.250271744028367e-07,9.083515606356229e-10
1970,5.509272362758111e-07,7.3579600190498695e-09
1971,6.433273935790851e-07,3.596878239697787e-09
1972,7.284808272167709e-07,2.5650734314375256e-09
1973,6.505580549820422e-07,5.513203782392395e-10
1974,5.63682276411015e-07,2.812785782069227e-09
1975,5.87711319610662e-07,0.0
1976,5.667818649968126e-07,2.856763492431469e-09
1977,5.782753529359752e-07,5.876781838942691e-10
1978,5.500987743101149e-07,3.564354700280603e-09
1979,6.636137994675551e-07,1.7555920051037788e-09
1980,6.861976715732965e-07,1.1370301367108482e-09
1981,6.490014068383232e-07,2.5302198669585607e-09
1982,6.275784931730755e-07,1.8622506869903077e-09
1983,6.384784345669914e-07,3.157658134966823e-09
1984,7.463324180889686e-07,5.799008495621649e-10
1985,6.719378427000322e-07,1.2031116103372597e-09
1986,5.940534943960074e-07,1.1988970927134801e-09
1987,6.99077462140707e-07,2.4443267410134695e-09
1988,6.02053999987362e-07,2.398621523624911e-09
1989,7.617513873015014e-07,2.1952488715726304e-09
1990,6.631008142576889e-07,3.814055737905164e-09
1991,7.725411350634204e-07,0.0
1992,6.650502832883376e-07,5.509944167592096e-10
1993,6.586117771156808e-07,5.539207426075166e-10
1994,4.821282986178232e-07,3.164955852952289e-09
1995,5.341113797907582e-07,5.422450821690461e-10
1996,7.377243234074626e-07,0.0
1997,7.37934247041494e-07,1.438468344439059e-09
1998,5.55010232661246e-07,2.3840646123929332e-09
1999,5.242020931217617e-07,2.285100553223174e-09
2000,6.794932208009641e-07,3.976228457602815e-09
2001,7.084419569869382e-07,0.0
2002,5.450239475290886e-07,0.0
2003,6.746248262246013e-07,8.333845835650777e-10
2004,5.347416616174883e-07,1.7619165015858584e-09
2005,6.38631713734128e-07,1.8014998381943315e-09
2006,5.793871101777981e-07,2.0589450144825605e-09
2007,7.118162305141951e-07,2.3966877371606188e-09
2008,7.625074589512337e-07,1.2772318758180745e-09
2009,5.407130330148391e-07,2.860915504498962e-09
2010,5.777198657241911e-07,4.723793023408973e-10
2011,6.412800903077276e-07,1.911985902935953e-09
2012,6.423824953083468e-07,2.0425516833455504e-09
2013,5.645189153913321e-07,2.2313000336282585e-09
2014,4.993516751206073e-07,1.9489005964601347e-09
2015,5.153537759872151e-07,1.10828768384863e-09
2016,5.056141048065399e-07,6.214020409345267e-10
2017,6.065138782318513e-07,2.515611330355938e-10
2018,6.172287043693103e-07,1.2907333535316923e-09
2019,6.140227624129579e-07,3.5713827450933877e-09
