year,en_ADP êtres_NOUN,en_ADP etres_NOUN,en_ADP lettres_NOUN
1835,4.5378527602224494e-08,0.0,2.8187627947318106e-06
1836,4.032449929525228e-08,6.720750067579218e-10,2.696364862053713e-06
1837,3.687682137432091e-08,0.0,3.0823456609319067e-06
1838,2.7773511934725548e-08,0.0,3.130201003287425e-06
1839,2.7965899929149884e-08,6.9914751765765e-10,3.039893423206763e-06
1840,5.350538501147639e-08,0.0,3.167646186241768e-06
1841,5.457466123459653e-08,0.0,3.0240783246426872e-06
1842,6.64118249282808e-08,0.0,3.11397654861878e-06
1843,7.265500828745886e-08,0.0,3.0733658191728352e-06
1844,6.531387630737129e-08,0.0,2.9155236780376015e-06
1845,8.760958147835396e-08,5.580227946389016e-10,3.1885422679955866e-06
1846,4.0981507964943376e-08,5.854501328173001e-10,3.45532660794845e-06
1847,6.14827504463733e-08,0.0,3.0752161190861216e-06
1848,3.298540818263973e-08,0.0,3.1577494210566215e-06
1849,6.284561182567927e-08,8.379414939696517e-10,3.4732674292214938e-06
1850,9.70826450341633e-08,6.788996032014438e-10,3.349690614662393e-06
1851,4.901573280591265e-08,0.0,3.7690520660049742e-06
1852,3.580799856628403e-08,0.0,4.477301993155436e-06
1853,7.584353767242646e-08,0.0,3.3604060458714002e-06
1854,7.689583725323246e-08,5.195664454227256e-10,4.168481367861077e-06
1855,5.1477289986223695e-08,5.306937111981824e-10,3.2918929839809152e-06
1856,5.280732978674152e-08,0.0,3.0623074191993283e-06
1857,7.22463378566296e-08,0.0,3.6616198628713903e-06
1858,4.600055614201182e-08,0.0,3.231294238403848e-06
1859,5.754155907311542e-08,1.018434669930457e-09,3.395461078525841e-06
1860,6.682688402648296e-08,9.154367819341758e-10,5.072892752977509e-06
1861,6.460870238811367e-08,0.0,3.577058468984262e-06
1862,2.8463313705984206e-08,0.0,3.563335732703621e-06
1863,1.0638542136121032e-07,0.0,3.26947879702999e-06
1864,6.808513575151665e-08,0.0,3.6104301610606626e-06
1865,5.6952816462896294e-08,0.0,3.3018513301286134e-06
1866,2.6274308950746672e-08,4.865612912574591e-10,3.6443440252220682e-06
1867,4.949867715708933e-08,0.0,3.6017567488499935e-06
1868,6.076044911651479e-08,0.0,3.0167810924908167e-06
1869,6.202069502414531e-08,0.0,3.076617100639112e-06
1870,4.873941383820579e-08,0.0,2.966223451306149e-06
1871,5.416800519242315e-08,0.0,2.8719663764942283e-06
1872,7.317280648067026e-08,6.047339295989218e-10,3.2957999165361684e-06
1873,4.669083608632718e-08,0.0,3.095961540466874e-06
1874,2.6885741633009275e-08,0.0,2.8277825436795467e-06
1875,6.522540968445512e-08,0.0,3.5004304073105175e-06
1876,7.67843892912623e-08,0.0,3.2987056028943584e-06
1877,3.6490413135581434e-08,0.0,3.0045836023617767e-06
1878,3.442280499532657e-08,0.0,3.7128316039414244e-06
1879,4.948553522510224e-08,6.10932526790009e-10,3.647878209722677e-06
1880,3.850707597230496e-08,0.0,3.6523962441137314e-06
1881,6.48443219120054e-08,6.972507571312292e-10,3.433959880894122e-06
1882,3.793569547383413e-08,0.0,3.151324840189318e-06
1883,3.4124429504345244e-08,0.0,3.825727716844085e-06
1884,2.508644758592027e-08,0.0,3.5523732160314125e-06
1885,5.7366158157101665e-08,6.445635691854079e-10,3.510937672590586e-06
1886,3.613939675295441e-08,0.0,4.201850326346346e-06
1887,4.8966934618199787e-08,0.0,2.78589207525215e-06
1888,3.043495055976564e-08,0.0,3.2901449076305767e-06
1889,3.069917031695013e-08,0.0,3.198978850704748e-06
1890,5.177965345382063e-08,0.0,2.998631709161259e-06
1891,3.059625441892422e-08,0.0,3.049426888779294e-06
1892,4.8894396087462155e-08,0.0,3.81815094385729e-06
1893,4.92673315477532e-08,0.0,3.7246102264631986e-06
1894,3.5918775731502706e-08,6.301539290376468e-10,3.120522208632792e-06
1895,5.777869893641707e-08,6.018614495673091e-10,2.8492121506573653e-06
1896,6.663642870829989e-08,5.89702897624278e-10,2.720299510983182e-06
1897,6.467652013952829e-08,0.0,3.1452600213199844e-06
1898,5.6017714911149596e-08,0.0,2.771462333850394e-06
1899,7.406955049304997e-08,0.0,2.825145319462763e-06
1900,7.423205850010106e-08,0.0,3.1873065271526e-06
1901,7.041811045382929e-08,0.0,3.046421638508434e-06
1902,6.579780209570174e-08,0.0,2.4413931623001872e-06
1903,4.968202560462487e-08,0.0,2.6531282664166156e-06
1904,7.309490257512152e-08,0.0,2.808779129281902e-06
1905,5.883265430384199e-08,0.0,2.5494150390770187e-06
1906,5.24706820215215e-08,0.0,2.864282050651923e-06
1907,7.662836887245561e-08,0.0,2.6069072482926003e-06
1908,7.710881044786788e-08,9.822778146428846e-10,2.384479463657385e-06
1909,6.656190154608055e-08,1.1001967115120692e-09,2.8869162767009016e-06
1910,5.7716826762366225e-08,5.344150677544235e-10,2.8185050138240797e-06
1911,6.969689969604786e-08,0.0,2.3505413011548626e-06
1912,8.543450807918518e-08,5.209421227725386e-10,2.4348835516718736e-06
1913,5.67419884967002e-08,1.5908969142053309e-09,2.4855113798238904e-06
1914,6.696743781731129e-08,6.696743715117748e-10,2.467750053192219e-06
1915,2.709575319670421e-08,0.0,3.181983723621329e-06
1916,4.1752354462687435e-08,0.0,2.2930833125656136e-06
1917,6.579854527899442e-08,0.0,2.336945088998732e-06
1918,3.6756403254400993e-08,0.0,2.4684222692528124e-06
1919,7.182121919413476e-08,0.0,2.4456045055742948e-06
1920,5.906340794226139e-08,6.057785384427916e-09,2.170201506501712e-06
1921,4.99801330322569e-08,0.0,2.168834875249104e-06
1922,5.5334517412575224e-08,0.0,2.2908489460959913e-06
1923,6.369568694708505e-08,0.0,2.371602793260763e-06
1924,8.121723737986031e-08,1.289162443462999e-09,2.4958184221546276e-06
1925,6.708888555806425e-08,0.0,2.6439619205120835e-06
1926,7.467912865877224e-08,1.1146138456652466e-09,2.187987048429818e-06
1927,6.801027296887696e-08,0.0,3.035933881179176e-06
1928,6.627104198742018e-08,0.0,2.2315059098332313e-06
1929,5.124586976990031e-08,1.1140406375176326e-09,2.565635520035414e-06
1930,6.827342247106571e-08,0.0,2.4420877284825337e-06
1931,4.904303452235581e-08,0.0,2.228606673426725e-06
1932,7.671675916753884e-08,0.0,2.350820668794995e-06
1933,5.850037609889114e-08,0.0,2.2264554395690084e-06
1934,4.553000465534751e-08,0.0,3.5165936882464166e-06
1935,8.258115968828861e-08,0.0,2.449907827717368e-06
1936,7.759817588492979e-08,0.0,2.216397874121867e-06
1937,6.295558729885187e-08,1.2591118148108649e-09,2.321802140770046e-06
1938,5.963998717106733e-08,3.889564337278273e-09,2.3376281301779045e-06
1939,6.729382295844744e-08,0.0,2.18399033968808e-06
1940,7.86092684279538e-08,2.5357829169792012e-09,2.7918969625062573e-06
1941,5.312704587367989e-08,2.9515025978810172e-09,2.1339363467376415e-06
1942,4.5513175450651033e-08,0.0,2.0602298143046482e-06
1943,6.387117679196308e-08,0.0,2.2877493996986686e-06
1944,7.711646787811333e-08,0.0,2.069291983985977e-06
1945,1.32888743564763e-07,0.0,2.052150843923073e-06
1946,1.1554516277101357e-07,0.0,2.012991792810226e-06
1947,1.1682453759931377e-07,0.0,1.7583284712685554e-06
1948,7.936478141346015e-08,0.0,1.9917298033078623e-06
1949,5.890204946013e-08,6.871905600114303e-09,1.6129344730941853e-06
1950,7.657460088239532e-08,0.0,1.9973208011947463e-06
1951,7.036525240255997e-08,1.0661401761424827e-09,1.9382428284586695e-06
1952,8.014050933979888e-08,0.0,1.737783660971104e-06
1953,7.864893802889128e-08,0.0,1.957604490954168e-06
1954,8.697557274395251e-08,0.0,1.864599862955174e-06
1955,9.197895423085356e-08,1.8771215692936494e-09,1.9324966267220134e-06
1956,1.9971413678376848e-07,0.0,1.9762107239529314e-06
1957,8.216584745923683e-08,0.0,1.964028893297609e-06
1958,5.873292963087806e-08,0.0,2.01677301525649e-06
1959,5.5805383425422406e-08,0.0,2.1337808320254226e-06
1960,7.33608302994071e-08,0.0,2.262420345289229e-06
1961,7.434530147065743e-08,0.0,2.212293964021228e-06
1962,7.737186535905494e-08,0.0,2.1873408613259926e-06
1963,7.241979615990601e-08,1.2932106496776896e-09,2.0859487115387765e-06
1964,6.814044783975959e-08,1.825190498738749e-09,2.394649985859587e-06
1965,8.153344543959662e-08,0.0,2.762834736103059e-06
1966,8.197830680956031e-08,1.6617224263271169e-09,2.5496361502064246e-06
1967,7.543413715893621e-08,9.860671168482327e-10,2.7950073011595578e-06
1968,7.321007527982815e-08,0.0,2.850252435848688e-06
1969,6.767218962977495e-08,4.5417578031781147e-10,2.656474254791874e-06
1970,6.944074470993655e-08,4.5987250119061684e-10,2.618973788059975e-06
1971,6.88545256366524e-08,0.0,2.3960347039775343e-06
1972,6.77179372021719e-08,0.0,2.472730869840234e-06
1973,8.931390027555608e-08,0.0,2.502994584929752e-06
1974,8.4383577569902e-08,0.0,2.5236313412335676e-06
1975,5.42590607999216e-08,0.0,2.366266272701978e-06
1976,9.1416431757807e-08,0.0,2.3276908471814295e-06
1977,7.639816601567873e-08,1.7630346071939584e-09,2.3142766352179933e-06
1978,8.07920415013541e-08,0.0,2.4154443387658375e-06
1979,7.549045477617256e-08,5.851973350345929e-10,2.4490507541941042e-06
1980,8.925686773020303e-08,0.0,2.357632023830547e-06
1981,9.425068864254982e-08,0.0,2.3796716845936317e-06
1982,1.1173504077532925e-07,1.8622506869903077e-09,2.3514017613024407e-06
1983,9.915046328412558e-08,1.2630632095778083e-09,2.348666143348055e-06
1984,8.814492957753828e-08,0.0,2.331781278286371e-06
1985,1.0707693187672618e-07,6.015558051686298e-10,2.7605396795138404e-06
1986,7.073492724885e-08,5.994485463567401e-10,2.3834074518447323e-06
1987,8.799576534102016e-08,1.2221633705067347e-09,2.410717357292924e-06
1988,9.954279533985755e-08,1.1993107618124554e-09,2.3554463322028596e-06
1989,9.110282661595193e-08,0.0,2.5431957659804993e-06
1990,8.935787576547227e-08,1.634595292454577e-09,2.469328578058594e-06
1991,8.968041653734105e-08,5.861465202094962e-10,2.573183174092719e-06
1992,9.917899546074693e-08,1.6529832502776287e-09,2.743401296356751e-06
1993,8.918124194678967e-08,0.0,2.598996157843203e-06
1994,9.705865267051195e-08,0.0,2.68810250503293e-06
1995,1.1332922306150905e-07,1.0844901643380922e-09,2.453659007528586e-06
1996,1.1476897987527934e-07,0.0,2.3759847636029008e-06
1997,1.1651593467831844e-07,0.0,2.5806121257687664e-06
1998,1.0823653373570608e-07,0.0,2.524247566526583e-06
1999,8.637680082301813e-08,3.1991407856146736e-09,2.6488885396247497e-06
2000,1.1089258766805443e-07,4.4180314962005696e-10,2.8270982888045637e-06
2001,9.112920248965928e-08,0.0,2.6177740330979304e-06
2002,1.0690180718420095e-07,1.3143663935011318e-09,2.4565508169871464e-06
2003,1.2250753433917794e-07,4.1669229178253886e-10,2.54640668018169e-06
2004,1.0086971968803482e-07,8.809582507929292e-10,2.550814613755392e-06
2005,1.0313586784604922e-07,4.5037495954858286e-10,2.686486556768841e-06
2006,9.759398977848832e-08,0.0,2.7989297066710606e-06
2007,1.1264432445146078e-07,7.988958938831558e-10,2.677100134462762e-06
2008,1.0388152560381059e-07,0.0,2.736256394797465e-06
2009,1.1014524403663017e-07,0.0,2.625366803954421e-06
2010,1.0439582692756133e-07,0.0,2.806877883898551e-06
2011,9.712888981994183e-08,0.0,2.663014100789951e-06
2012,1.0451055626470307e-07,0.0,2.9388914697392465e-06
2013,1.0738131572818332e-07,2.789125042035323e-10,3.0284318768281082e-06
2014,1.1238660502232989e-07,0.0,3.107197390050942e-06
2015,9.863760652706333e-08,0.0,3.003016367131295e-06
2016,1.0377413506290623e-07,4.1426800878596737e-10,3.1341446025123787e-06
2017,1.0540411676807082e-07,0.0,2.878613962309373e-06
2018,1.0248422788183831e-07,5.162933414126769e-10,3.1062788679037112e-06
2019,1.0025382096712221e-07,5.1019755087367e-10,2.9147585216549032e-06
