year,en_ADP âmes_NOUN,en_ADP ames_NOUN,en_ADP lames_NOUN
1839,9.788065469251706e-09,8.38977065598101e-09,9.473448621122316e-07
1840,5.732719632334238e-09,5.732719632334238e-09,8.032177262751183e-07
1841,8.346713542550788e-09,2.5682194149112547e-09,1.0670951122726535e-06
1842,1.0733224087289273e-08,0.0,7.989543453490455e-07
1843,1.0041748765843295e-08,1.1813822142769936e-09,1.0124446134796017e-06
1844,7.1351298203126134e-09,4.390849017710252e-09,8.134047977392811e-07
1845,1.5066614622583074e-08,5.580227946389016e-10,7.85696074867559e-07
1846,2.4003455223464698e-08,5.854501328173001e-09,9.689199140794358e-07
1847,1.294373674909366e-08,0.0,8.882639539464776e-07
1848,8.84974404868899e-09,0.0,1.009675269614263e-06
1849,1.1731181359664333e-08,8.379414939696517e-10,6.913017438492375e-07
1850,3.1229383523623255e-08,0.0,9.56569578214328e-07
1851,9.029214709244116e-09,2.579775504329973e-09,1.0067574294225778e-06
1852,2.018269107395554e-08,5.208436348880241e-09,8.80876809716824e-07
1853,2.508211416341055e-08,5.971931837933653e-10,8.265153459419139e-07
1854,1.454786069388092e-08,1.0391328908454511e-09,9.284652455754383e-07
1855,6.8990182455763716e-09,7.429711956774554e-09,8.692762882844818e-07
1856,1.2425253714809514e-08,2.0708756931497874e-09,8.863347904508601e-07
1857,1.0251168802710708e-08,8.786716299002961e-09,8.547522317714495e-07
1858,1.663849857891364e-08,0.0,6.410715644999954e-07
1859,1.1202780925145817e-08,5.092173349652285e-10,6.777682646230687e-07
1860,2.7920821210614122e-08,2.288591927079864e-09,9.607508983933144e-07
1861,1.650587222457034e-08,2.3579818653196583e-09,8.153901509544426e-07
1862,1.8975542914745347e-08,1.8071945051545413e-09,9.157958232863805e-07
1863,1.548332484446746e-08,4.994620828036034e-10,6.817657363100693e-07
1864,1.3904711160250827e-08,9.589455896019672e-10,7.546901726884769e-07
1865,9.413688495385486e-09,4.7068443587150455e-09,8.335821526372911e-07
1866,2.432806489593986e-08,7.298419202328432e-09,7.196241540441406e-07
1867,1.164674756637396e-08,9.7056229719783e-10,9.56489159875673e-07
1868,1.1361710683388537e-08,1.4819622196071691e-09,9.030089813677478e-07
1869,2.197583626184496e-08,2.441759683335931e-09,7.027383819302457e-07
1870,1.204150201772336e-08,8.601073631098188e-09,7.867114772963646e-07
1871,2.1242353653860846e-08,3.18635318130589e-09,7.817186542524723e-07
1872,1.269941218851045e-08,0.0,6.494842405002643e-07
1873,1.616221290134945e-08,5.986004469882289e-10,9.200488801930362e-07
1874,8.961913877669758e-09,0.0,7.98207777208404e-07
1875,5.721527251978387e-09,0.0,6.842946240759318e-07
1876,3.083467703390852e-08,6.04601479992084e-10,8.821135679681902e-07
1877,1.1751150275074451e-08,0.0,9.524616499945182e-07
1878,1.8117265909722846e-08,1.4493813205174177e-08,7.168398195034342e-07
1879,1.0385853066452455e-08,2.443730107160036e-09,7.031833515469543e-07
1880,1.0268554007097919e-08,1.2835692508872398e-09,6.918438089087431e-07
1881,1.1156012114099667e-08,0.0,5.738373909380812e-07
1882,5.989846840748214e-09,1.9966155395678697e-09,7.29430202461856e-07
1883,1.2006744043446815e-08,0.0,6.824886087386517e-07
1884,6.601696966868076e-09,0.0,9.248977619336074e-07
1885,1.353583467533781e-08,3.2228177904158883e-09,7.257785927805571e-07
1886,1.0325542199041138e-08,1.2906927748801422e-09,8.279794219134828e-07
1887,2.0239665943222462e-08,1.9586774424595887e-09,6.84884191137769e-07
1888,6.974675947901687e-09,6.340614699951175e-10,1.027179635570974e-06
1889,1.566284169030041e-08,6.265136742733546e-10,1.1772191541581378e-06
1890,1.3764211992395303e-08,0.0,7.380238997711785e-07
1891,1.529812720946211e-08,1.2748440081367107e-09,8.267363185154863e-07
1892,1.002961980134387e-08,6.268512375839919e-10,6.193290298384113e-07
1893,4.926733243593162e-09,1.847525021858587e-09,9.52707019052923e-07
1894,1.3233232287745977e-08,0.0,6.698536072491379e-07
1895,9.027921521465032e-09,1.8055843487019274e-09,7.559379895383245e-07
1896,1.2383760683576384e-08,0.0,5.920617043297938e-07
1897,1.6897470089816125e-08,5.826713556089658e-10,6.549226010399423e-07
1898,1.1882545614128048e-08,1.13167097914868e-09,7.519953566514914e-07
1899,1.9899282222013426e-08,1.6582735185011188e-09,4.897434298101189e-07
1900,1.453494924419374e-08,3.633737311048435e-09,5.720540734444057e-07
1901,1.956058603980182e-08,1.1177477832191585e-09,5.918474395016915e-07
1902,9.329538919189417e-09,1.4730852093691738e-09,7.144463078923025e-07
1903,1.4580594509538969e-08,0.0,5.270615024421943e-07
1904,8.061937784020756e-09,5.374625189347171e-10,5.218761298664276e-07
1905,7.2250627702885595e-09,1.0321518084666081e-09,4.0615172824942647e-07
1906,1.18316245689698e-08,0.0,5.293365950009843e-07
1907,1.697138252154673e-08,0.0,4.2274173450707053e-07
1908,1.7189861978295085e-08,4.911389073214423e-10,4.459541234069775e-07
1909,2.0353638774395222e-08,5.500983557560346e-10,4.890374487587223e-07
1910,1.4429207162436342e-08,5.344150677544235e-10,5.73961798977507e-07
1911,1.755723388896513e-08,4.25629931299909e-09,4.3946291805596616e-07
1912,1.40654377034366e-08,4.167536982180309e-09,5.021882021338797e-07
1913,2.333315407554437e-08,5.30298971401777e-10,4.799205637340265e-07
1914,1.875088173619588e-08,6.696743715117748e-10,4.044833170624429e-07
1915,1.1780761921542648e-09,0.0,5.183535218833413e-07
1916,2.4172416956957932e-08,3.2962386153911893e-09,3.933511365517006e-07
1917,1.315970976634162e-08,0.0,4.671696762770239e-07
1918,3.9053681177847466e-08,0.0,4.2959048496271635e-07
1919,2.301962176431971e-08,5.524709190130039e-09,5.128771300988433e-07
1920,2.0445025228355007e-08,0.0,5.406573393429426e-07
1921,1.8931869405491852e-08,0.0,4.6496669625639697e-07
1922,1.1804696775641332e-08,7.377935484775833e-10,4.876815378196397e-07
1923,1.9108707505210987e-08,4.246379248229459e-09,5.37166975789205e-07
1924,2.1915761649893284e-08,0.0,4.17688638787439e-07
1925,2.3096173862313663e-08,0.0,4.564243964999548e-07
1926,2.1177662290483568e-08,0.0,4.5587705432836856e-07
1927,1.7838759802657478e-08,0.0,4.7495699240229783e-07
1928,1.4853853258500749e-08,0.0,5.004605974079368e-07
1929,1.7824650200282122e-08,2.2280812750352652e-09,4.2890564033726264e-07
1930,8.402882833991043e-09,1.0503603542488804e-09,3.917844040302043e-07
1931,1.0264820993199919e-08,1.1405356659111021e-09,4.413872893849202e-07
1932,1.3151444377967891e-08,1.0959536611565568e-09,3.583768393156106e-07
1933,9.176529758292418e-09,0.0,4.97826716738814e-07
1934,1.5576054224197833e-08,1.1981580172459871e-09,6.170513771053265e-07
1935,1.555876849579363e-08,0.0,4.883059840921078e-07
1936,3.6374143697059935e-09,0.0,5.977484054398019e-07
1937,1.888667711114067e-08,0.0,3.2862817533896305e-07
1938,1.6854778905894818e-08,1.2965214457594243e-09,5.691729292323089e-07
1939,1.5294050470515685e-08,0.0,6.10232628872609e-07
1940,5.0715658339584024e-09,0.0,3.77831664177819e-07
1941,1.1806010391524069e-08,2.9515025978810172e-09,6.788455841899577e-07
1942,1.2136847082899749e-08,0.0,7.585529431253235e-07
1943,5.806470415592457e-09,0.0,6.822602678369094e-07
1944,0.0,0.0,4.337801335907443e-07
1945,1.089252066321933e-08,4.357008087652048e-09,3.3984664415953603e-07
1946,2.0881657292193267e-08,4.1763312808029696e-09,3.0765639280616597e-07
1947,1.6689218895749036e-08,1.1920870957027319e-09,3.4332109111190334e-07
1948,7.610321262063735e-09,3.2615663503321457e-09,5.903434878717917e-07
1949,6.8719057111366055e-09,0.0,3.9268032381301055e-07
1950,1.3825969702452312e-08,0.0,3.956354532874684e-07
1951,1.1727541604500402e-08,1.0661401761424827e-09,4.0726555994297087e-07
1952,1.2653764258629963e-08,0.0,5.894545385132233e-07
1953,1.1851209791302608e-08,0.0,5.322270837382348e-07
1954,1.7590565448699635e-08,0.0,5.218534582240864e-07
1955,9.385607846468247e-09,9.385607846468247e-10,4.645875968378732e-07
1956,1.4825940475304833e-08,2.616342476002842e-09,4.151263466312116e-07
1957,1.3252556385623393e-08,1.7670075402875796e-09,5.018301489911892e-07
1958,8.272243334772611e-09,0.0,5.145335340017709e-07
1959,2.325224279786653e-08,7.750747821333448e-10,4.828715844951148e-07
1960,1.591791587429725e-08,1.3841666701708277e-09,4.581591639407634e-07
1961,2.292892631317045e-08,1.3896318540318475e-09,4.2314288783984466e-07
1962,1.6489087428794846e-08,5.073564957047694e-09,7.825974321917784e-07
1963,9.052474325699222e-09,6.466053248388448e-10,5.05645353143791e-07
1964,1.034274621503073e-08,1.2167936658258327e-09,3.6990526197655527e-07
1965,1.3132904541635071e-08,1.6416130121932326e-09,3.7757098070301254e-07
1966,1.38476865529924e-08,1.1078149508847446e-09,3.1295772018324897e-07
1967,4.930335695263466e-09,9.860671168482327e-10,3.234300081089714e-07
1968,1.257596426995633e-08,1.3474247551048535e-09,3.242802293357272e-07
1969,1.4987801222332564e-08,9.083515606356229e-10,3.1973975644916663e-07
1970,1.4715920038099739e-08,1.8394900047624674e-09,2.3591459630267764e-07
1971,9.762954888969944e-09,2.0553589941130213e-09,3.339958336567861e-07
1972,9.747279428040656e-09,4.104117490300041e-09,3.53980123435349e-07
1973,1.1026407342740185e-08,1.6539611347177186e-09,2.773141396517076e-07
1974,7.875800456247362e-09,1.687671502548227e-09,2.7846580863410964e-07
1975,1.028066431985053e-08,1.1422960355389478e-09,2.3702642337752877e-07
1976,1.2569759455516305e-08,4.570821388050206e-09,2.7482063558181835e-07
1977,1.3516598507123945e-08,2.3507127910882275e-09,2.5211393506197055e-07
1978,1.2475242172627077e-08,0.0,2.6851471801592197e-07
1979,7.022368020415115e-09,0.0,1.937003109020452e-07
1980,1.2507331170752423e-08,4.548120657865695e-09,2.848260471921549e-07
1981,1.2018544381930951e-08,1.897664858585557e-09,1.8344093533073647e-07
1982,8.690503427999374e-09,3.103751144983846e-09,2.147795856721757e-07
1983,1.3893695083311286e-08,0.0,2.3303516449857398e-07
1984,1.5077421977593986e-08,2.319603453759811e-09,2.0818440482628375e-07
1985,9.02333674446254e-09,1.2031116103372597e-09,2.4964565703555763e-07
1986,8.392279760016663e-09,5.994485463567401e-10,2.0680975154618864e-07
1987,4.888653482026939e-09,5.499735000746853e-09,2.047123679460583e-07
1988,1.199310784016916e-08,0.0,1.840942038811022e-07
1989,9.329808037250586e-09,2.1952488715726304e-09,1.6464367202928543e-07
1990,1.3076762783725826e-08,2.1794604454505873e-09,1.7980547983853512e-07
1991,8.7921980806982e-09,0.0,1.600179944105662e-07
1992,9.91789939064347e-09,1.1019888335184191e-09,1.5372744233133062e-07
1993,1.0524494165053966e-08,3.877445031719162e-09,1.3681842059298788e-07
1994,1.2132331583813993e-08,1.0549853213248639e-09,1.339831352531462e-07
1995,1.0844901865425527e-08,5.422450821690461e-10,1.3013882416146316e-07
1996,1.4412848692302305e-08,1.067618438099771e-09,1.1690422141441559e-07
1997,1.4864173003559245e-08,0.0,8.96645266923457e-08
1998,1.0489884516573511e-08,9.536258449571733e-10,1.0394521954282254e-07
1999,7.312321859131998e-09,1.8280804925385752e-09,1.1288397028241803e-07
2000,1.4579503826439577e-08,1.3254094488601709e-09,7.908276611345855e-08
2001,5.257454027685071e-09,8.762423564512289e-10,1.2355016987264378e-07
2002,7.448076377869484e-09,3.504977197366088e-09,9.11294095184978e-08
2003,8.750538071922165e-09,0.0,1.1709053088226895e-07
2004,9.690540814233373e-09,2.2023955992267474e-09,9.161966066373317e-08
2005,1.3961623857028371e-08,3.15262471684008e-09,1.197997416824137e-07
2006,9.059357708451898e-09,4.1178899179428186e-10,9.80057808241952e-08
2007,1.1983438241713884e-08,7.988958938831558e-10,7.749290134584363e-08
2008,1.0643598891135753e-08,2.1287198670449925e-09,1.0515875653593909e-07
2009,6.198650481792356e-09,4.76819250749827e-10,8.392018702174653e-08
2010,4.723792912386671e-09,9.447586046817946e-10,1.01561546728135e-07
2011,1.6825476123472072e-08,0.0,8.527457751039691e-08
2012,1.599998711299122e-08,6.808505426114664e-10,8.578716828577804e-08
2013,1.2272150407000026e-08,5.578250084070646e-10,8.590505257144443e-08
2014,1.1043770342666903e-08,4.330890368553497e-10,1.0394136654157116e-07
2015,1.5072712855612735e-08,0.0,1.0883384878035418e-07
2016,1.3463710146766061e-08,8.285360175719347e-10,1.369155813724099e-07
2017,1.4842107098900215e-08,2.515611330355938e-10,5.911686487558576e-08
2018,1.161660012627408e-08,7.744400121190154e-10,8.389766437133517e-08
2019,1.9387506711154856e-08,2.55098775436835e-10,9.158046027080147e-08
