year,en_ADP êtres_NOUN,en_ADP etres_NOUN,en_ADP lettre_NOUN
1859,5.754155907311542e-08,1.018434669930457e-09,1.3647024088569992e-07
1860,6.682688402648296e-08,9.154367819341758e-10,7.460809614556752e-08
1861,6.460870238811367e-08,0.0,5.659156621096173e-08
1862,2.8463313705984206e-08,0.0,2.0285759205762588e-07
1863,1.0638542136121032e-07,0.0,8.091285430555928e-08
1864,6.808513575151665e-08,0.0,8.582563415515665e-08
1865,5.6952816462896294e-08,0.0,1.4591218078230384e-07
1866,2.6274308950746672e-08,4.865612912574591e-10,9.682569990232537e-08
1867,4.949867715708933e-08,0.0,1.936271836200376e-07
1868,6.076044911651479e-08,0.0,9.385760590951975e-08
1869,6.202069502414531e-08,0.0,1.0401895611522605e-07
1870,4.873941383820579e-08,0.0,7.052880146574125e-08
1871,5.416800519242315e-08,0.0,7.541035773606097e-08
1872,7.317280648067026e-08,6.047339295989218e-10,1.3062253523266065e-07
1873,4.669083608632718e-08,0.0,1.0595227778464889e-07
1874,2.6885741633009275e-08,0.0,8.005976592784236e-08
1875,6.522540968445512e-08,0.0,1.201520664073641e-07
1876,7.67843892912623e-08,0.0,1.0459605248591686e-07
1877,3.6490413135581434e-08,0.0,1.218408761660683e-07
1878,3.442280499532657e-08,0.0,1.4795767705466645e-07
1879,4.948553522510224e-08,6.10932526790009e-10,1.7778137029189622e-07
1880,3.850707597230496e-08,0.0,1.110287379813002e-07
1881,6.48443219120054e-08,6.972507571312292e-10,2.0220272006765683e-07
1882,3.793569547383413e-08,0.0,1.26452314175296e-07
1883,3.4124429504345244e-08,0.0,1.5987927692862058e-07
1884,2.508644758592027e-08,0.0,1.9673057227720392e-07
1885,5.7366158157101665e-08,6.445635691854079e-10,1.6178545214629025e-07
1886,3.613939675295441e-08,0.0,9.873799439175102e-08
1887,4.8966934618199787e-08,0.0,1.7105781890958127e-07
1888,3.043495055976564e-08,0.0,1.0525420179874345e-07
1889,3.069917031695013e-08,0.0,8.144678043109366e-08
1890,5.177965345382063e-08,0.0,9.307228654442667e-08
1891,3.059625441892422e-08,0.0,8.60519671075366e-08
1892,4.8894396087462155e-08,0.0,7.961010495272092e-08
1893,4.92673315477532e-08,0.0,1.3610100890737442e-07
1894,3.5918775731502706e-08,6.301539290376468e-10,1.37373556530207e-07
1895,5.777869893641707e-08,6.018614495673091e-10,1.4203930276401877e-07
1896,6.663642870829989e-08,5.89702897624278e-10,1.1027444357658567e-07
1897,6.467652013952829e-08,0.0,1.2702236140693657e-07
1898,5.6017714911149596e-08,0.0,1.4598555353462217e-07
1899,7.406955049304997e-08,0.0,9.728538152842248e-08
1900,7.423205850010106e-08,0.0,1.3133364229478417e-07
1901,7.041811045382929e-08,0.0,1.0842153191914505e-07
1902,6.579780209570174e-08,0.0,1.4043412338571315e-07
1903,4.968202560462487e-08,0.0,1.2366504642535858e-07
1904,7.309490257512152e-08,0.0,1.4511488277690887e-07
1905,5.883265430384199e-08,0.0,1.0424733298819433e-07
1906,5.24706820215215e-08,0.0,1.275757716134862e-07
1907,7.662836887245561e-08,0.0,2.468564851976218e-07
1908,7.710881044786788e-08,9.822778146428846e-10,7.710881178013551e-08
1909,6.656190154608055e-08,1.1001967115120692e-09,1.2157173756577322e-07
1910,5.7716826762366225e-08,5.344150677544235e-10,2.1376602088452046e-07
1911,6.969689969604786e-08,0.0,1.0640748338008876e-07
1912,8.543450807918518e-08,5.209421227725386e-10,1.2242140057239226e-07
1913,5.67419884967002e-08,1.5908969142053309e-09,1.983318165255099e-07
1914,6.696743781731129e-08,6.696743715117748e-10,1.2991682574181596e-07
1915,2.709575319670421e-08,0.0,9.542417234165157e-08
1916,4.1752354462687435e-08,0.0,9.009719015296014e-08
1917,6.579854527899442e-08,0.0,1.074709566895038e-07
1918,3.6756403254400993e-08,0.0,6.5472345767148e-08
1919,7.182121919413476e-08,0.0,5.524709034698816e-08
1920,5.906340794226139e-08,6.057785384427916e-09,8.102287862854496e-08
1921,4.99801330322569e-08,0.0,8.027112285979854e-08
1922,5.5334517412575224e-08,0.0,1.1435799984749195e-07
1923,6.369568694708505e-08,0.0,1.348225437958206e-07
1924,8.121723737986031e-08,1.289162443462999e-09,1.0313299669828524e-07
1925,6.708888555806425e-08,0.0,1.110815956995026e-07
1926,7.467912865877224e-08,1.1146138456652466e-09,7.356451348083937e-08
1927,6.801027296887696e-08,0.0,8.919380234395646e-08
1928,6.627104198742018e-08,0.0,8.112489313649718e-08
1929,5.124586976990031e-08,1.1140406375176326e-09,6.572839428287125e-08
1930,6.827342247106571e-08,0.0,7.247486555339577e-08
1931,4.904303452235581e-08,0.0,2.041558895271578e-07
1932,7.671675916753884e-08,0.0,8.329247913607674e-08
1933,5.850037609889114e-08,0.0,1.0553008888969373e-07
1934,4.553000465534751e-08,0.0,9.944711365506009e-08
1935,8.258115968828861e-08,0.0,8.497481829294884e-08
1936,7.759817588492979e-08,0.0,7.759817277630532e-08
1937,6.295558729885187e-08,1.2591118148108649e-09,7.428759785099714e-08
1938,5.963998717106733e-08,3.889564337278273e-09,6.871563829058402e-08
1939,6.729382295844744e-08,0.0,7.952905889396789e-08
1940,7.86092684279538e-08,2.5357829169792012e-09,7.353770370421842e-08
1941,5.312704587367989e-08,2.9515025978810172e-09,7.67390702094417e-08
1942,4.5513175450651033e-08,0.0,3.6410540360520827e-08
1943,6.387117679196308e-08,0.0,6.677441199975931e-08
1944,7.711646787811333e-08,0.0,1.0603514155604898e-07
1945,1.32888743564763e-07,0.0,1.8081583430529236e-07
1946,1.1554516277101357e-07,0.0,8.909507087651036e-08
1947,1.1682453759931377e-07,0.0,1.4066628284403748e-07
1948,7.936478141346015e-08,0.0,8.480072222205592e-08
1949,5.890204946013e-08,6.871905600114303e-09,9.91517805637443e-08
1950,7.657460088239532e-08,0.0,7.338399687917274e-08
1951,7.036525240255997e-08,1.0661401761424827e-09,1.3646594665406298e-07
1952,8.014050933979888e-08,0.0,6.221434223352418e-08
1953,7.864893802889128e-08,0.0,7.8648939028092e-08
1954,8.697557274395251e-08,0.0,8.795282546714134e-08
1955,9.197895423085356e-08,1.8771215692936494e-09,6.569925448118852e-08
1956,1.9971413678376848e-07,0.0,1.4302672313171172e-07
1957,8.216584745923683e-08,0.0,9.365139996830862e-08
1958,5.873292963087806e-08,0.0,5.0460683853614796e-08
1959,5.5805383425422406e-08,0.0,6.898165205715401e-08
1960,7.33608302994071e-08,0.0,7.059250306529208e-08
1961,7.434530147065743e-08,0.0,8.337790935453171e-08
1962,7.737186535905494e-08,0.0,5.454082480094158e-08
1963,7.241979615990601e-08,1.2932106496776896e-09,8.664511363942751e-08
1964,6.814044783975959e-08,1.825190498738749e-09,8.821753944010524e-08
1965,8.153344543959662e-08,0.0,1.2640420488096993e-07
1966,8.197830680956031e-08,1.6617224263271169e-09,8.862519340624431e-08
1967,7.543413715893621e-08,9.860671168482327e-10,1.1832805069111885e-07
1968,7.321007527982815e-08,0.0,8.264205447749973e-08
1969,6.767218962977495e-08,4.5417578031781147e-10,9.446856294448303e-08
1970,6.944074470993655e-08,4.5987250119061684e-10,9.243437307238089e-08
1971,6.88545256366524e-08,0.0,1.4901353173613074e-07
1972,6.77179372021719e-08,0.0,6.617889558580003e-08
1973,8.931390027555608e-08,0.0,9.427578684384486e-08
1974,8.4383577569902e-08,0.0,9.563471675688717e-08
1975,5.42590607999216e-08,0.0,1.5078307979976557e-07
1976,9.1416431757807e-08,0.0,8.855966548981797e-08
1977,7.639816601567873e-08,1.7630346071939584e-09,9.167779863039627e-08
1978,8.07920415013541e-08,0.0,8.316827648791048e-08
1979,7.549045477617256e-08,5.851973350345929e-10,1.2523223658078564e-07
1980,8.925686773020303e-08,0.0,1.1029192031886126e-07
1981,9.425068864254982e-08,0.0,1.1259478127634281e-07
1982,1.1173504077532925e-07,1.8622506869903077e-09,8.069752832629007e-08
1983,9.915046328412558e-08,1.2630632095778083e-09,1.0862343735595914e-07
1984,8.814492957753828e-08,0.0,1.1482036682552987e-07
1985,1.0707693187672618e-07,6.015558051686298e-10,1.2813139238510018e-07
1986,7.073492724885e-08,5.994485463567401e-10,1.0550294726741072e-07
1987,8.799576534102016e-08,1.2221633705067347e-09,1.2893823941872995e-07
1988,9.954279533985755e-08,1.1993107618124554e-09,9.234692899262598e-08
1989,9.110282661595193e-08,0.0,9.768857200942449e-08
1990,8.935787576547227e-08,1.634595292454577e-09,1.111524825514465e-07
1991,8.968041653734105e-08,5.861465202094962e-10,1.125401285495542e-07
1992,9.917899546074693e-08,1.6529832502776287e-09,1.1901479191056552e-07
1993,8.918124194678967e-08,0.0,1.2684785383187958e-07
1994,9.705865267051195e-08,0.0,1.2870820786936576e-07
1995,1.1332922306150905e-07,1.0844901643380922e-09,1.122447323975706e-07
1996,1.1476897987527934e-07,0.0,1.233099269359883e-07
1997,1.1651593467831844e-07,0.0,9.925431876389723e-08
1998,1.0823653373570608e-07,0.0,1.125278473734781e-07
1999,8.637680082301813e-08,3.1991407856146736e-09,9.825932267837345e-08
2000,1.1089258766805443e-07,4.4180314962005696e-10,1.0824177332224849e-07
2001,9.112920248965928e-08,0.0,1.169783527266155e-07
2002,1.0690180718420095e-07,1.3143663935011318e-09,1.0865429211914801e-07
2003,1.2250753433917794e-07,4.1669229178253886e-10,1.6501015381864548e-07
2004,1.0086971968803482e-07,8.809582507929292e-10,1.3742949250827863e-07
2005,1.0313586784604922e-07,4.5037495954858286e-10,1.4006660853382868e-07
2006,9.759398977848832e-08,0.0,1.1818343947922472e-07
2007,1.1264432445146078e-07,7.988958938831558e-10,1.501924276059441e-07
2008,1.0388152560381059e-07,0.0,1.0260429270103621e-07
2009,1.1014524403663017e-07,0.0,1.7022446918701917e-07
2010,1.0439582692756133e-07,0.0,1.8847934574184322e-07
2011,9.712888981994183e-08,0.0,1.9961133679302634e-07
2012,1.0451055626470307e-07,0.0,2.093615348031097e-07
2013,1.0738131572818332e-07,2.789125042035323e-10,1.3638821561023917e-07
2014,1.1238660502232989e-07,0.0,1.5136461506415344e-07
2015,9.863760652706333e-08,0.0,1.5981508760809504e-07
2016,1.0377413506290623e-07,4.1426800878596737e-10,1.1558077428475144e-07
2017,1.0540411676807082e-07,0.0,1.2552900222062569e-07
2018,1.0248422788183831e-07,5.162933414126769e-10,1.1151936196718282e-07
2019,1.0025382096712221e-07,5.1019755087367e-10,1.2525350084890974e-07
