year,mon_DET auto_NOUN,mon_DET loto_NOUN
1923,8.280439445229604e-08,0.0
1924,8.379556160065249e-08,0.0
1925,6.928852336329783e-08,0.0
1926,6.799144625091458e-08,3.343841648018042e-09
1927,3.6792443314226375e-08,1.1149224876660924e-09
1928,1.325420813103051e-07,1.1426041224282812e-09
1929,7.575476068666376e-08,0.0
1930,6.932378626700597e-08,0.0
1931,8.554017316697582e-08,0.0
1932,8.658033845421187e-08,0.0
1933,1.4797153546908248e-07,0.0
1934,7.428579884560804e-08,0.0
1935,7.061287643495007e-08,0.0
1936,6.304851485339213e-08,0.0
1937,6.295559007440943e-08,0.0
1938,6.871563495991495e-08,0.0
1939,1.0247013548791983e-07,0.0
1940,6.59303545091916e-08,0.0
1941,5.31270463177691e-08,0.0
1942,7.58552971547033e-08,0.0
1943,9.290352687152392e-08,0.0
1944,1.1888789153147172e-07,0.0
1945,5.8819610071481065e-08,0.0
1946,4.733175629212383e-08,0.0
1947,6.675688091206666e-08,0.0
1948,5.762100396822234e-08,0.0
1949,6.675565789038274e-08,0.0
1950,4.0414374957720156e-08,0.0
1951,6.183612999421939e-08,0.0
1952,6.959570253428637e-08,0.0
1953,5.9256050954914485e-08,0.0
1954,4.104465145537972e-08,0.0
1955,5.3497966057136637e-08,0.0
1956,4.7094163235783526e-08,0.0
1957,6.802978980147145e-08,0.0
1958,3.4743422028249427e-08,0.0
1959,3.952881399982289e-08,0.0
1960,1.0658083260395301e-07,0.0
1961,5.975417050052556e-08,0.0
1962,7.483508834837949e-08,0.0
1963,4.2029346669636425e-08,0.0
1964,6.388166751136737e-08,0.0
1965,3.6115484824961186e-08,0.0
1966,5.3729024784843205e-08,4.431259803538978e-09
1967,3.944268289757247e-08,0.0
1968,4.58124431723661e-08,4.4914158503495116e-10
1969,4.042164380990698e-08,3.6334062425424918e-09
1970,4.782673901360113e-08,0.0
1971,3.853798125064145e-08,8.221435976452085e-09
1972,4.104117579117883e-08,0.0
1973,4.079770787868142e-08,0.0
1974,6.750685788148303e-08,5.625571675160757e-10
1975,4.5120693403788437e-08,0.0
1976,5.827797422419678e-08,0.0
1977,4.4663541309830634e-08,0.0
1978,3.9207901370019727e-08,5.940591352171509e-10
1979,3.745262899812474e-08,0.0
1980,5.798853663918635e-08,1.1370301367108482e-09
1981,3.921840585618952e-08,0.0
1982,7.076552854812235e-08,1.2415004579935385e-09
1983,6.062703494791322e-08,0.0
1984,5.3930778953770186e-08,5.799008495621649e-10
1985,4.271046227799502e-08,6.015558051686298e-10
1986,4.915477891387354e-08,0.0
1987,5.988600326745086e-08,6.110816852533674e-10
1988,3.537966675182247e-08,1.1993107618124554e-09
1989,7.793133516287298e-08,0.0
1990,4.9582723704588716e-08,0.0
1991,5.9200798485647965e-08,5.861465202094962e-10
1992,5.620142928819405e-08,1.1019888335184191e-09
1993,3.323524611076323e-08,0.0
1994,8.86187687676454e-08,1.0549853213248639e-09
1995,3.849940249933681e-08,5.422450821690461e-10
1996,7.366566912025974e-08,5.338092190498855e-10
1997,3.7400178509727766e-08,4.79489448146353e-10
1998,3.6237780776104955e-08,9.536258449571733e-10
1999,4.661605235156685e-08,4.570201161957499e-10
2000,5.522539225921719e-08,0.0
2001,7.66712080491061e-08,0.0
2002,7.053766770681591e-08,1.3143663935011318e-09
2003,6.792084050744052e-08,3.333538334260311e-09
2004,5.8143243553132606e-08,1.3214374039449694e-09
2005,6.215174419565983e-08,4.5037495954858286e-10
2006,5.476793774050748e-08,4.1178899179428186e-10
2007,6.431111820859314e-08,1.5977917877663117e-09
2008,6.939626562285639e-08,4.257439678578834e-10
2009,8.105927529200585e-08,3.337734755248789e-09
2010,1.1148151379813953e-07,1.4171379625338432e-09
2011,7.83914226865079e-08,7.64794394481072e-10
2012,1.297020295609741e-07,1.0212758416727752e-09
2013,1.129595625926072e-07,1.9523875849358774e-09
2014,1.1823330670068799e-07,8.661780737106994e-10
2015,1.5782016760113038e-07,2.881548111233201e-09
2016,1.0128852512281128e-07,4.764082017771898e-09
2017,9.886352891896877e-08,3.018733707449428e-09
2018,1.2804074600580861e-07,7.744400121190154e-10
2019,1.1326385518373172e-07,1.7856913725466939e-09
