year,en_ADP âme_NOUN,en_ADP ame_NOUN,en_ADP lame_NOUN
1829,6.858540757548326e-08,1.0287811458287166e-07,1.2431105744781235e-07
1830,1.2106730196137505e-07,1.1376150732544943e-07,2.108240835241304e-07
1831,7.483778574624012e-08,1.683850194833525e-07,1.7929886553247343e-07
1832,7.035583848846727e-08,1.339466928484967e-07,1.7453660916544322e-07
1833,6.950177322551099e-08,1.297366415409229e-07,2.4557292022109323e-07
1834,6.347480763224667e-08,9.987947935385932e-08,1.4935250192138483e-07
1835,7.941242330389287e-08,1.096647750387092e-07,1.9664028627630614e-07
1836,1.424799052074377e-07,2.3522625891558846e-07,1.5457725160983316e-07
1837,1.4541991610883542e-07,1.0228099567299864e-07,2.7274932690168896e-07
1838,1.1993107307262107e-07,6.880256608887692e-08,2.0640769093915878e-07
1839,9.508406151326199e-08,1.531133128063189e-07,2.852521864271651e-07
1840,1.5733131419892743e-07,5.860113594380323e-08,1.1465439797575527e-07
1841,1.2327453191574023e-07,4.558589505876398e-08,1.4317822660814272e-07
1842,1.9923547256439633e-07,8.519496930148307e-08,2.1936027394531266e-07
1843,1.7779802874429151e-07,6.143187414320295e-08,1.4235655498850974e-07
1844,2.2503100632897954e-07,2.5796237368425068e-08,1.8935535717190533e-07
1845,2.0758447760726995e-07,3.9061595735745414e-08,1.4899208622409787e-07
1846,2.3066735366228386e-07,3.80542584110799e-08,2.2071469629736384e-07
1847,1.7042586364368617e-07,2.2651539310913904e-08,1.3429127410091724e-07
1848,1.4803208414626567e-07,2.1722098675347468e-08,3.9099776927287166e-07
1849,1.0977033326753372e-07,3.016589333881825e-08,2.262441967104678e-07
1850,1.6904600386169477e-07,4.480737558765213e-08,2.790277449093992e-07
1851,1.902584472190938e-07,3.1602249261908355e-08,6.236607532628113e-07
1852,1.75784729661288e-07,2.9948508561972176e-08,3.587310573038849e-07
1853,1.6840847649746138e-07,8.360704351062509e-09,2.1737831445989286e-07
1854,2.0574831749442524e-07,7.170016669277857e-08,2.2497227725182256e-07
1855,2.595092283286249e-07,4.4578271740647324e-08,1.9741806056572386e-07
1856,2.2054825654649335e-07,3.365172940306138e-08,1.6049285989083728e-07
1857,2.2552572620515576e-07,4.8326939339204955e-08,2.211323608669602e-07
1858,2.0895996305503317e-07,4.306434808754034e-08,1.9476831125686545e-07
1859,1.9197493306144509e-07,2.6988518087023294e-08,1.6244032963186328e-07
1860,1.5928600305414875e-07,2.0597326844118413e-08,2.407598781450915e-07
1861,2.273094588112201e-07,2.5937801240161207e-08,1.546836137511498e-07
1862,2.5752521537469875e-07,5.6474828480368444e-08,1.5632232930329337e-07
1863,3.006761863932894e-07,6.493007131957995e-08,1.593284082446189e-07
1864,1.9370700521381679e-07,2.8768368576237435e-08,2.4884639060474e-07
1865,1.6991708440272646e-07,2.541695881541628e-08,1.8544966451372602e-07
1866,1.834336065265063e-07,3.503241252644784e-08,2.5106563461552156e-07
1867,1.824657047677647e-07,3.008743121313273e-08,2.445817131047079e-07
1868,1.926550936559579e-07,4.396488062496928e-08,3.1713992143522773e-07
1869,1.7141151809063615e-07,9.767038733343725e-09,2.305021098436555e-07
1870,2.092927786634391e-07,4.128515040946468e-08,2.2821514766846462e-07
1871,1.3382683228257974e-07,2.0180236148803488e-08,2.2835530444353935e-07
1872,1.3666986453664265e-07,1.6932549806725206e-08,2.2677522792946547e-07
1873,1.4725571251261727e-07,1.3767810336240416e-08,3.070820158157517e-07
1874,1.6788652201782384e-07,3.4055271991295655e-08,3.0351015278817783e-07
1875,1.4361033140453117e-07,4.119499413812733e-08,2.1856233933803537e-07
1876,1.0520065529817657e-07,5.5623337269494755e-08,3.8331732876706326e-07
1877,1.7008244090899183e-07,4.4530673815046384e-08,2.9687117830690113e-07
1878,1.4795767588893227e-07,3.44228039406147e-08,3.23695161341675e-07
1879,1.8022509429282962e-07,7.636656518261731e-08,3.3173636082572955e-07
1880,1.302822723037167e-07,3.786529312321818e-08,3.19608738807986e-07
1881,7.460582907015123e-08,1.812851935234505e-08,3.0469857392745325e-07
1882,1.1646923780972429e-07,3.0614772050796546e-08,2.855160197157147e-07
1883,9.163041170268116e-08,4.8658908569088055e-08,4.1012510143545455e-07
1884,7.723985362417807e-08,1.2543224237049344e-08,4.264696151778935e-07
1885,9.346171847557372e-08,3.158361422395117e-08,3.416186928895115e-07
1886,1.1293561541503294e-07,3.872078346844887e-08,3.2073713995828257e-07
1887,1.3841319912444305e-07,2.3504128421336645e-08,3.57132188710807e-07
1888,7.291706949352772e-08,2.726464365387926e-08,3.411250757423545e-07
1889,9.084448010510116e-08,1.1277246136920382e-08,2.9634096243569275e-07
1890,6.88210590737981e-08,1.6385965917464773e-08,2.8904844207033875e-07
1891,8.860166056390284e-08,2.103492668936724e-08,3.3464655047055203e-07
1892,7.146103753186139e-08,6.268512375839919e-09,3.0653024296611875e-07
1893,8.621783131879113e-08,2.4017824507005514e-08,3.374812260759086e-07
1894,6.490585358065459e-08,2.9617233998635584e-08,3.4910526580667067e-07
1895,9.208480467037816e-08,3.009307270041006e-08,2.5157808636322443e-07
1896,8.078929386590161e-08,1.6511681300013237e-08,3.013381800753834e-07
1897,8.448734689636694e-08,1.2236098800855189e-08,3.833977388900678e-07
1898,1.1486460349541261e-07,3.8476811958787493e-08,3.60437201862851e-07
1899,6.522542683740085e-08,1.6029977345510815e-08,3.0733336409127787e-07
1900,8.720969102427034e-08,1.4534949022149135e-08,2.803168728249261e-07
1901,7.041810695662676e-08,1.8442838922716476e-08,2.621118539991585e-07
1902,1.021339040008229e-07,2.356936246172836e-08,4.831719174203108e-07
1903,9.12637243555281e-08,1.2420506401156217e-08,3.299534618861344e-07
1904,8.38441502892806e-08,1.827372564378038e-08,3.9987210698200215e-07
1905,9.134543754729663e-08,2.3223416079076742e-08,3.3802972243535123e-07
1906,7.561951065326866e-08,1.0288369045596824e-08,3.5906406736785357e-07
1907,7.971407178786194e-08,2.1085658274966335e-08,2.807992487419142e-07
1908,9.626322339251203e-08,2.504808360725974e-08,2.97139049365569e-07
1909,9.736741102273072e-08,2.090373774077392e-08,3.460118698228598e-07
1910,9.993561678189877e-08,1.336037680488289e-08,2.447621073597972e-07
1911,8.565802045445992e-08,1.2236860968961594e-08,2.638905591823004e-07
1912,1.0418842383286275e-07,7.814131564032323e-09,2.7453650641717786e-07
1913,8.85599280575633e-08,1.325747411851097e-08,2.752251768711744e-07
1914,7.098548593376108e-08,1.3393487430235496e-08,2.8193291079503524e-07
1915,6.12599633242894e-08,1.531499083107235e-08,2.5328638209032306e-07
1916,5.713480377700364e-08,5.493731025651982e-09,2.812790249606678e-07
1917,8.444146504249517e-08,1.3159709655319318e-08,2.6429083810342036e-07
1918,5.16886933255023e-08,1.72295644418341e-08,3.6067221742541733e-07
1919,6.169258132127098e-08,2.3940405213807026e-08,5.395799007601454e-07
1920,8.708066445706208e-08,1.514446346106979e-08,4.3616054767880996e-07
1921,7.875657065392616e-08,1.5902769767706104e-08,4.2558840096518225e-07
1922,6.64014194740048e-08,1.770704471937279e-08,3.0544653206732164e-07
1923,7.643482691221948e-08,1.9108706172943357e-08,3.630654230590835e-07
1924,7.992807082857212e-08,1.5469949543600592e-08,3.5709799117711327e-07
1925,9.238469256267479e-08,1.7597084678300234e-08,3.3984370562123445e-07
1926,9.13983342343272e-08,3.7896870752618383e-08,2.998311234847506e-07
1927,9.365349029621939e-08,8.919380123373344e-09,2.6646646444916655e-07
1928,8.912311955100449e-08,1.9424269748213874e-08,3.862001811683058e-07
1929,1.0583385745555063e-07,2.4508894469477127e-08,3.464666376018499e-07
1930,8.297846676441623e-08,2.4158288258746552e-08,2.9725198480434756e-07
1931,8.554017405515424e-08,1.7108034988666532e-08,4.858682043362705e-07
1932,6.027745247383365e-08,1.8631212572728373e-08,2.717965124077182e-07
1933,5.505918010406674e-08,2.0647191734113335e-08,4.370322166380447e-07
1934,5.870974462141021e-08,1.3179738189705859e-08,5.271895133773796e-07
1935,6.702239119249498e-08,1.9149254626427137e-08,5.660998354528601e-07
1936,1.1154737400431713e-07,4.849885826274658e-09,5.250001606782462e-07
1937,7.680581992630664e-08,1.0072894296442314e-08,5.653412102901711e-07
1938,5.186085871855539e-08,2.2040864688932515e-08,4.874920662700788e-07
1939,7.494084641734844e-08,4.588215141154706e-09,7.417614362736913e-07
1940,1.191817946555318e-07,5.0715658339584024e-09,1.0244562815842073e-06
1941,8.264207629338216e-08,8.854507793643052e-09,1.1569889792895083e-06
1942,1.0923162352405313e-07,2.730790615856904e-08,9.982556967713663e-07
1943,1.1612940742367073e-07,1.161294105322952e-08,8.303252663210969e-07
1944,2.3167071958596352e-06,1.6065930807940276e-08,5.205361617299786e-07
1945,1.0892520352356883e-07,6.535512131478072e-09,4.836278932884852e-07
1946,9.605561679393304e-08,1.80974355501462e-08,5.679810541892039e-07
1947,1.0132740158041997e-07,1.1920870734982714e-08,4.267671798174888e-07
1948,8.914948379512566e-08,1.522064341230589e-08,7.284164666998549e-07
1949,8.933477291250824e-08,1.3743811755340118e-08,4.1427774988278543e-07
1950,1.669751696908861e-07,9.57182533234402e-09,5.721824223314798e-07
1951,1.0981243925289874e-07,2.2388944476148254e-08,5.671865750400684e-07
1952,8.857635513948026e-08,8.435843024123812e-09,8.509656694855039e-07
1953,7.864894113751575e-08,2.1547654549536333e-08,7.110726016890112e-07
1954,9.772536291308143e-08,2.6385848173049453e-08,7.759393554351846e-07
1955,8.822471642133678e-08,1.3139850985055546e-08,5.950475170379832e-07
1956,2.537852130668483e-07,1.3081711935925e-08,5.337338606636877e-07
1957,7.333080986882123e-08,7.951533764760654e-09,7.704152835685818e-07
1958,8.02407632005675e-08,1.7371711402702772e-08,7.891720343877751e-07
1959,1.2788733327884216e-07,2.1702094787912074e-08,7.053180439697826e-07
1960,8.927874972641803e-08,1.384166636864137e-08,1.0090575131016521e-06
1961,8.685199226476925e-08,5.072156206153977e-08,7.344204675518995e-07
1962,1.2747332789331267e-07,8.244543270308213e-09,6.284878679707617e-07
1963,6.013429754148092e-08,1.4871922360271128e-08,5.774185538598431e-07
1964,7.604960527984872e-08,2.0077095319592786e-08,4.599479979106036e-07
1965,9.138312384582292e-08,2.7907422150974526e-08,4.913894784408512e-07
1966,5.4836840845950974e-08,6.092982207661635e-08,5.838184762296805e-07
1967,8.13505373620238e-08,2.711684626843791e-08,5.886820702016848e-07
1968,7.994720196968785e-08,3.0092484948340825e-08,4.2623535989605443e-07
1969,6.494713430948984e-08,2.6342195647011124e-08,5.822533637456218e-07
1970,6.530189722298019e-08,3.0351585689203375e-08,4.17564230303924e-07
1971,8.324203570886368e-08,3.185806429772953e-08,4.979107046665376e-07
1972,6.77179372021719e-08,2.4111689533867775e-08,4.329843861228255e-07
1973,6.836372851148909e-08,2.6463379043661917e-08,4.669683590918794e-07
1974,6.413151631967651e-08,2.193973003272731e-08,5.057388818840991e-07
1975,6.168398325456792e-08,3.826691674646554e-08,4.0094592179684696e-07
1976,5.599256341914938e-08,4.342280446323343e-08,3.942333535178477e-07
1977,6.875834657193991e-08,3.996211539458727e-08,4.6896717975641877e-07
1978,8.316828070675797e-08,3.029701556300779e-08,4.087126797003293e-07
1979,5.617894494047704e-08,2.925986652968504e-08,4.365572010556207e-07
1980,7.447547223371487e-08,1.1938816379952755e-08,4.252492828982213e-07
1981,5.8827612225975656e-08,1.2018543715797136e-08,3.2260301452424756e-07
1982,1.1297654001207746e-07,3.6003513281812616e-08,4.910134379088049e-07
1983,5.5574780333245144e-08,1.6419821502466903e-08,4.4207212113178684e-07
1984,6.668859803271587e-08,1.5077422421683195e-08,4.198482059791786e-07
1985,6.978047650818553e-08,7.218669439978953e-09,3.446914860205652e-07
1986,6.29420995323926e-08,7.79283104712647e-09,4.5318309105368826e-07
1987,7.027439186124695e-08,1.3443797020062931e-08,3.379281636739506e-07
1988,6.296381349635283e-08,1.3192418268914707e-08,3.939735861990812e-07
1989,5.3783597353529444e-08,1.8659616185523475e-08,3.1885988960311806e-07
1990,6.483894943176693e-08,1.6345953035568073e-08,2.8115039540921316e-07
1991,5.744236075688747e-08,1.6998249252608844e-08,2.4149235855475126e-07
1992,8.54041377618131e-08,1.6529832724820892e-08,2.4794749009515726e-07
1993,6.813225095214648e-08,2.1602909683338112e-08,2.226761317558612e-07
1994,7.121150935596177e-08,1.4769794054458885e-08,1.8831488368675764e-07
1995,8.025227238306343e-08,1.1387146947594573e-08,1.5670882191898272e-07
1996,7.206424568195757e-08,1.548046735244668e-08,3.373674246631708e-07
1997,7.480035435492027e-08,1.3425704548097883e-08,1.4001091308557534e-07
1998,7.819731573377453e-08,1.1443510472552987e-08,1.4924244773339979e-07
1999,9.91733630772984e-08,2.74212073048119e-08,1.1379800746169622e-07
2000,1.0117292437161751e-07,2.0322945548656435e-08,1.4402782255729107e-07
2001,7.053751058250235e-08,1.1829271784336015e-08,1.1916895781283188e-07
2002,7.88619833880233e-08,1.3143664323589377e-08,1.5816209186780839e-07
2003,7.625468878558195e-08,9.167230752282762e-09,1.3334153514676927e-07
2004,8.98577425800795e-08,1.277389466425305e-08,1.1936984067872913e-07
2005,8.422011832376342e-08,9.457873817453333e-09,1.1079223716237152e-07
2006,7.32984417606275e-08,1.482440342703839e-08,1.3712572832780268e-07
2007,8.188683087162474e-08,1.3181782332338798e-08,1.170382504245282e-07
2008,9.323793226378996e-08,1.575252683849726e-08,1.3410934718294243e-07
2009,8.773474302614659e-08,1.0013204043701762e-08,1.330325654080866e-07
2010,1.0345106682407845e-07,1.1337103367203838e-08,1.9084124114332468e-07
2011,1.1051278991924818e-07,7.647944028077447e-09,1.766675059577949e-07
2012,6.876590530335847e-08,2.0425516555899748e-09,2.2910620556260142e-07
2013,9.81772025898664e-08,7.251724887247235e-09,2.0918437515504706e-07
2014,8.510199900335635e-08,4.114345711347944e-09,2.6115269724513723e-07
2015,1.0329241262319044e-07,2.881547944699747e-09,2.0104339315540898e-07
2016,1.0605261202556449e-07,1.8642060672924288e-09,2.0879107465177071e-07
2017,9.408386125731028e-08,2.264050280587071e-09,1.715646942845872e-07
2018,7.27973636927004e-08,3.0977600484760615e-09,2.041940222463623e-07
2019,7.70398270732997e-08,3.316284080678855e-09,1.6989578055515153e-07
