year,en_ADP heure_NOUN,en_ADP leurre_NOUN
1800,7.231578251776227e-07,0.0
1801,6.714934670526418e-07,0.0
1802,6.870169499961776e-07,0.0
1803,1.2111606793041574e-06,1.950339223455444e-09
1804,5.166168648429448e-07,0.0
1805,6.623905051128531e-07,8.528632911009026e-09
1806,6.656655955339374e-07,0.0
1807,5.608501396636711e-07,0.0
1808,6.254364279811853e-07,0.0
1809,8.697267617208126e-07,0.0
1810,9.734927743920707e-07,2.3401267590372754e-09
1811,7.245452025017585e-07,0.0
1812,7.814920195414743e-07,0.0
1813,7.476928090000001e-07,0.0
1814,1.7023522786985268e-06,0.0
1815,1.1058616564696422e-06,0.0
1816,7.138219757507613e-07,0.0
1817,6.881380727463693e-07,0.0
1818,7.534184192081739e-07,0.0
1819,7.12152257165144e-07,0.0
1820,6.502831411125953e-07,0.0
1821,7.218609425763134e-07,0.0
1822,7.408930287056137e-07,0.0
1823,1.0969782806569128e-06,0.0
1824,1.0231651685899124e-06,0.0
1825,6.877050964249065e-07,1.7610886082763955e-09
1826,9.776862270882702e-07,0.0
1827,9.254142128156673e-07,0.0
1828,7.741422223261907e-07,1.8344602503717056e-09
1829,8.616041782261163e-07,0.0
1830,1.0593388424240402e-06,1.0436835840010872e-09
1831,9.83805080068123e-07,0.0
1832,1.2555811963466113e-06,1.3529969367098715e-09
1833,1.107394837163156e-06,5.791814139399776e-09
1834,9.92260652310506e-07,0.0
1835,1.206312504109519e-06,7.563087933704082e-10
1836,1.0739759090938605e-06,1.3441500135158435e-09
1837,1.2558992921185563e-06,0.0
1838,1.0036337698693387e-06,0.0
1839,9.137858114627306e-07,0.0
1840,1.3166146572984871e-06,1.2739377330817092e-09
1841,9.695028211353929e-07,6.420548537278137e-10
1842,1.2906701840620372e-06,0.0
1843,1.3444129081108258e-06,3.5441467538532834e-09
1844,1.0000159136325237e-06,1.6465684371524958e-09
1845,1.124974005506374e-06,1.674068439427856e-09
1846,1.1041589687010855e-06,7.610851504580296e-09
1847,1.4863724118185928e-06,0.0
1848,1.4827343193246634e-06,1.6090443422100975e-09
1849,1.7747601077644504e-06,0.0
1850,1.4806799981670338e-06,6.788996032014438e-10
1851,1.289887791244837e-06,0.0
1852,1.1373922461643815e-06,0.0
1853,1.371752773593471e-06,0.0
1854,1.2729377658615704e-06,0.0
1855,1.2678273151323083e-06,0.0
1856,1.252362039849686e-06,5.177189232874468e-10
1857,1.2101261290808907e-06,0.0
1858,1.2870367527284543e-06,1.468102750479261e-09
1859,1.3448429854179267e-06,2.036869339860914e-09
1860,1.6262733879557345e-06,2.746310290291376e-09
1861,1.4449713034991873e-06,9.431927461278633e-10
1862,1.2939512998855207e-06,0.0
1863,1.196211655951629e-06,0.0
1864,1.0754574759630486e-06,0.0
1865,1.3113268551023793e-06,0.0
1866,1.2056989362463355e-06,4.865612912574591e-10
1867,1.2801716593457968e-06,0.0
1868,1.0823264346981887e-06,0.0
1869,1.321968625234149e-06,1.4650557433881772e-09
1870,1.2884407851743163e-06,2.8670243956696595e-09
1871,1.8204698335466674e-06,1.0621177271019633e-09
1872,1.5892408100626199e-06,6.047339518033823e-09
1873,1.4647753232566174e-06,0.0
1874,1.4828980283709825e-06,0.0
1875,1.3571462886829977e-06,0.0
1876,1.0320546834918787e-06,0.0
1877,1.2784014415956335e-06,0.0
1878,1.082808580576966e-06,0.0
1879,1.071575638889044e-06,1.832797580370027e-09
1880,1.0550938895903528e-06,5.776061406947974e-09
1881,1.0758578810055042e-06,0.0
1882,1.0795034768307232e-06,0.0
1883,1.0900860161200399e-06,0.0
1884,1.2067902162016253e-06,0.0
1885,1.0693310059650685e-06,6.445635691854079e-10
1886,9.660835758040776e-07,6.453463874400711e-10
1887,9.780328582564835e-07,2.6115698492645834e-09
1888,9.827953135754797e-07,0.0
1889,9.228546673512028e-07,2.5060546970934183e-09
1890,8.854976272232307e-07,1.3108772956016423e-09
1891,1.043459860738949e-06,6.374220040683554e-10
1892,9.208444566866092e-07,3.761107425503951e-09
1893,8.788060199549363e-07,6.158416554491453e-10
1894,9.004899652609311e-07,6.301539290376468e-10
1895,9.635801916374476e-07,2.4074457982692365e-09
1896,8.804263984529825e-07,0.0
1897,8.862431286615902e-07,5.826713556089658e-10
1898,9.132584750659589e-07,1.13167097914868e-09
1899,9.336079642707773e-07,0.0
1900,9.349086553811503e-07,5.191053142894475e-10
1901,8.338398629348376e-07,0.0
1902,6.506126055683126e-07,0.0
1903,8.213734759010549e-07,0.0
1904,7.330988864850951e-07,5.374625189347171e-10
1905,7.219902045108029e-07,5.160759042333041e-10
1906,7.520797566940018e-07,0.0
1907,6.881124363644631e-07,5.142843373384665e-10
1908,7.735437748124241e-07,4.911389073214423e-10
1909,7.442830565196346e-07,5.500983557560346e-10
1910,7.711609555371979e-07,5.344150677544235e-10
1911,8.512598697052454e-07,5.320374141248863e-10
1912,7.933948609206709e-07,0.0
1913,8.044635251280852e-07,0.0
1914,8.692373398844211e-07,0.0
1915,1.3430068293018849e-06,0.0
1916,1.1657697314149118e-06,0.0
1917,1.1777939334933762e-06,0.0
1918,1.2049208635289688e-06,0.0
1919,9.907645335260895e-07,9.207848372660976e-10
1920,8.98066673471476e-07,0.0
1921,8.451186204183614e-07,0.0
1922,8.705964091859641e-07,7.377935484775833e-10
1923,7.781490012348513e-07,1.0615948120573648e-09
1924,6.961477083677892e-07,0.0
1925,8.303624099426088e-07,0.0
1926,8.036365670704981e-07,0.0
1927,9.16466262879112e-07,1.1149224876660924e-09
1928,8.055359330683132e-07,0.0
1929,7.742582397440856e-07,1.1140406375176326e-09
1930,7.972234925546218e-07,0.0
1931,7.219590543172671e-07,0.0
1932,7.244253765747999e-07,0.0
1933,7.857403829802934e-07,3.4411986593596566e-09
1934,7.344708592427196e-07,0.0
1935,6.893731665513769e-07,0.0
1936,6.911087098160351e-07,2.424942913137329e-09
1937,7.453941748281068e-07,0.0
1938,8.271806564152939e-07,1.2965214457594243e-09
1939,7.279967917384056e-07,0.0
1940,7.176265626185341e-07,0.0
1941,8.824992505651608e-07,0.0
1942,7.464161058123864e-07,0.0
1943,9.783902896742802e-07,2.9032352077962287e-09
1944,7.96870153862983e-07,0.0
1945,9.476492550675175e-07,2.178504043826024e-09
1946,8.310899488606083e-07,0.0
1947,1.0085057056130609e-06,1.1920870957027319e-09
1948,7.816887546141515e-07,0.0
1949,7.647449251635408e-07,0.0
1950,6.498206062133249e-07,0.0
1951,6.642053449468222e-07,0.0
1952,6.769764127056987e-07,0.0
1953,6.625903665735677e-07,0.0
1954,6.058972417122277e-07,4.886268278880834e-09
1955,6.128801715021837e-07,0.0
1956,6.72400005896634e-07,4.360570571293465e-09
1957,5.88413513469277e-07,0.0
1958,5.707847776648123e-07,1.6544486891589827e-09
1959,5.968075811324525e-07,7.750747821333448e-10
1960,5.813499797113764e-07,6.920833350854139e-10
1961,5.405668161984067e-07,0.0
1962,6.544898951688083e-07,0.0
1963,5.599601990979863e-07,0.0
1964,6.090052124818612e-07,0.0
1965,5.537708034353273e-07,1.6416130677043839e-09
1966,6.203763973644527e-07,1.1078149508847446e-09
1967,6.611580261051131e-07,3.944268467392931e-09
1968,6.027480026205012e-07,3.5931326802796093e-09
1969,5.718073339266994e-07,1.3625273131978588e-09
1970,5.173565682525805e-07,5.058597540852361e-09
1971,5.025352720622323e-07,1.541519245584766e-09
1972,5.57133944312227e-07,0.0
1973,4.4987743308411154e-07,1.6539611902288698e-09
1974,4.348567017586902e-07,3.937900228123681e-09
1975,4.1408230799788726e-07,5.711480177694739e-10
1976,4.0794580513647816e-07,2.856763492431469e-09
1977,4.4310934299574e-07,2.3507127355770763e-09
1978,4.425740485203278e-07,4.158414057542359e-09
1979,4.125641339669528e-07,5.851973128301324e-09
1980,3.78631028752352e-07,2.8425752862659692e-09
1981,4.0989561966853216e-07,5.060439622894819e-09
1982,4.438364271663886e-07,4.966001831974154e-09
1983,4.1049554511118913e-07,6.946847541655643e-09
1984,4.494231689022854e-07,2.8995041922996734e-09
1985,4.156750605943671e-07,7.218669662023558e-09
1986,4.2500900576669665e-07,4.7955883708539204e-09
1987,4.033139191506052e-07,2.4443267410134695e-09
1988,4.1376222270628205e-07,1.798966087207532e-09
1989,4.390497849726671e-07,4.390497743145261e-09
1990,3.873990976899222e-07,6.538381391862913e-09
1991,3.727891737526079e-07,3.5168792322792797e-09
1992,3.906550318788504e-07,8.815910668147353e-09
1993,4.1045527154892625e-07,4.985286850001103e-09
1994,4.383464045076835e-07,1.0549853435293244e-08
1995,4.1264851802225166e-07,6.506940763983948e-09
1996,4.270473823453358e-07,1.2811421257197253e-08
1997,4.003736933100299e-07,3.835915585170824e-09
1998,4.2627075913515e-07,3.337690568372409e-09
1999,4.1177511889145535e-07,1.0968483010742602e-08
2000,3.998318618414487e-07,1.5463109903635086e-08
2001,3.85984748163537e-07,6.133696661692056e-09
2002,4.333028016390017e-07,3.9430991805033955e-09
2003,3.7710651668021455e-07,6.250384210204629e-09
2004,4.739555379273952e-07,6.607186797680242e-09
2005,4.2110059439437464e-07,1.1259373877692269e-08
2006,4.348491700056911e-07,1.2353670086895363e-08
2007,5.112933649797924e-07,8.787854888225866e-09
2008,5.951900448053493e-07,7.663391698997657e-09
2009,6.155736400614842e-07,5.721831008997924e-09
2010,6.783366757190379e-07,5.668551850135373e-09
2011,8.102996389425243e-07,6.118355155848576e-09
2012,8.936163453654444e-07,2.7234021704458655e-09
2013,9.817720183491474e-07,8.925200134513034e-09
2014,9.857106988420128e-07,6.496335469563519e-09
2015,1.0404604608993395e-06,3.768178213903184e-09
2016,1.074611191143049e-06,4.556948152156792e-09
2017,9.174434580927482e-07,4.2765391228272165e-09
2018,1.0718249541241676e-06,6.195520096952123e-09
2019,1.0527926406211918e-06,3.826481798085979e-09
