year,en_ADP égalité_NOUN,en_ADP egalité_NOUN,en_ADP légalité_NOUN
1800,5.0306631749208464e-08,0.0,0.0
1801,4.524246932646747e-08,2.3811825844433088e-09,0.0
1802,2.1707049313590687e-07,3.1329761895904085e-08,0.0
1803,6.046051481689574e-08,0.0,0.0
1804,2.9662210465630778e-08,0.0,0.0
1805,2.842877755426798e-08,0.0,0.0
1806,7.204172902675055e-08,0.0,0.0
1807,8.256169792275614e-08,0.0,0.0
1808,6.798222074166915e-08,0.0,0.0
1809,4.969867006821005e-08,0.0,0.0
1810,2.8081521108447305e-08,0.0,0.0
1811,4.262030373070047e-08,2.5070767684098882e-09,0.0
1812,9.868670503010435e-08,0.0,0.0
1813,1.4378708002027452e-08,0.0,0.0
1814,9.125363931161701e-08,0.0,0.0
1815,1.1598061178119679e-07,0.0,0.0
1816,1.8309070526356663e-07,0.0,0.0
1817,1.1832237589715078e-07,0.0,0.0
1818,3.2187177367859476e-08,7.152706205104664e-09,0.0
1819,4.864993385922389e-08,9.315945348475907e-09,0.0
1820,1.1747816586193949e-07,1.1866481131050932e-09,0.0
1821,8.185035227370463e-08,1.97229765852569e-09,0.0
1822,9.023054303725075e-08,8.020492714422289e-08,0.0
1823,1.2254531611688435e-07,0.0,0.0
1824,4.884245186076441e-08,7.57900142644985e-09,0.0
1825,4.9310479255382234e-08,0.0,0.0
1826,8.543744911548856e-08,1.7615968683770689e-09,0.0
1827,7.097300169789378e-08,0.0,9.217273055917019e-10
1828,7.888178998882722e-08,3.668920500743411e-09,9.172301251858528e-10
1829,7.973054039212002e-08,0.0,0.0
1830,4.279102583382155e-08,0.0,0.0
1831,1.870944643656003e-08,0.0,1.5591206103948707e-09
1832,3.788391467196561e-08,0.0,2.705993873419743e-09
1833,2.7800709290204395e-08,1.1583628500844156e-09,1.1583628500844156e-09
1834,2.240287422239362e-08,0.0,9.334530925997342e-10
1835,7.411826175030001e-08,0.0,7.563087933704082e-10
1836,1.290383977448073e-07,1.2097349788575684e-08,1.3441500135158435e-09
1837,5.98378591121218e-08,0.0,1.6698937344017395e-08
1838,7.195864526465812e-08,1.5149188570262595e-08,1.5149188570262595e-08
1839,3.775396706373613e-08,0.0,0.0
1840,6.433385379978063e-08,0.0,1.0828471008750284e-08
1841,7.062603657459476e-08,1.2841097074556274e-09,1.2841097074556274e-09
1842,5.634942823462552e-08,0.0,0.0
1843,4.371114314949409e-08,0.0,5.906911071384968e-10
1844,3.4577936958157807e-08,0.0,0.0
1845,4.296775557577348e-08,5.580227946389016e-10,5.580227835366713e-09
1846,6.732676638421253e-08,0.0,2.3418005312692003e-09
1847,2.6966118227278457e-08,0.0,1.0786447290911383e-08
1848,7.884317199113866e-08,0.0,1.206783295515379e-08
1849,7.960444037280467e-08,0.0,5.865590679832167e-09
1850,5.838536765168101e-08,3.394498016007219e-09,4.752297222410107e-09
1851,5.611011744122152e-08,1.2898877521649865e-09,1.2898877521649865e-09
1852,6.901178295493082e-08,0.0,1.9531636308300904e-09
1853,6.867721680237082e-08,7.166318205520383e-09,5.971931837933653e-10
1854,7.170017113367066e-08,7.793496736852035e-09,2.5978321716024766e-09
1855,4.776243400783642e-08,6.368324534378189e-09,1.5920811335945473e-09
1856,5.850223772085883e-08,5.177189232874468e-10,2.0708756931497874e-09
1857,7.078187991282903e-08,3.4170564155999728e-09,7.322263462228307e-09
1858,4.502182093801821e-08,0.0,1.9574704079872163e-09
1859,5.601390640208592e-08,0.0,0.0
1860,7.506581312100025e-08,0.0,4.577183909670879e-10
1861,4.5744847909645614e-08,4.2443675241088386e-09,5.187560159214399e-09
1862,8.764893522084094e-08,4.517986262886353e-10,6.325180851307621e-09
1863,9.839403247724476e-08,9.989241656072068e-10,1.9978483312144135e-09
1864,4.507044337742627e-08,0.0,9.589455896019672e-10
1865,4.89511826629041e-08,1.4120533631256649e-09,0.0
1866,7.298419291146274e-08,1.4596839292835284e-09,1.4596839292835284e-09
1867,7.813026314806848e-08,0.0,0.0
1868,3.507310708528166e-08,0.0,1.4819622196071691e-09
1869,3.662639258550371e-08,0.0,3.4184632902167778e-09
1870,4.587239033071455e-08,5.734048791339319e-10,1.1468097582678638e-09
1871,1.805600113868877e-08,0.0,2.1242354542039266e-09
1872,4.172663992108028e-08,0.0,6.047339295989218e-10
1873,4.070482972906575e-08,0.0,2.3944017879529156e-09
1874,3.1067965977626955e-08,1.1949218281515073e-09,1.9716210442055626e-08
1875,5.3210200690045895e-08,5.721527140956084e-10,6.865832347102696e-09
1876,2.8416270225761764e-08,1.209202959984168e-09,4.836811839936672e-09
1877,4.576763856789512e-08,0.0,1.9791411176584006e-08
1878,3.623453181944569e-08,0.0,4.22736201599605e-09
1879,7.209003882735487e-08,6.10932526790009e-10,2.443730107160036e-09
1880,3.9790645445236805e-08,0.0,3.8507077526617195e-09
1881,6.344981784422998e-08,0.0,4.183504653809678e-09
1882,6.721938916598447e-08,0.0,1.3310770263785798e-09
1883,2.7805091562527195e-08,0.0,2.5277355764075082e-09
1884,5.8755102116947455e-08,2.6406787867472303e-09,1.1883054540362536e-08
1885,4.898683059195719e-08,6.445635691854079e-10,6.445635691854079e-10
1886,3.291266637006629e-08,0.0,0.0
1887,4.570247114088488e-08,3.2644623670918804e-09,0.0
1888,4.9456794215529953e-08,2.53624587998047e-09,7.608737861986015e-09
1889,2.380751951136517e-08,1.2530273485467092e-09,1.2530273485467092e-09
1890,4.129263331265065e-08,1.3108772956016423e-09,1.9663159989136147e-09
1891,1.7210394887001712e-08,3.1871101313640793e-09,6.374220040683554e-10
1892,5.328235630486233e-08,0.0,1.2537024751679837e-09
1893,2.46336657738766e-08,0.0,1.2316833108982905e-09
1894,2.835692747282792e-08,3.780923574225881e-09,6.9316934414587195e-09
1895,2.888934957923084e-08,6.018614495673091e-10,1.023164486468886e-08
1896,2.6536630670648265e-08,0.0,5.89702897624278e-10
1897,3.204692333724779e-08,1.1653427112179315e-09,2.9133566670225264e-09
1898,4.583267454449924e-08,5.6583548957434e-10,3.3950129374460403e-09
1899,5.5275783950037294e-08,1.1055156790007459e-09,1.6582735185011188e-09
1900,2.7512582434496835e-08,2.07642125715779e-09,1.038210628578895e-09
1901,4.135666742399735e-08,0.0,1.1177477832191585e-09
1902,3.4863013809172116e-08,0.0,2.455141867585553e-09
1903,3.888158772724637e-08,0.0,5.400220270956879e-10
1904,5.912087885917572e-08,5.374625189347171e-10,1.6123875568041512e-09
1905,2.7868098939620722e-08,0.0,2.0643036169332163e-09
1906,4.578324208637241e-08,0.0,3.600929110447737e-09
1907,3.754275823553144e-08,0.0,2.5714217422034835e-09
1908,3.192402786567072e-08,0.0,5.402527980535865e-09
1909,4.290767208203761e-08,5.500983557560346e-10,1.1001967115120692e-09
1910,4.11499598840237e-08,0.0,0.0
1911,2.7133907565257687e-08,0.0,1.0108711201439746e-08
1912,2.81308754068732e-08,1.0418842455450772e-09,1.0418842455450772e-09
1913,2.9166443482608884e-08,0.0,2.121195885607108e-09
1914,4.888622839871459e-08,6.696743604095445e-09,2.0090231700464756e-09
1915,3.534228554258334e-08,0.0,0.0
1916,2.4172416956957932e-08,0.0,0.0
1917,3.61891991929042e-08,0.0,0.0
1918,2.8715941624568586e-08,0.0,6.89182577673364e-09
1919,1.6574126959767455e-08,0.0,2.762354567309444e-09
1920,5.3005621225565847e-08,7.572231730534895e-10,1.514446346106979e-09
1921,3.634918854800162e-08,1.5145494858259667e-09,0.0
1922,1.770704471937279e-08,0.0,0.0
1923,3.1847843473542525e-08,4.246379248229459e-09,1.0615948120573648e-09
1924,3.9964035636330664e-08,0.0,1.1602462102189293e-08
1925,2.3096173862313663e-08,0.0,0.0
1926,3.901148559748435e-08,2.229227691330493e-09,1.1146138456652466e-09
1927,3.7907366134959375e-08,0.0,1.1149224876660924e-09
1928,2.170947865920425e-08,0.0,1.1426041224282812e-09
1929,3.8991423423340166e-08,0.0,2.2280812750352652e-09
1930,2.941009036305786e-08,1.0503603542488804e-09,0.0
1931,2.737285598186645e-08,0.0,0.0
1932,5.150982218538047e-08,1.0959536611565568e-09,1.0959536611565568e-09
1933,1.8353059516584835e-08,0.0,6.882397540763918e-09
1934,2.6359476379411717e-08,0.0,0.0
1935,4.4282650435434334e-08,0.0,2.393656828303392e-09
1936,3.6374142808881516e-08,0.0,2.424942913137329e-09
1937,3.399602022113868e-08,0.0,5.0364472592434595e-09
1938,4.926781471681352e-08,0.0,1.2965214457594243e-09
1939,3.364691281149135e-08,0.0,0.0
1940,4.057252667166722e-08,0.0,5.0715658339584024e-09
1941,4.7224041566096275e-08,2.9515025978810172e-09,0.0
1942,4.247896612241675e-08,0.0,1.2136847082899749e-08
1943,4.3548528338988035e-08,2.9032352077962287e-09,0.0
1944,2.8918675454292497e-08,0.0,3.2131861615880553e-09
1945,2.178504132643866e-08,0.0,4.357008087652048e-09
1946,2.3665876369705074e-08,0.0,8.352662561605939e-09
1947,5.4836007734593295e-08,0.0,1.1920870957027319e-09
1948,2.2830963786191205e-08,0.0,2.174377566888097e-09
1949,4.908504180889395e-08,1.9634016634739737e-09,1.9634016634739737e-09
