year,un_DET égal_NOUN,un_DET egal_NOUN,un_DET légal_ADJ
1849,0.0,0.0,2.0948537127196687e-08
1850,0.0,1.3577992064028876e-09,2.0366988096043315e-08
1851,0.0,1.9348316282474798e-09,1.1608989769484879e-08
1852,0.0,6.510545436100301e-10,2.343796334791648e-08
1853,0.0,0.0,9.555090496604635e-09
1854,0.0,3.6369652289813814e-09,7.79349651480743e-09
1855,0.0,5.306937111981824e-10,3.1841622671890946e-09
1856,0.0,1.5531567143511893e-09,3.5204886783546385e-08
1857,0.0,0.0,9.274867096564776e-09
1858,0.0,9.787352039936081e-10,1.419166006932926e-08
1859,0.0,5.092173349652285e-10,1.2730433596175317e-08
1860,0.0,0.0,1.3273833754379183e-08
1861,0.0,4.715963730639317e-10,3.772770984511453e-09
1862,9.035972525772706e-10,0.0,9.939570083661309e-09
1863,0.0,0.0,1.4983863039219614e-08
1864,4.794727948009836e-10,0.0,1.102787461348953e-08
1865,0.0,0.0,2.3534221238463715e-09
1866,4.865612912574591e-10,0.0,9.731225603104576e-09
1867,0.0,0.0,2.91168689159349e-09
1868,0.0,0.0,4.939874287401835e-09
1869,4.883519144627257e-10,0.0,8.301982545866338e-09
1870,0.0,5.734048791339319e-10,1.2614907340946502e-08
1871,0.0,0.0,1.3807530230280918e-08
1872,0.0,0.0,1.2094678591978436e-09
1873,0.0,0.0,1.077480804578812e-08
1874,5.974609140757536e-10,0.0,9.559374791745512e-09
1875,5.721527140956084e-10,5.721527140956084e-10,8.582291044501034e-09
1876,0.0,0.0,9.069021977836655e-09
1877,0.0,0.0,7.421779191219002e-09
1878,0.0,0.0,4.831270938865373e-09
1879,6.10932526790009e-10,0.0,8.55305515301552e-09
1880,0.0,0.0,3.8507077526617195e-09
1881,0.0,6.972507571312292e-10,8.367009307619355e-09
1882,6.655385131892899e-10,4.6587693702804245e-09,7.320923645082189e-09
1883,0.0,6.319338941018771e-10,1.3270612164717477e-08
1884,1.3203393933736152e-09,0.0,4.621187876807653e-09
1885,1.2891271383708158e-09,0.0,7.7347630522695e-09
1886,6.453463874400711e-10,0.0,7.744156815814307e-09
1887,0.0,0.0,7.181816974455302e-09
1888,0.0,0.0,5.706553452000662e-09
1889,0.0,0.0,5.6386229019267375e-09
1890,0.0,0.0,3.2771931834929546e-09
1891,0.0,0.0,5.736798036615198e-09
1892,0.0,0.0,1.191017329205124e-08
1893,0.0,0.0,6.774258043407144e-09
1894,0.0,0.0,9.452309157609307e-09
1895,0.0,0.0,1.2037228991346183e-08
1896,5.89702897624278e-10,1.7691086373616827e-09,1.0614652268259306e-08
1897,5.826713556089658e-10,0.0,6.409385022720926e-09
1898,5.6583548957434e-10,1.13167097914868e-09,6.224190496340043e-09
1899,0.0,0.0,9.39688327150634e-09
1900,5.191053142894475e-10,5.191053142894475e-10,5.710158568206225e-09
1901,0.0,5.588738916095792e-10,1.3971847012683725e-08
1902,9.820567692386817e-10,0.0,3.437198747846537e-09
1903,0.0,0.0,7.020286574288548e-09
1904,0.0,0.0,1.1824175416563776e-08
1905,1.0321518084666081e-09,5.160759042333041e-10,7.2250627702885595e-09
1906,0.0,0.0,5.658602919567102e-09
1907,0.0,5.142843373384665e-10,4.114274698707732e-09
1908,4.911389073214423e-10,0.0,8.349361202419914e-09
1909,0.0,0.0,1.320236009405562e-08
1910,5.344150677544235e-10,5.344150677544235e-10,9.619470997535018e-09
1911,5.320374141248863e-10,0.0,4.25629931299909e-09
1912,0.0,0.0,6.251305251225858e-09
1913,0.0,5.30298971401777e-10,7.424185821669482e-09
1914,0.0,0.0,3.3483718020477227e-09
1915,0.0,1.1780761921542648e-09,4.712304768617059e-09
1916,1.0987462051303964e-09,0.0,1.0987462051303964e-09
1917,1.0966424435210342e-09,0.0,2.1932848870420685e-09
1918,0.0,0.0,3.44591288836682e-09
1919,0.0,0.0,9.207848372660976e-10
1920,0.0,0.0,1.0601124422748853e-08
1921,0.0,0.0,5.300923255902035e-09
1922,0.0,7.377935484775833e-10,0.0
1923,0.0,0.0,1.2739137744688378e-08
1924,0.0,0.0,1.5469948877466777e-08
1925,0.0,0.0,2.1996355847875293e-09
1926,0.0,0.0,1.1146138456652466e-09
1927,1.1149224876660924e-09,0.0,4.4596899506643695e-09
1928,0.0,0.0,9.140832757381645e-09
1929,0.0,0.0,5.570202965543558e-09
1930,0.0,0.0,8.402882833991043e-09
1931,0.0,0.0,2.2810713318222042e-09
1932,0.0,0.0,4.383814644626227e-09
1933,0.0,0.0,2.2941324395731044e-09
1934,0.0,0.0,3.5944740517379614e-09
1935,0.0,0.0,1.196828414151696e-09
1936,1.2124714565686645e-09,0.0,0.0
1937,0.0,0.0,0.0
1938,0.0,0.0,1.2965214457594243e-09
1939,0.0,0.0,1.5294050470515685e-09
1940,0.0,0.0,5.0715658339584024e-09
1941,0.0,0.0,0.0
1942,0.0,0.0,6.068423541449874e-09
1943,0.0,0.0,1.1612940831184915e-08
1944,0.0,3.2131861615880553e-09,0.0
1945,0.0,0.0,0.0
1946,0.0,0.0,2.7842208538686464e-09
1947,0.0,0.0,3.5762612871081956e-09
1948,0.0,0.0,1.0871887834440486e-09
1949,0.0,5.890204768377316e-09,2.945102384188658e-09
1950,0.0,0.0,2.1270722960764488e-09
1951,0.0,0.0,4.264560704569931e-09
1952,0.0,0.0,1.0544803918932644e-09
1953,1.0773827385790469e-09,0.0,0.0
1954,0.0,0.0,0.0
1955,0.0,0.0,9.385607846468247e-10
1956,0.0,0.0,0.0
1957,8.835037701437898e-10,0.0,3.534015080575159e-09
1958,0.0,0.0,2.4816730892496253e-09
1959,0.0,0.0,7.750747821333448e-10
1960,0.0,6.920833350854139e-10,3.460416619915918e-09
1961,0.0,6.948159270159238e-10,4.16889545107324e-09
1962,0.0,0.0,4.43936931660005e-09
1963,0.0,0.0,5.819448034571906e-09
1964,6.083968329129164e-10,0.0,6.083968329129164e-10
1965,5.472043373977442e-10,0.0,3.830430195250756e-09
1966,0.0,3.8773522170743036e-09,5.539074976468328e-09
1967,0.0,4.930335584241163e-10,3.451234853457663e-09
1968,0.0,0.0,2.6948494546985557e-09
1969,0.0,0.0,6.358460868938209e-09
1970,0.0,0.0,7.817832603507213e-09
1971,2.5691987426412766e-09,0.0,3.5968783507200897e-09
1972,0.0,0.0,2.0520587451500205e-09
1973,0.0,0.0,4.410563025913916e-09
1974,0.0,1.1251143350321513e-09,0.0
1975,0.0,0.0,5.711480177694739e-09
1976,0.0,0.0,5.7135269293517865e-09
1977,0.0,5.876781838942691e-10,1.7630346071939584e-09
1978,0.0,0.0,2.970295565063452e-09
1979,5.851973350345929e-10,0.0,4.0963813452421505e-09
1980,0.0,0.0,5.685150683554241e-10
1981,6.325549528618524e-10,0.0,4.427884725544118e-09
1982,0.0,0.0,3.7245013739806154e-09
1983,0.0,3.78918940668882e-09,1.2630632095778083e-09
1984,1.739702604197646e-09,2.3196033982486597e-09,2.8995041922996734e-09
1985,0.0,0.0,1.2031116103372597e-09
1986,5.994485463567401e-10,0.0,2.997242676272549e-09
1987,1.2221633705067347e-09,6.110816852533674e-10,3.0554083707556856e-09
1988,0.0,0.0,5.396898483667201e-09
1989,0.0,1.6464366536794728e-09,2.1952488715726304e-09
1990,0.0,0.0,3.814055737905164e-09
1991,1.1722930404189924e-09,0.0,2.9307325455363298e-09
1992,5.509944167592096e-10,0.0,1.65298330578878e-09
1993,5.539207426075166e-10,0.0,2.7696036575264316e-09
1994,5.274926606624319e-10,5.274926606624319e-10,3.164955852952289e-09
1995,0.0,0.0,2.7112254663563817e-09
1996,0.0,0.0,3.736664533349199e-09
1997,0.0,4.79489448146353e-10,9.58978896292706e-10
1998,0.0,9.536258449571733e-10,2.86087753487152e-09
1999,0.0,4.570201161957499e-10,2.285100553223174e-09
2000,0.0,8.836062992401139e-10,2.6508188977203417e-09
2001,1.3143635346768434e-09,4.3812117822561447e-10,1.7524847129024579e-09
2002,0.0,0.0,3.5049770863437857e-09
2003,4.1669229178253886e-10,8.333845835650777e-10,1.2500769308587678e-09
2004,0.0,4.404791253964646e-10,5.726228824443069e-09
2005,0.0,4.5037495954858286e-10,1.3511248786457486e-09
2006,8.235779835885637e-10,2.4707338397433887e-09,2.4707338397433887e-09
2007,0.0,0.0,3.1955835755326234e-09
2008,8.514879357157668e-10,0.0,1.7029758714315335e-09
2009,0.0,0.0,1.430457752249481e-09
2010,4.723793023408973e-10,9.447586046817946e-10,3.3066551718974324e-09
2011,0.0,7.64794394481072e-10,2.2943831279320648e-09
2012,0.0,0.0,2.382976926895708e-09
2013,1.6734750252211938e-09,2.789125042035323e-10,1.6734750252211938e-09
2014,4.330890368553497e-10,4.330890368553497e-10,1.2559581819004961e-08
2015,1.10828768384863e-09,0.0,2.438232948875907e-09
2016,1.2428040818690533e-09,0.0,1.86420612280358e-09
2017,3.018733707449428e-09,2.515611330355938e-10,2.5156112748447867e-09
2018,2.5814667070633845e-10,1.0325866828253538e-09,2.581466596041082e-09
2019,5.1019755087367e-10,0.0,1.4795729086358733e-08
