year,en_ADP âmes_NOUN,en_ADP ames_NOUN,en_ADP lame_NOUN
1845,1.5066614622583074e-08,5.580227946389016e-10,1.4899208622409787e-07
1846,2.4003455223464698e-08,5.854501328173001e-09,2.2071469629736384e-07
1847,1.294373674909366e-08,0.0,1.3429127410091724e-07
1848,8.84974404868899e-09,0.0,3.9099776927287166e-07
1849,1.1731181359664333e-08,8.379414939696517e-10,2.262441967104678e-07
1850,3.1229383523623255e-08,0.0,2.790277449093992e-07
1851,9.029214709244116e-09,2.579775504329973e-09,6.236607532628113e-07
1852,2.018269107395554e-08,5.208436348880241e-09,3.587310573038849e-07
1853,2.508211416341055e-08,5.971931837933653e-10,2.1737831445989286e-07
1854,1.454786069388092e-08,1.0391328908454511e-09,2.2497227725182256e-07
1855,6.8990182455763716e-09,7.429711956774554e-09,1.9741806056572386e-07
1856,1.2425253714809514e-08,2.0708756931497874e-09,1.6049285989083728e-07
1857,1.0251168802710708e-08,8.786716299002961e-09,2.211323608669602e-07
1858,1.663849857891364e-08,0.0,1.9476831125686545e-07
1859,1.1202780925145817e-08,5.092173349652285e-10,1.6244032963186328e-07
1860,2.7920821210614122e-08,2.288591927079864e-09,2.407598781450915e-07
1861,1.650587222457034e-08,2.3579818653196583e-09,1.546836137511498e-07
1862,1.8975542914745347e-08,1.8071945051545413e-09,1.5632232930329337e-07
1863,1.548332484446746e-08,4.994620828036034e-10,1.593284082446189e-07
1864,1.3904711160250827e-08,9.589455896019672e-10,2.4884639060474e-07
1865,9.413688495385486e-09,4.7068443587150455e-09,1.8544966451372602e-07
1866,2.432806489593986e-08,7.298419202328432e-09,2.5106563461552156e-07
1867,1.164674756637396e-08,9.7056229719783e-10,2.445817131047079e-07
1868,1.1361710683388537e-08,1.4819622196071691e-09,3.1713992143522773e-07
1869,2.197583626184496e-08,2.441759683335931e-09,2.305021098436555e-07
1870,1.204150201772336e-08,8.601073631098188e-09,2.2821514766846462e-07
1871,2.1242353653860846e-08,3.18635318130589e-09,2.2835530444353935e-07
1872,1.269941218851045e-08,0.0,2.2677522792946547e-07
1873,1.616221290134945e-08,5.986004469882289e-10,3.070820158157517e-07
1874,8.961913877669758e-09,0.0,3.0351015278817783e-07
1875,5.721527251978387e-09,0.0,2.1856233933803537e-07
1876,3.083467703390852e-08,6.04601479992084e-10,3.8331732876706326e-07
1877,1.1751150275074451e-08,0.0,2.9687117830690113e-07
1878,1.8117265909722846e-08,1.4493813205174177e-08,3.23695161341675e-07
1879,1.0385853066452455e-08,2.443730107160036e-09,3.3173636082572955e-07
1880,1.0268554007097919e-08,1.2835692508872398e-09,3.19608738807986e-07
1881,1.1156012114099667e-08,0.0,3.0469857392745325e-07
1882,5.989846840748214e-09,1.9966155395678697e-09,2.855160197157147e-07
1883,1.2006744043446815e-08,0.0,4.1012510143545455e-07
1884,6.601696966868076e-09,0.0,4.264696151778935e-07
1885,1.353583467533781e-08,3.2228177904158883e-09,3.416186928895115e-07
1886,1.0325542199041138e-08,1.2906927748801422e-09,3.2073713995828257e-07
1887,2.0239665943222462e-08,1.9586774424595887e-09,3.57132188710807e-07
1888,6.974675947901687e-09,6.340614699951175e-10,3.411250757423545e-07
1889,1.566284169030041e-08,6.265136742733546e-10,2.9634096243569275e-07
1890,1.3764211992395303e-08,0.0,2.8904844207033875e-07
1891,1.529812720946211e-08,1.2748440081367107e-09,3.3464655047055203e-07
1892,1.002961980134387e-08,6.268512375839919e-10,3.0653024296611875e-07
1893,4.926733243593162e-09,1.847525021858587e-09,3.374812260759086e-07
1894,1.3233232287745977e-08,0.0,3.4910526580667067e-07
1895,9.027921521465032e-09,1.8055843487019274e-09,2.5157808636322443e-07
1896,1.2383760683576384e-08,0.0,3.013381800753834e-07
1897,1.6897470089816125e-08,5.826713556089658e-10,3.833977388900678e-07
1898,1.1882545614128048e-08,1.13167097914868e-09,3.60437201862851e-07
1899,1.9899282222013426e-08,1.6582735185011188e-09,3.0733336409127787e-07
1900,1.453494924419374e-08,3.633737311048435e-09,2.803168728249261e-07
1901,1.956058603980182e-08,1.1177477832191585e-09,2.621118539991585e-07
1902,9.329538919189417e-09,1.4730852093691738e-09,4.831719174203108e-07
1903,1.4580594509538969e-08,0.0,3.299534618861344e-07
1904,8.061937784020756e-09,5.374625189347171e-10,3.9987210698200215e-07
1905,7.2250627702885595e-09,1.0321518084666081e-09,3.3802972243535123e-07
1906,1.18316245689698e-08,0.0,3.5906406736785357e-07
1907,1.697138252154673e-08,0.0,2.807992487419142e-07
1908,1.7189861978295085e-08,4.911389073214423e-10,2.97139049365569e-07
1909,2.0353638774395222e-08,5.500983557560346e-10,3.460118698228598e-07
1910,1.4429207162436342e-08,5.344150677544235e-10,2.447621073597972e-07
1911,1.755723388896513e-08,4.25629931299909e-09,2.638905591823004e-07
1912,1.40654377034366e-08,4.167536982180309e-09,2.7453650641717786e-07
1913,2.333315407554437e-08,5.30298971401777e-10,2.752251768711744e-07
1914,1.875088173619588e-08,6.696743715117748e-10,2.8193291079503524e-07
1915,1.1780761921542648e-09,0.0,2.5328638209032306e-07
1916,2.4172416956957932e-08,3.2962386153911893e-09,2.812790249606678e-07
1917,1.315970976634162e-08,0.0,2.6429083810342036e-07
1918,3.9053681177847466e-08,0.0,3.6067221742541733e-07
1919,2.301962176431971e-08,5.524709190130039e-09,5.395799007601454e-07
1920,2.0445025228355007e-08,0.0,4.3616054767880996e-07
1921,1.8931869405491852e-08,0.0,4.2558840096518225e-07
1922,1.1804696775641332e-08,7.377935484775833e-10,3.0544653206732164e-07
1923,1.9108707505210987e-08,4.246379248229459e-09,3.630654230590835e-07
1924,2.1915761649893284e-08,0.0,3.5709799117711327e-07
1925,2.3096173862313663e-08,0.0,3.3984370562123445e-07
1926,2.1177662290483568e-08,0.0,2.998311234847506e-07
1927,1.7838759802657478e-08,0.0,2.6646646444916655e-07
1928,1.4853853258500749e-08,0.0,3.862001811683058e-07
1929,1.7824650200282122e-08,2.2280812750352652e-09,3.464666376018499e-07
1930,8.402882833991043e-09,1.0503603542488804e-09,2.9725198480434756e-07
1931,1.0264820993199919e-08,1.1405356659111021e-09,4.858682043362705e-07
1932,1.3151444377967891e-08,1.0959536611565568e-09,2.717965124077182e-07
1933,9.176529758292418e-09,0.0,4.370322166380447e-07
1934,1.5576054224197833e-08,1.1981580172459871e-09,5.271895133773796e-07
1935,1.555876849579363e-08,0.0,5.660998354528601e-07
1936,3.6374143697059935e-09,0.0,5.250001606782462e-07
1937,1.888667711114067e-08,0.0,5.653412102901711e-07
1938,1.6854778905894818e-08,1.2965214457594243e-09,4.874920662700788e-07
1939,1.5294050470515685e-08,0.0,7.417614362736913e-07
1940,5.0715658339584024e-09,0.0,1.0244562815842073e-06
1941,1.1806010391524069e-08,2.9515025978810172e-09,1.1569889792895083e-06
1942,1.2136847082899749e-08,0.0,9.982556967713663e-07
1943,5.806470415592457e-09,0.0,8.303252663210969e-07
1944,0.0,0.0,5.205361617299786e-07
1945,1.089252066321933e-08,4.357008087652048e-09,4.836278932884852e-07
1946,2.0881657292193267e-08,4.1763312808029696e-09,5.679810541892039e-07
1947,1.6689218895749036e-08,1.1920870957027319e-09,4.267671798174888e-07
1948,7.610321262063735e-09,3.2615663503321457e-09,7.284164666998549e-07
1949,6.8719057111366055e-09,0.0,4.1427774988278543e-07
1950,1.3825969702452312e-08,0.0,5.721824223314798e-07
1951,1.1727541604500402e-08,1.0661401761424827e-09,5.671865750400684e-07
1952,1.2653764258629963e-08,0.0,8.509656694855039e-07
1953,1.1851209791302608e-08,0.0,7.110726016890112e-07
1954,1.7590565448699635e-08,0.0,7.759393554351846e-07
1955,9.385607846468247e-09,9.385607846468247e-10,5.950475170379832e-07
1956,1.4825940475304833e-08,2.616342476002842e-09,5.337338606636877e-07
1957,1.3252556385623393e-08,1.7670075402875796e-09,7.704152835685818e-07
1958,8.272243334772611e-09,0.0,7.891720343877751e-07
1959,2.325224279786653e-08,7.750747821333448e-10,7.053180439697826e-07
1960,1.591791587429725e-08,1.3841666701708277e-09,1.0090575131016521e-06
1961,2.292892631317045e-08,1.3896318540318475e-09,7.344204675518995e-07
1962,1.6489087428794846e-08,5.073564957047694e-09,6.284878679707617e-07
1963,9.052474325699222e-09,6.466053248388448e-10,5.774185538598431e-07
1964,1.034274621503073e-08,1.2167936658258327e-09,4.599479979106036e-07
1965,1.3132904541635071e-08,1.6416130121932326e-09,4.913894784408512e-07
1966,1.38476865529924e-08,1.1078149508847446e-09,5.838184762296805e-07
1967,4.930335695263466e-09,9.860671168482327e-10,5.886820702016848e-07
1968,1.257596426995633e-08,1.3474247551048535e-09,4.2623535989605443e-07
1969,1.4987801222332564e-08,9.083515606356229e-10,5.822533637456218e-07
1970,1.4715920038099739e-08,1.8394900047624674e-09,4.17564230303924e-07
1971,9.762954888969944e-09,2.0553589941130213e-09,4.979107046665376e-07
1972,9.747279428040656e-09,4.104117490300041e-09,4.329843861228255e-07
1973,1.1026407342740185e-08,1.6539611347177186e-09,4.669683590918794e-07
1974,7.875800456247362e-09,1.687671502548227e-09,5.057388818840991e-07
1975,1.028066431985053e-08,1.1422960355389478e-09,4.0094592179684696e-07
1976,1.2569759455516305e-08,4.570821388050206e-09,3.942333535178477e-07
1977,1.3516598507123945e-08,2.3507127910882275e-09,4.6896717975641877e-07
1978,1.2475242172627077e-08,0.0,4.087126797003293e-07
1979,7.022368020415115e-09,0.0,4.365572010556207e-07
1980,1.2507331170752423e-08,4.548120657865695e-09,4.252492828982213e-07
1981,1.2018544381930951e-08,1.897664858585557e-09,3.2260301452424756e-07
1982,8.690503427999374e-09,3.103751144983846e-09,4.910134379088049e-07
1983,1.3893695083311286e-08,0.0,4.4207212113178684e-07
1984,1.5077421977593986e-08,2.319603453759811e-09,4.198482059791786e-07
1985,9.02333674446254e-09,1.2031116103372597e-09,3.446914860205652e-07
1986,8.392279760016663e-09,5.994485463567401e-10,4.5318309105368826e-07
1987,4.888653482026939e-09,5.499735000746853e-09,3.379281636739506e-07
1988,1.199310784016916e-08,0.0,3.939735861990812e-07
1989,9.329808037250586e-09,2.1952488715726304e-09,3.1885988960311806e-07
1990,1.3076762783725826e-08,2.1794604454505873e-09,2.8115039540921316e-07
1991,8.7921980806982e-09,0.0,2.4149235855475126e-07
1992,9.91789939064347e-09,1.1019888335184191e-09,2.4794749009515726e-07
1993,1.0524494165053966e-08,3.877445031719162e-09,2.226761317558612e-07
1994,1.2132331583813993e-08,1.0549853213248639e-09,1.8831488368675764e-07
1995,1.0844901865425527e-08,5.422450821690461e-10,1.5670882191898272e-07
1996,1.4412848692302305e-08,1.067618438099771e-09,3.373674246631708e-07
1997,1.4864173003559245e-08,0.0,1.4001091308557534e-07
1998,1.0489884516573511e-08,9.536258449571733e-10,1.4924244773339979e-07
1999,7.312321859131998e-09,1.8280804925385752e-09,1.1379800746169622e-07
2000,1.4579503826439577e-08,1.3254094488601709e-09,1.4402782255729107e-07
2001,5.257454027685071e-09,8.762423564512289e-10,1.1916895781283188e-07
2002,7.448076377869484e-09,3.504977197366088e-09,1.5816209186780839e-07
2003,8.750538071922165e-09,0.0,1.3334153514676927e-07
2004,9.690540814233373e-09,2.2023955992267474e-09,1.1936984067872913e-07
2005,1.3961623857028371e-08,3.15262471684008e-09,1.1079223716237152e-07
2006,9.059357708451898e-09,4.1178899179428186e-10,1.3712572832780268e-07
2007,1.1983438241713884e-08,7.988958938831558e-10,1.170382504245282e-07
2008,1.0643598891135753e-08,2.1287198670449925e-09,1.3410934718294243e-07
2009,6.198650481792356e-09,4.76819250749827e-10,1.330325654080866e-07
2010,4.723792912386671e-09,9.447586046817946e-10,1.9084124114332468e-07
2011,1.6825476123472072e-08,0.0,1.766675059577949e-07
2012,1.599998711299122e-08,6.808505426114664e-10,2.2910620556260142e-07
2013,1.2272150407000026e-08,5.578250084070646e-10,2.0918437515504706e-07
2014,1.1043770342666903e-08,4.330890368553497e-10,2.6115269724513723e-07
2015,1.5072712855612735e-08,0.0,2.0104339315540898e-07
2016,1.3463710146766061e-08,8.285360175719347e-10,2.0879107465177071e-07
2017,1.4842107098900215e-08,2.515611330355938e-10,1.715646942845872e-07
2018,1.161660012627408e-08,7.744400121190154e-10,2.041940222463623e-07
2019,1.9387506711154856e-08,2.55098775436835e-10,1.6989578055515153e-07
