year,en_ADP attitudes_NOUN,en_ADP latitude_NOUN
1894,1.1972924873759894e-08,4.373268243096362e-07
1895,3.8519132772307785e-08,5.031561727264489e-07
1896,2.1229304536518612e-08,4.216375719678922e-07
1897,1.8645483379486905e-08,3.542641751064224e-07
1898,2.093591255913907e-08,3.5873970127831e-07
1899,3.3165470370022376e-08,3.1286094959170896e-07
1900,2.8550791952852705e-08,3.721984978000137e-07
1901,3.297355988252093e-08,3.476195518103964e-07
1902,3.289890315727462e-08,3.1082097473600356e-07
1903,3.726151831529023e-08,3.4291397854602224e-07
1904,3.708491291831706e-08,3.633246752343666e-07
1905,1.8062657147766004e-08,3.07065160853881e-07
1906,2.7264178470431943e-08,2.8653107220222296e-07
1907,4.525702124169584e-08,4.4537022247936875e-07
1908,3.045061092166179e-08,3.958579508633875e-07
1909,3.6306492035009796e-08,3.1630655472625335e-07
1910,2.6186338430989053e-08,3.569892559340815e-07
1911,2.2877609140437016e-08,4.12329007382084e-07
1912,2.7609932118366487e-08,3.8758094467183923e-07
1913,3.2878535449754054e-08,3.3302774071763963e-07
1914,1.5402511266415786e-08,4.21894853275262e-07
1915,1.767114277129167e-08,3.922993587757162e-07
1916,3.5159878564172686e-08,3.790674465431465e-07
1917,6.579854527899442e-08,2.4784120089549333e-07
1918,2.986458014220261e-08,3.6296950245429116e-07
1919,2.5781975665495338e-08,3.2687860518354483e-07
1920,4.846228307542333e-08,2.7638645727634525e-07
1921,6.361107551811074e-08,3.627346112367036e-07
1922,7.230377008227151e-08,2.3461835496618733e-07
1923,6.369568694708505e-08,2.4735159787070415e-07
1924,3.2229060309418855e-08,4.0092953268455744e-07
1925,2.74954441437103e-08,4.0033368109426704e-07
1926,5.9074533709235766e-08,3.2658186643885756e-07
1927,4.5711821883287485e-08,3.7238411643158997e-07
1928,5.713020456710183e-08,4.1819311302759843e-07
1929,4.0105462062456354e-08,4.0216867436271286e-07
1930,3.886333388436469e-08,4.253959495770232e-07
1931,4.5621426636444085e-08,3.877821130870984e-07
1932,3.9454331357546835e-08,3.704323470188342e-07
1933,4.01473165823063e-08,4.358851706243172e-07
1934,3.354842448288764e-08,4.792631980166107e-07
1935,2.8723881939640705e-08,4.6915673923564327e-07
1936,4.607391446143083e-08,2.691686544764593e-07
1937,2.392312481447334e-08,4.167660163645337e-07
1938,4.926781471681352e-08,4.058111988669566e-07
1939,1.6823456405745674e-08,3.043516150214032e-07
1940,3.296517903095264e-08,5.249070775814602e-07
1941,1.1806010391524069e-08,4.988039563613711e-07
1942,4.8547388331598995e-08,4.4602912430136143e-07
1943,3.774205836748479e-08,4.5871117215767754e-07
1944,4.819779064746399e-08,3.534504706692587e-07
1945,2.178504132643866e-08,2.592419803271184e-07
1946,6.542919095409161e-08,3.4524338499153373e-07
1947,3.099426493236024e-08,4.041175252211815e-07
1948,4.022598432129598e-08,3.2941819938514527e-07
1949,1.7670615193310368e-08,3.9366203452573245e-07
1950,4.4668517773516214e-08,5.47721107579946e-07
1951,5.224086763178093e-08,4.5310958007860336e-07
1952,4.428817490520487e-08,4.386638443598656e-07
1953,3.878577814475648e-08,3.846256317885377e-07
1954,4.49536656788041e-08,5.765796373680132e-07
1955,3.848099083825218e-08,4.899287233683935e-07
1956,5.6687419203171885e-08,4.0989364524790517e-07
1957,1.9437083054185678e-08,4.276158179772338e-07
1958,3.22617488279775e-08,4.3098388369244844e-07
1959,2.9452841943111707e-08,3.782364954574291e-07
1960,5.052208251754564e-08,4.422412597238079e-07
1961,5.002674541287888e-08,4.342599684292736e-07
1962,3.868593267952747e-08,3.811515825180578e-07
1963,4.332255798544793e-08,3.918428381766148e-07
1964,3.346182708696688e-08,4.216190183647939e-07
1965,5.08900050988359e-08,3.3160583967628554e-07
1966,3.600398557068729e-08,5.888036733736612e-07
1967,4.437302081328198e-08,3.9886413505385576e-07
1968,5.165128058592927e-08,3.009248696894673e-07
1969,3.40631842732364e-08,2.7613887709776463e-07
1970,3.7709543931896405e-08,3.678980022847611e-07
1971,4.007949883089168e-08,2.9802705814319097e-07
1972,2.4111690422046195e-08,3.0370469800145017e-07
1973,2.811733956775697e-08,3.5670428655265596e-07
1974,4.7817358961310674e-08,3.358466291736306e-07
1975,2.2845920710778955e-08,3.444022471654762e-07
1976,2.742492810625663e-08,5.079325368084753e-07
1977,2.4094806150287695e-08,2.944267682991608e-07
1978,2.7326720442033547e-08,3.392077528863169e-07
1979,4.037861600636461e-08,2.762131430245063e-07
1980,3.240536017301565e-08,3.4679419513850007e-07
1981,2.9730083284107423e-08,2.789567204453114e-07
1982,3.3520510811513304e-08,3.2279012052160994e-07
1983,3.34711742766558e-08,2.4756039473938785e-07
1984,2.7835241667162336e-08,2.1688291962362882e-07
1985,2.2257564680217e-08,3.7597237934061667e-07
1986,4.375974427262008e-08,2.2838989321982694e-07
1987,3.788706592899871e-08,2.358775255117962e-07
1988,2.938311283173789e-08,2.0927973298778824e-07
1989,2.3050112929468014e-08,1.8769378129501746e-07
1990,2.0704874259536155e-08,2.653492990889461e-07
1991,2.7548885839223658e-08,2.409062116459637e-07
1992,1.8733810946969243e-08,1.8954207403609757e-07
1993,2.3264671966671813e-08,3.029946409327522e-07
1994,2.5319646823618314e-08,1.719626110396888e-07
1995,2.548551947256783e-08,1.724339329101099e-07
1996,1.7615704450690828e-08,1.900360753204211e-07
1997,3.164630513197153e-08,1.6590334928068273e-07
1998,2.2410207023426665e-08,1.5925550911344288e-07
1999,2.559312584082818e-08,1.8280804942039097e-07
2000,2.8275401575683645e-08,1.113343960357227e-07
2001,1.7086726700199506e-08,1.4501810752243216e-07
2002,2.3658596859377212e-08,1.5816209120167457e-07
2003,2.5001536840818517e-08,1.7584415151761235e-07
2004,2.7309706496225772e-08,8.589343228337931e-08
2005,2.38698731891418e-08,1.5312748646856278e-07
2006,2.635449547483404e-08,1.1241839814601917e-07
2007,2.3966876483427768e-08,1.3261672365816324e-07
2008,1.8732734474724566e-08,1.1409938271977893e-07
2009,2.384096298158056e-08,1.4829079031386527e-07
2010,1.9367551118421034e-08,1.4313092178142028e-07
2011,2.791499476018089e-08,9.865847958034912e-08
2012,2.0765941854961056e-08,1.3991479175246013e-07
2013,2.2870825233667347e-08,7.363290344120088e-08
2014,1.7323561252169384e-08,1.3685613797775886e-07
2015,2.0614150386677466e-08,1.0018921048349227e-07
2016,2.3406142801718488e-08,9.486737184705163e-08
2017,1.4338984222206363e-08,7.320429240564863e-08
2018,1.858655984676716e-08,1.1203565164485951e-07
2019,1.9642605764147447e-08,1.295901745912431e-07
