year,en_ADP auto_NOUN,en_ADP loto_NOUN
1968,5.874771940028722e-07,4.042274071025531e-09
1969,4.618967759384418e-07,1.3625273131978588e-09
1970,5.385106724986599e-07,9.197450023812337e-10
1971,4.804401596558705e-07,1.0276794970565106e-09
1972,5.053194875870304e-07,1.0260293725750103e-09
1973,6.086576771480168e-07,0.0
1974,6.131873266923549e-07,0.0
1975,5.774306188754963e-07,0.0
1976,4.199442322772029e-07,2.285410749536254e-09
1977,5.224459078689847e-07,2.938390863960194e-09
1978,4.7405919012533104e-07,1.7821774056514528e-09
1979,4.248532725625864e-07,0.0
1980,5.082524952015888e-07,0.0
1981,4.775789772537564e-07,1.2651099057237047e-09
1982,4.5314765895199116e-07,0.0
1983,5.816405916903022e-07,1.2630632095778083e-09
1984,4.4188445080806105e-07,0.0
1985,4.379326155046215e-07,2.4062232206745193e-09
1986,4.861527456156978e-07,0.0
1987,4.5770019418966967e-07,0.0
1988,4.971142990584099e-07,0.0
1989,4.75820186807141e-07,0.0
1990,5.688391828684303e-07,5.44865097484859e-10
1991,5.169812169469878e-07,1.1722930404189924e-09
1992,5.030579082188069e-07,1.65298330578878e-09
1993,5.01298282884477e-07,1.1078414852150331e-09
1994,5.296026435175349e-07,5.274926606624319e-10
1995,4.430142461764319e-07,0.0
1996,4.4466308324331294e-07,0.0
1997,4.670227093939161e-07,4.79489448146353e-10
1998,4.5630997380641247e-07,0.0
1999,4.6067628023394036e-07,4.570201161957499e-10
2000,4.360597216646056e-07,1.7672125984802278e-09
2001,5.835774308238229e-07,1.7524847129024579e-09
2002,4.7448629825197486e-07,8.76244299341522e-10
2003,5.500338291497542e-07,1.2500769308587678e-09
2004,5.087533638814534e-07,0.0
2005,5.01717718037753e-07,4.5037495954858286e-10
2006,6.563916468138586e-07,8.235779835885637e-10
2007,5.764033854660511e-07,1.5977917877663117e-09
2008,4.512885984908621e-07,8.514879357157668e-10
2009,4.706205984916778e-07,0.0
2010,5.106420042366722e-07,0.0
2011,6.103059373430142e-07,0.0
2012,7.118292657537495e-07,0.0
2013,6.822199711820076e-07,0.0
2014,7.490275102384203e-07,0.0
2015,5.758662631194511e-07,4.433150790905671e-10
2016,5.261203721573793e-07,0.0
2017,4.857645583555836e-07,1.2578056374223934e-09
2018,6.611135994205597e-07,0.0
2019,5.183606912595451e-07,5.1019755087367e-10
