year,en_ADP âme_NOUN,en_ADP ame_NOUN,en_ADP lames_NOUN
1852,1.75784729661288e-07,2.9948508561972176e-08,8.80876809716824e-07
1853,1.6840847649746138e-07,8.360704351062509e-09,8.265153459419139e-07
1854,2.0574831749442524e-07,7.170016669277857e-08,9.284652455754383e-07
1855,2.595092283286249e-07,4.4578271740647324e-08,8.692762882844818e-07
1856,2.2054825654649335e-07,3.365172940306138e-08,8.863347904508601e-07
1857,2.2552572620515576e-07,4.8326939339204955e-08,8.547522317714495e-07
1858,2.0895996305503317e-07,4.306434808754034e-08,6.410715644999954e-07
1859,1.9197493306144509e-07,2.6988518087023294e-08,6.777682646230687e-07
1860,1.5928600305414875e-07,2.0597326844118413e-08,9.607508983933144e-07
1861,2.273094588112201e-07,2.5937801240161207e-08,8.153901509544426e-07
1862,2.5752521537469875e-07,5.6474828480368444e-08,9.157958232863805e-07
1863,3.006761863932894e-07,6.493007131957995e-08,6.817657363100693e-07
1864,1.9370700521381679e-07,2.8768368576237435e-08,7.546901726884769e-07
1865,1.6991708440272646e-07,2.541695881541628e-08,8.335821526372911e-07
1866,1.834336065265063e-07,3.503241252644784e-08,7.196241540441406e-07
1867,1.824657047677647e-07,3.008743121313273e-08,9.56489159875673e-07
1868,1.926550936559579e-07,4.396488062496928e-08,9.030089813677478e-07
1869,1.7141151809063615e-07,9.767038733343725e-09,7.027383819302457e-07
1870,2.092927786634391e-07,4.128515040946468e-08,7.867114772963646e-07
1871,1.3382683228257974e-07,2.0180236148803488e-08,7.817186542524723e-07
1872,1.3666986453664265e-07,1.6932549806725206e-08,6.494842405002643e-07
1873,1.4725571251261727e-07,1.3767810336240416e-08,9.200488801930362e-07
1874,1.6788652201782384e-07,3.4055271991295655e-08,7.98207777208404e-07
1875,1.4361033140453117e-07,4.119499413812733e-08,6.842946240759318e-07
1876,1.0520065529817657e-07,5.5623337269494755e-08,8.821135679681902e-07
1877,1.7008244090899183e-07,4.4530673815046384e-08,9.524616499945182e-07
1878,1.4795767588893227e-07,3.44228039406147e-08,7.168398195034342e-07
1879,1.8022509429282962e-07,7.636656518261731e-08,7.031833515469543e-07
1880,1.302822723037167e-07,3.786529312321818e-08,6.918438089087431e-07
1881,7.460582907015123e-08,1.812851935234505e-08,5.738373909380812e-07
1882,1.1646923780972429e-07,3.0614772050796546e-08,7.29430202461856e-07
1883,9.163041170268116e-08,4.8658908569088055e-08,6.824886087386517e-07
1884,7.723985362417807e-08,1.2543224237049344e-08,9.248977619336074e-07
1885,9.346171847557372e-08,3.158361422395117e-08,7.257785927805571e-07
1886,1.1293561541503294e-07,3.872078346844887e-08,8.279794219134828e-07
1887,1.3841319912444305e-07,2.3504128421336645e-08,6.84884191137769e-07
1888,7.291706949352772e-08,2.726464365387926e-08,1.027179635570974e-06
1889,9.084448010510116e-08,1.1277246136920382e-08,1.1772191541581378e-06
1890,6.88210590737981e-08,1.6385965917464773e-08,7.380238997711785e-07
1891,8.860166056390284e-08,2.103492668936724e-08,8.267363185154863e-07
1892,7.146103753186139e-08,6.268512375839919e-09,6.193290298384113e-07
1893,8.621783131879113e-08,2.4017824507005514e-08,9.52707019052923e-07
1894,6.490585358065459e-08,2.9617233998635584e-08,6.698536072491379e-07
1895,9.208480467037816e-08,3.009307270041006e-08,7.559379895383245e-07
1896,8.078929386590161e-08,1.6511681300013237e-08,5.920617043297938e-07
1897,8.448734689636694e-08,1.2236098800855189e-08,6.549226010399423e-07
1898,1.1486460349541261e-07,3.8476811958787493e-08,7.519953566514914e-07
1899,6.522542683740085e-08,1.6029977345510815e-08,4.897434298101189e-07
1900,8.720969102427034e-08,1.4534949022149135e-08,5.720540734444057e-07
1901,7.041810695662676e-08,1.8442838922716476e-08,5.918474395016915e-07
1902,1.021339040008229e-07,2.356936246172836e-08,7.144463078923025e-07
1903,9.12637243555281e-08,1.2420506401156217e-08,5.270615024421943e-07
1904,8.38441502892806e-08,1.827372564378038e-08,5.218761298664276e-07
1905,9.134543754729663e-08,2.3223416079076742e-08,4.0615172824942647e-07
1906,7.561951065326866e-08,1.0288369045596824e-08,5.293365950009843e-07
1907,7.971407178786194e-08,2.1085658274966335e-08,4.2274173450707053e-07
1908,9.626322339251203e-08,2.504808360725974e-08,4.459541234069775e-07
1909,9.736741102273072e-08,2.090373774077392e-08,4.890374487587223e-07
1910,9.993561678189877e-08,1.336037680488289e-08,5.73961798977507e-07
1911,8.565802045445992e-08,1.2236860968961594e-08,4.3946291805596616e-07
1912,1.0418842383286275e-07,7.814131564032323e-09,5.021882021338797e-07
1913,8.85599280575633e-08,1.325747411851097e-08,4.799205637340265e-07
1914,7.098548593376108e-08,1.3393487430235496e-08,4.044833170624429e-07
1915,6.12599633242894e-08,1.531499083107235e-08,5.183535218833413e-07
1916,5.713480377700364e-08,5.493731025651982e-09,3.933511365517006e-07
1917,8.444146504249517e-08,1.3159709655319318e-08,4.671696762770239e-07
1918,5.16886933255023e-08,1.72295644418341e-08,4.2959048496271635e-07
1919,6.169258132127098e-08,2.3940405213807026e-08,5.128771300988433e-07
1920,8.708066445706208e-08,1.514446346106979e-08,5.406573393429426e-07
1921,7.875657065392616e-08,1.5902769767706104e-08,4.6496669625639697e-07
1922,6.64014194740048e-08,1.770704471937279e-08,4.876815378196397e-07
1923,7.643482691221948e-08,1.9108706172943357e-08,5.37166975789205e-07
1924,7.992807082857212e-08,1.5469949543600592e-08,4.17688638787439e-07
1925,9.238469256267479e-08,1.7597084678300234e-08,4.564243964999548e-07
1926,9.13983342343272e-08,3.7896870752618383e-08,4.5587705432836856e-07
1927,9.365349029621939e-08,8.919380123373344e-09,4.7495699240229783e-07
1928,8.912311955100449e-08,1.9424269748213874e-08,5.004605974079368e-07
1929,1.0583385745555063e-07,2.4508894469477127e-08,4.2890564033726264e-07
1930,8.297846676441623e-08,2.4158288258746552e-08,3.917844040302043e-07
1931,8.554017405515424e-08,1.7108034988666532e-08,4.413872893849202e-07
1932,6.027745247383365e-08,1.8631212572728373e-08,3.583768393156106e-07
1933,5.505918010406674e-08,2.0647191734113335e-08,4.97826716738814e-07
1934,5.870974462141021e-08,1.3179738189705859e-08,6.170513771053265e-07
1935,6.702239119249498e-08,1.9149254626427137e-08,4.883059840921078e-07
1936,1.1154737400431713e-07,4.849885826274658e-09,5.977484054398019e-07
1937,7.680581992630664e-08,1.0072894296442314e-08,3.2862817533896305e-07
1938,5.186085871855539e-08,2.2040864688932515e-08,5.691729292323089e-07
1939,7.494084641734844e-08,4.588215141154706e-09,6.10232628872609e-07
1940,1.191817946555318e-07,5.0715658339584024e-09,3.77831664177819e-07
1941,8.264207629338216e-08,8.854507793643052e-09,6.788455841899577e-07
1942,1.0923162352405313e-07,2.730790615856904e-08,7.585529431253235e-07
1943,1.1612940742367073e-07,1.161294105322952e-08,6.822602678369094e-07
1944,2.3167071958596352e-06,1.6065930807940276e-08,4.337801335907443e-07
1945,1.0892520352356883e-07,6.535512131478072e-09,3.3984664415953603e-07
1946,9.605561679393304e-08,1.80974355501462e-08,3.0765639280616597e-07
1947,1.0132740158041997e-07,1.1920870734982714e-08,3.4332109111190334e-07
1948,8.914948379512566e-08,1.522064341230589e-08,5.903434878717917e-07
1949,8.933477291250824e-08,1.3743811755340118e-08,3.9268032381301055e-07
1950,1.669751696908861e-07,9.57182533234402e-09,3.956354532874684e-07
1951,1.0981243925289874e-07,2.2388944476148254e-08,4.0726555994297087e-07
1952,8.857635513948026e-08,8.435843024123812e-09,5.894545385132233e-07
1953,7.864894113751575e-08,2.1547654549536333e-08,5.322270837382348e-07
1954,9.772536291308143e-08,2.6385848173049453e-08,5.218534582240864e-07
1955,8.822471642133678e-08,1.3139850985055546e-08,4.645875968378732e-07
1956,2.537852130668483e-07,1.3081711935925e-08,4.151263466312116e-07
1957,7.333080986882123e-08,7.951533764760654e-09,5.018301489911892e-07
1958,8.02407632005675e-08,1.7371711402702772e-08,5.145335340017709e-07
1959,1.2788733327884216e-07,2.1702094787912074e-08,4.828715844951148e-07
1960,8.927874972641803e-08,1.384166636864137e-08,4.581591639407634e-07
1961,8.685199226476925e-08,5.072156206153977e-08,4.2314288783984466e-07
1962,1.2747332789331267e-07,8.244543270308213e-09,7.825974321917784e-07
1963,6.013429754148092e-08,1.4871922360271128e-08,5.05645353143791e-07
1964,7.604960527984872e-08,2.0077095319592786e-08,3.6990526197655527e-07
1965,9.138312384582292e-08,2.7907422150974526e-08,3.7757098070301254e-07
1966,5.4836840845950974e-08,6.092982207661635e-08,3.1295772018324897e-07
1967,8.13505373620238e-08,2.711684626843791e-08,3.234300081089714e-07
1968,7.994720196968785e-08,3.0092484948340825e-08,3.242802293357272e-07
1969,6.494713430948984e-08,2.6342195647011124e-08,3.1973975644916663e-07
1970,6.530189722298019e-08,3.0351585689203375e-08,2.3591459630267764e-07
1971,8.324203570886368e-08,3.185806429772953e-08,3.339958336567861e-07
1972,6.77179372021719e-08,2.4111689533867775e-08,3.53980123435349e-07
1973,6.836372851148909e-08,2.6463379043661917e-08,2.773141396517076e-07
1974,6.413151631967651e-08,2.193973003272731e-08,2.7846580863410964e-07
1975,6.168398325456792e-08,3.826691674646554e-08,2.3702642337752877e-07
1976,5.599256341914938e-08,4.342280446323343e-08,2.7482063558181835e-07
1977,6.875834657193991e-08,3.996211539458727e-08,2.5211393506197055e-07
1978,8.316828070675797e-08,3.029701556300779e-08,2.6851471801592197e-07
1979,5.617894494047704e-08,2.925986652968504e-08,1.937003109020452e-07
1980,7.447547223371487e-08,1.1938816379952755e-08,2.848260471921549e-07
1981,5.8827612225975656e-08,1.2018543715797136e-08,1.8344093533073647e-07
1982,1.1297654001207746e-07,3.6003513281812616e-08,2.147795856721757e-07
1983,5.5574780333245144e-08,1.6419821502466903e-08,2.3303516449857398e-07
1984,6.668859803271587e-08,1.5077422421683195e-08,2.0818440482628375e-07
1985,6.978047650818553e-08,7.218669439978953e-09,2.4964565703555763e-07
1986,6.29420995323926e-08,7.79283104712647e-09,2.0680975154618864e-07
1987,7.027439186124695e-08,1.3443797020062931e-08,2.047123679460583e-07
1988,6.296381349635283e-08,1.3192418268914707e-08,1.840942038811022e-07
1989,5.3783597353529444e-08,1.8659616185523475e-08,1.6464367202928543e-07
1990,6.483894943176693e-08,1.6345953035568073e-08,1.7980547983853512e-07
1991,5.744236075688747e-08,1.6998249252608844e-08,1.600179944105662e-07
1992,8.54041377618131e-08,1.6529832724820892e-08,1.5372744233133062e-07
1993,6.813225095214648e-08,2.1602909683338112e-08,1.3681842059298788e-07
1994,7.121150935596177e-08,1.4769794054458885e-08,1.339831352531462e-07
1995,8.025227238306343e-08,1.1387146947594573e-08,1.3013882416146316e-07
1996,7.206424568195757e-08,1.548046735244668e-08,1.1690422141441559e-07
1997,7.480035435492027e-08,1.3425704548097883e-08,8.96645266923457e-08
1998,7.819731573377453e-08,1.1443510472552987e-08,1.0394521954282254e-07
1999,9.91733630772984e-08,2.74212073048119e-08,1.1288397028241803e-07
2000,1.0117292437161751e-07,2.0322945548656435e-08,7.908276611345855e-08
2001,7.053751058250235e-08,1.1829271784336015e-08,1.2355016987264378e-07
2002,7.88619833880233e-08,1.3143664323589377e-08,9.11294095184978e-08
2003,7.625468878558195e-08,9.167230752282762e-09,1.1709053088226895e-07
2004,8.98577425800795e-08,1.277389466425305e-08,9.161966066373317e-08
2005,8.422011832376342e-08,9.457873817453333e-09,1.197997416824137e-07
2006,7.32984417606275e-08,1.482440342703839e-08,9.80057808241952e-08
2007,8.188683087162474e-08,1.3181782332338798e-08,7.749290134584363e-08
2008,9.323793226378996e-08,1.575252683849726e-08,1.0515875653593909e-07
2009,8.773474302614659e-08,1.0013204043701762e-08,8.392018702174653e-08
2010,1.0345106682407845e-07,1.1337103367203838e-08,1.01561546728135e-07
2011,1.1051278991924818e-07,7.647944028077447e-09,8.527457751039691e-08
2012,6.876590530335847e-08,2.0425516555899748e-09,8.578716828577804e-08
2013,9.81772025898664e-08,7.251724887247235e-09,8.590505257144443e-08
2014,8.510199900335635e-08,4.114345711347944e-09,1.0394136654157116e-07
2015,1.0329241262319044e-07,2.881547944699747e-09,1.0883384878035418e-07
2016,1.0605261202556449e-07,1.8642060672924288e-09,1.369155813724099e-07
2017,9.408386125731028e-08,2.264050280587071e-09,5.911686487558576e-08
2018,7.27973636927004e-08,3.0977600484760615e-09,8.389766437133517e-08
2019,7.70398270732997e-08,3.316284080678855e-09,9.158046027080147e-08
