year,était_VERB en_PRON,était_VERB tant_ADV,etait_VERB en_PRON,etait_VERB tant_ADV
1800,3.772997558826319e-08,4.7162465932615305e-08,0.0,0.0
1801,1.1905912700171939e-08,4.0480102825313224e-08,0.0,0.0
1802,1.5664880947952042e-08,4.0281122437590966e-08,0.0,0.0
1803,7.801356893821776e-09,6.436119548425268e-08,0.0,0.0
1804,1.9774807569206132e-08,1.9774807569206132e-08,2.4718509461507665e-09,0.0
1805,1.9900143755080535e-08,1.421438877713399e-08,0.0,0.0
1806,3.1698359492793315e-08,5.4751712497136396e-08,0.0,0.0
1807,1.7081731584767113e-08,5.693910054560547e-08,0.0,0.0
1808,9.064295980465431e-09,2.2660739062985158e-08,0.0,0.0
1809,4.518061036407062e-09,2.4849335034105025e-08,0.0,0.0
1810,3.978215445954447e-08,3.2761775514700275e-08,0.0,0.0
1811,3.5099073869560016e-08,3.259199843341776e-08,0.0,0.0
1812,8.00162425207418e-09,7.734903562095496e-08,0.0,0.0
1813,1.7254450312975678e-08,1.1502966401621961e-07,0.0,0.0
1814,5.97868634599763e-08,5.034683425719777e-08,0.0,0.0
1815,1.1058616422587875e-07,3.776112933451259e-08,0.0,0.0
1816,1.3905623319487859e-08,1.0429217667251578e-07,0.0,0.0
1817,2.0239355080775567e-08,6.85024303948012e-08,0.0,0.0
1818,5.48374146092101e-08,7.510341504257667e-08,0.0,0.0
1819,3.519356894798875e-08,6.107119787657211e-08,0.0,0.0
1820,3.441279616822612e-08,5.93324074316115e-08,0.0,0.0
1821,4.437669787193954e-08,4.7335142028259725e-08,9.86148829262845e-10,9.86148829262845e-10
1822,5.9151133768864383e-08,7.118187284049782e-08,0.0,0.0
1823,1.8777104315859106e-08,7.115534828017189e-08,0.0,0.0
1824,3.03160057057994e-08,1.1536924660049408e-07,0.0,2.5263338088166165e-09
1825,2.905796137042671e-08,1.2503728896717803e-07,0.0,8.805443041381977e-10
1826,2.2019960965735663e-08,8.103345550125596e-08,0.0,0.0
1827,4.055600300034712e-08,7.097300169789378e-08,0.0,0.0
1828,3.66892045633449e-08,7.33784091266898e-08,0.0,0.0
1829,3.600733933240008e-08,1.1316592463117559e-07,0.0,8.57317605795771e-10
1830,3.965997663613052e-08,1.4820307114860043e-07,0.0,4.174734336004349e-09
1831,4.053713453799901e-08,6.860130952190957e-08,0.0,0.0
1832,2.1647950987357945e-08,1.2312271735481772e-07,0.0,0.0
1833,4.40177885252524e-08,1.158362863407092e-07,0.0,0.0
1834,3.827157613045529e-08,8.961149688957448e-08,0.0,0.0
1835,3.479020449503878e-08,5.7479468296151026e-08,0.0,1.5126175867408165e-09
1836,4.368487438455304e-08,1.0685992890557827e-07,0.0,2.016224964762614e-09
1837,2.922314124020886e-08,1.0019363116953173e-07,0.0,0.0
1838,4.039783618736692e-08,8.584540012179787e-08,0.0,0.0
1839,4.47454411300896e-08,9.718150550952487e-08,0.0,0.0
1840,3.630722389402763e-08,8.216898095270153e-08,6.369688665408546e-10,0.0
1841,5.1364388298225094e-08,7.76886395215115e-08,0.0,0.0
1842,3.890793820460203e-08,1.2209042665745073e-07,6.708265054555795e-10,6.708265054555795e-10
1843,3.5441466650354414e-08,6.438533262098645e-08,5.906911071384968e-10,0.0
1844,4.50062032086862e-08,7.519329159322297e-08,0.0,0.0
1845,5.357019006169139e-08,7.589110140315825e-08,0.0,5.580227946389016e-10
1846,7.435216531348487e-08,7.20103656703941e-08,5.854501328173001e-10,5.854501328173001e-10
1847,5.2853593501822616e-08,6.25613978399997e-08,0.0,0.0
1848,9.010648227558704e-08,7.401604307233356e-08,0.0,0.0
1849,6.200767188602185e-08,9.384945087731467e-08,2.513824481908955e-09,8.379414939696517e-10
1850,3.1229383523623255e-08,5.838536765168101e-08,0.0,0.0
1851,7.28786559989203e-08,5.159551008659946e-08,6.449438760824933e-10,0.0
1852,3.1250618093281446e-08,5.078225484567156e-08,0.0,0.0
1853,5.912212586167698e-08,5.852493245583901e-08,0.0,0.0
1854,4.1565314745639625e-08,9.767849462605227e-08,0.0,0.0
1855,5.094659627502551e-08,9.393278332936461e-08,0.0,0.0
1856,5.177189166261087e-08,6.782117623060913e-08,5.177189232874468e-10,0.0
1857,3.4658715009072694e-08,6.59003731584562e-08,0.0,0.0
1858,4.3553715300959084e-08,6.361779014696367e-08,0.0,0.0
1859,3.971895168319861e-08,9.114990007219603e-08,0.0,1.5276520048956854e-09
1860,4.485640303641958e-08,9.428998737348593e-08,0.0,0.0
1861,6.555189457913002e-08,7.309743921268819e-08,0.0,4.715963730639317e-10
1862,4.9697849391350246e-08,1.1069066374602698e-07,0.0,0.0
1863,5.244351797273339e-08,7.941446966697185e-08,0.0,4.994620828036034e-10
1864,4.746780746245349e-08,7.431828663584383e-08,0.0,0.0
1865,5.45993934508715e-08,5.742350239756888e-08,0.0,0.0
1866,5.352174170525359e-08,1.0071818934420662e-07,0.0,9.731225825149181e-10
1867,4.270474107670452e-08,7.570385918143074e-08,0.0,4.85281148598915e-10
1868,5.3844626535237694e-08,6.718228462432307e-08,0.0,0.0
1869,5.323035878745941e-08,7.66712489053134e-08,0.0,0.0
1870,6.651496420317926e-08,1.0091925872757201e-07,5.734048791339319e-10,0.0
1871,5.947859449406678e-08,6.372706451429622e-08,0.0,0.0
1872,5.9868661139717e-08,6.047338985126771e-08,0.0,1.8142017887967654e-09
1873,4.6092235805872406e-08,6.165584665041024e-08,0.0,0.0
1874,3.7042575229406793e-08,9.320390148559454e-08,0.0,0.0
1875,5.492665877682157e-08,7.437985516389745e-08,5.721527140956084e-10,0.0
1876,5.38095328295185e-08,8.706261667157378e-08,0.0,0.0
1877,5.318941731502491e-08,8.34950171224591e-08,0.0,0.0
1878,4.891661831152305e-08,7.367687970827319e-08,0.0,0.0
1879,4.520900631632685e-08,8.064309042765672e-08,0.0,0.0
1880,7.31634486328403e-08,4.941741593711413e-08,0.0,0.0
1881,5.299105865219644e-08,1.1504637598136469e-07,0.0,0.0
1882,6.788492612486152e-08,7.254369904785563e-08,0.0,0.0
1883,4.9922778799782463e-08,4.613117354779206e-08,0.0,0.0
1884,4.291102939646407e-08,6.271611852071146e-08,0.0,6.601696966868076e-10
1885,5.02759576193057e-08,7.8636752220973e-08,0.0,0.0
1886,5.227305877042454e-08,7.873225627008651e-08,0.0,0.0
1887,4.83140425444617e-08,6.528924956228366e-08,0.0,0.0
1888,3.9311810695608074e-08,8.68664216113757e-08,0.0,0.0
1889,4.0723389105323804e-08,8.457934796979316e-08,0.0,0.0
1890,5.83340380444497e-08,6.095579152542996e-08,0.0,0.0
1891,4.3344694944380535e-08,5.928024648937935e-08,0.0,0.0
1892,4.952124754709075e-08,6.958048714977849e-08,0.0,0.0
1893,3.87980243488073e-08,6.035248389935077e-08,0.0,0.0
1894,3.843938856107343e-08,5.734400687629204e-08,0.0,0.0
1895,4.995450098022047e-08,6.740847879882494e-08,6.018614495673091e-10,0.0
1896,3.833068973335685e-08,4.8355637716213096e-08,0.0,5.89702897624278e-10
1897,3.729096675897381e-08,7.108590693860606e-08,0.0,0.0
1898,4.6964345301603316e-08,6.620275172508627e-08,0.0,5.6583548957434e-10
1899,4.532614283903058e-08,6.522542150833033e-08,0.0,0.0
1900,4.879590065343109e-08,5.294874227956825e-08,5.191053142894475e-10,5.191053142894475e-10
1901,4.5827658112784775e-08,5.7005138387467014e-08,0.0,1.676621730339889e-09
1902,4.4192553616539954e-08,3.5845072687834545e-08,0.0,0.0
1903,5.886240117547459e-08,5.34621804604285e-08,0.0,0.0
1904,4.245953988402107e-08,5.0521478556220245e-08,0.0,0.0
1905,5.676835002077496e-08,6.03808842924991e-08,0.0,0.0
1906,4.372556716703002e-08,4.423998589686562e-08,0.0,0.0
1907,4.319988278211895e-08,3.7028470956101955e-08,0.0,5.142843373384665e-10
1908,4.0764529529724314e-08,6.826830656336824e-08,0.0,0.0
1909,5.666013080940502e-08,5.0609049395689e-08,0.0,0.0
1910,4.5959694716657395e-08,6.306098043751263e-08,0.0,0.0
1911,2.7133907565257687e-08,5.905615196866165e-08,0.0,0.0
1912,7.345283847826067e-08,4.323819524643113e-08,0.0,0.0
1913,5.1438998838193584e-08,5.568139371803227e-08,0.0,2.6514948014977335e-09
1914,5.2904276515164383e-08,5.089525245693949e-08,0.0,0.0
1915,4.358881966481931e-08,4.7123048574349014e-08,0.0,0.0
1916,5.383856560570166e-08,5.933229374477378e-08,0.0,0.0
1917,6.250861872558744e-08,5.04455535121906e-08,0.0,0.0
1918,8.614782132099208e-08,4.3648228142956214e-08,0.0,0.0
1919,5.985101125816072e-08,6.813807829075813e-08,0.0,0.0
1920,4.316171953178127e-08,4.846228307542333e-08,0.0,0.0
1921,5.452378104564559e-08,4.392193631019836e-08,7.572747429129834e-10,0.0
1922,5.6810101511928224e-08,4.205423209668879e-08,0.0,7.377935484775833e-10
1923,7.961961046021315e-08,5.201814445854325e-08,0.0,0.0
1924,6.83256118350073e-08,6.961477083677892e-08,0.0,0.0
1925,8.248633776020142e-08,6.378942885021388e-08,0.0,0.0
1926,7.244990030130793e-08,5.9074533709235766e-08,0.0,0.0
1927,6.243566019747959e-08,6.13207333799437e-08,0.0,0.0
1928,3.5420729460611255e-08,5.0274582719112004e-08,0.0,0.0
1929,7.129860080112849e-08,7.464072382390441e-08,1.1140406375176326e-09,0.0
1930,6.722306267192835e-08,5.671945757512731e-08,0.0,0.0
1931,5.5886246741465584e-08,6.615106684648708e-08,0.0,0.0
1932,9.863583017022393e-08,5.041386685888938e-08,0.0,0.0
1933,9.291236580111217e-08,6.308864186621577e-08,0.0,0.0
1934,4.7926320689839486e-08,3.714289675826876e-08,0.0,0.0
1935,5.984141893122796e-08,5.0266791618014395e-08,0.0,0.0
1936,7.63857030960935e-08,6.062357016389797e-08,0.0,0.0
1937,1.0702450481403503e-07,3.903246792447135e-08,0.0,0.0
1938,8.557041297763135e-08,2.5930429359277696e-08,0.0,0.0
1939,8.258787431714154e-08,5.8117393564316444e-08,0.0,0.0
1940,1.572185368559076e-07,2.7893612752905028e-08,2.5357829169792012e-09,0.0
