year,en_ADP iles_NOUN,en_ADP file_NOUN
1912,6.251305251225858e-09,3.4017521510776305e-07
1913,6.893886572711949e-09,3.59012392259217e-07
1914,6.696743715117748e-10,3.6028482552907803e-07
1915,2.3561523843085297e-09,4.1703898556733066e-07
1916,0.0,5.142132408764155e-07
1917,2.1932848870420685e-09,5.867036918516533e-07
1918,1.1486376294556067e-09,5.949943027161453e-07
1919,4.603924241841639e-09,3.894919924363194e-07
1920,1.514446346106979e-09,4.3616053879702577e-07
1921,4.543648624011354e-09,3.8166647264858966e-07
1922,5.902348387820666e-09,4.463650853381296e-07
1923,4.246379248229459e-09,3.7474296732398216e-07
1924,3.867487330388997e-09,3.7256794971352036e-07
1925,2.1996355847875293e-09,4.3882731093347616e-07
1926,8.916910765321973e-09,3.722810216766348e-07
1927,5.574612549352764e-09,4.5600330444983683e-07
1928,3.4278123672848437e-09,3.896280107440475e-07
1929,2.2280812750352652e-09,4.188792681603104e-07
1930,4.201441416995522e-09,4.5270531767727107e-07
1931,2.2810713318222042e-09,5.520192392083345e-07
1932,3.2878609834696704e-09,4.2303810499078054e-07
1933,4.588264879146209e-09,4.507970245981596e-07
1934,1.1981580172459871e-09,4.4451661196376335e-07
1935,3.590485242455088e-09,4.99077446036722e-07
1936,8.487300195980652e-09,4.4255208253574096e-07
1937,6.295558963032022e-09,4.809807356842555e-07
1938,3.8895642262559704e-09,4.1359034952392904e-07
1939,7.647025235257843e-09,3.8235125821017846e-07
1940,2.5357829169792012e-09,4.3869043686584064e-07
1941,2.9515025978810172e-09,4.840464118416321e-07
1942,0.0,3.671396342497246e-07
1943,5.806470415592457e-09,5.922600090357832e-07
1944,6.4263723231761105e-09,4.1128782335420055e-07
1945,0.0,6.165166261951072e-07
1946,6.960552134671616e-09,5.6519681379541e-07
1947,4.7683483828109274e-09,5.888910141749193e-07
1948,3.2615663503321457e-09,6.012154107892798e-07
1949,0.0,3.9955222952414715e-07
1950,3.190608444114673e-09,4.45621653355488e-07
1951,2.1322803522849654e-09,5.000197536020323e-07
1952,7.381362521208246e-09,5.15640914855453e-07
1953,1.0773827385790469e-08,5.580842792340945e-07
1954,2.9317608341017376e-09,5.521482879800033e-07
1955,2.815682353940474e-09,5.143313064337462e-07
1956,3.488456634670456e-09,5.180358257916851e-07
1957,5.301022620862739e-09,4.7179102757866076e-07
1958,1.6544486891589827e-09,4.739995631553029e-07
1959,2.325224457422337e-09,3.7668633812160124e-07
1960,4.152500121534786e-09,4.7200082597953497e-07
1961,5.558527305105088e-09,4.954037695625857e-07
1962,1.2683912808952869e-09,4.642312187996822e-07
1963,3.2330265131719216e-09,5.166376375598247e-07
1964,3.650380997477498e-09,3.7842281930267063e-07
1965,3.2832260243864653e-09,4.366690617985114e-07
1966,5.539074976468328e-09,4.248470446555075e-07
1967,3.944268467392931e-09,4.580281842692102e-07
1968,5.838840522187638e-09,4.495907361956597e-07
1969,2.725054681906869e-09,3.4562776640711945e-07
1970,1.8394900047624674e-09,3.688177443450513e-07
1971,2.0553589941130213e-09,3.756168496238388e-07
1972,5.130146751852749e-09,3.7603975311384374e-07
1973,4.961883570686609e-09,3.1866317407036604e-07
1974,4.500457340128605e-09,3.454101129563014e-07
1975,2.8557400888473694e-09,3.341215988328372e-07
1976,3.9994687561772935e-09,3.513819009093311e-07
1977,2.9383909194713453e-09,3.749386783269415e-07
1978,5.940591352171509e-10,3.1841568581825186e-07
1979,2.3407893401383717e-09,3.2536972582875023e-07
1980,2.2740603289328476e-09,3.428145785022707e-07
1981,3.162774819820413e-09,3.757376374480259e-07
1982,1.2415004579935385e-09,4.0721215199823746e-07
1983,4.4207211225000265e-09,4.357567995327827e-07
1984,4.639206796497319e-09,3.7751544645914237e-07
1985,1.2031116103372597e-09,3.843941573933307e-07
1986,1.1988970927134801e-09,3.950365812244172e-07
1987,1.8332450557601021e-09,3.935366148510866e-07
1988,1.7989661427186832e-09,4.1316256549350783e-07
1989,1.6464366536794728e-09,3.40812388088807e-07
1990,2.724325487424295e-09,3.7214286052744683e-07
1991,1.1722930404189924e-09,3.8099523536061497e-07
1992,1.65298330578878e-09,4.628353131863605e-07
1993,1.6617622278225497e-09,4.0768566478277535e-07
1994,2.637463358823311e-09,4.1038930298498144e-07
1995,1.6267352465071383e-09,4.3162709317812187e-07
1996,2.135236876199542e-09,4.1583739474049253e-07
1997,2.3974471297094624e-09,4.4304825586038987e-07
1998,4.768129224785866e-10,3.8001990354530335e-07
1999,1.8280804925385752e-09,4.62047349714112e-07
2000,1.3254094488601709e-09,3.9939004459199623e-07
2001,3.06684819206815e-09,4.1752948121143163e-07
2002,8.76244299341522e-10,4.6484759863574254e-07
2003,2.500153750695233e-09,5.446168263034679e-07
2004,8.809582507929292e-10,4.5941971826835015e-07
2005,9.007499190971657e-10,4.2470359140622804e-07
2006,1.6471559671771274e-09,4.710866097212829e-07
2007,7.988958938831558e-10,4.829325703781251e-07
2008,8.514879357157668e-10,4.981204710929887e-07
2009,4.76819250749827e-10,6.294013914498464e-07
2010,1.8895172648747405e-09,7.388012051023907e-07
2011,3.82397197240536e-10,8.221539502528685e-07
2012,1.0212758139171996e-09,9.297013932041409e-07
2013,1.1156500168141292e-09,9.75078112475103e-07
2014,4.330890368553497e-10,1.0201411981825004e-06
2015,0.0,9.005945891260581e-07
2016,6.214020409345267e-10,8.939903786142622e-07
2017,2.515611330355938e-10,9.664978470880214e-07
2018,5.162933414126769e-10,9.967042693403982e-07
2019,2.55098775436835e-10,8.872335541809662e-07
