year,en_ADP auto_NOUN,en_ADP photo_NOUN
1862,5.873382252774562e-09,9.035972525772706e-10
1863,5.9935452156878455e-09,9.989241656072068e-10
1864,1.0548401263577034e-08,4.315255153208852e-09
1865,3.765475486972036e-09,2.3534221238463715e-09
1866,5.838735717134114e-09,1.4596839292835284e-09
1867,8.73506067478047e-09,4.367530337390235e-09
1868,4.445886547799205e-09,9.87974813071446e-10
1869,1.0743742229202269e-08,3.906815315701806e-09
1870,9.747882501187632e-09,5.734048791339319e-10
1871,4.248470908407853e-09,8.496941816815706e-09
1872,4.8378714367913744e-09,1.8142017887967654e-09
1873,1.0176207432266438e-08,2.3944017879529156e-09
1874,1.3741600912720031e-08,5.377148060148329e-09
1875,6.293679799540541e-09,8.010138330405425e-09
1876,2.418405919968336e-09,6.04601479992084e-10
1877,7.421779191219002e-09,8.040260901509555e-09
1878,6.6429977074733415e-09,2.4156354694326865e-09
1879,5.498392852132383e-09,5.498392852132383e-09
1880,1.2835692508872398e-08,1.1552122813895949e-08
1881,8.367009307619355e-09,1.045876096839038e-08
1882,9.317538740560849e-09,7.320923645082189e-09
1883,5.687405213450347e-09,2.464542170343975e-08
1884,1.2543224237049344e-08,9.242375753615306e-09
1885,9.023890079618013e-09,7.090199094506033e-09
1886,1.2906927471245666e-08,1.4842966855610484e-08
1887,3.4603299781110763e-08,9.140494694470647e-09
1888,5.706553452000662e-09,9.510922049926762e-09
1889,8.771191772893872e-09,8.771191772893872e-09
1890,1.3764211992395303e-08,1.114245701261396e-08
1891,8.92390783491237e-09,1.4023283867459213e-08
1892,7.522214851007902e-09,8.775917548220491e-09
1893,1.8475249885518963e-08,6.158416554491453e-09
1894,9.452309157609307e-09,2.2685540557176864e-08
1895,1.3240951446391591e-08,2.888934957923084e-08
1896,1.2973464080801023e-08,2.4177819246684606e-08
1897,9.322741689743452e-09,1.6897470089816125e-08
1898,1.5277558773618694e-08,1.1882544836971931e-08
1899,1.9346524382513053e-08,3.592925956752424e-08
1900,2.699347589896206e-08,2.7512581213251508e-08
1901,4.247441509619421e-08,1.4530721570427119e-08
1902,6.825294535106607e-08,1.8659079281668767e-08
1903,7.776317323404669e-08,3.1321277349505294e-08
1904,8.008191265673759e-08,1.666133808697623e-08
1905,1.0527948451910518e-07,2.3223415190898322e-08
1906,1.9907994497359027e-07,1.5432553901462143e-08
1907,1.661138404607243e-07,1.07999713061524e-08
1908,2.583390594779189e-07,2.0627834107500576e-08
1909,2.596464221404915e-07,2.255403219741936e-08
1910,2.4850300750500764e-07,2.6186337542810634e-08
1911,2.6655075169301767e-07,1.649315961582687e-08
1912,3.578872274090372e-07,2.5005222337171062e-08
1913,4.120422936182422e-07,2.9166444370787303e-08
1914,6.201184730159071e-07,2.0090231089842092e-08
1915,9.224336388058418e-07,1.531499083107235e-08
1916,1.2503731845470156e-06,1.977743147030253e-08
1917,1.023167368607858e-06,1.0966424213165737e-08
1918,8.396541080202269e-07,3.790504177203502e-08
1919,1.073635164772213e-06,1.1049417880659718e-08
1920,1.0563263295182423e-06,1.8930578882248028e-08
1921,1.0124763054619734e-06,2.0446418780295517e-08
1922,1.36565584440973e-06,1.7707045163462e-08
1923,1.1083050353022372e-06,2.229349194138308e-08
1924,1.2814274494843403e-06,1.2891624434629989e-08
1925,1.2482931648349904e-06,2.1996356736053713e-08
1926,1.4467688238539722e-06,2.4521504160546215e-08
1927,1.2866205416628418e-06,4.348197657488839e-08
1928,1.406545674598192e-06,2.5137290915466792e-08
1929,1.6487801222098142e-06,2.1166771446701205e-08
1930,1.5545332772148868e-06,2.4158288702835762e-08
1931,1.523755599919241e-06,4.904303452235581e-08
1932,1.5814611540321266e-06,3.287861050083052e-08
1933,1.6403046423363321e-06,4.7029713456936406e-08
1934,1.6870064705187815e-06,2.516131836216573e-08
1935,1.4709021467496086e-06,3.2314366293917374e-08
1936,1.1748848294246272e-06,3.031178552603819e-08
1937,1.086613551137816e-06,4.4068911853045734e-08
1938,1.282259709967093e-06,4.66747731575623e-08
1939,1.143994978747287e-06,4.129393538221393e-08
1940,1.0016342528729183e-06,8.114505423151286e-08
1941,8.94305269838469e-07,5.60785480274717e-08
1942,1.0043241047696938e-06,1.456421614420833e-07
1943,1.1641973447495957e-06,6.387117701400769e-08
1944,1.0732042312611156e-06,4.819779242382083e-08
1945,1.4116706630318276e-06,2.3963545370264683e-08
1946,1.2528993309501857e-06,5.707652661612883e-08
1947,9.655905603977999e-07,4.768348449424309e-08
1948,1.0154342771073743e-06,3.58772298536536e-08
1949,1.0955781108989981e-06,4.515823759376758e-08
1950,8.433841554023047e-07,5.21132714759176e-08
1951,1.1748864814364879e-06,3.1984205062229876e-08
1952,8.794366710418444e-07,5.694194049610246e-08
1953,9.103884019978636e-07,5.602390151793202e-08
1954,9.450042668390779e-07,5.374894884724313e-08
1955,8.456432691872351e-07,8.165478648791691e-08
1956,8.285084529546793e-07,6.540856101189263e-08
1957,6.776473640002223e-07,8.923387834203211e-08
1958,7.742819976286341e-07,9.016745644574442e-08
1959,7.200444986921184e-07,8.603330270418041e-08
1960,7.723650199409349e-07,8.44341652705971e-08
1961,8.198827732286418e-07,9.449496607416563e-08
1962,6.563924808133947e-07,1.10350038884377e-07
1963,7.907983228250259e-07,9.440437942487279e-08
1964,8.614899211778493e-07,8.639234683194275e-08
1965,5.395434996557924e-07,8.700548903561867e-08
1966,5.96558365373312e-07,1.0635023350857864e-07
1967,5.729049803449016e-07,1.0698828134536598e-07
1968,5.874771940028722e-07,1.0060771349351683e-07
1969,4.618967759384418e-07,1.0945636441661577e-07
1970,5.385106724986599e-07,1.0255156523975018e-07
1971,4.804401596558705e-07,9.814339296809749e-08
1972,5.053194875870304e-07,1.1748036410352825e-07
1973,6.086576771480168e-07,7.93901351325843e-08
1974,6.131873266923549e-07,1.0801097838353257e-07
1975,5.774306188754963e-07,1.4849847884690348e-07
1976,4.199442322772029e-07,1.3712464497217525e-07
1977,5.224459078689847e-07,1.810048768646766e-07
1978,4.7405919012533104e-07,1.7346526570705123e-07
1979,4.248532725625864e-07,1.8199637308313754e-07
1980,5.082524952015888e-07,1.779452212247179e-07
1981,4.775789772537564e-07,2.112733550330148e-07
1982,4.5314765895199116e-07,2.464378359157138e-07
1983,5.816405916903022e-07,2.5387570889989775e-07
1984,4.4188445080806105e-07,2.481975593937591e-07
1985,4.379326155046215e-07,2.2558342038792034e-07
1986,4.861527456156978e-07,2.571634292181102e-07
1987,4.5770019418966967e-07,2.8170865506993437e-07
1988,4.971142990584099e-07,2.938311469691257e-07
1989,4.75820186807141e-07,2.749549232738957e-07
1990,5.688391828684303e-07,2.58810922026953e-07
1991,5.169812169469878e-07,2.573183266463275e-07
1992,5.030579082188069e-07,2.8927206230378033e-07
1993,5.01298282884477e-07,3.02440719579522e-07
1994,5.296026435175349e-07,2.964508767355767e-07
1995,4.430142461764319e-07,3.323962474155451e-07
1996,4.4466308324331294e-07,3.06406487959876e-07
1997,4.670227093939161e-07,3.313272003424572e-07
1998,4.5630997380641247e-07,3.628546334510929e-07
1999,4.6067628023394036e-07,3.4550720551251857e-07
2000,4.360597216646056e-07,3.644876023223276e-07
2001,5.835774308238229e-07,3.754698416624791e-07
2002,4.7448629825197486e-07,4.2147351120291887e-07
2003,5.500338291497542e-07,4.5627804734493793e-07
2004,5.087533638814534e-07,4.717531316700274e-07
2005,5.01717718037753e-07,5.251372141579225e-07
2006,6.563916468138586e-07,4.990882405131458e-07
2007,5.764033854660511e-07,7.801218466774174e-07
2008,4.512885984908621e-07,8.94488049851816e-07
2009,4.706205984916778e-07,9.631748882910074e-07
2010,5.106420042366722e-07,1.3977704105272437e-06
2011,6.103059373430142e-07,1.7257585004371023e-06
2012,7.118292657537495e-07,1.8539560143748801e-06
2013,6.822199711820076e-07,1.7736045876404205e-06
2014,7.490275102384203e-07,1.8521053162245948e-06
2015,5.758662631194511e-07,1.995361216880487e-06
2016,5.261203721573793e-07,2.0560121765100803e-06
2017,4.857645583555836e-07,2.357127762309119e-06
2018,6.611135994205597e-07,2.5378399061692924e-06
2019,5.183606912595451e-07,2.552773396669039e-06
