year,en_ADP ânes_NOUN,en_ADP anes_NOUN,en_ADP fans_NOUN
1876,1.209202959984168e-09,0.0,5.018192350547679e-08
1877,2.4739263970730008e-09,0.0,3.2779525871440285e-08
1878,9.662541877730746e-09,0.0,4.468925718370542e-08
1879,8.55305515301552e-09,0.0,6.41479134255718e-08
1880,1.6044616302224313e-08,0.0,5.262633906433223e-08
1881,7.669758161910067e-09,6.972507571312292e-10,4.95048027016054e-08
1882,3.3276925659464496e-09,0.0,6.721939138643052e-08
1883,6.319338941018771e-10,0.0,5.561018401323281e-08
1884,0.0,0.0,5.6114423330200225e-08
1885,6.445635691854079e-10,6.445635691854079e-10,4.254119589930383e-08
1886,8.38950331427668e-09,1.2906927748801422e-09,4.517424767591649e-08
1887,3.264462256069578e-09,1.9586773869484375e-09,5.3537182687080076e-08
1888,6.340614699951175e-09,0.0,4.121399665990566e-08
1889,4.385595886446936e-09,0.0,3.571127882295855e-08
1890,6.554386366985909e-09,0.0,3.9326318646004665e-08
1891,5.736798147637501e-09,0.0,5.418087223318935e-08
1892,1.191017329205124e-08,6.268512375839919e-10,4.387958707496864e-08
1893,4.926733243593162e-09,0.0,6.035248401037308e-08
1894,3.150769645188234e-09,0.0,2.268554077922147e-08
1895,9.027921521465032e-09,0.0,6.018614473468631e-08
1896,1.7691086373616827e-09,0.0,4.8355636328434315e-08
1897,5.826713556089658e-10,1.1653427112179315e-09,4.2535007405142267e-08
1898,2.8291773368493978e-09,0.0,5.092519339555679e-08
1899,3.3165470370022376e-09,0.0,4.366786932052946e-08
1900,4.671947717582725e-09,0.0,3.2703634023079076e-08
1901,2.235495566438317e-09,0.0,4.359216299043567e-08
1902,2.9461704187383475e-09,0.0,2.798861808983588e-08
1903,8.100330184390714e-09,5.400220270956879e-10,6.804277674632431e-08
1904,4.299700151477737e-09,5.374625189347171e-10,3.9234764770412767e-08
1905,6.192911072844254e-09,5.160759042333041e-10,3.612531496166582e-08
1906,7.201858220895474e-09,1.5432553568395235e-09,5.041300799035753e-08
1907,1.0285686968813934e-08,5.142843373384665e-10,4.988558144347621e-08
1908,0.0,4.911389073214423e-10,5.2551861307037484e-08
1909,4.950885035270858e-09,0.0,4.400786757230435e-08
1910,2.67207544979442e-09,0.0,3.366815048977401e-08
1911,2.128149656499545e-09,0.0,4.309503032207118e-08
1912,1.0418842455450772e-09,1.0418842455450772e-09,4.8447616363134216e-08
1913,2.6514948014977335e-09,5.30298971401777e-10,2.863614512182977e-08
1914,8.036092680185902e-09,1.3393487430235496e-09,3.8171439342704616e-08
1915,8.246533234057551e-09,0.0,2.0027295377644805e-08
1916,7.69122365795738e-09,0.0,2.4172416956957932e-08
1917,5.483212106582869e-09,1.0966424435210342e-09,3.509255963596303e-08
1918,1.033773866510046e-08,0.0,4.5945505178224266e-08
1919,2.762354567309444e-09,0.0,2.1178050924053338e-08
1920,3.786115865267448e-09,0.0,1.8930579326337238e-08
1921,9.844571380313027e-09,0.0,2.6504616723599383e-08
1922,7.377935595798135e-09,7.377935484775833e-10,2.729836212633785e-08
1923,3.1847844361720945e-09,1.0615948120573648e-09,4.352538862661959e-08
1924,3.867487219366694e-09,0.0,4.125319796877136e-08
1925,2.1996355847875293e-09,0.0,3.629398648286042e-08
1926,2.229227691330493e-09,0.0,2.6750731407787498e-08
1927,3.3447675740205796e-09,0.0,5.1286435542863273e-08
1928,2.2852082448565625e-09,0.0,3.3135519106330946e-08
1929,5.570202965543558e-09,0.0,3.564930084465345e-08
1930,8.402882833991043e-09,1.0503603542488804e-09,4.306477419113719e-08
1931,4.5621426636444085e-09,0.0,4.219981963871078e-08
1932,2.1919073223131136e-09,0.0,4.1646240345194485e-08
1933,2.2941324395731044e-09,0.0,2.982372149240575e-08
1934,3.5944740517379614e-09,2.3963160344919743e-09,2.7557634396657704e-08
1935,4.787313656606784e-09,0.0,3.710168261505942e-08
1936,8.487299751891442e-09,0.0,2.424942868728408e-08
1937,1.2591118148108649e-09,0.0,1.3850230073941816e-08
1938,3.8895642262559704e-09,0.0,1.4261735792331365e-08
1939,1.5294050470515685e-09,0.0,1.5294050470515685e-08
1940,0.0,0.0,1.5214697057785997e-08
1941,8.854508237732261e-09,0.0,1.1806010391524069e-08
1942,9.102635090130207e-09,0.0,1.8205270180260413e-08
1943,5.806470415592457e-09,0.0,2.0322646676618206e-08
1944,3.2131861615880553e-09,0.0,9.639558484764166e-09
1945,2.178504132643866e-08,0.0,1.089252021913012e-08
1946,0.0,0.0,9.744772988540262e-09
1947,1.1920870957027319e-09,1.1920870957027319e-09,1.549713202209091e-08
1948,9.784699273041042e-09,0.0,7.61032148410834e-09
1949,1.9634016634739737e-09,0.0,3.926803215925645e-09
1950,8.508289184305795e-09,0.0,9.57182533234402e-09
1951,5.330700769690111e-09,1.0661401761424827e-09,6.396841278899501e-09
1952,3.1634410646574906e-09,0.0,5.272402070488624e-09
1953,7.54167928107563e-09,0.0,3.2321482157371406e-09
1954,7.818028890937967e-09,9.772536113672459e-10,1.6613311171198575e-08
1955,2.815682353940474e-09,0.0,1.783265535237888e-08
1956,4.360570571293465e-09,1.744228317335228e-09,1.3081712602058815e-08
1957,6.184526224473075e-09,0.0,1.8553580005686854e-08
1958,3.3088973783179654e-09,0.0,6.617794756635931e-09
1959,7.750747821333448e-10,0.0,1.3951346078400206e-08
1960,2.7683333403416555e-09,0.0,4.844583401109048e-09
1961,4.16889545107324e-09,6.948159270159238e-10,1.181187059273725e-08
1962,1.2683912808952869e-09,6.341956404476434e-10,9.512934273647744e-09
1963,1.2932106496776896e-09,6.466053248388448e-10,1.8104949428554562e-08
1964,3.041984220075733e-09,0.0,2.9203047091641565e-08
1965,7.1136563306595235e-09,0.0,2.6265807862024815e-08
1966,3.3234448526542337e-09,0.0,7.034624971424819e-08
1967,1.9721342336964653e-09,0.0,1.4544489523871107e-07
1968,8.982831367632116e-09,0.0,7.994720352400009e-08
1969,4.995933444718048e-09,4.5417578031781147e-10,4.269252262822931e-08
1970,1.8394900047624674e-09,4.5987250119061684e-10,7.036049165520808e-08
1971,2.569198631618974e-09,1.0276794970565106e-09,8.735275436322354e-08
1972,7.69522046084603e-09,5.130146862875051e-10,9.234264686242e-08
1973,3.3079223804577396e-09,5.513203782392395e-10,4.6310913326408354e-08
1974,5.06301445213353e-09,0.0,3.150320204703405e-08
1975,3.4268881066168433e-09,1.1422960355389478e-09,1.4278700000147637e-08
1976,6.8562320265641574e-09,0.0,1.9997344113953375e-08
1977,2.938390863960194e-09,0.0,3.761140332514401e-08
1978,1.1881182704343018e-09,0.0,2.9108897070528883e-08
1979,5.851973128301324e-09,0.0,8.953519314847114e-08
1980,2.2740602734216964e-09,2.2740602734216964e-09,3.752199551065871e-08
1981,5.060439622894819e-09,6.325549528618524e-10,2.71998629175485e-08
1982,9.311253101884631e-09,0.0,1.9243257542989056e-08
1983,6.315316269933646e-09,0.0,2.0209011353244932e-08
1984,6.958810416790584e-09,0.0,1.91367283131072e-08
1985,3.609334831011779e-09,6.015558051686298e-10,1.6843561989610123e-08
1986,5.994485352545098e-09,0.0,1.7384007233722798e-08
1987,3.6664902225425067e-09,0.0,1.5277042075823033e-08
1988,5.396898483667201e-09,0.0,1.0793796967334401e-08
1989,4.939309850016116e-09,5.488122178931576e-10,1.2622680900520322e-08
1990,6.538381391862913e-09,3.814055737905164e-09,1.4166492479095183e-08
1991,9.37834432335194e-09,1.7584396161396398e-09,1.934283544446913e-08
1992,8.815910668147353e-09,0.0,1.76318211142501e-08
1993,7.754890063438324e-09,0.0,1.9941146789381747e-08
1994,7.384897138251745e-09,5.274926606624319e-10,2.6902126526451298e-08
1995,1.0302656505700725e-08,0.0,1.0844901643380922e-08
1996,3.736664311304594e-09,1.6014276571496566e-09,2.5622842958483716e-08
1997,5.274384040632185e-09,0.0,9.110299181713799e-09
1998,3.814503379828693e-09,1.9072516899143466e-09,1.5734826330771057e-08
1999,1.1425503210205079e-08,0.0,1.6909743605353356e-08
2000,3.97622823555821e-09,0.0,1.5904913608366655e-08
2001,6.571817756650944e-09,0.0,9.200544853760206e-09
2002,6.133709984368352e-09,0.0,8.762442771370615e-09
2003,9.167230530238157e-09,1.2500769308587678e-09,1.6667691671301554e-08
2004,4.404791198453495e-09,4.404791253964646e-10,1.3654853026068281e-08
2005,1.1259373877692269e-08,0.0,9.457873817453333e-09
2006,1.1941880373456115e-08,8.235779835885637e-10,1.7706926036531456e-08
2007,4.7933754743212376e-09,0.0,9.986198368228116e-09
2008,1.0217855006544596e-08,0.0,5.960415716543821e-09
2009,9.059565542202108e-09,0.0,2.765551587735615e-08
2010,1.2281861749841028e-08,4.723793023408973e-10,6.613310343794865e-09
2011,1.2236710311697152e-08,0.0,1.0324724186716594e-08
2012,9.19148224198807e-09,0.0,1.7361688198214154e-08
2013,7.80955033974351e-09,0.0,5.0204250756635815e-09
2014,8.445236510112863e-09,0.0,4.114345711347944e-09
2015,7.314698624583116e-09,0.0,1.0417904761084174e-08
2016,8.078226088059637e-09,2.0713400439298368e-10,1.8849194205472486e-08
2017,7.2952728302766445e-09,0.0,3.5218559180094644e-09
2018,5.937373259712331e-09,0.0,4.3884935685412074e-09
2019,7.397864543179367e-09,0.0,7.90806176098613e-09
