year,en_ADP ère_NOUN,en_ADP ere_NOUN,en_ADP fers_NOUN
1833,8.108539617524002e-09,2.3167257001688313e-09,3.4750886612755494e-08
1834,1.213489042584115e-08,9.334530703952737e-09,7.280934033460085e-08
1835,1.2100940693926532e-08,6.050470346963266e-09,6.050470346963266e-08
1836,1.68018754465038e-08,1.3441500135158435e-09,7.997692819117219e-08
1837,2.7831563720326358e-09,0.0,8.419048214136637e-08
1838,3.787297142565649e-09,6.312161904276081e-10,9.846972393035003e-08
1839,1.4682098203877558e-08,5.593180252283503e-09,9.648235987924636e-08
1840,3.4396318682183846e-08,1.7198159563136528e-08,3.331347215862479e-07
1841,2.0545755319290038e-08,4.044945711711989e-08,6.099521243640993e-08
1842,8.049918065466954e-09,1.542900918138912e-08,7.915753030829364e-08
1843,1.1813821920725331e-08,2.3627644840651385e-09,4.8436671562512856e-08
1844,6.586273748609983e-09,2.195424508855126e-09,4.720162749549672e-08
1845,2.17628883802945e-08,6.696273757711424e-09,5.0780073479472776e-08
1846,1.2879903366069811e-08,1.7563503984519002e-09,4.9763260401292086e-08
1847,4.0988499705463255e-08,6.47186837454683e-09,7.172987714909596e-08
1848,2.413566457803995e-09,8.045221711050488e-10,4.505324113779352e-08
1849,1.6758829879393033e-09,1.6758829879393033e-09,6.703532151597358e-08
1850,4.752297222410107e-09,1.5614690873633208e-08,2.851378333446064e-08
1851,4.514607354622058e-09,1.2898877521649865e-09,5.93348374877678e-08
1852,5.859490670445666e-09,1.9531636308300904e-09,6.185018008864063e-08
1853,3.58315901394235e-08,2.209614846648833e-08,1.2839653606988577e-07
1854,1.2989160858012383e-08,0.0,9.50806624544498e-08
1855,4.776243400783642e-09,5.306937111981824e-10,8.384960636931282e-08
1856,4.141751386299575e-09,4.6594703095870216e-09,1.2632341483964638e-07
1857,2.245494101771328e-08,4.881509085841174e-10,9.714203441646418e-08
1858,1.3212924976357954e-08,3.4255732694887797e-09,1.0080972501214092e-07
1859,5.601390462572908e-09,1.5276520048956854e-09,9.01314709533807e-08
1860,1.1900677776566226e-08,2.746310290291376e-09,8.422018260567654e-08
1861,1.4147890858851042e-08,3.018216815364738e-08,7.969978510491416e-08
1862,2.3041730301542884e-08,1.8071945329101169e-09,1.0978706657671644e-07
1863,8.490855130105501e-09,2.0477944673302773e-08,7.441985189204914e-08
1864,9.589456340108882e-09,4.794728170054441e-09,9.54150891629979e-08
1865,1.3179164426446732e-08,9.413688994985847e-09,7.060266526970338e-08
1866,1.3137154475373336e-08,2.919367858567057e-09,6.03335987836573e-08
1867,1.747012134956094e-08,1.0190904120577216e-08,1.295700666759103e-07
1868,7.903798859842937e-08,1.975949570631741e-08,1.447383123354129e-07
1869,3.271957993433716e-08,2.5882650689368347e-08,1.1622775275554886e-07
1870,3.2110673231500186e-08,1.0321287824410774e-08,1.2442885921615243e-07
1871,2.6552942955504477e-08,3.3987767267262825e-08,9.665271250014484e-08
1872,1.0280476914203973e-08,1.3304146229131675e-08,1.0280476914203973e-07
1873,2.334541804316359e-08,1.855661402316855e-08,1.2211448563448357e-07
1874,4.361464789326419e-08,3.823749850084823e-08,1.3263632858695473e-07
1875,1.94531928343622e-08,1.4303817408301e-08,1.2186852416107286e-07
1876,3.506688628363008e-08,1.3905833817773328e-08,1.4329055253448075e-07
1877,7.421779191219002e-09,4.329371083855449e-09,1.6513458434008754e-07
1878,5.1332254003000344e-08,2.0532901601200138e-08,9.602150896625972e-08
1879,2.3215436684154156e-08,9.16398767980553e-09,1.1118971743329098e-07
1880,1.9253539207397807e-08,2.6954953824542827e-08,1.5531187624873155e-07
1881,2.370652651961791e-08,3.486253646878268e-08,1.296886438240108e-07
1882,3.5939081044489285e-08,2.2628309892525067e-08,7.986462136067018e-08
1883,1.8958017378167824e-08,1.200674426549142e-08,1.0426909524685612e-07
1884,1.7164412113856997e-08,4.621187876807653e-09,1.346746154595735e-07
1885,4.576401479994274e-08,1.8692343728421434e-08,1.4760505362421128e-07
1886,2.774989482645651e-08,1.2906927693290271e-08,2.8846983773922474e-07
1887,3.395040693021656e-08,2.7421483750345033e-08,1.3776031471124384e-07
1888,1.9655905347804037e-08,2.53624587998047e-09,1.2744635724537545e-07
1889,1.8168895721260014e-08,4.385595886446936e-09,1.528693329144737e-07
1890,3.0150179242127706e-08,9.831579994568074e-09,1.7369123944677156e-07
1891,5.736798147637501e-09,0.0,1.5871807423906148e-07
1892,1.6298132621272998e-08,5.641661360300532e-09,1.1847488678995433e-07
1893,9.853466487186324e-09,4.926733243593162e-09,1.262475424201881e-07
1894,1.827446460822557e-08,5.671385139294216e-09,2.1803325411795527e-07
1895,1.5648398132839247e-08,4.213029924926559e-09,9.208480333811053e-08
1896,1.0024948871034667e-08,4.717623180994224e-09,1.0260830340946825e-07
1897,3.379494017963225e-08,5.2440420894583895e-09,1.544079119009112e-07
1898,2.2067583316243145e-08,5.6583548957434e-10,1.9917409099790007e-07
1899,2.266307141951529e-08,3.8693048765026106e-09,1.6582734474468452e-07
1900,3.1665425836990835e-08,7.786579381274805e-09,1.7286207010247523e-07
1901,1.956058603980182e-08,6.147612641171918e-09,1.4754271054906454e-07
1902,7.365425602756659e-09,4.910283735171106e-09,3.69253344012499e-07
1903,9.1803746826713e-09,8.100330184390714e-09,1.6794685642196328e-07
1904,8.061937784020756e-09,4.837162670412454e-09,1.7091308635031055e-07
1905,4.231822359201942e-08,4.1286072338664326e-09,1.2850289987653696e-07
1906,5.658602919567102e-09,1.0288369045596824e-09,1.8107529287103574e-07
1907,5.65712765521198e-09,1.028568674676933e-09,1.6302813565793883e-07
1908,1.080505640516094e-08,2.9468334439286537e-09,1.4685053395524506e-07
1909,7.151278680339601e-09,1.1001967115120692e-09,2.2333992699685723e-07
1910,1.1222716089775986e-08,4.275320542035388e-09,1.2825961615003934e-07
1911,1.755723388896513e-08,3.7242617878519013e-09,1.5961122712404574e-07
1912,5.730363294986773e-09,5.209421227725386e-10,1.4638474343797725e-07
1913,5.302989602995467e-09,1.060597942803554e-09,1.7128657026077576e-07
1914,6.027069510139427e-09,6.696743715117748e-10,1.7210630742781063e-07
1915,1.1780761921542648e-09,0.0,1.2016376826906594e-07
1916,1.2086208478478966e-08,1.0987462051303964e-09,9.55909200683891e-08
1917,4.934890895924582e-08,2.1932848870420685e-09,1.1953402678788194e-07
1918,5.743188147278033e-09,3.44591288836682e-09,1.0567465924538055e-07
1919,2.301962176431971e-08,1.8415696745321952e-09,1.1049418335851158e-07
1920,2.5745588771997063e-08,4.543339038320937e-09,1.4538684345311026e-07
1921,1.060184651180407e-08,2.2718242842501013e-09,1.1131938670860819e-07
1922,4.426761179843197e-09,1.4755870969551665e-09,1.224737278260335e-07
1923,2.866305948145964e-08,4.246379248229459e-09,1.4968486539146397e-07
1924,2.4494086758863887e-08,3.867487219366694e-09,9.926550581518256e-08
1925,1.0998178368026856e-08,6.598906754362588e-09,7.038833871320094e-08
1926,2.229227646921572e-08,7.802296586589819e-09,9.697140512798796e-08
1927,6.689535148041159e-09,7.804457524684949e-09,1.0034302555528285e-07
1928,9.14083297942625e-09,1.1426041224282812e-09,1.028343703524115e-07
1929,1.6710609784809094e-08,4.4561625500705304e-09,1.0026365515614089e-07
1930,5.2518016602221e-09,4.201441416995522e-09,8.928063266466779e-08
1931,6.843213995466613e-09,1.1405356659111021e-09,8.668071416195744e-08
1932,3.616647248350091e-08,1.2055490161699822e-08,1.3261039555345633e-07
1933,8.02946331646126e-09,1.261772819560747e-08,1.066771606605954e-07
1934,9.585264137967897e-09,2.3963160344919743e-09,1.1981580883002607e-07
1935,2.2739740757060645e-08,2.393656828303392e-09,1.1609235883724978e-07
1936,2.3036957230715416e-08,0.0,1.248845533652343e-07
1937,2.392312481447334e-08,8.813782592653752e-09,9.065605155456069e-08
1938,5.186085783037697e-09,3.889564337278273e-09,9.205302120562919e-08
1939,1.5294050470515685e-08,0.0,8.411727936419311e-08
1940,1.0143131667916805e-08,1.7750480196809804e-08,7.100192078723921e-08
1941,5.9030051957620344e-09,0.0,1.0625409174735978e-07
1942,1.2136847082899749e-08,1.8205270180260413e-08,6.675266206457309e-08
1943,6.967764676346633e-08,2.9032352077962287e-09,7.258088174921795e-08
1944,2.5705489292704442e-08,6.4263723231761105e-09,5.462416652335378e-08
1945,2.6142048525912287e-08,2.178504043826024e-09,8.06046500656521e-08
1946,9.744772988540262e-09,6.960552134671616e-09,4.454753366189834e-08
1947,5.960435700558264e-09,7.152522796260996e-09,6.198852986472048e-08
1948,1.0871888278529696e-08,0.0,5.979538286737807e-08
1949,9.817008539414473e-09,2.945102384188658e-09,1.0602368805123774e-07
1950,2.3397795700930146e-08,1.0635361480382244e-09,7.444752725405124e-08
1951,3.5182626589858046e-08,8.529121298117559e-09,1.0128331950909342e-07
1952,2.8470971358274255e-08,2.1089607837865287e-09,7.27591498161928e-08
1953,1.8315507332999914e-08,5.386913692895234e-09,7.43394120705787e-08
1954,1.07497895029951e-08,1.9545072227344917e-09,4.202190595492539e-08
1955,2.0648336374051723e-08,9.385607846468247e-10,7.696198656148567e-08
1956,1.0465369904011368e-08,0.0,4.6222051963695776e-08
1957,2.738861759610245e-08,8.835037701437898e-10,8.216584745923683e-08
1958,1.5717262158432277e-08,1.6544486891589827e-09,6.038737865310395e-08
1959,9.300897829689347e-09,3.8753737996444215e-09,6.200598079431074e-08
1960,2.353083417006019e-08,4.8445834566201995e-09,6.713208478004162e-08
1961,5.350082687982649e-08,1.3896318540318475e-09,4.863711566827078e-08
1962,6.976152100435229e-09,2.536782617301725e-09,4.756467220090599e-08
1963,1.2932106940866106e-08,6.466053248388448e-10,4.1382741566842185e-08
1964,1.9468698653213323e-08,3.041984220075733e-09,5.293052568466905e-08
1965,9.849678406226303e-09,2.188817405102128e-09,5.034279954019283e-08
1966,2.6033651678858405e-08,2.8803187945847242e-08,4.154306187942325e-08
1967,1.5284040699725665e-08,4.930335639752315e-09,6.360132687177611e-08
1968,2.1558795637588446e-08,4.042274182047834e-09,4.1770166658849917e-08
1969,1.6804504454626112e-08,3.179230406713529e-09,3.769658840635515e-08
1970,1.7015283404475667e-08,1.5175792539290356e-08,3.541018359087822e-08
1971,7.193756701440179e-09,8.22143619849669e-09,2.928886511099904e-08
1972,2.1546616935097518e-08,7.695220183290274e-09,6.463984902893571e-08
1973,1.1577728109557484e-08,5.513203782392395e-09,2.921997932503473e-08
1974,9.00091468025721e-09,1.0688586127294286e-08,5.513060230555311e-08
1975,1.0851811893530794e-08,1.7134440533084216e-09,3.712462159910501e-08
1976,9.712995741040231e-09,2.285410749536254e-09,3.7709277478370495e-08
1977,1.4104276857551667e-08,5.289103655048422e-09,7.228441739615121e-08
1978,1.128712323605896e-08,3.5643548113029055e-09,3.1485134055486697e-08
1979,9.363157360553487e-09,2.9259866751729646e-09,3.2185852205657284e-08
1980,1.0233271119375331e-08,6.253665918443119e-09,2.9562784220615868e-08
1981,1.5813874654213578e-08,5.060439622894819e-09,2.0241758491579276e-08
1982,1.1173503899897241e-08,5.586752060970923e-09,1.924325765401136e-08
1983,1.1999100379966876e-08,6.315316047889041e-10,2.7155859783078995e-08
1984,6.958810416790584e-09,4.0593059469351545e-09,3.189454744756404e-08
1985,1.3234227935754461e-08,3.609334831011779e-09,2.3460676956688076e-08
1986,1.1389522214244607e-08,2.9972427317837003e-09,2.517683839187157e-08
1987,1.3443797186596385e-08,2.4443267410134695e-09,1.955461326197394e-08
1988,1.679035044332977e-08,4.797243047249822e-09,3.1182079085478875e-08
1989,6.036934507847036e-09,6.585746614717891e-09,1.6464367313950845e-08
1990,2.397406362319998e-08,1.5256222840598355e-08,2.669838927715773e-08
1991,2.989347080983862e-08,5.861465202094962e-10,3.165191131415668e-08
1992,8.815910668147353e-09,1.6529832502776287e-09,2.8100715643297747e-08
1993,1.3294098266669607e-08,2.2156829704300662e-09,1.883330469354405e-08
1994,8.967375286772494e-09,6.329911872438032e-09,2.9012095781322245e-08
1995,1.4098372247417501e-08,1.0844901643380922e-09,2.76544991351102e-08
1996,1.7081895009596337e-08,1.49466583554414e-08,1.8149513891785318e-08
1997,8.151320507465698e-09,3.3564261370244708e-09,3.4523239378358994e-08
1998,1.3350762273489636e-08,4.291316191284977e-09,2.4794271524797296e-08
1999,8.226361813967742e-09,3.199140841125825e-09,2.6050146928469076e-08
2000,1.4579503826439577e-08,1.3254094488601709e-09,2.783359853708589e-08
2001,1.4896119893137438e-08,4.819333099259637e-09,1.664860427297299e-08
2002,6.571832411594869e-09,0.0,2.6287329646379476e-08
2003,8.750538071922165e-09,2.9168460979889232e-09,2.1251306492331423e-08
2004,2.1583476339515073e-08,1.2333415178034102e-08,1.7178685141061578e-08
2005,8.557123898356167e-09,3.6029997874109654e-09,2.2518747977429143e-08
2006,1.2765458912156191e-08,4.529678965248252e-09,2.5530917824312382e-08
2007,1.078509459517818e-08,3.994479552682506e-09,1.5977917655618512e-08
2008,6.811903485726134e-09,1.7029758436759579e-09,8.51487946817997e-09
2009,4.76819250749827e-09,1.430457752249481e-09,1.1443661795951243e-08
2010,8.97520635589899e-09,7.085689368580006e-09,1.2281861749841028e-08
2011,6.500752380844688e-09,7.64794394481072e-10,1.5678285336662157e-08
2012,1.05531832161887e-08,3.0638275250183256e-09,2.110636604379934e-08
2013,6.414987652192394e-09,2.2313000891394097e-09,1.1993237514218436e-08
2014,1.0822894864759292e-06,1.5158116567492996e-09,9.74450338475652e-09
2015,4.654808538617772e-09,0.0,1.0639562120218216e-08
2016,6.421154274960372e-09,6.21402013178951e-10,1.8434926474242275e-08
2017,6.037467414898856e-09,2.7671724078803805e-09,8.553078245654433e-09
2018,6.711813327342497e-09,1.0325866828253538e-09,8.518839855753413e-09
2019,4.591778068885333e-09,0.0,8.673358642408147e-09
