year,en_ADP oeil_NOUN,en_ADP feuille_NOUN
1898,5.6583548957434e-10,3.208287272515875e-07
1899,5.527578395003729e-10,3.7753359727332736e-07
1900,1.038210628578895e-09,4.5940821613577043e-07
1901,0.0,2.811135761948691e-07
1902,0.0,6.751640011515292e-07
1903,5.400220270956879e-10,4.136568652057804e-07
1904,5.374625189347171e-10,3.8213585629165436e-07
1905,5.160759042333041e-10,2.9725971595340184e-07
1906,5.144184522798412e-10,3.395161698449556e-07
1907,1.5428529565042481e-09,4.412559586053355e-07
1908,0.0,4.4104275165324225e-07
1909,1.1001967115120692e-09,3.350098891630182e-07
1910,5.344150677544235e-10,3.0996074973366206e-07
1911,0.0,2.947487136584215e-07
1912,5.209421227725386e-10,3.2819352990820505e-07
1913,5.30298971401777e-10,4.040878023858774e-07
1914,1.3393487430235496e-09,2.9599608630803687e-07
1915,0.0,3.628474689598704e-07
1916,1.0987462051303964e-09,2.560078569135982e-07
1917,0.0,2.3687476868872182e-07
1918,1.1486376294556067e-09,1.8263338574797672e-07
1919,0.0,2.6242367529016875e-07
1920,1.514446346106979e-09,3.0516093696419944e-07
1921,0.0,3.634918626094219e-07
1922,0.0,3.02495351878207e-07
1923,0.0,3.0786249682890343e-07
1924,6.445812328337297e-09,3.0424232333459145e-07
1925,1.0998177923937646e-09,3.2444625586158793e-07
1926,1.1146138456652466e-09,3.176649525649111e-07
1927,1.1149224876660924e-09,3.16637989716817e-07
1928,0.0,3.119309217591848e-07
1929,0.0,2.6402764063959694e-07
1930,1.0503603542488804e-09,2.951512636517606e-07
1931,0.0,2.805717871368074e-07
1932,1.0959536611565568e-09,3.134427585260724e-07
1933,0.0,4.129438486710768e-07
1934,0.0,2.947468651370855e-07
1935,1.196828414151696e-09,4.260709198788959e-07
1936,1.2124714565686645e-09,2.8129336726578913e-07
1937,0.0,3.5255132146971846e-07
1938,1.2965214457594243e-09,3.163512450887751e-07
1939,3.058810094103137e-09,3.7011601161651697e-07
1940,0.0,4.006537110967656e-07
1941,0.0,4.929009342902191e-07
1942,3.034211770724937e-09,3.7927647644764306e-07
1943,0.0,3.164526281018709e-07
1944,6.4263723231761105e-09,3.759427880112298e-07
1945,2.178504043826024e-09,3.3766811480262504e-07
1946,2.7842208538686464e-09,2.505798910590329e-07
1947,1.1920870957027319e-09,2.5033828898735067e-07
1948,2.174377566888097e-09,3.1854631910022135e-07
1949,0.0,3.053089483451288e-07
1950,0.0,3.5947521448420616e-07
1951,0.0,3.27305026304181e-07
1952,0.0,3.089627529373473e-07
1953,3.232148326759443e-09,3.5661367814299183e-07
1954,0.0,2.8926707629217674e-07
1955,1.8771215692936494e-09,2.6936695007862e-07
1956,3.488456634670456e-09,3.5320622848722394e-07
1957,8.835037701437898e-10,4.196643047515991e-07
1958,4.1361216673863055e-09,3.1517246751322503e-07
1959,0.0,3.3018186940125815e-07
1960,6.920833350854139e-10,3.764933340089094e-07
1961,2.08444772553662e-09,3.5018722521762413e-07
1962,1.9025869768540815e-09,3.0251133004144393e-07
1963,7.759263453976928e-09,3.4334741627617404e-07
1964,1.8251904432275978e-09,2.7073658109832976e-07
1965,1.6416130677043839e-09,3.2777539837880454e-07
1966,2.769537488234164e-09,3.0963426800312277e-07
1967,2.9582012395223956e-09,3.288533731993226e-07
1968,1.3474247273492779e-09,2.7352721104767497e-07
1969,2.7250546263957176e-09,3.0021019242765234e-07
1970,2.2993624781975086e-09,2.5155027075229874e-07
1971,2.0553589941130213e-09,3.2371905112071886e-07
1972,1.5390440033513642e-09,4.037425553882201e-07
1973,1.6539611902288698e-09,3.864755760418781e-07
1974,3.937900228123681e-09,2.6383932527629383e-07
1975,2.2845920710778955e-09,3.084199304836943e-07
1976,3.9994687561772935e-09,2.6739306302481225e-07
1977,8.22749424145286e-09,3.42616380155647e-07
1978,1.0099005187669263e-08,3.0594046407372844e-07
1979,5.266775904289034e-09,2.5280526194659814e-07
1980,8.527726080842513e-09,2.774353520806905e-07
1981,2.5302198114474095e-09,3.517005647268867e-07
1982,2.483000915987077e-09,2.0422682389664715e-07
1983,5.052252838311233e-09,2.810315667955976e-07
1984,2.8995041922996734e-09,2.5747597087733e-07
1985,4.812446441349039e-09,2.9295766879045004e-07
1986,1.6185110141009318e-08,2.6615514198136125e-07
1987,6.110816741511371e-09,3.024854393629539e-07
1988,1.0793796967334401e-08,2.980287372444934e-07
1989,7.134558721588746e-09,2.77698989692432e-07
1990,8.172976073694826e-09,3.7595691060321457e-07
1991,9.37834432335194e-09,2.977624431466097e-07
1992,3.856960972825618e-09,2.2645870345616714e-07
1993,9.970573700002205e-09,2.1658301402327496e-07
1994,4.2199412852994556e-09,2.3420673689322768e-07
1995,7.0491861237087505e-09,2.6298887839670826e-07
1996,2.6690460952494277e-09,2.2740272886956348e-07
1997,2.3974471297094624e-09,2.1433178321039748e-07
1998,3.814503379828693e-09,2.0407593737115093e-07
1999,1.3710603763428253e-09,1.9514758844985103e-07
2000,3.97622823555821e-09,1.9085896374448907e-07
2001,5.257454027685071e-09,2.0898379782252618e-07
2002,8.76244299341522e-10,1.682388990342787e-07
2003,8.333845835650777e-10,1.5292606936334607e-07
2004,1.3214374039449694e-09,1.4491763364321564e-07
2005,3.602999676388663e-09,1.459214894472538e-07
2006,2.4707338397433887e-09,1.8654041972210322e-07
2007,2.7961355453243186e-09,1.4140457837985565e-07
2008,8.514879357157668e-10,1.9371350681862687e-07
2009,3.337734755248789e-09,1.5401261399539123e-07
2010,1.4171379625338432e-09,1.7241844169069154e-07
2011,0.0,1.869922304775784e-07
2012,6.808505426114664e-10,1.9982963930798014e-07
2013,1.1156500168141292e-09,1.5256514196426707e-07
2014,8.661780737106994e-10,1.6045948941778576e-07
2015,1.5516027351836215e-09,1.5693354243895286e-07
2016,2.0713400439298368e-10,1.5907890937860714e-07
2017,7.54683426862357e-10,1.401195538763833e-07
2018,2.5814667070633845e-10,1.639231324013224e-07
2019,5.1019755087367e-10,1.5101847183895956e-07
