year,en_ADP île_NOUN,en_ADP ile_NOUN,en_ADP file_NOUN
1828,9.630916508740484e-08,8.255071293206129e-09,1.0548146178734896e-07
1829,1.0287811136322489e-07,1.971830476676928e-08,9.430493719264632e-08
1830,6.575206867864836e-08,8.349468672008697e-09,3.0162456710058905e-07
1831,5.456922025359745e-08,1.2472964883158966e-08,5.76874619184764e-08
1832,6.22378593106987e-08,3.382492252956837e-08,1.4747666909897816e-07
1833,1.3321172898095313e-07,3.590924801954998e-08,1.5174553880115127e-07
1834,8.027696907220161e-08,2.5203233278148218e-08,7.934351486937885e-08
1835,7.638718813041123e-08,1.5882484660778573e-08,1.7092578730171226e-07
1836,1.0148332307835517e-07,4.099657502365517e-08,1.9086930080902675e-07
1837,7.305785487687899e-08,9.74104708006962e-09,1.0784731052648766e-07
1838,5.996553653631054e-08,2.0830134062066463e-08,1.35711474058553e-07
1839,9.088918062616358e-08,1.1186360615589308e-08,1.307405881334489e-07
1840,8.853866972913238e-08,3.949207094677831e-08,1.2930468074046075e-07
1841,7.76886395215115e-08,3.4028906803484915e-08,1.5216700433029473e-07
1842,5.903273203600179e-08,2.2808100297311285e-08,9.794067068469303e-08
1843,5.9069112268161916e-08,1.594865972620596e-08,1.1045923559160897e-07
1844,6.53138769735051e-08,1.2074834687680891e-08,1.4764229661068384e-07
1845,9.095771247302764e-08,2.4553003186156275e-08,1.350415175238595e-07
1846,6.732676638421253e-08,1.8148954339380907e-08,1.0889372248357176e-07
1847,4.7460368080010085e-08,1.0247124926365814e-08,9.546005941274416e-08
1848,7.803865287314693e-08,1.769948720919956e-08,1.6090443466509896e-07
1849,7.29009101974043e-08,1.7596771817451895e-08,1.508294644736452e-07
1850,7.128446100068686e-08,2.104588769924476e-08,1.3781661323264416e-07
1851,4.9660677348128957e-08,2.063820336850597e-08,1.3479326810283965e-07
1852,6.901178140061859e-08,1.8229527221080843e-08,1.7578472011336999e-07
1853,9.614809926006274e-08,2.269334142823709e-08,1.0510600012558768e-07
1854,7.58567040293201e-08,8.884585955826196e-08,8.365019965594911e-08
1855,5.306937111981824e-08,1.1675261646360013e-08,9.234070574848374e-08
1856,4.814786080942213e-08,9.836659264905734e-09,1.3564235573637617e-07
1857,5.9554409403972386e-08,9.763018393726952e-09,1.2740738336569635e-07
1858,6.753272691062406e-08,1.3702293077955119e-08,9.934162648050915e-08
1859,6.568903621051447e-08,1.018434669930457e-08,1.2679511485202966e-07
1860,5.6757080812985805e-08,2.1055046151019496e-08,1.5745512604858902e-07
1861,5.800635555219813e-08,1.650587311274876e-08,1.2402984800319317e-07
1862,6.957699127951855e-08,1.3102160689726361e-08,1.0481728196509721e-07
1863,9.589672345100553e-08,2.497310469529168e-08,1.4634238709732017e-07
1864,7.959248193856183e-08,2.2535221688713136e-08,1.3377291452343343e-07
1865,5.836486849375433e-08,4.142023080078161e-08,1.3226232753460465e-07
1866,6.957826315101556e-08,2.9680238100571188e-08,1.9413795371292508e-07
1867,5.386620927083641e-08,2.2808213984149006e-08,1.591722114113736e-07
1868,4.050696877921922e-08,2.4699369660652337e-08,1.1905096319875241e-07
1869,8.106642057637004e-08,1.1720446391194628e-08,1.6701634864002557e-07
1870,7.511604138699113e-08,7.454263428741115e-09,1.2041502372994728e-07
1871,7.009977154304181e-08,2.6552942955504477e-08,1.1683295042530517e-07
1872,5.6844989160254045e-08,1.6327815544059376e-08,2.225420895340946e-07
1873,8.08110627303904e-08,3.292302430679683e-08,1.592277243389617e-07
1874,5.257655999457711e-08,2.2106054209380943e-08,1.1112772779764413e-07
1875,7.437985516389745e-08,3.490131444960909e-08,1.2930651394071901e-07
1876,5.985554452081487e-08,1.3301233003915058e-08,1.3784914187908726e-07
1877,8.225805459005642e-08,1.669900340228736e-08,1.6699003246856137e-07
1878,8.152769481739597e-08,1.8117265909722846e-08,1.6728274943034194e-07
1879,5.5594860270957724e-08,1.0385853066452455e-08,2.2115757758456311e-07
1880,8.279021557200394e-08,4.235778594541273e-08,1.732818541988479e-07
1881,5.717456247333885e-08,2.9284531744000475e-08,2.10569723435583e-07
1882,4.45910792734594e-08,6.655385131892899e-09,2.788606252579484e-07
1883,7.140852886777793e-08,3.728410069570032e-08,2.0980205006626562e-07
1884,6.271612296160356e-08,2.1125431182156262e-08,2.3766108370182337e-07
1885,4.18966337178972e-08,1.0313017106966527e-08,2.739395199569117e-07
1886,4.194751518360462e-08,2.0651084398082276e-08,2.652373700673394e-07
1887,6.8553710264041e-08,2.8727268563955022e-08,2.7813217684524716e-07
1888,3.550744054336974e-08,1.2681229621946954e-08,3.0688574126358503e-07
1889,7.831420845150205e-08,1.1277246247942685e-08,3.6588397200887357e-07
1890,6.94764992204e-08,2.6872984115744458e-08,2.9494739184343644e-07
1891,3.6970476458009216e-08,2.932141285327816e-08,3.3847109648377227e-07
1892,7.522215006439126e-08,2.9462008832581432e-08,3.2972375740847326e-07
1893,6.096832549928877e-08,3.017624117251927e-08,2.937564720362218e-07
1894,7.18375510189162e-08,6.364554661075772e-08,3.5477667581496064e-07
1895,5.2963805785566365e-08,3.550982596856045e-08,3.346349748412081e-07
1896,5.366296207398591e-08,2.535722409824359e-08,3.644363923971383e-07
1897,5.010973680441566e-08,2.0393497224269197e-08,4.1253132898599887e-07
1898,2.4330926606808134e-08,4.639851125531891e-08,3.4176464391855177e-07
1899,5.859233098703953e-08,3.537650172802387e-08,3.5487052585381207e-07
1900,7.00792170960085e-08,3.374184520676948e-08,3.4987698249722143e-07
1901,7.488910142017247e-08,8.438995735549071e-08,3.392364507082135e-07
1902,4.7629754362787935e-08,5.548620674034055e-08,3.869303593084794e-07
1903,5.6702312178913417e-08,3.5101431761219715e-08,3.3157353640511644e-07
1904,4.78341632970114e-08,5.320878937453699e-08,3.412887066289727e-07
1905,4.180214735471921e-08,1.0218303092557335e-07,3.509316077732194e-07
1906,5.349951948119269e-08,7.047532901705011e-08,3.513478050720664e-07
1907,4.4742737514980035e-08,6.68569620776438e-08,3.137134529929142e-07
1908,3.536200066101003e-08,6.92505877086802e-08,2.946833408401517e-07
1909,3.245580160182726e-08,5.115914747388928e-08,3.4601187159921665e-07
1910,2.9927242906069296e-08,4.702852551830006e-08,3.7141846975785597e-07
1911,4.14989171915181e-08,9.097839959171239e-08,5.144801953349543e-07
1912,5.0531385964447395e-08,3.802877518443992e-08,3.4017521510776305e-07
1913,5.196929819817342e-08,7.954484776417914e-08,3.59012392259217e-07
1914,6.964613419313537e-08,4.821655363862476e-08,3.6028482552907803e-07
1915,4.7123048574349014e-08,2.3561523843085297e-08,4.1703898556733066e-07
1916,4.1752354462687435e-08,3.625862410316927e-08,5.142132408764155e-07
1917,4.1672412742777e-08,7.237839794171919e-08,5.867036918516533e-07
1918,7.006689184407833e-08,7.810735525026757e-08,5.949943027161453e-07
1919,3.867296488602179e-08,9.576162607327632e-08,3.894919924363194e-07
1920,3.256059599721084e-08,5.073395392685143e-08,4.3616053879702577e-07
1921,5.2251955651172466e-08,1.1813486100464843e-07,3.8166647264858966e-07
1922,6.713921302248238e-08,7.673052992984708e-08,4.463650853381296e-07
1923,5.6264525483129546e-08,1.2102180546591512e-07,3.7474296732398216e-07
1924,4.383152329978657e-08,8.766304548935011e-08,3.7256794971352036e-07
1925,5.169143690864075e-08,1.407766827554724e-07,4.3882731093347616e-07
1926,5.015762383209221e-08,9.808601619809565e-08,3.722810216766348e-07
1927,7.804457169413581e-08,2.1295019048128694e-07,4.5600330444983683e-07
1928,4.6846768242403414e-08,8.569531007029951e-08,3.896280107440475e-07
1929,4.9017788938954254e-08,1.3814104371512315e-07,4.188792681603104e-07
1930,3.2561171536826805e-08,1.0923747439939291e-07,4.5270531767727107e-07
1931,7.299428261831054e-08,1.6423713677937712e-07,5.520192392083345e-07
1932,8.110057336807586e-08,1.0630750812978818e-07,4.2303810499078054e-07
1933,6.308864186621577e-08,2.2941324773206873e-07,4.507970245981596e-07
1934,5.751158482780738e-08,2.000923906564367e-07,4.4451661196376335e-07
1935,6.582556011380802e-08,1.2686381367643662e-07,4.99077446036722e-07
1936,5.334874497719966e-08,1.3822174294020328e-07,4.4255208253574096e-07
1937,5.9178255185088346e-08,1.3220674199843074e-07,4.809807356842555e-07
1938,7.779128452511941e-08,1.20576491347002e-07,4.1359034952392904e-07
1939,5.352917753498332e-08,1.1011716427589135e-07,3.8235125821017846e-07
1940,3.296517903095264e-08,9.635974973498662e-08,4.3869043686584064e-07
1941,6.788455664263893e-08,2.1545969319802794e-07,4.840464118416321e-07
1942,7.282108316353231e-08,1.7598427848319886e-07,3.671396342497246e-07
1943,9.00002918857723e-08,2.2645234376561518e-07,5.922600090357832e-07
1944,1.0282195717081777e-07,2.3134941073976734e-07,4.1128782335420055e-07
1945,1.2635323676235544e-07,1.394242614694008e-07,6.165166261951072e-07
1946,8.631084824628488e-08,3.870066960232066e-07,5.6519681379541e-07
1947,6.556479337227472e-08,1.7404471130966215e-07,5.888910141749193e-07
1948,8.914948068650119e-08,3.174591389765169e-07,6.012154107892798e-07
1949,1.089687948763185e-07,2.9843705084964256e-07,3.9955222952414715e-07
1950,8.295581621631243e-08,1.9356358382793815e-07,4.45621653355488e-07
1951,9.488647223498958e-08,2.2708785563096967e-07,5.000197536020323e-07
1952,1.0861147714535946e-07,1.5711757173075824e-07,5.15640914855453e-07
1953,8.511323734694543e-08,2.1008963413393644e-07,5.580842792340945e-07
1954,7.81802900196027e-08,1.6906487076973065e-07,5.521482879800033e-07
1955,1.154429796201839e-07,2.815682353940474e-07,5.143313064337462e-07
1956,1.1599118132643582e-07,2.1279585205036256e-07,5.180358257916851e-07
1957,1.4312761464907453e-07,3.321974053616117e-07,4.7179102757866076e-07
1958,1.1829308449451403e-07,2.5230342171056463e-07,4.739995631553029e-07
1959,1.5113958196089072e-07,3.208809538080004e-07,3.7668633812160124e-07
1960,8.581833199627908e-08,2.4568957890380716e-07,4.7200082597953497e-07
1961,8.754680447253804e-08,2.7167303651154384e-07,4.954037695625857e-07
1962,1.2557073747476721e-07,2.454337102442139e-07,4.642312187996822e-07
1963,9.893061736487851e-08,2.5993534169543864e-07,5.166376375598247e-07
1964,8.030838327677259e-08,2.2814880673571736e-07,3.7842281930267063e-07
1965,6.457011131333346e-08,2.5390281344073173e-07,4.366690617985114e-07
1966,9.028691627666063e-08,2.4094974704347294e-07,4.248470446555075e-07
1967,7.543413449440095e-08,1.9277612661738885e-07,4.580281842692102e-07
1968,8.039634266654438e-08,2.1064740374221458e-07,4.495907361956597e-07
1969,1.0309790240969896e-07,3.6788237811613556e-07,3.4562776640711945e-07
1970,9.795284305891272e-08,2.8742032753825697e-07,3.688177443450513e-07
1971,7.347908270727288e-08,3.283435972001314e-07,3.756168496238388e-07
1972,8.87515437808517e-08,2.45221021710762e-07,3.7603975311384374e-07
1973,7.332560791883935e-08,2.3265720616727492e-07,3.1866317407036604e-07
1974,7.650777655854313e-08,2.1827218210646038e-07,3.454101129563014e-07
1975,7.71049837311466e-08,2.947123856067435e-07,3.341215988328372e-07
1976,6.970502741676654e-08,3.085304505212605e-07,3.513819009093311e-07
1977,8.815172769516266e-08,4.5897666911542956e-07,3.749386783269415e-07
1978,1.0455440435652719e-07,7.235640131497689e-07,3.1841568581825186e-07
1979,8.017203212418167e-08,7.829940444903372e-07,3.2536972582875023e-07
1980,8.982538313162536e-08,6.662996441253455e-07,3.428145785022707e-07
1981,1.2651099079441508e-07,8.824141608521074e-07,3.757376374480259e-07
1982,1.1794254017871708e-07,1.0174096072290695e-06,4.0721215199823746e-07
1983,1.648297492939932e-07,1.0350802774894419e-06,4.357567995327827e-07
1984,1.090213619936442e-07,1.1076106196661328e-06,3.7751544645914237e-07
1985,1.401624999397555e-07,1.4160623419412488e-06,3.843941573933307e-07
1986,1.582544151834675e-07,1.1599328857414548e-06,3.950365812244172e-07
1987,1.656031322072593e-07,1.4983722338435257e-06,3.935366148510866e-07
1988,2.2187248949201432e-07,1.536916705457969e-06,4.1316256549350783e-07
1989,1.1634818730676955e-07,1.6195448337974483e-06,3.40812388088807e-07
1990,1.5310708995075473e-07,1.5604936454138851e-06,3.7214286052744683e-07
1991,1.8111927269082173e-07,1.4126131624436766e-06,3.8099523536061497e-07
1992,2.0772489084386336e-07,2.062372054467687e-06,4.628353131863605e-07
1993,2.83053504634978e-07,2.0018695345846993e-06,4.0768566478277535e-07
1994,3.0330828204583327e-07,1.892643687106954e-06,4.1038930298498144e-07
1995,2.765450015651538e-07,1.755247326151732e-06,4.3162709317812187e-07
1996,3.8007217018076744e-07,1.9313217576311104e-06,4.1583739474049253e-07
1997,5.581257198628009e-07,1.989401702928717e-06,4.4304825586038987e-07
1998,5.89817584106811e-07,1.4456968266962633e-06,3.8001990354530335e-07
1999,6.75932743554597e-07,1.6466434926698525e-06,4.62047349714112e-07
2000,6.035030999385071e-07,1.1504554500163522e-06,3.9939004459199623e-07
2001,6.471050006950918e-07,1.1697835127222334e-06,4.1752948121143163e-07
2002,8.289271047345892e-07,9.704405754540346e-07,4.6484759863574254e-07
2003,8.442185635004762e-07,1.1704886357932764e-06,5.446168263034679e-07
2004,1.1056025996936114e-06,1.2029485043640875e-06,4.5941971826835015e-07
2005,1.1016171388433804e-06,9.165130343546934e-07,4.2470359140622804e-07
2006,8.099889363677448e-07,8.762869931899786e-07,4.710866097212829e-07
2007,8.624081306862763e-07,1.1340327352726831e-06,4.829325703781251e-07
2008,9.302505521446847e-07,7.454777062321227e-07,4.981204710929887e-07
2009,8.372945767831652e-07,6.990170497989112e-07,6.294013914498464e-07
2010,8.852387939350947e-07,5.77247488919852e-07,7.388012051023907e-07
2011,1.3215646887942967e-06,3.6365972932994595e-07,8.221539502528685e-07
2012,8.364248804682006e-07,3.7514863682197586e-07,9.297013932041409e-07
2013,7.737032623467144e-07,3.0289899144442245e-07,9.75078112475103e-07
2014,7.88655142969219e-07,3.1528882615816656e-07,1.0201411981825004e-06
2015,7.359030558262702e-07,2.1434283832555412e-07,9.005945891260581e-07
2016,7.104696395643373e-07,2.2619033024362523e-07,8.939903786142622e-07
2017,6.870134285907881e-07,1.7433186716431237e-07,9.664978470880214e-07
2018,7.385576190621634e-07,1.7760490322871192e-07,9.967042693403982e-07
2019,8.186119737629838e-07,1.7091617554587657e-07,8.872335541809662e-07
