year,en_ADP âme_NOUN,en_ADP ame_NOUN,en_ADP femme_NOUN
1857,2.2552572620515576e-07,4.8326939339204955e-08,6.878046097114066e-07
1858,2.0895996305503317e-07,4.306434808754034e-08,7.252427920434457e-07
1859,1.9197493306144509e-07,2.6988518087023294e-08,6.691116034573952e-07
1860,1.5928600305414875e-07,2.0597326844118413e-08,5.881681062192001e-07
1861,2.273094588112201e-07,2.5937801240161207e-08,5.267731406632947e-07
1862,2.5752521537469875e-07,5.6474828480368444e-08,5.584230757804676e-07
1863,3.006761863932894e-07,6.493007131957995e-08,5.958582800502654e-07
1864,1.9370700521381679e-07,2.8768368576237435e-08,5.451605868955767e-07
1865,1.6991708440272646e-07,2.541695881541628e-08,4.998668590161515e-07
1866,1.834336065265063e-07,3.503241252644784e-08,5.454352098865911e-07
1867,1.824657047677647e-07,3.008743121313273e-08,6.260126674817457e-07
1868,1.926550936559579e-07,4.396488062496928e-08,5.374582823236551e-07
1869,1.7141151809063615e-07,9.767038733343725e-09,6.792974858171874e-07
1870,2.092927786634391e-07,4.128515040946468e-08,6.536815710944666e-07
1871,1.3382683228257974e-07,2.0180236148803488e-08,4.365303940545573e-07
1872,1.3666986453664265e-07,1.6932549806725206e-08,4.983007428904784e-07
1873,1.4725571251261727e-07,1.3767810336240416e-08,4.6571113720972335e-07
1874,1.6788652201782384e-07,3.4055271991295655e-08,6.518298327762295e-07
1875,1.4361033140453117e-07,4.119499413812733e-08,6.13347728162239e-07
1876,1.0520065529817657e-07,5.5623337269494755e-08,5.761852133190359e-07
1877,1.7008244090899183e-07,4.4530673815046384e-08,7.199125597878719e-07
1878,1.4795767588893227e-07,3.44228039406147e-08,5.882072553475837e-07
1879,1.8022509429282962e-07,7.636656518261731e-08,8.223151830577535e-07
1880,1.302822723037167e-07,3.786529312321818e-08,8.157082760362755e-07
1881,7.460582907015123e-08,1.812851935234505e-08,6.163696610883562e-07
1882,1.1646923780972429e-07,3.0614772050796546e-08,6.795147982074923e-07
1883,9.163041170268116e-08,4.8658908569088055e-08,6.401490075802485e-07
1884,7.723985362417807e-08,1.2543224237049344e-08,5.122916668653943e-07
1885,9.346171847557372e-08,3.158361422395117e-08,5.324095191383549e-07
1886,1.1293561541503294e-07,3.872078346844887e-08,5.885558813645275e-07
1887,1.3841319912444305e-07,2.3504128421336645e-08,5.536528142613406e-07
1888,7.291706949352772e-08,2.726464365387926e-08,5.364159889609255e-07
1889,9.084448010510116e-08,1.1277246136920382e-08,4.893071849920716e-07
1890,6.88210590737981e-08,1.6385965917464773e-08,5.813740990845417e-07
1891,8.860166056390284e-08,2.103492668936724e-08,5.25235723358719e-07
1892,7.146103753186139e-08,6.268512375839919e-09,6.287317830810935e-07
1893,8.621783131879113e-08,2.4017824507005514e-08,5.696535385624202e-07
1894,6.490585358065459e-08,2.9617233998635584e-08,4.808074418605202e-07
1895,9.208480467037816e-08,3.009307270041006e-08,5.260268842732785e-07
1896,8.078929386590161e-08,1.6511681300013237e-08,5.749603460003527e-07
1897,8.448734689636694e-08,1.2236098800855189e-08,4.236020787473649e-07
1898,1.1486460349541261e-07,3.8476811958787493e-08,4.775651492039401e-07
1899,6.522542683740085e-08,1.6029977345510815e-08,5.809484786567509e-07
1900,8.720969102427034e-08,1.4534949022149135e-08,6.32789370236253e-07
1901,7.041810695662676e-08,1.8442838922716476e-08,5.566384135846647e-07
1902,1.021339040008229e-07,2.356936246172836e-08,5.037951282815811e-07
1903,9.12637243555281e-08,1.2420506401156217e-08,5.162610854370087e-07
1904,8.38441502892806e-08,1.827372564378038e-08,5.18651347647392e-07
1905,9.134543754729663e-08,2.3223416079076742e-08,4.6395222597084285e-07
1906,7.561951065326866e-08,1.0288369045596824e-08,6.106146805961998e-07
1907,7.971407178786194e-08,2.1085658274966335e-08,4.916558182799236e-07
1908,9.626322339251203e-08,2.504808360725974e-08,6.016451337131912e-07
1909,9.736741102273072e-08,2.090373774077392e-08,6.276621995482401e-07
1910,9.993561678189877e-08,1.336037680488289e-08,6.482454644185509e-07
1911,8.565802045445992e-08,1.2236860968961594e-08,5.080957485859017e-07
1912,1.0418842383286275e-07,7.814131564032323e-09,5.631384354387592e-07
1913,8.85599280575633e-08,1.325747411851097e-08,5.774956051141089e-07
1914,7.098548593376108e-08,1.3393487430235496e-08,5.076131497361303e-07
1915,6.12599633242894e-08,1.531499083107235e-08,2.686013722552616e-07
1916,5.713480377700364e-08,5.493731025651982e-09,2.779827852350536e-07
1917,8.444146504249517e-08,1.3159709655319318e-08,3.6298864003470044e-07
1918,5.16886933255023e-08,1.72295644418341e-08,3.687126870488555e-07
1919,6.169258132127098e-08,2.3940405213807026e-08,4.806496969322893e-07
1920,8.708066445706208e-08,1.514446346106979e-08,5.860907243970814e-07
1921,7.875657065392616e-08,1.5902769767706104e-08,6.823045648474135e-07
1922,6.64014194740048e-08,1.770704471937279e-08,5.725278064971917e-07
1923,7.643482691221948e-08,1.9108706172943357e-08,5.679532080193894e-07
1924,7.992807082857212e-08,1.5469949543600592e-08,8.56003870453037e-07
1925,9.238469256267479e-08,1.7597084678300234e-08,6.224968824852795e-07
1926,9.13983342343272e-08,3.7896870752618383e-08,7.601666354162262e-07
1927,9.365349029621939e-08,8.919380123373344e-09,9.086618497633481e-07
1928,8.912311955100449e-08,1.9424269748213874e-08,6.912755132759685e-07
1929,1.0583385745555063e-07,2.4508894469477127e-08,6.260908129718246e-07
1930,8.297846676441623e-08,2.4158288258746552e-08,5.829500051568459e-07
1931,8.554017405515424e-08,1.7108034988666532e-08,4.254197953912353e-07
1932,6.027745247383365e-08,1.8631212572728373e-08,5.885271416872229e-07
1933,5.505918010406674e-08,2.0647191734113335e-08,5.104444795733798e-07
1934,5.870974462141021e-08,1.3179738189705859e-08,5.223969026246778e-07
1935,6.702239119249498e-08,1.9149254626427137e-08,5.577220605346156e-07
1936,1.1154737400431713e-07,4.849885826274658e-09,5.068130537466686e-07
1937,7.680581992630664e-08,1.0072894296442314e-08,4.4194824599941285e-07
1938,5.186085871855539e-08,2.2040864688932515e-08,4.4600338178213406e-07
1939,7.494084641734844e-08,4.588215141154706e-09,4.894096292673566e-07
1940,1.191817946555318e-07,5.0715658339584024e-09,2.9922238864443784e-07
1941,8.264207629338216e-08,8.854507793643052e-09,4.2501638120029384e-07
1942,1.0923162352405313e-07,2.730790615856904e-08,5.21884398807515e-07
1943,1.1612940742367073e-07,1.161294105322952e-08,6.154858915863315e-07
1944,2.3167071958596352e-06,1.6065930807940276e-08,4.626987966105389e-07
1945,1.0892520352356883e-07,6.535512131478072e-09,5.707680390543146e-07
1946,9.605561679393304e-08,1.80974355501462e-08,5.554520718931144e-07
1947,1.0132740158041997e-07,1.1920870734982714e-08,6.628004083353289e-07
1948,8.914948379512566e-08,1.522064341230589e-08,5.022812032962065e-07
1949,8.933477291250824e-08,1.3743811755340118e-08,6.292702119381488e-07
1950,1.669751696908861e-07,9.57182533234402e-09,5.849448854178263e-07
1951,1.0981243925289874e-07,2.2388944476148254e-08,5.821125483862488e-07
1952,8.857635513948026e-08,8.435843024123812e-09,5.768007920181617e-07
1953,7.864894113751575e-08,2.1547654549536333e-08,5.526973252401035e-07
1954,9.772536291308143e-08,2.6385848173049453e-08,6.821230034148584e-07
1955,8.822471642133678e-08,1.3139850985055546e-08,5.406109853112184e-07
1956,2.537852130668483e-07,1.3081711935925e-08,6.619346351044442e-07
1957,7.333080986882123e-08,7.951533764760654e-09,5.663259345922711e-07
1958,8.02407632005675e-08,1.7371711402702772e-08,5.542402918834455e-07
1959,1.2788733327884216e-07,2.1702094787912074e-08,6.076586398506834e-07
1960,8.927874972641803e-08,1.384166636864137e-08,7.003883304435021e-07
1961,8.685199226476925e-08,5.072156206153977e-08,6.447891642835657e-07
1962,1.2747332789331267e-07,8.244543270308213e-09,6.551240954166815e-07
1963,6.013429754148092e-08,1.4871922360271128e-08,5.554339761459914e-07
1964,7.604960527984872e-08,2.0077095319592786e-08,5.88928115163867e-07
1965,9.138312384582292e-08,2.7907422150974526e-08,6.391346882850257e-07
1966,5.4836840845950974e-08,6.092982207661635e-08,7.959650147881803e-07
1967,8.13505373620238e-08,2.711684626843791e-08,6.690465284009406e-07
1968,7.994720196968785e-08,3.0092484948340825e-08,6.526027451769778e-07
1969,6.494713430948984e-08,2.6342195647011124e-08,5.881576079502793e-07
1970,6.530189722298019e-08,3.0351585689203375e-08,6.065718558545541e-07
1971,8.324203570886368e-08,3.185806429772953e-08,5.924572397120187e-07
1972,6.77179372021719e-08,2.4111689533867775e-08,5.786805470364698e-07
1973,6.836372851148909e-08,2.6463379043661917e-08,5.827456597273795e-07
1974,6.413151631967651e-08,2.193973003272731e-08,4.404822542269926e-07
1975,6.168398325456792e-08,3.826691674646554e-08,5.785729655372052e-07
1976,5.599256341914938e-08,4.342280446323343e-08,5.810657057736535e-07
1977,6.875834657193991e-08,3.996211539458727e-08,5.747492473062721e-07
1978,8.316828070675797e-08,3.029701556300779e-08,6.326729913297413e-07
1979,5.617894494047704e-08,2.925986652968504e-08,7.467118230408687e-07
1980,7.447547223371487e-08,1.1938816379952755e-08,6.446961080541769e-07
1981,5.8827612225975656e-08,1.2018543715797136e-08,7.318660522059872e-07
1982,1.1297654001207746e-07,3.6003513281812616e-08,6.766177449435418e-07
1983,5.5574780333245144e-08,1.6419821502466903e-08,7.111046098629004e-07
1984,6.668859803271587e-08,1.5077422421683195e-08,6.860226857696716e-07
1985,6.978047650818553e-08,7.218669439978953e-09,6.430631653842056e-07
1986,6.29420995323926e-08,7.79283104712647e-09,6.815730078102433e-07
1987,7.027439186124695e-08,1.3443797020062931e-08,6.776896057658632e-07
1988,6.296381349635283e-08,1.3192418268914707e-08,6.782102399682799e-07
1989,5.3783597353529444e-08,1.8659616185523475e-08,6.174137494596721e-07
1990,6.483894943176693e-08,1.6345953035568073e-08,6.838056734181919e-07
1991,5.744236075688747e-08,1.6998249252608844e-08,7.332692995021262e-07
1992,8.54041377618131e-08,1.6529832724820892e-08,6.600912954013438e-07
1993,6.813225095214648e-08,2.1602909683338112e-08,8.591310720618139e-07
1994,7.121150935596177e-08,1.4769794054458885e-08,7.859640458462991e-07
1995,8.025227238306343e-08,1.1387146947594573e-08,7.889666218119373e-07
1996,7.206424568195757e-08,1.548046735244668e-08,7.793614766882229e-07
1997,7.480035435492027e-08,1.3425704548097883e-08,9.5466348071227e-07
1998,7.819731573377453e-08,1.1443510472552987e-08,8.163037197306267e-07
1999,9.91733630772984e-08,2.74212073048119e-08,8.171519922939297e-07
2000,1.0117292437161751e-07,2.0322945548656435e-08,8.535637086026782e-07
2001,7.053751058250235e-08,1.1829271784336015e-08,7.903706276124467e-07
2002,7.88619833880233e-08,1.3143664323589377e-08,8.718631026027879e-07
2003,7.625468878558195e-08,9.167230752282762e-09,1.0013115208096224e-06
2004,8.98577425800795e-08,1.277389466425305e-08,8.897678451802449e-07
2005,8.422011832376342e-08,9.457873817453333e-09,8.106749262992707e-07
2006,7.32984417606275e-08,1.482440342703839e-08,9.532915399290687e-07
2007,8.188683087162474e-08,1.3181782332338798e-08,9.966226031110637e-07
2008,9.323793226378996e-08,1.575252683849726e-08,8.94062353040681e-07
2009,8.773474302614659e-08,1.0013204043701762e-08,9.50777600650099e-07
2010,1.0345106682407845e-07,1.1337103367203838e-08,1.017504988709561e-06
2011,1.1051278991924818e-07,7.647944028077447e-09,1.0194708721655843e-06
2012,6.876590530335847e-08,2.0425516555899748e-09,1.0505524308257463e-06
2013,9.81772025898664e-08,7.251724887247235e-09,1.1424256385339504e-06
2014,8.510199900335635e-08,4.114345711347944e-09,1.3964955840606308e-06
2015,1.0329241262319044e-07,2.881547944699747e-09,1.2086986060921845e-06
2016,1.0605261202556449e-07,1.8642060672924288e-09,1.1932989494312096e-06
2017,9.408386125731028e-08,2.264050280587071e-09,1.0112757244939985e-06
2018,7.27973636927004e-08,3.0977600484760615e-09,1.1567552746782894e-06
2019,7.70398270732997e-08,3.316284080678855e-09,1.1703932329965028e-06
