year,en_ADP ânes_NOUN,en_ADP anes_NOUN,en_ADP fan_NOUN
1800,6.288328968651058e-09,0.0,6.602745328265769e-08
1801,2.3811825844433088e-09,0.0,7.381665989569797e-08
1802,2.2378401354217203e-09,0.0,4.4756802708434407e-08
1803,2.145373123596528e-08,0.0,3.705644502360883e-08
1804,3.213406074564773e-08,0.0,9.640218756601371e-08
1805,1.7057265822018053e-08,0.0,8.812920881950959e-08
1806,8.645007376628655e-09,0.0,8.356840375256525e-08
1807,0.0,0.0,8.54086552593003e-08
1808,0.0,0.0,7.251436695554503e-08
1809,2.259030518203531e-09,0.0,7.906606791507897e-08
1810,4.680253518074551e-09,0.0,5.8503168975931885e-08
1811,5.515568801683912e-08,0.0,6.016984377410495e-08
1812,0.0,0.0,6.934741270114841e-08
1813,1.4378708002027452e-08,0.0,6.614205805277606e-08
1814,0.0,0.0,6.60802212948397e-08
1815,0.0,0.0,3.506390600094278e-08
1816,4.6352077731626196e-08,0.0,5.5622493277951435e-08
1817,4.670620334934483e-09,0.0,4.203558201520963e-08
1818,1.1921177378582115e-09,0.0,5.841376893300776e-08
1819,3.001804671498576e-08,0.0,4.9685039749114424e-08
1820,7.119888678630559e-09,0.0,3.203949905383752e-08
1821,7.88919063410276e-09,0.0,4.4376696761716516e-08
1822,6.015369535816717e-09,0.0,3.8097340393505874e-08
1823,9.882686891060644e-10,0.0,3.063632991739951e-08
1824,5.894778887238772e-09,8.421112696055388e-10,3.452656205382709e-08
1825,8.805443485471187e-09,4.4027217427355936e-09,2.8177417954466932e-08
1826,3.170874407487645e-08,0.0,3.699353356978463e-08
1827,9.217273166939322e-09,0.0,2.212145500113394e-08
1828,2.2013523448549677e-08,0.0,2.2930752963112866e-08
1829,2.571952872898464e-09,0.0,3.257806835410548e-08
1830,2.0873671680021744e-09,2.0873671680021744e-09,3.235419043789989e-08
1831,4.677361609140007e-09,0.0,2.8064170543018463e-08
1832,3.92369123858316e-08,0.0,3.788391444992101e-08
1833,6.950177322551099e-09,1.1583628500844156e-09,2.4325619296661216e-08
1834,1.213489042584115e-08,0.0,2.0535967815149547e-08
1835,4.5378527602224494e-09,0.0,3.857174846189082e-08
1836,4.032449929525228e-09,0.0,3.09154504218867e-08
1837,1.3915781860163179e-09,0.0,3.061471998133669e-08
1838,1.8936485712828244e-09,0.0,2.6511080220004146e-08
1839,5.5931801412612e-09,6.9914751765765e-10,2.8665048334985954e-08
1840,3.821813088222825e-09,0.0,2.484178540651527e-08
1841,1.4767261191650505e-08,0.0,2.5682194593201757e-08
1842,1.408735705865638e-08,0.0,2.4149754196400863e-08
1843,1.1813821920725331e-08,0.0,2.1264878968807466e-08
1844,9.879410178825765e-09,0.0,1.8661107881179362e-08
1845,1.2276501593078137e-08,0.0,2.5111025980795176e-08
1846,9.367202125076801e-09,0.0,1.9905304515788202e-08
1847,1.294373674909366e-08,0.0,2.0494249852731627e-08
1848,2.413566457803995e-09,0.0,9.654266053260585e-09
1849,3.3517659758786067e-09,0.0,1.5082946669409125e-08
1850,7.467895635215882e-09,0.0,2.4440385715251978e-08
1851,1.2898877521649865e-09,0.0,1.612359734615154e-08
1852,1.3672145193766028e-08,0.0,2.9297454018362146e-08
1853,1.4332636411040767e-08,0.0,2.209614846648833e-08
1854,7.79349651480743e-09,0.0,2.0263091593530902e-08
1855,9.021793090369101e-09,0.0,3.078023524949458e-08
1856,2.5885945831305435e-08,0.0,2.3815070915311765e-08
1857,1.0251168802710708e-08,0.0,1.708528235555562e-08
1858,1.0766087576996597e-08,4.893676019968041e-10,2.593648312787522e-08
1859,4.073738679721828e-09,0.0,1.98594756195547e-08
1860,1.2358396972445007e-08,0.0,2.4716793556311956e-08
1861,7.545541969022906e-09,0.0,1.7449065969898925e-08
1862,5.873382225018986e-09,0.0,2.981870983465029e-08
1863,5.9935452156878455e-09,0.0,2.7470414165620127e-08
1864,6.233146443435089e-09,0.0,2.3494166834225894e-08
1865,1.4120533187167439e-08,0.0,2.165148449417842e-08
1866,2.919367858567057e-09,0.0,2.0435574454857885e-08
1867,4.85281148598915e-10,0.0,2.8631587767335986e-08
1868,9.87974857480367e-09,4.93987406535723e-10,1.4819622640160901e-08
1869,5.860222973552709e-09,0.0,1.70923168951731e-08
1870,2.2936195165357276e-09,5.734048791339319e-10,1.7202146374017957e-08
1871,2.1242354542039266e-09,0.0,1.593176546244024e-08
1872,2.4189357183956872e-09,0.0,1.753728429143564e-08
1873,5.387403856360606e-09,5.986004469882289e-10,1.5563611788227405e-08
1874,8.961913877669758e-09,5.974609140757536e-10,1.4339061660262331e-08
1875,0.0,0.0,1.7736733914919256e-08
1876,1.209202959984168e-09,0.0,2.9625472741656722e-08
1877,2.4739263970730008e-09,0.0,1.4225076894192057e-08
1878,9.662541877730746e-09,0.0,2.5968081518445985e-08
1879,8.55305515301552e-09,0.0,2.1993570520351113e-08
1880,1.6044616302224313e-08,0.0,1.9895322944663008e-08
1881,7.669758161910067e-09,6.972507571312292e-10,4.113779400460871e-08
1882,3.3276925659464496e-09,0.0,2.595600223642691e-08
1883,6.319338941018771e-10,0.0,1.706221514075068e-08
1884,0.0,0.0,1.7164412113856997e-08
1885,6.445635691854079e-10,6.445635691854079e-10,2.6427106503135178e-08
1886,8.38950331427668e-09,1.2906927748801422e-09,2.5168509221185076e-08
1887,3.264462256069578e-09,1.9586773869484375e-09,1.501652641122675e-08
1888,6.340614699951175e-09,0.0,2.85327668159141e-08
1889,4.385595886446936e-09,0.0,3.1325683103045066e-08
1890,6.554386366985909e-09,0.0,2.097403728473779e-08
1891,5.736798147637501e-09,0.0,2.167234758321257e-08
1892,1.191017329205124e-08,6.268512375839919e-10,2.1939793315439715e-08
1893,4.926733243593162e-09,0.0,1.4780199619757184e-08
1894,3.150769645188234e-09,0.0,1.9534771578122445e-08
1895,9.027921521465032e-09,0.0,1.6250259582406557e-08
1896,1.7691086373616827e-09,0.0,3.243365942484644e-08
1897,5.826713556089658e-10,1.1653427112179315e-09,3.437760953683977e-08
1898,2.8291773368493978e-09,0.0,2.0370077735698544e-08
1899,3.3165470370022376e-09,0.0,3.814029092552573e-08
1900,4.671947717582725e-09,0.0,3.062721398716661e-08
1901,2.235495566438317e-09,0.0,3.073806403852686e-08
1902,2.9461704187383475e-09,0.0,2.1114220816187412e-08
1903,8.100330184390714e-09,5.400220270956879e-10,2.6461079105644103e-08
1904,4.299700151477737e-09,5.374625189347171e-10,2.0961038238453966e-08
1905,6.192911072844254e-09,5.160759042333041e-10,3.40610089577531e-08
1906,7.201858220895474e-09,1.5432553568395235e-09,2.3663248249761182e-08
1907,1.0285686968813934e-08,5.142843373384665e-10,1.9028520314989805e-08
1908,0.0,4.911389073214423e-10,1.7189861978295085e-08
1909,4.950885035270858e-09,0.0,1.9803540640683792e-08
1910,2.67207544979442e-09,0.0,2.191101811099827e-08
1911,2.128149656499545e-09,0.0,2.7133908342413804e-08
1912,1.0418842455450772e-09,1.0418842455450772e-09,2.448427954826471e-08
1913,2.6514948014977335e-09,5.30298971401777e-10,2.545435040524069e-08
1914,8.036092680185902e-09,1.3393487430235496e-09,2.2768929186511855e-08
1915,8.246533234057551e-09,0.0,2.35615239541076e-08
1916,7.69122365795738e-09,0.0,2.6369908479040305e-08
1917,5.483212106582869e-09,1.0966424435210342e-09,1.6449637207927026e-08
1918,1.033773866510046e-08,0.0,1.8378202071289707e-08
1919,2.762354567309444e-09,0.0,1.9336481416054596e-08
1920,3.786115865267448e-09,0.0,2.0445025672444217e-08
1921,9.844571380313027e-09,0.0,1.2873670851565322e-08
1922,7.377935595798135e-09,7.377935484775833e-10,1.6969251226406357e-08
1923,3.1847844361720945e-09,1.0615948120573648e-09,2.0170301429089932e-08
1924,3.867487219366694e-09,0.0,2.320492353824477e-08
1925,2.1996355847875293e-09,0.0,4.619234705849351e-08
1926,2.229227691330493e-09,0.0,2.5636119005412183e-08
1927,3.3447675740205796e-09,0.0,2.0068604777989663e-08
1928,2.2852082448565625e-09,0.0,3.770593604013328e-08
1929,5.570202965543558e-09,0.0,1.7824650200282122e-08
1930,8.402882833991043e-09,1.0503603542488804e-09,4.306477496829331e-08
1931,4.5621426636444085e-09,0.0,1.7108034988666532e-08
1932,2.1919073223131136e-09,0.0,2.5206934539667714e-08
1933,2.2941324395731044e-09,0.0,1.3764794637438627e-08
1934,3.5944740517379614e-09,2.3963160344919743e-09,1.9170528275935794e-08
1935,4.787313656606784e-09,0.0,2.393656828303392e-08
1936,8.487299751891442e-09,0.0,1.091224310911798e-08
1937,1.2591118148108649e-09,0.0,1.8886676889096066e-08
1938,3.8895642262559704e-09,0.0,1.4261736125398272e-08
1939,1.5294050470515685e-09,0.0,2.4470480752825097e-08
1940,0.0,0.0,3.55009599495304e-08
1941,8.854508237732261e-09,0.0,1.7709015587286103e-08
1942,9.102635090130207e-09,0.0,1.517105863158008e-08
1943,5.806470415592457e-09,0.0,1.7419411468821977e-08
1944,3.2131861615880553e-09,0.0,1.6065930807940276e-08
1945,2.178504132643866e-08,0.0,4.357008087652048e-09
1946,0.0,0.0,1.2528993842408909e-08
1947,1.1920870957027319e-09,1.1920870957027319e-09,1.5497132688224724e-08
1948,9.784699273041042e-09,0.0,1.1959076617884534e-08
1949,1.9634016634739737e-09,0.0,9.817008206347566e-09
1950,8.508289184305795e-09,0.0,1.7016578146566985e-08
1951,5.330700769690111e-09,1.0661401761424827e-09,1.2793682335754397e-08
1952,3.1634410646574906e-09,0.0,1.370824520563474e-08
1953,7.54167928107563e-09,0.0,7.541679392097933e-09
1954,7.818028890937967e-09,9.772536113672459e-10,1.1727043558451555e-08
1955,2.815682353940474e-09,0.0,1.595553333899602e-08
1956,4.360570571293465e-09,1.744228317335228e-09,9.593255745343754e-09
1957,6.184526224473075e-09,0.0,1.590306808463282e-08
1958,3.3088973783179654e-09,0.0,1.2408365057670068e-08
1959,7.750747821333448e-10,0.0,1.3951346411467114e-08
1960,2.7683333403416555e-09,0.0,8.30500018755842e-09
1961,4.16889545107324e-09,6.948159270159238e-10,5.558527360616239e-09
1962,1.2683912808952869e-09,6.341956404476434e-10,1.2049717057482923e-08
1963,1.2932106496776896e-09,6.466053248388448e-10,1.875155397623729e-08
1964,3.041984220075733e-09,0.0,1.0342746381564183e-08
1965,7.1136563306595235e-09,0.0,1.6963334237285466e-08
1966,3.3234448526542337e-09,0.0,1.0524242144427376e-08
1967,1.9721342336964653e-09,0.0,2.6623811877346526e-08
1968,8.982831367632116e-09,0.0,1.4821672195131086e-08
1969,4.995933444718048e-09,4.5417578031781147e-10,1.725867937452108e-08
1970,1.8394900047624674e-09,4.5987250119061684e-10,1.6555409848573177e-08
1971,2.569198631618974e-09,1.0276794970565106e-09,1.9525910111006795e-08
1972,7.69522046084603e-09,5.130146862875051e-10,1.898154300405963e-08
1973,3.3079223804577396e-09,5.513203782392395e-10,1.8744893470756807e-08
1974,5.06301445213353e-09,0.0,1.4063929243413043e-08
1975,3.4268881066168433e-09,1.1422960355389478e-09,1.1422960355389478e-08
1976,6.8562320265641574e-09,0.0,1.3141111865344612e-08
1977,2.938390863960194e-09,0.0,1.469195426428982e-08
1978,1.1881182704343018e-09,0.0,1.3663360332039076e-08
1979,5.851973128301324e-09,0.0,1.287434159280565e-08
1980,2.2740602734216964e-09,2.2740602734216964e-09,1.4781391555196421e-08
1981,5.060439622894819e-09,6.325549528618524e-10,9.48832401537203e-09
1982,9.311253101884631e-09,0.0,9.311253323929236e-09
1983,6.315316269933646e-09,0.0,1.2630631651688873e-08
1984,6.958810416790584e-09,0.0,1.4497521683143333e-08
