year,en_ADP oeufs_NOUN,en_ADP feux_NOUN
1882,3.9932310791357395e-09,4.6587697255517924e-08
1883,3.159669414998234e-09,4.676310894069502e-08
1884,2.6406787867472303e-09,6.337629088193353e-08
1885,1.2891271383708158e-09,4.383032248256313e-08
1886,6.453463874400711e-10,4.5174246066093104e-08
1887,1.9586773869484375e-09,3.3297514079322355e-08
1888,1.268122939990235e-09,5.896771781976895e-08
1889,3.759081934617825e-09,3.696430539434914e-08
1890,2.6217545912032847e-09,3.277193327821948e-08
1891,2.5496880162734215e-09,2.6134301833735663e-08
1892,6.268512375839919e-10,2.8208304803101214e-08
1893,1.2316833108982905e-09,3.3871291771347956e-08
1894,0.0,4.0329851458409394e-08
1895,6.018614495673091e-10,3.550982419220361e-08
1896,0.0,4.540712339462516e-08
1897,2.330685422435863e-09,4.195233749282323e-08
1898,1.6975064687230201e-09,2.2067583427265447e-08
1899,1.6582735185011188e-09,4.2009595802028343e-08
1900,1.5573159428683425e-09,4.256663643786851e-08
1901,1.1177477832191585e-09,3.520905522691464e-08
1902,1.9641135384773634e-09,3.289890315727462e-08
1903,4.320176216765503e-09,2.9701211046173626e-08
1904,1.0749250378694342e-09,1.9886112312406112e-08
1905,2.0643036169332163e-09,2.6835946798087207e-08
1906,2.572092316910357e-09,4.218231453023691e-08
1907,5.142843373384665e-10,4.011417820137808e-08
1908,6.3848057951787496e-09,2.6030361865991836e-08
1909,1.4852655993990993e-08,4.7308457595818254e-08
1910,2.137660271017694e-09,4.542527942685837e-08
1911,5.852411777418354e-09,5.10755925331452e-08
1912,2.6047106693738442e-09,4.688478938419394e-08
1913,6.893886850267705e-09,3.4999732889673396e-08
1914,6.027069510139427e-09,4.419850796466562e-08
1915,4.712304657594757e-09,4.005459075528961e-08
1916,6.592477230782379e-09,2.6369908923129515e-08
1917,1.0966424435210342e-09,3.3995917192441993e-08
1918,3.44591288836682e-09,1.4932290071101306e-08
1919,7.366278698128781e-09,6.077179609542682e-08
1920,4.543339038320937e-09,3.33178178379967e-08
1921,4.543648568500203e-09,5.2251955651172466e-08
1922,2.951174193910333e-09,4.795658065104291e-08
1923,5.307974060286824e-09,4.671016995416721e-08
1924,1.2891624656674594e-08,5.0277336072213075e-08
1925,1.6497267552040284e-08,3.629398781512805e-08
1926,0.0,3.78968714187522e-08
1927,8.919380012351041e-09,3.790736535780326e-08
1928,7.998228745975666e-09,3.656333358303954e-08
1929,5.570202965543558e-09,6.907051641746875e-08
1930,7.352522590764465e-09,2.941009036305786e-08
1931,9.124285327288817e-09,4.676196141417677e-08
1932,6.575722188983946e-09,7.890866104975913e-08
1933,1.2617728861741284e-08,4.473558234963093e-08
1934,1.4377896206951846e-08,4.912448048344231e-08
1935,3.590485242455088e-09,4.308582290946106e-08
1936,2.7886843056990074e-08,4.849885959501421e-08
1937,3.903246792447135e-08,3.903246770242674e-08
1938,7.779128452511941e-09,6.87156370693387e-08
1939,2.141167065872196e-08,2.141167065872196e-08
1940,7.607348528892999e-09,6.593035806190528e-08
1941,1.4757512545315876e-08,4.132103725851266e-08
1942,9.102635312174812e-09,4.551317789314169e-08
1943,1.7419411024732767e-08,4.3548528338988035e-08
1944,1.2852744646352221e-08,3.8558232162699824e-08
1945,8.714016175304096e-09,4.357008087652048e-08
1946,8.352662561605939e-09,4.1763314584386535e-08
1947,1.1920871401116528e-08,1.907339353124371e-08
1948,1.3046265179283978e-08,5.0010683594337024e-08
1949,9.817008539414473e-09,3.5341230386620737e-08
1950,7.444753036267571e-09,2.8715476219076663e-08
1951,4.264560704569931e-09,2.3455083209000804e-08
1952,1.4762725264461096e-08,2.5307528517259925e-08
1953,1.1851209791302608e-08,3.663101466599983e-08
1954,1.1727043114362345e-08,3.5181128898997827e-08
1955,7.508486277174597e-09,3.566530892840092e-08
1956,1.1337484062678982e-08,6.540856500869552e-08
1957,1.236905244894615e-08,4.50586910005768e-08
1958,8.272243334772611e-09,4.1361218450219894e-08
1959,6.200598257066758e-09,5.037986205991274e-08
1960,1.3149583255600561e-08,4.014083287984249e-08
1961,1.459113452284555e-08,6.392306772795564e-08
1962,6.976151933901775e-09,4.756467220090599e-08
1963,2.5864212549464582e-08,3.8796319823397596e-08
1964,6.6923653285755336e-09,3.467862086381501e-08
1965,2.243537855495248e-08,5.143720827049947e-08
1966,2.6033652011925312e-08,4.2096967689531084e-08
1967,3.007504684182649e-08,5.1768523690043367e-08
1968,2.0211372131484495e-08,6.287982246000468e-08
1969,1.8621206132607426e-08,3.724241265379291e-08
1970,2.6672605457633836e-08,4.782674026260203e-08
1971,2.5178147566862208e-08,7.861748252402379e-08
1972,2.411168970040123e-08,5.23274970021248e-08
1973,3.4181862285098674e-08,5.7337319114836305e-08
1974,1.1251143128276908e-08,8.494613390475081e-08
1975,2.513051278185685e-08,6.853776479687212e-08
1976,1.9425991482080462e-08,7.5418553124873e-08
1977,1.9393379346865913e-08,7.228441739615121e-08
1978,1.841583241457556e-08,7.841580895728839e-08
1979,2.925986741786346e-08,6.437170441131457e-08
1980,1.193881615790815e-08,5.571447658780926e-08
1981,1.9609202761561306e-08,8.855769234594746e-08
1982,8.690503427999374e-09,4.841851830583721e-08
1983,5.68378455412244e-09,3.915495838668903e-08
1984,1.9136728035551442e-08,5.97297855620127e-08
1985,3.609334697785016e-08,5.594469143499481e-08
1986,1.9182353483415682e-08,4.4359191986309554e-08
1987,2.1998941002188133e-08,8.494035563799684e-08
1988,1.0793796967334401e-08,6.536243546406695e-08
1989,1.2073869015694072e-08,5.3234785468703194e-08
1990,1.2531897297662908e-08,5.394164365180032e-08
1991,1.1722930182145319e-08,4.1616401269539693e-08
1992,8.815910668147353e-09,4.7385519508225116e-08
1993,1.4401939196773128e-08,5.096070765375771e-08
1994,1.3714808844156323e-08,5.749669890198206e-08
1995,7.591431483433553e-09,4.880205750623645e-08
1996,2.2953797085278893e-08,5.604996644592575e-08
1997,1.006927874414032e-08,5.4661796866639634e-08
1998,4.7681290027412615e-09,4.2913164244318125e-08
1999,5.941261704833778e-09,4.798711117359744e-08
2000,5.743440834038438e-09,4.0204085394179856e-08
2001,4.3812117822561447e-10,4.2497753399706184e-08
2002,8.324320788233308e-09,3.24210382984802e-08
2003,4.583615265119079e-09,3.500215228768866e-08
2004,3.523833003171717e-09,3.3916894182084434e-08
2005,2.702249757291497e-09,4.323599711586468e-08
2006,5.353256948836815e-09,5.065004521354055e-08
2007,4.793375391054511e-09,2.796135625815488e-08
2008,1.2772318758180745e-09,3.916844448781376e-08
2009,4.76819250749827e-09,4.339055337254649e-08
2010,2.3618964561933353e-09,3.9679861008057316e-08
2011,7.64794394481072e-10,4.206369297321544e-08
2012,2.0425516833455504e-09,5.004251590889908e-08
2013,2.789125042035323e-10,4.602056219438211e-08
2014,8.661780737106994e-10,5.2187229870881424e-08
2015,8.866301581811342e-10,5.364112465322535e-08
2016,2.0713400439298368e-10,5.841178984944406e-08
2017,2.515611330355938e-10,4.603568726224694e-08
2018,5.162933414126769e-10,4.672454778642532e-08
2019,1.02039510174734e-09,5.280544629338024e-08
