year,en_ADP are_NOUN,en_ADP phares_NOUN
1916,3.40611328031315e-08,1.3184954461564757e-08
1917,2.52227767560953e-08,2.1932848870420685e-09
1918,4.020231614276781e-08,2.2972752589112133e-09
1919,2.4861191438851904e-08,4.603924186330488e-09
1920,3.028892692213958e-08,2.2716695191604686e-09
1921,1.5145495135815423e-08,4.543648568500203e-09
1922,1.6231458566107193e-08,2.2133805899215986e-09
1923,1.8047112249064412e-08,2.1231896241147297e-09
1924,1.6759112098085893e-08,1.2891624656674594e-08
1925,1.0998178145982251e-08,3.299453377181294e-09
1926,1.560459372829115e-08,3.3438415369957397e-09
1927,1.5608915049369898e-08,3.3447675740205796e-09
1928,2.8565102283550914e-08,3.4278123672848437e-09
1929,1.2254446790649354e-08,6.684243603061191e-09
1930,2.2057568216382606e-08,1.0503603542488804e-09
1931,1.1405356659111021e-08,5.7026783295555106e-09
1932,2.4110979879310435e-08,3.287861094491973e-09
1933,9.176529758292418e-09,8.029463538505865e-09
1934,1.4377896206951846e-08,4.7926320689839486e-09
1935,1.555876849579363e-08,1.196828414151696e-09
1936,8.487299751891442e-09,2.424942913137329e-09
1937,8.813782481631449e-09,3.777335444432595e-09
1938,2.593042824905467e-08,5.186085672015395e-09
1939,1.988226472349197e-08,1.5294050470515685e-09
1940,7.607348528892999e-09,0.0
1941,1.4757512545315876e-08,0.0
1942,6.068423541449874e-09,3.034211770724937e-09
1943,8.709705845433291e-09,5.806470415592457e-09
1944,6.4263723231761105e-09,0.0
1945,4.357008087652048e-09,2.178504043826024e-09
1946,1.8097434661967782e-08,8.352662561605939e-09
1947,1.4305045148432782e-08,2.3841741914054637e-09
1948,6.523132700664291e-09,3.2615663503321457e-09
1949,4.908504269707237e-09,3.926803215925645e-09
1950,3.190608444114673e-09,4.2541445921528975e-09
1951,1.2793681780642885e-08,4.264560704569931e-09
1952,1.1599284199803606e-08,2.1089607837865287e-09
1953,5.386913581872932e-09,2.1547654771580937e-09
1954,8.795282724349818e-09,6.840775057526116e-09
1955,1.0324168187025862e-08,5.631364707880948e-09
1956,1.22095984433912e-08,2.616342476002842e-09
1957,7.951533653738352e-09,6.184526335495377e-09
1958,9.099467845885556e-09,4.1361216673863055e-09
1959,5.425523585955716e-09,3.875373910666724e-09
1960,4.844583401109048e-09,6.920833239831836e-09
1961,6.25334317660986e-09,9.727423089245235e-09
1962,5.7077609305622445e-09,6.341956404476434e-09
1963,7.1126584622049904e-09,9.69907976156037e-09
1964,1.3384730601639916e-08,4.8671746077921796e-09
1965,8.755269065297e-09,2.188817405102128e-09
1966,3.046491048319666e-08,8.30861190959098e-09
1967,1.2818872185960117e-08,8.874604051634094e-09
1968,8.982831700699023e-09,2.245707841908029e-09
1969,4.541757636644661e-09,2.7250546263957176e-09
1970,1.241655755990223e-08,3.219107563845469e-09
1971,4.624557625731995e-09,6.679916619845017e-09
1972,1.0773308800615666e-08,4.10411743478889e-09
1973,8.269805840122046e-09,2.2052815684681093e-09
1974,8.438357568252286e-09,1.6876715580593782e-09
1975,3.998036124386317e-09,2.2845920710778955e-09
1976,5.713526873840635e-09,4.570821499072508e-09
1977,5.876781727920388e-09,5.876781838942691e-10
1978,5.346532105932056e-09,2.3762365408686037e-09
1979,3.511183899185255e-09,4.681578680276743e-09
1980,6.253665585376211e-09,1.0801786132219604e-08
1981,5.060439622894819e-09,1.2651099057237047e-09
1982,5.586751949948621e-09,6.2075020679230875e-09
1983,3.78918940668882e-09,3.157658134966823e-09
1984,1.7397025486864948e-09,3.479405208395292e-09
1985,3.007779025843149e-09,2.4062232206745193e-09
1986,5.3950369172106605e-09,4.196139880008332e-09
1987,4.277571852284723e-09,2.4443267410134695e-09
1988,4.797243047249822e-09,4.797243047249822e-09
1989,3.292873196336643e-09,3.841685636274406e-09
1990,4.90378582185258e-09,2.179460389939436e-09
1991,2.9307326565586322e-09,1.7584395606284886e-09
1992,1.65298330578878e-09,6.060938417817852e-09
1993,2.2156829704300662e-09,4.985286627956498e-09
1994,8.439882570598911e-09,4.2199412852994556e-09
1995,3.795715741716776e-09,3.795715630694474e-09
1996,2.135236876199542e-09,1.067618438099771e-09
1997,3.835915585170824e-09,9.110299403758404e-09
1998,1.43043876743576e-09,4.7681290027412615e-09
1999,2.2851006253876704e-08,3.6561608462992723e-09
2000,4.859834423776022e-09,1.3254094488601709e-09
2001,3.5049693702937645e-09,1.7524847129024579e-09
2002,3.9430991805033955e-09,2.190610748353805e-09
2003,6.667076501987168e-09,4.166922806803086e-09
2004,1.761916529341434e-09,4.845270407116686e-09
2005,4.9541245550344115e-09,4.053374635937246e-09
2006,1.6471559671771274e-09,8.235779835885637e-10
2007,7.589511019645556e-09,3.994479413904628e-09
2008,2.5544638071473003e-09,2.9802078582719105e-09
2009,1.430457752249481e-09,4.76819250749827e-09
2010,7.085689812669216e-09,3.7790344187271785e-09
2011,5.735957819830162e-09,1.911985902935953e-09
2012,3.063827413996023e-09,4.765953853791416e-09
2013,2.2313000336282585e-09,8.08846234434668e-09
2014,2.3819897165822113e-09,5.197068470019772e-09
2015,2.881548027966474e-09,4.654808455351045e-09
2016,1.86420612280358e-09,2.6927420293532123e-09
2017,2.515611413622665e-09,5.7859059765519305e-09
2018,3.0977600484760615e-09,5.679226700028295e-09
2019,3.826481576041374e-09,3.0611854162643226e-09
